"..Data.clean_EMG_data_for_gestures.master.01.01_gesture_2_1_1_clean.txt.Comp.1" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_2_1_1_clean.txt.Comp.2" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_2_1_1_clean.txt.Comp.3" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_2_1_1_clean.txt.Comp.4" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_2_1_1_clean.txt.Comp.5" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_2_1_1_clean.txt.Comp.6" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_2_1_1_clean.txt.Comp.7" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_2_1_1_clean.txt.Comp.8"
"11003" 1.06710319663694 1.17610035000632 -0.87010161965779 -0.828279446640375 -0.0142637448640764 -0.470842476473998 0.206687289877572 -0.30261235059511
"21000" 1.06678115776099 1.17520323126704 -0.863904917669976 -0.827907942384358 -0.0146329450624 -0.471416721668657 0.21055271108768 -0.302363097639688
"3782" 1.06645911888503 1.17430611252777 -0.857708215682163 -0.827536438128351 -0.0150021452607116 -0.471990966863317 0.21441813229778 -0.302113844684274
"4102" 1.06613708000906 1.1734089937885 -0.851511513694347 -0.827164933872334 -0.0153713454590277 -0.472565212057983 0.218283553507891 -0.301864591728851
"5102" 1.0658150411331 1.17251187504922 -0.845314811706529 -0.826793429616321 -0.0157405456573466 -0.473139457252636 0.222148974717995 -0.301615338773434
"6102" 1.06549300225714 1.17161475630995 -0.839118109718717 -0.826421925360311 -0.0161097458556568 -0.473713702447308 0.226014395928103 -0.301366085818016
"7102" 1.06517096338119 1.17071763757067 -0.832921407730904 -0.826050421104295 -0.01647894605398 -0.474287947641967 0.229879817138211 -0.301116832862594
"8102" 1.06484892450523 1.16982051883141 -0.82672470574309 -0.825678916848287 -0.0168481462522919 -0.474862192836627 0.23374523834831 -0.30086757990718
"9102" 1.06452688562927 1.16892340009213 -0.820528003755274 -0.82530741259227 -0.0172173464506084 -0.475436438031293 0.237610659558422 -0.300618326951757
"10102" 1.0642048467533 1.16802628135286 -0.814331301767456 -0.824935908336257 -0.0175865466489277 -0.476010683225947 0.241476080768526 -0.30036907399634
"11102" 1.06388280787735 1.16712916261359 -0.808134599779649 -0.824564404080247 -0.0179557468472432 -0.476584928420611 0.24534150197863 -0.300119821040922
"12102" 1.06356076900138 1.16623204387431 -0.801937897791826 -0.824192899824234 -0.0183249470455569 -0.477159173615272 0.249206923188738 -0.299870568085504
"13102" 1.06323873012542 1.16533492513504 -0.795741195804014 -0.823821395568217 -0.0186941472438781 -0.47773341880993 0.253072344398846 -0.299621315130082
"14102" 1.05104725112543 1.149889679474 -0.788907726950353 -0.827641248435367 -0.0299029454883735 -0.485139369894778 0.244044881955596 -0.305077010695158
"15102" 1.04487820695944 1.14568452774964 -0.776243588090222 -0.829290459642426 -0.0245222346150093 -0.49306426476589 0.247242800411609 -0.306859186507248
"16102" 1.03870916279345 1.14147937602528 -0.763579449230093 -0.830939670849485 -0.0191415237416477 -0.500989159636998 0.250440718867619 -0.308641362319339
"17102" 1.03254011862747 1.13727422430092 -0.750915310369968 -0.83258888205654 -0.0137608128682901 -0.508914054508112 0.253638637323634 -0.310423538131425
"18102" 1.02637107446148 1.13306907257656 -0.738251171509839 -0.834238093263598 -0.00838010199492828 -0.516838949379219 0.256836555779644 -0.312205713943515
"19102" 1.01526931812253 1.12733517430516 -0.727893215591176 -0.833570395991167 -0.00282886444127856 -0.522049282650491 0.25964917314561 -0.31152472378827
"20102" 1.00593561824695 1.12416238759821 -0.715957819125018 -0.832102045013023 0.0053023570367583 -0.526482561265684 0.265413564537934 -0.310194525513847
"21100" 0.996601918371362 1.12098960089126 -0.704022422658864 -0.830633694034876 0.0134335785147921 -0.530915839880882 0.271177955930264 -0.30886432723942
"22100" 0.987268218495772 1.11781681418431 -0.692087026192707 -0.829165343056731 0.0215647999928299 -0.535349118496075 0.276942347322587 -0.307534128964996
"23100" 0.977934518620183 1.11464402747737 -0.680151629726547 -0.827696992078586 0.0296960214708665 -0.539782397111269 0.282706738714912 -0.306203930690573
"24100" 0.968600818744594 1.11147124077042 -0.668216233260388 -0.826228641100442 0.0378272429489034 -0.544215675726462 0.288471130107236 -0.30487373241615
"25100" 0.959267118869009 1.10829845406347 -0.656280836794236 -0.824760290122294 0.045958464426938 -0.54864895434166 0.294235521499565 -0.303543534141722
"26100" 0.94993341899342 1.10512566735653 -0.644345440328078 -0.82329193914415 0.0540896859049748 -0.553082232956853 0.299999912891889 -0.302213335867299
"27100" 0.94059971911783 1.10195288064958 -0.63241004386192 -0.821823588166005 0.0622209073830129 -0.557515511572045 0.305764304284214 -0.300883137592875
"28100" 0.938249209143492 1.10239413998308 -0.630935867149801 -0.821023878663389 0.0596212582251733 -0.55776675531165 0.307629829906237 -0.301376916678922
"29100" 0.923339087408454 1.10415551716213 -0.6129435022695 -0.820830498107638 0.0681410266398454 -0.551862764699254 0.311696900257638 -0.302393498169117
"30100" 0.908428965673417 1.10591689434117 -0.5949511373892 -0.820637117551889 0.0766607950545167 -0.545958774086858 0.315763970609039 -0.303410079659311
"31100" 0.89351884393838 1.10767827152021 -0.5769587725089 -0.820443736996139 0.0851805634691877 -0.540054783474462 0.319831040960439 -0.304426661149505
"32100" 0.878608722203349 1.10943964869926 -0.558966407628605 -0.820250356440395 0.0937003318838646 -0.534150792862074 0.323898111311836 -0.305443242639704
