"time" "channel1" "channel2" "channel3" "channel4" "channel5" "channel6" "channel7" "channel8"
"1" 23111 8.44078568690569e-09 1.23216290038498e-09 1.08322205246333e-09 9.15515191467947e-09 7.27150519829248e-08 1.36462362984072e-08 1.31919970428908e-08 2.27199417561757e-08
"2" 23112 8.47945379113967e-09 1.23806113982947e-09 1.09306350876535e-09 9.18914066647182e-09 7.30325345087781e-08 1.36581303962751e-08 1.32049122377675e-08 2.26994971397441e-08
"3" 23113 8.51812189537364e-09 1.24395937927397e-09 1.10290496506738e-09 9.22312941826417e-09 7.33500170346313e-08 1.3670024494143e-08 1.32178274326442e-08 2.26790525233126e-08
"4" 23114 8.55678999960761e-09 1.24985761871846e-09 1.11274642136941e-09 9.25711817005652e-09 7.36674995604846e-08 1.36819185920108e-08 1.32307426275209e-08 2.2658607906881e-08
"5" 23115 8.59545810384158e-09 1.25575585816295e-09 1.12258787767144e-09 9.29110692184887e-09 7.39849820863378e-08 1.36938126898787e-08 1.32436578223976e-08 2.26381632904494e-08
"6" 23116 8.63412620807555e-09 1.26165409760745e-09 1.13242933397347e-09 9.32509567364122e-09 7.43024646121911e-08 1.37057067877466e-08 1.32565730172743e-08 2.26177186740178e-08
"7" 23117 8.67612915819119e-09 1.26673910890464e-09 1.14413219670221e-09 9.36671850920443e-09 7.46005215214511e-08 1.37473575760074e-08 1.27801346324078e-08 2.25912826281189e-08
"8" 23118 8.71525369866306e-09 1.26401766625049e-09 1.15377324394108e-09 9.40834134476763e-09 7.49508187331288e-08 1.37829638926658e-08 1.28014762441064e-08 2.25932797712747e-08
"9" 23119 8.75437823913494e-09 1.26129622359635e-09 1.16341429117994e-09 9.44996418033084e-09 7.53011159448065e-08 1.38185702093243e-08 1.28228178558049e-08 2.25952769144305e-08
"10" 23120 8.79350277960681e-09 1.25857478094221e-09 1.1730553384188e-09 9.49158701589404e-09 7.56514131564842e-08 1.38541765259828e-08 1.28441594675034e-08 2.25972740575862e-08
"11" 23121 8.83262732007868e-09 1.25585333828807e-09 1.18269638565766e-09 9.53320985145725e-09 7.60017103681619e-08 1.38897828426413e-08 1.2865501079202e-08 2.2599271200742e-08
"12" 23122 8.87175186055055e-09 1.25313189563393e-09 1.19233743289652e-09 9.57483268702045e-09 7.63520075798396e-08 1.39253891592998e-08 1.28868426909005e-08 2.26012683438978e-08
"13" 23123 8.86910166902573e-09 1.24659402396612e-09 1.18999283933751e-09 9.58246677079131e-09 7.6391013342893e-08 1.39285501746425e-08 1.2883718845272e-08 2.2599417049855e-08
"14" 23124 8.86645147750092e-09 1.2400561522983e-09 1.18764824577849e-09 9.59010085456216e-09 7.64300191059463e-08 1.39317111899852e-08 1.28805949996435e-08 2.25975657558122e-08
"15" 23125 8.8638012859761e-09 1.23351828063049e-09 1.18530365221948e-09 9.59773493833302e-09 7.64690248689997e-08 1.39348722053279e-08 1.28774711540149e-08 2.25957144617694e-08
"16" 23126 8.86115109445128e-09 1.22698040896267e-09 1.18295905866046e-09 9.60536902210387e-09 7.6508030632053e-08 1.39380332206706e-08 1.28743473083864e-08 2.25938631677266e-08
"17" 23127 8.85850090292647e-09 1.22044253729486e-09 1.18061446510145e-09 9.61300310587473e-09 7.65470363951063e-08 1.39411942360134e-08 1.28712234627579e-08 2.25920118736838e-08
"18" 23128 8.85585071140165e-09 1.21390466562704e-09 1.17826987154243e-09 9.62063718964558e-09 7.65860421581597e-08 1.39443552513561e-08 1.28680996171294e-08 2.2590160579641e-08
"19" 23129 8.85320051987684e-09 1.20736679395923e-09 1.17592527798342e-09 9.62827127341643e-09 7.6625047921213e-08 1.39475162666988e-08 1.28649757715008e-08 2.25883092855982e-08
"20" 23130 8.85055032835202e-09 1.20082892229141e-09 1.17358068442441e-09 9.63590535718729e-09 7.66640536842664e-08 1.39506772820415e-08 1.28618519258723e-08 2.25864579915554e-08
"21" 23131 8.85940735461305e-09 1.19198156312467e-09 1.17145206591347e-09 9.63719548574336e-09 7.6779076784504e-08 1.39743895008321e-08 1.28669707839697e-08 2.26657661292522e-08
"22" 23132 8.86826438087407e-09 1.18313420395793e-09 1.16932344740253e-09 9.63848561429944e-09 7.68940998847416e-08 1.39981017196227e-08 1.2872089642067e-08 2.2745074266949e-08
"23" 23133 8.8771214071351e-09 1.17428684479119e-09 1.16719482889159e-09 9.63977574285551e-09 7.70091229849792e-08 1.40218139384134e-08 1.28772085001644e-08 2.28243824046457e-08
"24" 23134 8.88597843339613e-09 1.16543948562445e-09 1.16506621038065e-09 9.64106587141159e-09 7.71241460852168e-08 1.4045526157204e-08 1.28823273582617e-08 2.29036905423425e-08
"25" 23135 8.89483545965716e-09 1.15659212645771e-09 1.16293759186971e-09 9.64235599996766e-09 7.72391691854545e-08 1.40692383759946e-08 1.28874462163591e-08 2.29829986800393e-08
"26" 23136 8.90369248591819e-09 1.14774476729097e-09 1.16080897335877e-09 9.64364612852374e-09 7.73541922856921e-08 1.40929505947852e-08 1.28925650744564e-08 2.30623068177361e-08
"27" 23137 8.91254951217921e-09 1.13889740812423e-09 1.15868035484783e-09 9.64493625707981e-09 7.74692153859297e-08 1.41166628135758e-08 1.28976839325538e-08 2.31416149554328e-08
"28" 23138 8.92140653844024e-09 1.13005004895749e-09 1.15655173633689e-09 9.64622638563589e-09 7.75842384861673e-08 1.41403750323665e-08 1.29028027906511e-08 2.32209230931296e-08
"29" 23139 8.93026356470127e-09 1.12120268979076e-09 1.15442311782595e-09 9.64751651419196e-09 7.76992615864049e-08 1.41640872511571e-08 1.29079216487485e-08 2.33002312308264e-08
"30" 23140 8.91208023436287e-09 1.11889320229183e-09 1.15463909287403e-09 9.6477759887703e-09 7.78037593612256e-08 1.41935565765189e-08 1.28760021722444e-08 2.33692050101139e-08
"31" 23141 8.89389690402447e-09 1.11658371479291e-09 1.15485506792211e-09 9.64803546334865e-09 7.79082571360463e-08 1.42230259018807e-08 1.28440826957403e-08 2.34381787894015e-08
"32" 23142 8.87571357368607e-09 1.11427422729398e-09 1.15507104297018e-09 9.64829493792699e-09 7.80127549108669e-08 1.42524952272424e-08 1.28121632192362e-08 2.3507152568689e-08
"33" 23143 8.85753024334766e-09 1.11196473979506e-09 1.15528701801826e-09 9.64855441250533e-09 7.81172526856876e-08 1.42819645526042e-08 1.27802437427321e-08 2.35761263479766e-08
"34" 23144 8.83934691300926e-09 1.10965525229613e-09 1.15550299306633e-09 9.64881388708368e-09 7.82217504605083e-08 1.4311433877966e-08 1.2748324266228e-08 2.36451001272641e-08
"35" 23145 8.82116358267086e-09 1.10734576479721e-09 1.15571896811441e-09 9.64907336166202e-09 7.8326248235329e-08 1.43409032033278e-08 1.27164047897239e-08 2.37140739065517e-08
"36" 23146 8.84561532699245e-09 1.1059903845517e-09 1.15984259909418e-09 9.67146390815354e-09 7.83612210484816e-08 1.43470401946245e-08 1.26959042487448e-08 2.37037395481424e-08
"37" 23147 8.87006707131404e-09 1.1046350043062e-09 1.16396623007394e-09 9.69385445464505e-09 7.83961938616343e-08 1.43531771859212e-08 1.26754037077658e-08 2.36934051897332e-08
"38" 23148 8.89451881563562e-09 1.10327962406069e-09 1.16808986105371e-09 9.71624500113657e-09 7.8431166674787e-08 1.43593141772179e-08 1.26549031667868e-08 2.3683070831324e-08
"39" 23149 8.91897055995721e-09 1.10192424381518e-09 1.17221349203348e-09 9.73863554762809e-09 7.84661394879397e-08 1.43654511685146e-08 1.26344026258078e-08 2.36727364729148e-08
"40" 23150 8.9434223042788e-09 1.10056886356968e-09 1.17633712301324e-09 9.76102609411961e-09 7.85011123010924e-08 1.43715881598113e-08 1.26139020848287e-08 2.36624021145056e-08
"41" 23151 8.96787404860039e-09 1.09921348332417e-09 1.18046075399301e-09 9.78341664061112e-09 7.85360851142451e-08 1.4377725151108e-08 1.25934015438497e-08 2.36520677560963e-08
"42" 23152 8.99232579292197e-09 1.09785810307867e-09 1.18458438497278e-09 9.80580718710264e-09 7.85710579273978e-08 1.43838621424047e-08 1.25729010028707e-08 2.36417333976871e-08
"43" 23153 9.01677753724356e-09 1.09650272283316e-09 1.18870801595254e-09 9.82819773359416e-09 7.86060307405505e-08 1.43899991337014e-08 1.25524004618917e-08 2.36313990392779e-08
"44" 23154 9.04122928156515e-09 1.09514734258766e-09 1.19283164693231e-09 9.85058828008568e-09 7.86410035537031e-08 1.43961361249981e-08 1.25318999209127e-08 2.36210646808687e-08
"45" 23155 9.06568102588674e-09 1.09379196234215e-09 1.19695527791208e-09 9.87297882657719e-09 7.86759763668558e-08 1.44022731162947e-08 1.25113993799336e-08 2.36107303224594e-08
"46" 23156 9.09013277020832e-09 1.09243658209664e-09 1.20107890889184e-09 9.89536937306871e-09 7.87109491800085e-08 1.44084101075914e-08 1.24908988389546e-08 2.36003959640502e-08
"47" 23157 9.11458451452991e-09 1.09108120185114e-09 1.20520253987161e-09 9.91775991956023e-09 7.87459219931612e-08 1.44145470988881e-08 1.24703982979756e-08 2.3590061605641e-08
"48" 23158 9.1390362588515e-09 1.08972582160563e-09 1.20932617085138e-09 9.94015046605175e-09 7.87808948063139e-08 1.44206840901848e-08 1.24498977569966e-08 2.35797272472318e-08
"49" 23159 9.16348800317309e-09 1.08837044136013e-09 1.21344980183115e-09 9.96254101254326e-09 7.88158676194666e-08 1.44268210814815e-08 1.24293972160175e-08 2.35693928888226e-08
"50" 23160 9.18793974749467e-09 1.08701506111462e-09 1.21757343281091e-09 9.98493155903478e-09 7.88508404326193e-08 1.44329580727782e-08 1.24088966750385e-08 2.35590585304133e-08
"51" 23161 9.22768999172167e-09 1.08184325185544e-09 1.21955287929483e-09 9.99691458555159e-09 7.87344670179042e-08 1.44237262371359e-08 1.23798900534859e-08 2.34885145018742e-08
"52" 23162 9.2829438994614e-09 1.08252628305976e-09 1.2236765102746e-09 1.00211271614597e-08 7.87411740182355e-08 1.44176652227843e-08 1.2398633127257e-08 2.34608717641627e-08
"53" 23163 9.33819780720112e-09 1.08320931426407e-09 1.22780014125437e-09 1.00453397373678e-08 7.87478810185668e-08 1.44116042084327e-08 1.24173762010282e-08 2.34332290264512e-08
