time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
49318,4.1646982030690834e-9,3.57237271341698e-9,1.899763444999945e-8,3.1351222892105933e-7,2.5774168438681517e-7,1.8984286087825544e-7,3.5560468031702302e-9,1.2932087957205422e-9,0
49319,4.236660240890184e-9,3.5933707111910078e-9,1.9374675049575643e-8,3.1357740525451216e-7,2.5801285455910617e-7,1.8981546473435178e-7,3.523349811488421e-9,1.288680710455655e-9,0
49320,4.308622278711285e-9,3.614368708965036e-9,1.9751715649151832e-8,3.1364258158796494e-7,2.5828402473139717e-7,1.8978806859044815e-7,3.490652819806612e-9,1.2841526251907679e-9,0
49321,4.380584316532385e-9,3.6353667067390634e-9,2.0128756248728025e-8,3.137077579214178e-7,2.585551949036882e-7,1.897606724465445e-7,3.457955828124803e-9,1.2796245399258806e-9,0
49322,4.452546354353486e-9,3.656364704513091e-9,2.0505796848304214e-8,3.137729342548706e-7,2.588263650759792e-7,1.8973327630264084e-7,3.4252588364429935e-9,1.2750964546609934e-9,0
49323,4.5245083921745865e-9,3.677362702287119e-9,2.0882837447880404e-8,3.138381105883234e-7,2.5909753524827027e-7,1.897058801587372e-7,3.3925618447611847e-9,1.2705683693961063e-9,0
49324,4.596470429995687e-9,3.6983607000611467e-9,2.1259878047456596e-8,3.1390328692177623e-7,2.5936870542056127e-7,1.8967848401483355e-7,3.3598648530793754e-9,1.266040284131219e-9,0
49325,4.6296005191462905e-9,3.711221610628706e-9,2.1636903086931378e-8,3.1335792372028297e-7,2.592461783914682e-7,1.9022618283542573e-7,3.3565558020157508e-9,1.2604995953437803e-9,0
49326,4.662730608296895e-9,3.7240825211962648e-9,2.2013928126406156e-8,3.128125605187897e-7,2.591236513623751e-7,1.9077388165601794e-7,3.353246750952126e-9,1.2549589065563415e-9,0
49327,4.672349144830257e-9,3.6978392212163413e-9,2.19523398964818e-8,3.129126851272736e-7,2.586239196743802e-7,1.8909105749442015e-7,3.3484799338339076e-9,1.2398088896237593e-9,0
49328,4.68196768136362e-9,3.671595921236418e-9,2.189075166655744e-8,3.1301280973575753e-7,2.581241879863853e-7,1.8740823333282233e-7,3.3437131167156898e-9,1.224658872691177e-9,0
49329,4.691586217896982e-9,3.6453526212564945e-9,2.1829163436633085e-8,3.131129343442414e-7,2.5762445629839035e-7,1.8572540917122454e-7,3.3389462995974716e-9,1.209508855758595e-9,0
49330,4.701204754430345e-9,3.619109321276571e-9,2.176757520670873e-8,3.1321305895272536e-7,2.5712472461039545e-7,1.8404258500962675e-7,3.3341794824792534e-9,1.1943588388260128e-9,0
49331,4.710823290963708e-9,3.5928660212966473e-9,2.170598697678437e-8,3.1331318356120925e-7,2.5662499292240054e-7,1.8235976084802895e-7,3.329412665361035e-9,1.1792088218934307e-9,0
49332,4.72044182749707e-9,3.566622721316724e-9,2.1644398746860015e-8,3.1341330816969313e-7,2.5612526123440564e-7,1.8067693668643116e-7,3.324645848242817e-9,1.1640588049608485e-9,0
49333,4.730060364030433e-9,3.5403794213368004e-9,2.1582810516935656e-8,3.1351343277817707e-7,2.5562552954641074e-7,1.7899411252483334e-7,3.3198790311245987e-9,1.1489087880282664e-9,0
49334,4.73020291051843e-9,3.5103535006017125e-9,2.1519978396545475e-8,3.1351343277817707e-7,2.5498727285867916e-7,1.7963673901569056e-7,3.308542021032397e-9,1.1345537566255878e-9,0
49335,4.7303454570064275e-9,3.4803275798666247e-9,2.1457146276155295e-8,3.1351343277817707e-7,2.5434901617094753e-7,1.8027936550654777e-7,3.297205010940195e-9,1.1201987252229094e-9,0
49336,4.7304880034944246e-9,3.4503016591315368e-9,2.1394314155765114e-8,3.1351343277817707e-7,2.5371075948321595e-7,1.8092199199740496e-7,3.285868000847993e-9,1.1058436938202308e-9,0
49337,4.730630549982422e-9,3.420275738396449e-9,2.1331482035374934e-8,3.1351343277817707e-7,2.530725027954844e-7,1.8156461848826218e-7,3.2745309907557907e-9,1.0914886624175523e-9,0
49338,4.7307730964704194e-9,3.390249817661361e-9,2.1268649914984753e-8,3.1351343277817707e-7,2.524342461077528e-7,1.8220724497911937e-7,3.263193980663589e-9,1.0771336310148737e-9,0
49339,4.7309156429584165e-9,3.360223896926273e-9,2.1205817794594576e-8,3.1351343277817707e-7,2.517959894200212e-7,1.8284987146997658e-7,3.251856970571387e-9,1.0627785996121953e-9,0
49340,4.731058189446414e-9,3.330197976191185e-9,2.1142985674204396e-8,3.1351343277817707e-7,2.5115773273228964e-7,1.8349249796083377e-7,3.240519960479185e-9,1.0484235682095169e-9,0
49341,4.731200735934411e-9,3.300172055456097e-9,2.1080153553814215e-8,3.1351343277817707e-7,2.50519476044558e-7,1.84135124451691e-7,3.229182950386983e-9,1.0340685368068382e-9,0
49342,4.731343282422408e-9,3.270146134721009e-9,2.1017321433424035e-8,3.1351343277817707e-7,2.4988121935682643e-7,1.847777509425482e-7,3.217845940294781e-9,1.0197135054041598e-9,0
49343,4.731485828910406e-9,3.2401202139859212e-9,2.0954489313033854e-8,3.1351343277817707e-7,2.4924296266909485e-07,1.854203774334054e-7,3.206508930202579e-9,1.0053584740014812e-9,0
