time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
58697,4.597946181879618e-8,3.8901701818602965e-9,6.490049435191022e-9,1.3525097494605188e-7,3.283475556120543e-7,3.464310508091622e-7,3.627498542551237e-8,1.4724653409312595e-7,6
58698,4.6134503562957466e-8,3.89801592013205e-9,6.498285444744764e-9,1.3498646943649926e-7,3.2531024380549617e-7,3.448782980357138e-7,3.61164824604752e-8,1.4728087855642692e-7,6
58699,4.628954530711876e-8,3.905861658403803e-9,6.5065214542985065e-9,1.3472196392694662e-7,3.2227293199893807e-7,3.4332554526226536e-7,3.595797949543803e-8,1.473152230197279e-7,6
58700,4.644458705128005e-8,3.913707396675556e-9,6.51475746385225e-9,1.34457458417394e-7,3.1923562019237996e-7,3.4177279248881693e-7,3.579947653040086e-8,1.473495674830289e-7,6
58701,4.659962879544134e-8,3.921553134947309e-9,6.522993473405992e-9,1.3419295290784136e-7,3.161983083858219e-7,3.4022003971536845e-7,3.564097356536369e-8,1.4738391194632986e-7,6
58702,4.6754670539602635e-8,3.929398873219062e-9,6.531229482959735e-9,1.3392844739828875e-7,3.131609965792638e-7,3.3866728694192e-7,3.548247060032652e-8,1.4741825640963086e-7,6
58703,4.690971228376393e-8,3.937244611490815e-9,6.539465492513478e-9,1.3366394188873613e-7,3.101236847727057e-7,3.371145341684716e-7,3.532396763528935e-8,1.4745260087293185e-7,6
58704,4.706475402792522e-8,3.945090349762568e-9,6.54770150206722e-9,1.333994363791835e-7,3.070863729661476e-7,3.3556178139502316e-7,3.516546467025218e-8,1.4748694533623281e-7,6
58705,4.7219795772086505e-8,3.9529360880343214e-9,6.555937511620963e-9,1.3313493086963088e-7,3.040490611595895e-7,3.340090286215747e-7,3.500696170521501e-8,1.475212897995338e-7,6
58706,4.73748375162478e-8,3.9607818263060746e-9,6.564173521174705e-9,1.3287042536007824e-7,3.010117493530314e-7,3.324562758481263e-7,3.484845874017784e-8,1.475556342628348e-7,6
58707,4.752987926040909e-8,3.968627564577828e-9,6.5724095307284486e-9,1.3260591985052562e-7,2.9797443754647333e-7,3.3090352307467787e-7,3.4689955775140666e-8,1.4758997872613576e-7,6
58708,4.752987926040909e-8,3.9847279127091635e-9,6.5644390563001585e-9,1.3193614806853813e-7,2.980462285269129e-7,3.309454518426083e-7,3.466791481967703e-8,1.4762452571014125e-7,6
58709,4.747401667701094e-8,3.981718605055477e-9,6.5482373600416365e-9,1.3135944723774043e-7,2.9834574135210707e-7,3.3098116280199467e-7,3.471393912599175e-8,1.497257848335474e-7,6
58710,4.7595854026552734e-8,3.98247512920651e-9,6.551233469537512e-9,1.308826157659272e-7,2.9692249148049783e-7,3.307447547101674e-7,3.4699671630133926e-8,1.5148204893139824e-7,6
58711,4.7649150134803805e-8,3.984486930625782e-9,6.55048593832714e-9,1.3032655969466288e-7,2.9529753279855174e-7,3.3056297609960945e-7,3.4619381794119844e-8,1.5113884639760728e-7,6
58712,4.770244624305487e-8,3.986498732045055e-9,6.5497384071167684e-9,1.2977050362339857e-7,2.9367257411660565e-7,3.303811974890515e-7,3.4539091958105756e-8,1.5079564386381632e-7,6
58713,4.7755742351305934e-8,3.9885105334643275e-9,6.548990875906397e-9,1.2921444755213426e-7,2.920476154346595e-7,3.3019941887849354e-7,3.445880212209167e-8,1.5045244133002539e-7,6
58714,4.7809038459557005e-8,3.990522334883601e-9,6.548243344696025e-9,1.2865839148086995e-7,2.904226567527134e-7,3.300176402679356e-7,3.4378512286077586e-8,1.5010923879623442e-7,6
58715,4.786233456780807e-8,3.9925341363028736e-09,6.547495813485654e-9,1.2810233540960564e-7,2.8879769807076733e-7,3.2983586165737763e-7,3.42982224500635e-8,1.4976603626244346e-7,6
58716,4.791563067605914e-8,3.994545937722146e-9,6.546748282275282e-9,1.2754627933834136e-7,2.8717273938882124e-7,3.2965408304681967e-7,3.421793261404941e-8,1.4942283372865253e-7,6
58717,4.7968926784310204e-8,3.996557739141419e-9,6.5460007510649104e-9,1.2699022326707705e-7,2.8554778070687515e-7,3.294723044362617e-7,3.413764277803533e-8,1.4907963119486156e-7,6
58718,4.802222289256127e-8,3.998569540560691e-9,6.545253219854539e-9,1.2643416719581274e-7,2.83922822024929e-7,3.292905258257038e-7,3.405735294202124e-8,1.487364286610706e-7,6
58719,4.807551900081234e-8,4.000581341979965e-9,6.544505688644167e-9,1.2587811112454843e-7,2.822978633429829e-7,3.2910874721514586e-7,3.397706310600715e-8,1.4839322612727964e-7,6
58720,4.8128815109063404e-8,4.002593143399237e-9,6.543758157433796e-9,1.2532205505328412e-7,2.8067290466103683e-7,3.289269686045879e-7,3.389677326999307e-8,1.480500235934887e-7,6
58721,4.8182111217314475e-8,4.00460494481851e-9,6.543010626223424e-9,1.247659989820198e-7,2.7904794597909074e-7,3.2874518999402995e-7,3.381648343397898e-8,1.4770682105969774e-7,6
58722,4.816130645206135e-8,3.988577689266107e-9,6.527055314196312e-9,1.250208678574442e-7,2.7843429234120286e-7,3.2878066818227874e-7,3.3879738677413976e-8,1.476673258517302e-7,6
58723,4.810715538406386e-8,3.988319918232281e-9,6.523067683120411e-9,1.2521119566648937e-7,2.773609103842815e-7,3.28088300404041e-7,3.3956373852563265e-8,1.475617716296443e-7,6
58724,4.8053004316066375e-8,3.988062147198456e-9,6.51908005204451e-9,1.2540152347553453e-7,2.762875284273602e-7,3.2739593262580323e-7,3.403300902771255e-8,1.474562174075584e-7,6
58725,4.799885324806889e-8,3.98780437616463e-9,6.5150924209686104e-9,1.255918512845797e-7,2.752141464704388e-7,3.267035648475655e-7,3.410964420286184e-8,1.473506631854725e-7,6
58726,4.794470218007141e-8,3.987546605130804e-9,6.51110478989271e-9,1.2578217909362485e-7,2.741407645135175e-7,3.2601119706932773e-7,3.418627937801113e-8,1.4724510896338662e-7,6
58727,4.789055111207393e-8,3.987288834096978e-9,6.507117158816809e-9,1.2597250690267e-7,2.730673825565962e-7,3.2531882929109e-7,3.426291455316042e-8,1.471395547413007e-7,6
58728,4.787794005683732e-8,3.987288834096978e-9,6.500885737178916e-9,1.2578072474281302e-7,2.7255369000249566e-7,3.249950715058526e-7,3.4303054348303306e-8,1.455741683704175e-7,6
58729,4.7865329001600715e-8,3.987288834096978e-9,6.494654315541023e-9,1.2558894258295603e-7,2.720399974483952e-7,3.246713137206152e-7,3.4343194143446195e-8,1.4400878199953424e-7,6
58730,4.800555133709693e-8,3.993565220438177e-9,6.524325936756766e-9,1.2513295175240411e-7,2.73484237082894e-7,3.243836325092701e-7,3.438903152107597e-8,1.4247652183974557e-7,6
58731,4.8145773672593146e-8,3.9998416067793765e-9,6.55399755797251e-9,1.2467696092185217e-7,2.749284767173928e-7,3.2409595129792497e-7,3.443486889870575e-8,1.409442616799569e-7,6
58732,4.828599600808936e-8,4.0061179931205754e-9,6.583669179188253e-9,1.2422097009130023e-7,2.763727163518916e-7,3.238082700865798e-7,3.448070627633552e-8,1.394120015201682e-7,6
58733,4.842621834358557e-8,4.012394379461775e-9,6.613340800403997e-9,1.2376497926074832e-7,2.778169559863904e-7,3.235205888752347e-7,3.45265436539653e-8,1.3787974136037954e-7,6
58734,4.8566440679081786e-8,4.018670765802974e-9,6.64301242161974e-9,1.2330898843019638e-7,2.792611956208892e-7,3.232329076638896e-7,3.4572381031595076e-8,1.3634748120059087e-7,6
