"..Data.clean_EMG_data_for_gestures.master.01.01_gesture_5_1_2_clean.txt.Comp.1" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_5_1_2_clean.txt.Comp.2" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_5_1_2_clean.txt.Comp.3" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_5_1_2_clean.txt.Comp.4" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_5_1_2_clean.txt.Comp.5" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_5_1_2_clean.txt.Comp.6" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_5_1_2_clean.txt.Comp.7" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_5_1_2_clean.txt.Comp.8"
"11040" -0.359012592985114 -0.576009864063158 0.655151914074971 -0.310366345538068 -0.349417580948394 0.00101582336135247 0.267728145362056 -0.456176675263255
"21039" -0.362129562542957 -0.571969539553265 0.654218948425108 -0.308766151929253 -0.349703848690564 -0.000813154419510465 0.267095870211179 -0.456713943681497
"3840" -0.365246532100797 -0.567929215043376 0.653285982775246 -0.307165958320433 -0.349990116432734 -0.00264213220037224 0.266463595060302 -0.457251212099744
"4140" -0.368363501658639 -0.563888890533486 0.652353017125383 -0.305565764711613 -0.350276384174902 -0.00447110998123357 0.265831319909425 -0.457788480517991
"5140" -0.362695828794051 -0.566830281211891 0.65612780966839 -0.305560045846489 -0.35292352069408 -0.00485338752240194 0.267880507490637 -0.461280525516923
"6140" -0.357028155929463 -0.569771671890295 0.659902602211399 -0.305554326981363 -0.355570657213259 -0.00523566506357076 0.269929695071848 -0.464772570515855
"7140" -0.351360483064873 -0.572713062568704 0.663677394754406 -0.305548608116234 -0.358217793732434 -0.0056179426047368 0.271978882653059 -0.468264615514792
"8140" -0.345692810200284 -0.57565445324711 0.667452187297415 -0.30554288925111 -0.360864930251614 -0.00600022014590523 0.274028070234273 -0.471756660513724
"9140" -0.340025137335696 -0.578595843925514 0.671226979840423 -0.305537170385985 -0.363512066770792 -0.00638249768707388 0.276077257815484 -0.475248705512657
"10140" -0.334357464471109 -0.581537234603919 0.675001772383431 -0.30553145152086 -0.36615920328997 -0.00676477522824237 0.278126445396696 -0.478740750511589
"11140" -0.328689791606521 -0.584478625282323 0.67877656492644 -0.305525732655735 -0.368806339809148 -0.00714705276941113 0.280175632977907 -0.482232795510521
"12140" -0.323022118741933 -0.587420015960728 0.682551357469447 -0.30552001379061 -0.371453476328326 -0.00752933031057912 0.282224820559119 -0.485724840509453
"13140" -0.327443686219572 -0.584370811041621 0.679402247299058 -0.304720901261186 -0.370550096835821 -0.00815841240677517 0.282028665709519 -0.485922006282343
"14140" -0.331865253697212 -0.581321606122514 0.676253137128669 -0.303921788731762 -0.369646717343314 -0.00878749450297089 0.281832510859918 -0.486119172055233
"15140" -0.340350933752218 -0.574359995860205 0.674057566317348 -0.306653627827737 -0.36962668590314 -0.0099488287448074 0.280977832481557 -0.484741896971559
"16140" -0.342599729967501 -0.573736214067324 0.674010065307212 -0.306105477361643 -0.368607023216145 -0.00937180493682976 0.279988414569625 -0.484307657722381
"17140" -0.344848526182784 -0.573112432274439 0.673962564297077 -0.305557326895554 -0.367587360529155 -0.0087947811288544 0.278998996657696 -0.483873418473199
"18140" -0.347097322398065 -0.572488650481558 0.673915063286943 -0.30500917642946 -0.366567697842162 -0.00821775732087787 0.278009578745764 -0.483439179224021
"19139" -0.349346118613347 -0.571864868688676 0.673867562276806 -0.304461025963365 -0.365548035155168 -0.0076407335129009 0.277020160833833 -0.483004939974843
"20139" -0.351594914828631 -0.571241086895792 0.67382006126667 -0.303912875497277 -0.364528372468177 -0.00706370970492548 0.276030742921904 -0.482570700725661
"21138" -0.353843711043912 -0.570617305102912 0.673772560256535 -0.303364725031184 -0.363508709781184 -0.00648668589694834 0.275041325009973 -0.482136461476483
"22139" -0.356092507259194 -0.56999352331003 0.673725059246398 -0.302816574565089 -0.36248904709419 -0.00590966208897109 0.274051907098042 -0.481702222227305
"23139" -0.358341303474477 -0.569369741517145 0.673677558236264 -0.302268424098999 -0.3614693844072 -0.00533263828099639 0.273062489186111 -0.481267982978122
"24139" -0.360590099689758 -0.568745959724264 0.673630057226129 -0.301720273632906 -0.360449721720207 -0.00475561447301931 0.272073071274181 -0.480833743728945
"25139" -0.36283889590504 -0.568122177931383 0.673582556215992 -0.301172123166812 -0.359430059033213 -0.00417859066504211 0.27108365336225 -0.480399504479766
"26139" -0.365087692120324 -0.567498396138499 0.673535055205857 -0.300623972700723 -0.358410396346222 -0.0036015668570667 0.27009423545032 -0.479965265230584
"27139" -0.367336488335604 -0.566874614345618 0.673487554195722 -0.300075822234629 -0.357390733659229 -0.00302454304909028 0.269104817538389 -0.479531025981406
"28139" -0.369162465943351 -0.566235183520596 0.672023376224469 -0.298592579238631 -0.355938545630091 -0.00306134446014189 0.267425905769531 -0.478287068969741
"29139" -0.370988443551094 -0.565595752695579 0.670559198253217 -0.297109336242629 -0.354486357600953 -0.00309814587119217 0.265746994000672 -0.47704311195808
"30139" -0.37281442115884 -0.564956321870557 0.669095020281964 -0.29562609324663 -0.353034169571815 -0.00313494728224484 0.264068082231812 -0.475799154946413
"31139" -0.374640398766583 -0.56431689104554 0.667630842310713 -0.294142850250628 -0.351581981542677 -0.00317174869329517 0.262389170462953 -0.474555197934752
"32139" -0.376466376374329 -0.563677460220518 0.66616666433946 -0.292659607254629 -0.350129793513539 -0.00320855010434734 0.260710258694094 -0.473311240923086
"33130" -0.378292353982071 -0.563038029395501 0.664702486368208 -0.291176364258627 -0.348677605484401 -0.00324535151539818 0.259031346925235 -0.472067283911424
"34129" -0.380118331589817 -0.56239859857048 0.663238308396957 -0.289693121262629 -0.347225417455265 -0.00328215292645023 0.257352435156377 -0.470823326899759
"35128" -0.381944309197563 -0.561759167745458 0.661774130425704 -0.288209878266631 -0.345773229426127 -0.00331895433750246 0.255673523387517 -0.469579369888092
"36109" -0.37434309884537 -0.568241735281274 0.668267191483222 -0.2914304640773 -0.345408874923363 -0.000929003831231623 0.253179767505701 -0.465164868555491
"37105" -0.366741888493173 -0.574724302817094 0.674760252540741 -0.294651049887965 -0.345044520420599 0.00146094667504049 0.250686011623885 -0.460750367222893
"3849" -0.35914067814098 -0.58120687035291 0.68125331359826 -0.297871635698634 -0.344680165917835 0.00385089718131065 0.248192255742068 -0.456335865890291
"3930" -0.351539467788786 -0.587689437888727 0.68774637465578 -0.301092221509303 -0.344315811415073 0.00624084768758099 0.245698499860252 -0.451921364557689
"4030" -0.343938257436593 -0.594172005424543 0.694239435713298 -0.304312807319973 -0.343951456912308 0.00863079819385243 0.243204743978435 -0.447506863225087
"4149" -0.3363370470844 -0.600654572960359 0.700732496770816 -0.307533393130641 -0.343587102409544 0.0110207487001224 0.240710988096618 -0.443092361892486
"4230" -0.328735836732206 -0.607137140496175 0.707225557828336 -0.310753978941311 -0.343222747906782 0.0134106992063927 0.238217232214802 -0.438677860559884
"4330" -0.321134626380013 -0.613619708031992 0.713718618885854 -0.31397456475198 -0.342858393404018 0.0158006497126638 0.235723476332986 -0.434263359227281
