"time" "channel1" "channel2" "channel3" "channel4" "channel5" "channel6" "channel7" "channel8"
"1402" 26488 2.75048335952966e-10 7.69525828990713e-10 1.11378462242535e-09 2.81798291340994e-10 4.30744275908165e-10 7.20284111498814e-10 1.73648276688889e-10 2.50587865389356e-10
"1403" 26489 2.73370982906724e-10 7.68272783088314e-10 1.11262908927949e-09 2.81798291340994e-10 4.30744275908165e-10 7.20457815445777e-10 1.75734419406158e-10 2.59668937802301e-10
"1404" 26490 2.71693629860483e-10 7.67019737185914e-10 1.11147355613363e-09 2.81798291340994e-10 4.30744275908165e-10 7.2063151939274e-10 1.77820562123427e-10 2.68750010215246e-10
"1405" 26491 2.70016276814242e-10 7.65766691283514e-10 1.11031802298777e-09 2.81798291340994e-10 4.30744275908165e-10 7.20805223339703e-10 1.79906704840696e-10 2.77831082628191e-10
"1406" 26492 2.68338923768e-10 7.64513645381114e-10 1.1091624898419e-09 2.81798291340994e-10 4.30744275908165e-10 7.20978927286666e-10 1.81992847557965e-10 2.86912155041136e-10
"1407" 26493 2.64622030286276e-10 7.63260599478714e-10 1.11048838609065e-09 2.81798291340994e-10 4.30744275908165e-10 7.21152631233629e-10 1.81697905875141e-10 2.87178784316943e-10
"1408" 26494 2.60905136804552e-10 7.62007553576314e-10 1.11181428233939e-09 2.81798291340994e-10 4.30744275908165e-10 7.21326335180592e-10 1.81402964192317e-10 2.87445413592749e-10
"1409" 26495 2.57188243322828e-10 7.60754507673914e-10 1.11314017858813e-09 2.81798291340994e-10 4.30744275908165e-10 7.21500039127555e-10 1.81108022509493e-10 2.87712042868556e-10
"1410" 26496 2.53471349841104e-10 7.59501461771514e-10 1.11446607483687e-09 2.81798291340994e-10 4.30744275908165e-10 7.21673743074518e-10 1.80813080826669e-10 2.87978672144363e-10
"1411" 26497 2.4975445635938e-10 7.58248415869115e-10 1.11579197108561e-09 2.81798291340994e-10 4.30744275908165e-10 7.21847447021481e-10 1.80518139143845e-10 2.88245301420170e-10
"1412" 26498 2.46037562877656e-10 7.56995369966715e-10 1.11711786733435e-09 2.81798291340994e-10 4.30744275908165e-10 7.22021150968444e-10 1.80223197461021e-10 2.88511930695976e-10
"1413" 26499 2.42320669395932e-10 7.55742324064315e-10 1.11844376358309e-09 2.81798291340994e-10 4.30744275908165e-10 7.22194854915407e-10 1.79928255778197e-10 2.88778559971783e-10
"1414" 26500 2.38603775914208e-10 7.54489278161915e-10 1.11976965983183e-09 2.81798291340994e-10 4.30744275908165e-10 7.2236855886237e-10 1.79633314095373e-10 2.8904518924759e-10
"1415" 26501 2.36020954394864e-10 7.5445229950562e-10 1.12228809780073e-09 2.84493953608982e-10 4.29906811064316e-10 7.23029836564699e-10 1.79338372412549e-10 2.8904518924759e-10
"1416" 26502 2.34343601348623e-10 7.56204098525227e-10 1.13058420149894e-09 2.86906960522236e-10 4.2912890299916e-10 7.23203540511662e-10 1.79338372412549e-10 2.9007720091641e-10
"1417" 26503 2.32666248302381e-10 7.57955897544834e-10 1.13888030519714e-09 2.89319967435489e-10 4.28350994934003e-10 7.23377244458625e-10 1.79338372412549e-10 2.91109212585231e-10
"1418" 26504 2.3098889525614e-10 7.59707696564441e-10 1.14717640889535e-09 2.91732974348743e-10 4.27573086868846e-10 7.23550948405587e-10 1.79338372412549e-10 2.92141224254051e-10
"1419" 26505 2.29311542209898e-10 7.61459495584048e-10 1.15547251259355e-09 2.94145981261996e-10 4.2679517880369e-10 7.2372465235255e-10 1.79338372412549e-10 2.93173235922871e-10
