"time" "channel1" "channel2" "channel3" "channel4" "channel5" "channel6" "channel7" "channel8"
"1" 22124 6.89115153147103e-08 1.61901914378136e-08 3.85564282328348e-09 1.16312237760253e-08 7.41875133044637e-08 9.07980561260052e-09 8.68458315787928e-10 1.23610376763979e-09
"2" 22125 6.88137656718529e-08 1.61901914378136e-08 3.95380248479712e-09 1.17008659622735e-08 7.60480802221238e-08 9.24345531024451e-09 8.64596289226754e-10 1.23584737725365e-09
"3" 22126 6.87160160289955e-08 1.61901914378136e-08 4.05196214631076e-09 1.17705081485217e-08 7.7908647139784e-08 9.4071050078885e-09 8.6073426266558e-10 1.2355909868675e-09
"4" 22127 6.86182663861381e-08 1.61901914378136e-08 4.1501218078244e-09 1.18401503347699e-08 7.97692140574442e-08 9.5707547055325e-09 8.56872236104406e-10 1.23533459648136e-09
"5" 22128 6.85205167432807e-08 1.61901914378136e-08 4.24828146933803e-09 1.19097925210182e-08 8.16297809751043e-08 9.73440440317649e-09 8.53010209543232e-10 1.23507820609522e-09
"6" 22129 6.84227671004233e-08 1.61901914378136e-08 4.34644113085167e-09 1.19794347072664e-08 8.34903478927645e-08 9.89805410082049e-09 8.49148182982058e-10 1.23482181570908e-09
"7" 22130 6.83250174575659e-08 1.61901914378136e-08 4.44460079236531e-09 1.20490768935146e-08 8.53509148104247e-08 1.00617037984645e-08 8.45286156420884e-10 1.23456542532294e-09
"8" 22131 6.82272678147085e-08 1.61901914378136e-08 4.54276045387894e-09 1.21187190797628e-08 8.72114817280849e-08 1.02253534961085e-08 8.4142412985971e-10 1.2343090349368e-09
"9" 22132 6.8129518171851e-08 1.61901914378136e-08 4.64092011539258e-09 1.2188361266011e-08 8.9072048645745e-08 1.03890031937525e-08 8.37562103298536e-10 1.23405264455065e-09
"10" 22133 6.80317685289936e-08 1.61901914378136e-08 4.73907977690622e-09 1.22580034522592e-08 9.09326155634052e-08 1.05526528913965e-08 8.33700076737362e-10 1.23379625416451e-09
"11" 22134 6.79340188861362e-08 1.61901914378136e-08 4.83723943841986e-09 1.23276456385074e-08 9.27931824810654e-08 1.07163025890405e-08 8.29838050176188e-10 1.23353986377837e-09
"12" 22135 6.78362692432788e-08 1.61901914378136e-08 4.93539909993349e-09 1.23972878247557e-08 9.46537493987255e-08 1.08799522866845e-08 8.25976023615014e-10 1.23328347339223e-09
"13" 22136 6.77282301643311e-08 1.6184846197461e-08 4.95496376231412e-09 1.24185502787229e-08 9.45310372971415e-08 1.08685197676774e-08 8.25976023615014e-10 1.22950775587548e-09
"14" 22137 6.76201910853835e-08 1.61795009571084e-08 4.97452842469474e-09 1.24398127326902e-08 9.44083251955574e-08 1.08570872486704e-08 8.25976023615014e-10 1.22573203835874e-09
"15" 22138 6.75121520064358e-08 1.61741557167558e-08 4.99409308707537e-09 1.24610751866575e-08 9.42856130939733e-08 1.08456547296634e-08 8.25976023615014e-10 1.221956320842e-09
"16" 22139 6.74041129274881e-08 1.61688104764032e-08 5.01365774945599e-09 1.24823376406248e-08 9.41629009923892e-08 1.08342222106564e-08 8.25976023615014e-10 1.21818060332525e-09
"17" 22140 6.72960738485405e-08 1.61634652360505e-08 5.03322241183661e-09 1.25036000945921e-08 9.40401888908051e-08 1.08227896916494e-08 8.25976023615014e-10 1.21440488580851e-09
"18" 22141 6.71880347695928e-08 1.61581199956979e-08 5.05278707421724e-09 1.25248625485594e-08 9.39174767892211e-08 1.08113571726424e-08 8.25976023615014e-10 1.21062916829176e-09
"19" 22142 6.71868528839873e-08 1.61570536672748e-08 5.07113782356559e-09 1.24992677081917e-08 9.39205752588667e-08 1.07697467779591e-08 8.27907036895601e-10 1.20985999713334e-09
"20" 22143 6.71856709983818e-08 1.61559873388517e-08 5.08948857291394e-09 1.24736728678241e-08 9.39236737285124e-08 1.07281363832758e-08 8.29838050176188e-10 1.20909082597491e-09
"21" 22144 6.71844891127763e-08 1.61549210104286e-08 5.10783932226228e-09 1.24480780274565e-08 9.3926772198158e-08 1.06865259885926e-08 8.31769063456775e-10 1.20832165481649e-09
"22" 22145 6.71833072271708e-08 1.61538546820055e-08 5.12619007161063e-09 1.24224831870888e-08 9.39298706678037e-08 1.06449155939093e-08 8.33700076737362e-10 1.20755248365806e-09
"23" 22146 6.71821253415653e-08 1.61527883535824e-08 5.14454082095898e-09 1.23968883467212e-08 9.39329691374493e-08 1.0603305199226e-08 8.35631090017949e-10 1.20678331249964e-09
"24" 22147 6.71809434559598e-08 1.61517220251593e-08 5.16289157030733e-09 1.23712935063536e-08 9.3936067607095e-08 1.05616948045428e-08 8.37562103298536e-10 1.20601414134121e-09
"25" 22148 6.71797615703543e-08 1.61506556967361e-08 5.18124231965568e-09 1.23456986659859e-08 9.39391660767406e-08 1.05200844098595e-08 8.39493116579123e-10 1.20524497018279e-09
"26" 22149 6.71785796847488e-08 1.6149589368313e-08 5.19959306900402e-09 1.23201038256183e-08 9.39422645463863e-08 1.04784740151762e-08 8.4142412985971e-10 1.20447579902436e-09
"27" 22150 6.71773977991432e-08 1.61485230398899e-08 5.21794381835237e-09 1.22945089852507e-08 9.39453630160319e-08 1.0436863620493e-08 8.43355143140297e-10 1.20370662786594e-09
"28" 22151 6.71762159135377e-08 1.61474567114668e-08 5.23629456770072e-09 1.2268914144883e-08 9.39484614856776e-08 1.03952532258097e-08 8.45286156420884e-10 1.20293745670751e-09
"29" 22152 6.71750340279322e-08 1.61463903830437e-08 5.25464531704907e-09 1.22433193045154e-08 9.39515599553232e-08 1.03536428311265e-08 8.47217169701471e-10 1.20216828554908e-09
"30" 22153 6.71738521423267e-08 1.61453240546206e-08 5.27299606639742e-09 1.22177244641478e-08 9.39546584249689e-08 1.03120324364432e-08 8.49148182982058e-10 1.20139911439066e-09
"31" 22154 6.71726702567212e-08 1.61442577261975e-08 5.29134681574577e-09 1.21921296237801e-08 9.39577568946146e-08 1.02704220417599e-08 8.51079196262645e-10 1.20062994323223e-09
"32" 22155 6.71714883711157e-08 1.61431913977744e-08 5.30969756509411e-09 1.21665347834125e-08 9.39608553642602e-08 1.02288116470767e-08 8.53010209543232e-10 1.19986077207381e-09
"33" 22156 6.71703064855102e-08 1.61421250693513e-08 5.32804831444246e-09 1.21409399430449e-08 9.39639538339059e-08 1.01872012523934e-08 8.54941222823819e-10 1.19909160091538e-09
"34" 22157 6.71691245999047e-08 1.61410587409281e-08 5.34639906379081e-09 1.21153451026773e-08 9.39670523035515e-08 1.01455908577101e-08 8.56872236104406e-10 1.19832242975696e-09
"35" 22158 6.71991313644312e-08 1.61545938972814e-08 5.35342895871978e-09 1.20616368375853e-08 9.39934363824175e-08 1.01921234841949e-08 8.60772882454061e-10 1.1982943744468e-09
"36" 22159 6.72291381289578e-08 1.61681290536347e-08 5.36045885364874e-09 1.20079285724933e-08 9.40198204612834e-08 1.02386561106797e-08 8.64673528803716e-10 1.19826631913665e-09
"37" 22160 6.72591448934843e-08 1.6196564780434e-08 5.3881252701264e-09 1.19768219491538e-08 9.45369466058862e-08 1.02078886281678e-08 8.65517657261888e-10 1.19947813279198e-09
"38" 22161 6.72891516580108e-08 1.62250005072334e-08 5.41579168660406e-09 1.19457153258144e-08 9.5054072750489e-08 1.0177121145656e-08 8.66361785720059e-10 1.2006899464473e-09
"39" 22162 6.73191584225373e-08 1.62534362340327e-08 5.44345810308172e-09 1.19146087024749e-08 9.55711988950918e-08 1.01463536631441e-08 8.67205914178231e-10 1.20190176010263e-09
"40" 22163 6.73491651870639e-08 1.6281871960832e-08 5.47112451955938e-09 1.18835020791355e-08 9.60883250396945e-08 1.01155861806323e-08 8.68050042636403e-10 1.20311357375795e-09
"41" 22164 6.74184859022405e-08 1.63223499841923e-08 5.46991060652711e-09 1.18285600205477e-08 9.62141356109243e-08 1.00885172317255e-08 8.68114041824644e-10 1.20432538741328e-09
"42" 22165 6.74878066174171e-08 1.63628280075526e-08 5.46869669349483e-09 1.17736179619599e-08 9.6339946182154e-08 1.00614482828187e-08 8.68178041012885e-10 1.20553720106861e-09
"43" 22166 6.75571273325937e-08 1.64033060309128e-08 5.46748278046256e-09 1.17186759033721e-08 9.64657567533837e-08 1.0034379333912e-08 8.68242040201126e-10 1.20674901472393e-09
"44" 22167 6.76264480477703e-08 1.64437840542731e-08 5.46626886743028e-09 1.16637338447843e-08 9.65915673246135e-08 1.00073103850052e-08 8.68306039389367e-10 1.20796082837926e-09
"45" 22168 6.76957687629469e-08 1.64842620776333e-08 5.465054954398e-09 1.16087917861965e-08 9.67173778958432e-08 9.98024143609842e-09 8.68370038577608e-10 1.20917264203458e-09
"46" 22169 6.77650894781235e-08 1.65247401009936e-08 5.46384104136573e-09 1.15538497276087e-08 9.68431884670729e-08 9.95317248719165e-09 8.68434037765849e-10 1.21038445568991e-09
"47" 22170 6.78344101933002e-08 1.65652181243539e-08 5.46262712833345e-09 1.14989076690208e-08 9.69689990383027e-08 9.92610353828488e-09 8.68498036954089e-10 1.21159626934523e-09
"48" 22171 6.79037309084768e-08 1.66056961477141e-08 5.46141321530118e-09 1.1443965610433e-08 9.70948096095324e-08 9.89903458937811e-09 8.6856203614233e-10 1.21280808300056e-09
"49" 22172 6.79730516236534e-08 1.66461741710744e-08 5.4601993022689e-09 1.13890235518452e-08 9.72206201807621e-08 9.87196564047134e-09 8.68626035330571e-10 1.21401989665589e-09
"50" 22173 6.804237233883e-08 1.66866521944346e-08 5.45898538923662e-09 1.13340814932574e-08 9.73464307519919e-08 9.84489669156456e-09 8.68690034518812e-10 1.21523171031121e-09
"51" 22174 6.81116930540066e-08 1.67271302177949e-08 5.45777147620435e-09 1.12791394346696e-08 9.74722413232216e-08 9.81782774265779e-09 8.68754033707053e-10 1.21644352396654e-09
"52" 22175 6.81810137691832e-08 1.67676082411552e-08 5.45655756317207e-09 1.12241973760818e-08 9.75980518944513e-08 9.79075879375102e-09 8.68818032895294e-10 1.21765533762186e-09
"53" 22176 6.82503344843598e-08 1.68080862645154e-08 5.45534365013980e-09 1.1169255317494e-08 9.77238624656811e-08 9.76368984484425e-09 8.68882032083535e-10 1.21886715127719e-09
"54" 22177 6.83196551995365e-08 1.68485642878757e-08 5.45412973710752e-09 1.11143132589062e-08 9.78496730369108e-08 9.73662089593748e-09 8.68946031271776e-10 1.22007896493251e-09
"55" 22178 6.83889759147131e-08 1.68890423112359e-08 5.45291582407524e-09 1.10593712003184e-08 9.79754836081405e-08 9.70955194703071e-09 8.69010030460017e-10 1.22129077858784e-09
"56" 22179 6.84582966298897e-08 1.69295203345962e-08 5.45170191104297e-09 1.10044291417306e-08 9.81012941793703e-08 9.68248299812394e-09 8.69074029648258e-10 1.22250259224317e-09
"57" 22180 6.85276173450663e-08 1.69699983579565e-08 5.45048799801069e-09 1.09494870831428e-08 9.82271047506e-08 9.65541404921717e-09 8.69138028836499e-10 1.22371440589849e-09
"58" 22181 6.85571737733565e-08 1.70104763813167e-08 5.44534999956224e-09 1.09494870831428e-08 9.83315748887322e-08 9.66231236331012e-09 8.69419404989222e-10 1.22367232293326e-09
"59" 22182 6.86181456799157e-08 1.7052165176596e-08 5.38967729417827e-09 1.09253898619505e-08 9.84589939485064e-08 9.67581750016345e-09 8.60531227467498e-10 1.22589567047808e-09
"60" 22183 6.86884910938247e-08 1.70749047529807e-08 5.38143348621702e-09 1.09224235218416e-08 9.85091498332091e-08 9.68761911588054e-09 8.60812603620222e-10 1.22713553944356e-09
"61" 22184 6.87588365077338e-08 1.70976443293654e-08 5.37318967825578e-09 1.09194571817328e-08 9.85593057179118e-08 9.69942073159762e-09 8.61093979772946e-10 1.22837540840904e-09
"62" 22185 6.88291819216428e-08 1.71203839057501e-08 5.36494587029454e-09 1.09164908416239e-08 9.86094616026145e-08 9.7112223473147e-09 8.6137535592567e-10 1.22961527737452e-09
"63" 22186 6.88995273355519e-08 1.71431234821348e-08 5.35670206233329e-09 1.09135245015151e-08 9.86596174873172e-08 9.72302396303178e-09 8.61656732078394e-10 1.23085514634e-09
"64" 22187 6.8969872749461e-08 1.71658630585195e-08 5.34845825437205e-09 1.09105581614063e-08 9.87097733720199e-08 9.73482557874886e-09 8.61938108231118e-10 1.23209501530547e-09
"65" 22188 6.904021816337e-08 1.71886026349042e-08 5.34021444641081e-09 1.09075918212974e-08 9.87599292567226e-08 9.74662719446594e-09 8.62219484383842e-10 1.23333488427095e-09
"66" 22189 6.91105635772791e-08 1.72113422112889e-08 5.33197063844957e-09 1.09046254811886e-08 9.88100851414253e-08 9.75842881018302e-09 8.62500860536566e-10 1.23457475323643e-09
"67" 22190 6.91809089911882e-08 1.72340817876736e-08 5.32372683048832e-09 1.09016591410797e-08 9.8860241026128e-08 9.7702304259001e-09 8.6278223668929e-10 1.23581462220191e-09
"68" 22191 6.92512544050972e-08 1.72568213640583e-08 5.31548302252708e-09 1.08986928009709e-08 9.89103969108307e-08 9.78203204161718e-09 8.63063612842014e-10 1.23705449116739e-09
"69" 22192 6.93215998190063e-08 1.7279560940443e-08 5.30723921456584e-09 1.0895726460862e-08 9.89605527955333e-08 9.79383365733426e-09 8.63344988994737e-10 1.23829436013287e-09
"70" 22193 6.93919452329154e-08 1.73023005168277e-08 5.29899540660459e-09 1.08927601207532e-08 9.9010708680236e-08 9.80563527305134e-09 8.63626365147461e-10 1.23953422909835e-09
"71" 22194 6.94622906468244e-08 1.73250400932124e-08 5.29075159864335e-09 1.08897937806443e-08 9.90608645649387e-08 9.81743688876843e-09 8.63907741300185e-10 1.24077409806383e-09
"72" 22195 6.94664922436312e-08 1.73051655898313e-08 5.28372170371438e-09 1.09106628757838e-08 9.90054841341776e-08 9.88496919720555e-09 8.66056131545255e-10 1.24375258911199e-09
"73" 22196 6.94671481836215e-08 1.73269662834925e-08 5.27560977479611e-09 1.09190362844869e-08 9.89295488746686e-08 9.91655247851502e-09 8.66273508509738e-10 1.25878532090359e-09
"74" 22197 6.94562843850351e-08 1.7324830227087e-08 5.28345794562845e-09 1.09123423852962e-08 9.90477780867911e-08 9.93268103736153e-09 8.66273508509738e-10 1.25952643675186e-09
"75" 22198 6.94570219025194e-08 1.7304955723706e-08 5.28306230849956e-09 1.09106098386832e-08 9.92117866347542e-08 9.93268103736153e-09 8.66273508509738e-10 1.2594983814417e-09
"76" 22199 6.94577594200038e-08 1.72850812203249e-08 5.28266667137066e-09 1.09088772920702e-08 9.93757951827174e-08 9.93268103736153e-09 8.66273508509738e-10 1.25947032613155e-09
"77" 22200 6.94584969374882e-08 1.72652067169439e-08 5.28227103424176e-09 1.09071447454571e-08 9.95398037306805e-08 9.93268103736153e-09 8.66273508509738e-10 1.2594422708214e-09
"78" 22201 6.94606491368301e-08 1.72517471818978e-08 5.28187539711287e-09 1.09093760451874e-08 9.96332451856378e-08 9.94272708091271e-09 8.69458024777703e-10 1.2594422708214e-09
"79" 22202 6.94573694368787e-08 1.72318726785168e-08 5.27363158915162e-09 1.09117382378896e-08 9.9797253733601e-08 9.91736827731264e-09 8.6852451773153e-10 1.25867309966297e-09
"80" 22203 6.94907646713487e-08 1.72119981751357e-08 5.27052577963883e-09 1.09088242549695e-08 9.98204208353781e-08 9.89412751841809e-09 8.6993139849515e-10 1.2598849133183e-09
"81" 22204 6.95241599058187e-08 1.71921236717547e-08 5.26741997012603e-09 1.09059102720495e-08 9.98435879371552e-08 9.87088675952354e-09 8.7133827925877e-10 1.26109672697362e-09
"82" 22205 6.95575551402887e-08 1.71722491683736e-08 5.26431416061324e-09 1.09029962891294e-08 9.98667550389323e-08 9.84764600062899e-09 8.72745160022389e-10 1.26230854062895e-09
"83" 22206 6.95909503747587e-08 1.71523746649926e-08 5.26120835110045e-09 1.09000823062093e-08 9.98899221407094e-08 9.82440524173445e-09 8.74152040786009e-10 1.26352035428428e-09
"84" 22207 6.96243456092287e-08 1.71325001616115e-08 5.25810254158765e-09 1.08971683232893e-08 9.99130892424866e-08 9.80116448283990e-09 8.75558921549629e-10 1.2647321679396e-09
"85" 22208 6.73542575359919e-08 1.67118176207658e-08 5.26417210674903e-09 1.08558772088505e-08 9.99002527253831e-08 9.80328252754541e-09 8.76837803936767e-10 1.24208799789945e-09
"86" 22209 6.50841694627551e-08 1.62911350799201e-08 5.27024167191041e-09 1.08145860944118e-08 9.98874162082797e-08 9.80540057225093e-09 8.78116686323905e-10 1.2194438278593e-09
"87" 22210 6.28140813895184e-08 1.58704525390744e-08 5.27631123707179e-09 1.0773294979973e-08 9.98745796911763e-08 9.80751861695645e-09 8.79395568711042e-10 1.19679965781915e-09
"88" 22211 6.05439933162816e-08 1.54497699982287e-08 5.28238080223317e-09 1.07320038655343e-08 9.98617431740729e-08 9.80963666166196e-09 8.8067445109818e-10 1.174155487779e-09
"89" 22212 5.82739052430449e-08 1.5029087457383e-08 5.28845036739455e-09 1.06907127510956e-08 9.98489066569695e-08 9.81175470636748e-09 8.81953333485318e-10 1.15151131773886e-09
"90" 22213 5.60038171698081e-08 1.46084049165373e-08 5.29451993255594e-09 1.06494216366568e-08 9.9836070139866e-08 9.81387275107299e-09 8.83232215872456e-10 1.12886714769871e-09
"91" 22214 5.37337290965713e-08 1.41877223756916e-08 5.30058949771732e-09 1.06081305222181e-08 9.98232336227626e-08 9.81599079577851e-09 8.84511098259594e-10 1.10622297765856e-09
"92" 22215 5.14636410233346e-08 1.37670398348459e-08 5.3066590628787e-09 1.05668394077793e-08 9.98103971056592e-08 9.81810884048403e-09 8.85789980646732e-10 1.08357880761841e-09
"93" 22216 4.91935529500978e-08 1.33463572940002e-08 5.31272862804008e-09 1.05255482933406e-08 9.97975605885558e-08 9.82022688518955e-09 8.8706886303387e-10 1.06093463757826e-09
"94" 22217 4.6923464876861e-08 1.29256747531545e-08 5.31879819320146e-09 1.04842571789018e-08 9.97847240714524e-08 9.82234492989506e-09 8.88347745421008e-10 1.03829046753811e-09
"95" 22218 4.46533768036243e-08 1.25049922123088e-08 5.32486775836284e-09 1.04429660644631e-08 9.97718875543489e-08 9.82446297460058e-09 8.89626627808146e-10 1.01564629749796e-09
"96" 22219 4.23832887303875e-08 1.20843096714631e-08 5.33093732352422e-09 1.04016749500243e-08 9.97590510372455e-08 9.82658101930609e-09 8.90905510195284e-10 9.93002127457809e-10
"97" 22220 4.01132006571507e-08 1.16636271306174e-08 5.3370068886856e-09 1.03603838355856e-08 9.97462145201421e-08 9.82869906401161e-09 8.92184392582422e-10 9.7035795741766e-10
"98" 22221 3.7843112583914e-08 1.12429445897717e-08 5.34307645384698e-09 1.03190927211468e-08 9.97333780030387e-08 9.83081710871713e-09 8.9346327496956e-10 9.4771378737751e-10
"99" 22222 3.55730245106772e-08 1.08222620489259e-08 5.34914601900836e-09 1.02778016067081e-08 9.97205414859352e-08 9.83293515342264e-09 8.94742157356697e-10 9.25069617337361e-10
"100" 22223 3.33029364374404e-08 1.04015795080802e-08 5.35521558416974e-09 1.02365104922693e-08 9.97077049688318e-08 9.83505319812816e-09 8.96021039743835e-10 9.02425447297212e-10
"101" 22224 3.10328483642037e-08 9.98089696723454e-09 5.36128514933112e-09 1.01952193778306e-08 9.96948684517284e-08 9.83717124283368e-09 8.97299922130973e-10 8.79781277257062e-10
"102" 22225 2.87627602909669e-08 9.56021442638883e-09 5.3673547144925e-09 1.01539282633918e-08 9.9682031934625e-08 9.83928928753919e-09 8.98578804518111e-10 8.57137107216913e-10
"103" 22226 2.64926722177301e-08 9.13953188554313e-09 5.37342427965388e-09 1.01126371489531e-08 9.96691954175216e-08 9.84140733224471e-09 8.99857686905249e-10 8.34492937176763e-10
"104" 22227 2.42225841444934e-08 8.71884934469742e-09 5.37949384481526e-09 1.00713460345143e-08 9.96563589004181e-08 9.84352537695023e-09 9.01136569292387e-10 8.11848767136614e-10
"105" 22228 2.19524960712566e-08 8.29816680385172e-09 5.38556340997664e-09 1.00300549200756e-08 9.96435223833147e-08 9.84564342165574e-09 9.02415451679525e-10 7.89204597096465e-10
"106" 22229 1.96824079980198e-08 7.87748426300602e-09 5.39163297513802e-09 9.98876380563685e-09 9.96306858662113e-08 9.84776146636126e-09 9.03694334066663e-10 7.66560427056315e-10
"107" 22230 1.74123199247831e-08 7.45680172216031e-09 5.3977025402994e-09 9.9474726911981e-09 9.96178493491079e-08 9.84987951106678e-09 9.04973216453801e-10 7.43916257016166e-10
"108" 22231 1.51180801300513e-08 7.03633244699923e-09 5.45331771957406e-09 9.90612921957056e-09 9.95970700619744e-08 9.8704580452794e-09 9.19615814028806e-10 7.20060273320691e-10
"109" 22232 1.28238403353194e-08 6.61586317183815e-09 5.50893289884873e-09 9.86478574794303e-09 9.95762907748409e-08 9.89103657949203e-09 9.34258411603811e-10 6.96204289625216e-10
"110" 22233 1.2573949767331e-08 6.62128743305726e-09 5.54233076946818e-09 9.85478450700449e-09 9.89486478411668e-08 9.89710584644646e-09 9.46036488852055e-10 6.96204289625216e-10
"111" 22234 1.25761291591709e-08 6.63782530679158e-09 5.58462166844247e-09 9.87289669079031e-09 9.92303001216011e-08 9.90962010123583e-09 9.55883552819713e-10 6.99965979486883e-10
"112" 22235 1.25783085510108e-08 6.65436318052591e-09 5.62691256741675e-09 9.89100887457613e-09 9.95119524020354e-08 9.9221343560252e-09 9.65730616787371e-10 7.0372766934855e-10
"113" 22236 1.25804879428508e-08 6.67090105426023e-09 5.66920346639103e-09 9.90912105836195e-09 9.97936046824697e-08 9.93464861081458e-09 9.75577680755029e-10 7.07489359210218e-10
"114" 22237 1.25826673346907e-08 6.68743892799456e-09 5.71149436536532e-09 9.92723324214777e-09 1.00075256962904e-07 9.94716286560395e-09 9.85424744722687e-10 7.11251049071885e-10
"115" 22238 1.25848467265306e-08 6.70397680172888e-09 5.7537852643396e-09 9.94534542593359e-09 1.00356909243338e-07 9.95967712039332e-09 9.95271808690345e-10 7.15012738933552e-10
"116" 22239 1.25870261183705e-08 6.72051467546321e-09 5.79607616331388e-09 9.96345760971941e-09 1.00638561523773e-07 9.97219137518269e-09 1.005118872658e-09 7.1877442879522e-10
"117" 22240 1.25892055102104e-08 6.73705254919753e-09 5.83836706228817e-09 9.98156979350523e-09 1.00920213804207e-07 9.98470562997207e-09 1.01496593662566e-09 7.22536118656887e-10
"118" 22241 1.25913849020504e-08 6.75359042293186e-09 5.88065796126245e-09 9.99968197729105e-09 1.01201866084641e-07 9.99721988476144e-09 1.02481300059332e-09 7.26297808518554e-10
"119" 22242 1.25935642938903e-08 6.77012829666618e-09 5.92294886023673e-09 1.00177941610769e-08 1.01483518365075e-07 1.00097341395508e-08 1.03466006456098e-09 7.30059498380222e-10
"120" 22243 1.25957436857302e-08 6.78666617040051e-09 5.96523975921102e-09 1.00359063448627e-08 1.0176517064551e-07 1.00222483943402e-08 1.04450712852863e-09 7.33821188241889e-10
"121" 22244 1.25979230775701e-08 6.80320404413483e-09 6.0075306581853e-09 1.00540185286485e-08 1.02046822925944e-07 1.00347626491296e-08 1.05435419249629e-09 7.37582878103556e-10
"122" 22245 1.260010246941e-08 6.81974191786916e-09 6.04982155715958e-09 1.00721307124343e-08 1.02328475206378e-07 1.00472769039189e-08 1.06420125646395e-09 7.41344567965224e-10
"123" 22246 1.2595272125111e-08 6.81076096220017e-09 6.04614264159593e-09 1.00217029305839e-08 1.02506392727027e-07 9.849460247995e-09 1.05563307488343e-09 7.39079137455177e-10
"124" 22247 1.2590441780812e-08 6.80178000653118e-09 6.04246372603227e-09 9.97127514873353e-09 1.02684310247675e-07 9.65164359207108e-09 1.04706489330291e-09 7.36813706945131e-10
"125" 22248 1.25567441088262e-08 6.7900265969621e-09 6.05762413811293e-09 9.99001765852038e-09 1.02572982351596e-07 9.67671090433857e-09 1.04622076484474e-09 7.3580217305564e-10
"126" 22249 1.25230464368404e-08 6.77827318739302e-09 6.07278455019359e-09 1.00087601683072e-08 1.02461654455516e-07 9.70177821660606e-09 1.04537663638657e-09 7.3479063916615e-10
"127" 22250 1.24893487648546e-08 6.76651977782394e-09 6.08794496227425e-09 1.00275026780941e-08 1.02350326559437e-07 9.72684552887355e-09 1.04453250792839e-09 7.33779105276659e-10
