"time" "channel1" "channel2" "channel3" "channel4" "channel5" "channel6" "channel7" "channel8"
"1431" 46338 6.30111362398913e-08 9.61121912496244e-09 3.7159879329236e-09 1.41540123125676e-08 4.20510493100936e-08 3.01861874711548e-08 3.36161087895938e-08 7.76190012383699e-08
"1432" 46339 6.27958651892367e-08 9.60939492215597e-09 3.71971506469348e-09 1.4206906549442e-08 4.18874332991332e-08 3.00959782688767e-08 3.36264712972428e-08 7.7543295527266e-08
"1433" 46340 6.25805941385821e-08 9.60757071934949e-09 3.72344219646337e-09 1.42598007863164e-08 4.17238172881727e-08 3.00057690665986e-08 3.36368338048918e-08 7.74675898161622e-08
"1434" 46341 6.23653230879275e-08 9.60574651654302e-09 3.72716932823325e-09 1.43126950231908e-08 4.15602012772123e-08 2.99155598643205e-08 3.36471963125408e-08 7.73918841050583e-08
"1435" 46342 6.2438343730528e-08 9.60474217237368e-09 3.73262857930419e-09 1.4367260572606e-08 4.1670394650005e-08 2.9739561545086e-08 3.35863773252138e-08 7.73614743545227e-08
"1436" 46343 6.25113643731284e-08 9.60373782820433e-09 3.73808783037513e-09 1.44218261220213e-08 4.17805880227976e-08 2.95635632258514e-08 3.35255583378868e-08 7.73310646039871e-08
"1437" 46344 6.25843850157289e-08 9.60273348403499e-09 3.74354708144606e-09 1.44763916714365e-08 4.18907813955903e-08 2.93875649066168e-08 3.34647393505598e-08 7.73006548534515e-08
"1438" 46345 6.26574056583293e-08 9.60172913986564e-09 3.749006332517e-09 1.45309572208517e-08 4.20009747683829e-08 2.92115665873823e-08 3.34039203632328e-08 7.72702451029159e-08
"1439" 46346 6.27304263009298e-08 9.6007247956963e-09 3.75446558358794e-09 1.45855227702669e-08 4.21111681411756e-08 2.90355682681477e-08 3.33431013759058e-08 7.72398353523803e-08
"1440" 46347 6.28034469435302e-08 9.59972045152695e-09 3.75992483465888e-09 1.46400883196822e-08 4.22213615139682e-08 2.88595699489131e-08 3.32822823885788e-08 7.72094256018447e-08
"1441" 46348 6.28764675861307e-08 9.5987161073576e-09 3.76538408572982e-09 1.46946538690974e-08 4.23315548867609e-08 2.86835716296786e-08 3.32214634012518e-08 7.71790158513091e-08
"1442" 46349 6.29494882287311e-08 9.59771176318826e-09 3.77084333680075e-09 1.47492194185126e-08 4.24417482595535e-08 2.8507573310444e-08 3.31606444139247e-08 7.71486061007735e-08
"1443" 46350 6.30225088713316e-08 9.59670741901892e-09 3.77630258787169e-09 1.48037849679279e-08 4.25519416323462e-08 2.83315749912094e-08 3.30998254265977e-08 7.7118196350238e-08
"1444" 46351 6.30955295139321e-08 9.59570307484957e-09 3.78176183894263e-09 1.48583505173431e-08 4.26621350051389e-08 2.81555766719749e-08 3.30390064392707e-08 7.70877865997024e-08
"1445" 46352 6.31685501565325e-08 9.59469873068023e-09 3.78722109001357e-09 1.49129160667583e-08 4.27723283779315e-08 2.79795783527403e-08 3.29781874519437e-08 7.70573768491668e-08
"1446" 46353 6.3241570799133e-08 9.59369438651088e-09 3.79268034108451e-09 1.49674816161735e-08 4.28825217507242e-08 2.78035800335057e-08 3.29173684646167e-08 7.70269670986312e-08
"1447" 46354 6.33222878174892e-08 9.53138443653466e-09 3.75121996881829e-09 1.48923185422141e-08 4.23890303602288e-08 2.77236314068955e-08 3.28679753274888e-08 7.70104656769212e-08
"1448" 46355 6.34030048358454e-08 9.46907448655845e-09 3.70975959655207e-09 1.48171554682546e-08 4.18955389697335e-08 2.76436827802852e-08 3.28185821903609e-08 7.69939642552113e-08
"1449" 46356 6.34837218542017e-08 9.40676453658223e-09 3.66829922428585e-09 1.47419923942951e-08 4.14020475792381e-08 2.75637341536749e-08 3.27691890532329e-08 7.69774628335014e-08
"1450" 46357 6.35644388725579e-08 9.34445458660602e-09 3.62683885201963e-09 1.46668293203356e-08 4.09085561887427e-08 2.74837855270647e-08 3.2719795916105e-08 7.69609614117914e-08
"1451" 46358 6.35785411500834e-08 9.29862400330242e-09 3.5895675343208e-09 1.45410841202859e-08 4.03115422907813e-08 2.73874467403198e-08 3.26887453365014e-08 7.69341618854019e-08
"1452" 46359 6.3575903998499e-08 9.24048172586115e-09 3.55229621662197e-09 1.44276326949772e-08 3.97046218793606e-08 2.72880431613416e-08 3.26276459476052e-08 7.70386533811635e-08
"1453" 46360 6.35732668469145e-08 9.18233944841988e-09 3.51502489892314e-09 1.43141812696685e-08 3.90977014679398e-08 2.71886395823634e-08 3.25665465587091e-08 7.7143144876925e-08
"1454" 46361 6.357062969533e-08 9.12419717097861e-09 3.47775358122431e-09 1.42007298443598e-08 3.84907810565191e-08 2.70892360033851e-08 3.25054471698129e-08 7.72476363726865e-08
"1455" 46362 6.35679925437455e-08 9.06605489353733e-09 3.44048226352548e-09 1.40872784190511e-08 3.78838606450984e-08 2.69898324244069e-08 3.24443477809167e-08 7.73521278684481e-08
"1456" 46363 6.34724377306074e-08 9.0703865377997e-09 3.45024849913852e-09 1.41030502623873e-08 3.78785489413537e-08 2.69107546609552e-08 3.2030308329166e-08 7.61989522436157e-08
"1457" 46364 6.33768829174692e-08 9.07471818206207e-09 3.46001473475156e-09 1.41188221057234e-08 3.7873237237609e-08 2.68316768975034e-08 3.16162688774153e-08 7.50457766187833e-08
"1458" 46365 6.32813281043311e-08 9.07904982632444e-09 3.46978097036461e-09 1.41345939490596e-08 3.78679255338643e-08 2.67525991340517e-08 3.12022294256646e-08 7.3892600993951e-08
"1459" 46366 6.31857732911929e-08 9.08338147058681e-09 3.47954720597765e-09 1.41503657923958e-08 3.78626138301196e-08 2.66735213706e-08 3.07881899739139e-08 7.27394253691186e-08
"1460" 46367 6.30902184780548e-08 9.08771311484918e-09 3.48931344159069e-09 1.4166137635732e-08 3.78573021263749e-08 2.65944436071482e-08 3.03741505221631e-08 7.15862497442863e-08
"1461" 46368 6.29946636649167e-08 9.09204475911155e-09 3.49907967720374e-09 1.41819094790682e-08 3.78519904226302e-08 2.65153658436965e-08 2.99601110704124e-08 7.04330741194539e-08
"1462" 46369 6.28991088517785e-08 9.09637640337392e-09 3.50884591281678e-09 1.41976813224043e-08 3.78466787188855e-08 2.64362880802448e-08 2.95460716186617e-08 6.92798984946216e-08
"1463" 46370 6.28035540386404e-08 9.10070804763629e-09 3.51861214842983e-09 1.42134531657405e-08 3.78413670151408e-08 2.6357210316793e-08 2.9132032166911e-08 6.81267228697892e-08
"1464" 46371 6.28676595244982e-08 9.11598490873748e-09 3.51934676149647e-09 1.42127859610467e-08 3.78406376268524e-08 2.62933119674479e-08 2.87235202068696e-08 6.6882964078021e-08
"1465" 46372 6.29317650103561e-08 9.13126176983868e-09 3.52008137456311e-09 1.42121187563529e-08 3.7839908238564e-08 2.62294136181028e-08 2.83150082468282e-08 6.56392052862527e-08
"1466" 46373 6.2995870496214e-08 9.14653863093988e-09 3.52081598762975e-09 1.42114515516591e-08 3.78391788502756e-08 2.61655152687577e-08 2.79064962867868e-08 6.43954464944845e-08
"1467" 46374 6.30599759820719e-08 9.16181549204107e-09 3.52155060069639e-09 1.42107843469653e-08 3.78384494619872e-08 2.61016169194126e-08 2.74979843267454e-08 6.31516877027162e-08
"1468" 46375 6.31240814679298e-08 9.17709235314227e-09 3.52228521376303e-09 1.42101171422715e-08 3.78377200736988e-08 2.60377185700675e-08 2.70894723667041e-08 6.1907928910948e-08
"1469" 46376 6.08719584483943e-08 8.86610262037093e-09 3.49676770513046e-09 1.41792208554551e-08 3.77143349013523e-08 2.59984000897289e-08 2.67131117499418e-08 6.07582691611445e-08
"1470" 46377 5.86198354288588e-08 8.55511288759958e-09 3.47125019649789e-09 1.41483245686387e-08 3.75909497290057e-08 2.59590816093903e-08 2.63367511331796e-08 5.9608609411341e-08
"1471" 46378 5.63677124093233e-08 8.24412315482824e-09 3.44573268786532e-09 1.41174282818223e-08 3.74675645566592e-08 2.59197631290517e-08 2.59603905164174e-08 5.84589496615375e-08
"1472" 46379 5.41155893897878e-08 7.93313342205689e-09 3.42021517923275e-09 1.40865319950059e-08 3.73441793843127e-08 2.58804446487132e-08 2.55840298996552e-08 5.7309289911734e-08
"1473" 46380 5.18064682267697e-08 7.61051523379729e-09 3.39469767060017e-09 1.40574688706944e-08 3.72427518433815e-08 2.5944780220036e-08 2.52713737451876e-08 5.63906718075229e-08
"1474" 46381 4.94973470637515e-08 7.28789704553769e-09 3.3691801619676e-09 1.40284057463828e-08 3.71413243024504e-08 2.60091157913588e-08 2.49587175907199e-08 5.54720537033119e-08
"1475" 46382 4.71882259007333e-08 6.96527885727809e-09 3.34366265333503e-09 1.39993426220713e-08 3.70398967615192e-08 2.60734513626816e-08 2.46460614362522e-08 5.45534355991008e-08
"1476" 46383 4.72305327333099e-08 6.96527885727809e-09 3.34427933642695e-09 1.3997677911143e-08 3.69023158667197e-08 2.61734803378529e-08 2.47163321039106e-08 5.46480567952298e-08
"1477" 46384 4.72728395658865e-08 6.96527885727809e-09 3.34489601951888e-09 1.39960132002148e-08 3.67647349719202e-08 2.62735093130242e-08 2.47866027715689e-08 5.47426779913588e-08
"1478" 46385 4.73151463984631e-08 6.96527885727809e-09 3.3455127026108e-09 1.39943484892866e-08 3.66271540771206e-08 2.63735382881956e-08 2.48568734392272e-08 5.48372991874878e-08
"1479" 46386 4.73574532310397e-08 6.96527885727809e-09 3.34612938570273e-09 1.39926837783584e-08 3.64895731823211e-08 2.64735672633669e-08 2.49271441068855e-08 5.49319203836167e-08
"1480" 46387 4.73997600636162e-08 6.96527885727809e-09 3.34674606879465e-09 1.39910190674301e-08 3.63519922875216e-08 2.65735962385382e-08 2.49974147745439e-08 5.50265415797457e-08
"1481" 46388 4.74420668961928e-08 6.96527885727809e-09 3.34736275188657e-09 1.39893543565019e-08 3.6214411392722e-08 2.66736252137095e-08 2.50676854422022e-08 5.51211627758747e-08
"1482" 46389 4.74843737287694e-08 6.96527885727809e-09 3.3479794349785e-09 1.39876896455737e-08 3.60768304979225e-08 2.67736541888808e-08 2.51379561098605e-08 5.52157839720037e-08
"1483" 46390 4.7526680561346e-08 6.96527885727809e-09 3.34859611807042e-09 1.39860249346455e-08 3.5939249603123e-08 2.68736831640521e-08 2.52082267775189e-08 5.53104051681327e-08
"1484" 46391 4.75689873939226e-08 6.96527885727809e-09 3.34921280116235e-09 1.39843602237172e-08 3.58016687083235e-08 2.69737121392234e-08 2.52784974451772e-08 5.54050263642616e-08
"1485" 46392 4.76112942264991e-08 6.96527885727809e-09 3.34982948425427e-09 1.3982695512789e-08 3.56640878135239e-08 2.70737411143947e-08 2.53487681128355e-08 5.54996475603906e-08
"1486" 46393 4.76536010590757e-08 6.96527885727809e-09 3.3504461673462e-09 1.39810308018608e-08 3.55265069187244e-08 2.7173770089566e-08 2.54190387804939e-08 5.55942687565196e-08
"1487" 46394 4.76959078916523e-08 6.96527885727809e-09 3.35106285043812e-09 1.39793660909325e-08 3.53889260239249e-08 2.72737990647373e-08 2.54893094481522e-08 5.56888899526486e-08
"1488" 46395 4.76747451817319e-08 6.96361862619905e-09 3.35279496973917e-09 1.39760300674635e-08 3.52274735283843e-08 2.72737990647373e-08 2.54891569329198e-08 5.55129419597931e-08
"1489" 46396 4.76535824718116e-08 6.96195839512e-09 3.35452708904023e-09 1.39726940439944e-08 3.50660210328437e-08 2.72737990647373e-08 2.54890044176874e-08 5.53369939669376e-08
"1490" 46397 4.76324197618912e-08 6.96029816404095e-09 3.35625920834129e-09 1.39693580205253e-08 3.49045685373032e-08 2.72737990647373e-08 2.5488851902455e-08 5.51610459740822e-08
"1491" 46398 4.76112570519708e-08 6.95863793296191e-09 3.35799132764234e-09 1.39660219970563e-08 3.47431160417626e-08 2.72737990647373e-08 2.54886993872226e-08 5.49850979812267e-08
"1492" 46399 4.74907893659912e-08 6.95216098037315e-09 3.3516525003117e-09 1.39370679098078e-08 3.47226111093305e-08 2.72519984746405e-08 2.54883531493378e-08 5.496301970213e-08
"1493" 46400 4.73703216800116e-08 6.94568402778439e-09 3.34531367298107e-09 1.39081138225594e-08 3.47021061768984e-08 2.72301978845437e-08 2.5488006911453e-08 5.49409414230332e-08
