"..Data.clean_EMG_data_for_gestures.master.01.01_gesture_1_2_2_clean.txt.Comp.1" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_1_2_2_clean.txt.Comp.2" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_1_2_2_clean.txt.Comp.3" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_1_2_2_clean.txt.Comp.4" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_1_2_2_clean.txt.Comp.5" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_1_2_2_clean.txt.Comp.6" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_1_2_2_clean.txt.Comp.7" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_1_2_2_clean.txt.Comp.8"
"19351" -1.58141701107931 0.181942010838499 0.0517491613416224 -0.345196462316288 -0.0760643508785583 -0.0981991627079551 0.0129049199865021 0.0222694319261263
"19361" -1.581309525308 0.181821016166556 0.0518353254867869 -0.345390623226592 -0.0761650831254963 -0.0981302312226098 0.0130816445863946 0.0221687892870076
"19371" -1.58120203953669 0.181700021494613 0.0519214896319517 -0.345584784136897 -0.0762658153724343 -0.0980612997372642 0.0132583691862871 0.0220681466478888
"19381" -1.58109455376539 0.181579026822669 0.0520076537771161 -0.345778945047201 -0.0763665476193725 -0.0979923682519188 0.0134350937861795 0.0219675040087702
"19391" -1.58114581225942 0.18152093228863 0.051901213258805 -0.345819643421945 -0.0763084609855291 -0.0979284827333052 0.0134641236876757 0.0219903803801544
"19401" -1.58120172382948 0.181468029451795 0.0517789217628515 -0.345871340810694 -0.0762418029223808 -0.0978673190799943 0.013497473844505 0.0220071828033332
"19411" -1.58125763539953 0.181415126614962 0.0516566302668979 -0.345923038199443 -0.0761751448592325 -0.0978061554266834 0.0135308240013344 0.0220239852265119
"19421" -1.58131354696959 0.181362223778128 0.0515343387709443 -0.345974735588193 -0.0761084867960842 -0.0977449917733725 0.0135641741581636 0.0220407876496906
"19431" -1.58136945853965 0.181309320941294 0.0514120472749909 -0.346026432976942 -0.0760418287329359 -0.0976838281200614 0.013597524314993 0.0220575900728692
"19441" -1.58142537010971 0.18125641810446 0.0512897557790374 -0.346078130365691 -0.0759751706697875 -0.0976226644667505 0.0136308744718222 0.0220743924960479
"19451" -1.58148128167976 0.181203515267626 0.0511674642830839 -0.34612982775444 -0.0759085126066392 -0.0975615008134396 0.0136642246286515 0.0220911949192266
"19461" -1.58153719324982 0.181150612430792 0.0510451727871304 -0.346181525143189 -0.0758418545434909 -0.0975003371601287 0.0136975747854808 0.0221079973424054
"19471" -1.58159310481988 0.181097709593958 0.0509228812911771 -0.346233222531938 -0.0757751964803426 -0.0974391735068177 0.01373092494231 0.022124799765584
"19481" -1.58164901638993 0.181044806757124 0.0508005897952234 -0.346284919920687 -0.0757085384171943 -0.0973780098535068 0.0137642750991393 0.0221416021887626
"19491" -1.58170492795999 0.18099190392029 0.05067829829927 -0.346336617309437 -0.075641880354046 -0.0973168462001958 0.0137976252559686 0.0221584046119413
"19501" -1.58176083953005 0.180939001083456 0.0505560068033166 -0.346388314698186 -0.0755752222908977 -0.0972556825468849 0.0138309754127979 0.02217520703512
"19511" -1.58181675110011 0.180886098246622 0.0504337153073631 -0.346440012086935 -0.0755085642277493 -0.097194518893574 0.0138643255696271 0.0221920094582987
"19521" -1.58187266267016 0.180833195409789 0.0503114238114097 -0.346491709475684 -0.0754419061646011 -0.0971333552402631 0.0138976757264564 0.0222088118814775
"19531" -1.58192857424022 0.180780292572955 0.0501891323154561 -0.346543406864433 -0.0753752481014529 -0.0970721915869521 0.0139310258832857 0.0222256143046561
"19541" -1.58198448581028 0.180727389736121 0.0500668408195027 -0.346595104253182 -0.0753085900383045 -0.0970110279336412 0.013964376040115 0.0222424167278349
"19551" -1.58204039738033 0.180674486899287 0.0499445493235492 -0.346646801641932 -0.0752419319751562 -0.0969498642803302 0.0139977261969443 0.0222592191510136
"19561" -1.58209630895039 0.180621584062453 0.0498222578275956 -0.346698499030681 -0.0751752739120078 -0.0968887006270192 0.0140310763537735 0.0222760215741923
"19571" -1.58215222052045 0.180568681225619 0.0496999663316421 -0.34675019641943 -0.0751086158488595 -0.0968275369737083 0.0140644265106029 0.0222928239973709
"19581" -1.58220813209051 0.180515778388785 0.0495776748356887 -0.346801893808179 -0.0750419577857112 -0.0967663733203974 0.0140977766674322 0.0223096264205496
"19591" -1.58226404366056 0.180462875551951 0.0494553833397353 -0.346853591196928 -0.0749752997225629 -0.0967052096670864 0.0141311268242614 0.0223264288437284
"19601" -1.58233096066956 0.180430012128578 0.049343076246663 -0.346857442135105 -0.0749042127697807 -0.096656637388924 0.0141387570843893 0.0223598765650455
"19611" -1.58239787767855 0.180397148705204 0.0492307691535909 -0.346861293073281 -0.0748331258169982 -0.0966080651107615 0.0141463873445172 0.0223933242863629
"19621" -1.58246479468754 0.180364285281831 0.0491184620605188 -0.346865144011458 -0.0747620388642158 -0.0965594928325992 0.0141540176046451 0.0224267720076802
"19631" -1.58253171169653 0.180331421858458 0.0490061549674465 -0.346868994949634 -0.0746909519114333 -0.0965109205544366 0.0141616478647728 0.0224602197289975
"19641" -1.5825419705715 0.180296585924882 0.048983604292959 -0.346918956018295 -0.07469936526801 -0.0964748156289037 0.0142203263376342 0.0224280949529405
"19651" -1.58255222944647 0.180261749991307 0.0489610536184716 -0.346968917086957 -0.0747077786245867 -0.0964387107033707 0.0142790048104952 0.0223959701768835
"19661" -1.58256499430315 0.180213764289814 0.0488967466725547 -0.347030259446868 -0.0746916470023035 -0.0963832125585204 0.0143268142507922 0.0223678793553959
"19671" -1.58257775915983 0.180165778588322 0.0488324397266379 -0.347091601806779 -0.0746755153800203 -0.0963277144136702 0.0143746236910888 0.0223397885339083
"19681" -1.58259052401651 0.18011779288683 0.048768132780721 -0.347152944166691 -0.0746593837577372 -0.09627221626882 0.0144224331313858 0.0223116977124205
"19691" -1.58260328887319 0.180069807185338 0.0487038258348041 -0.347214286526602 -0.0746432521354541 -0.0962167181239696 0.0144702425716825 0.0222836068909329
"19701" -1.58261605372988 0.180021821483846 0.0486395188888872 -0.347275628886513 -0.0746271205131707 -0.0961612199791194 0.0145180520119793 0.0222555160694452
"19711" -1.58262881858656 0.179973835782353 0.0485752119429703 -0.347336971246425 -0.0746109888908877 -0.0961057218342693 0.0145658614522761 0.0222274252479575
"19721" -1.58264158344324 0.179925850080861 0.0485109049970534 -0.347398313606336 -0.0745948572686046 -0.0960502236894189 0.014613670892573 0.0221993344264698
"19731" -1.58265434829992 0.179877864379369 0.0484465980511364 -0.347459655966247 -0.0745787256463214 -0.0959947255445687 0.0146614803328698 0.0221712436049823
"19741" -1.5826671131566 0.179829878677877 0.0483822911052196 -0.347520998326159 -0.0745625940240383 -0.0959392273997185 0.0147092897731666 0.0221431527834945
"19751" -1.58267987801329 0.179781892976385 0.0483179841593028 -0.34758234068607 -0.0745464624017551 -0.0958837292548681 0.0147570992134634 0.0221150619620069
"19761" -1.58269264286997 0.179733907274892 0.0482536772133858 -0.347643683045981 -0.074530330779472 -0.095828231110018 0.0148049086537603 0.0220869711405193
"19771" -1.58270540772665 0.1796859215734 0.048189370267469 -0.347705025405892 -0.0745141991571888 -0.0957727329651677 0.014852718094057 0.0220588803190316
"19781" -1.58271817258333 0.179637935871908 0.0481250633215519 -0.347766367765804 -0.0744980675349057 -0.0957172348203173 0.0149005275343539 0.0220307894975439
"19791" -1.58273093744001 0.179589950170416 0.0480607563756351 -0.347827710125715 -0.0744819359126224 -0.0956617366754671 0.0149483369746509 0.0220026986760561
"19801" -1.5827437022967 0.179541964468924 0.0479964494297183 -0.347889052485626 -0.0744658042903393 -0.095606238530617 0.0149961464149475 0.0219746078545685
"19811" -1.58275646715338 0.179493978767431 0.0479321424838015 -0.347950394845537 -0.0744496726680561 -0.0955507403857667 0.0150439558552442 0.0219465170330809
"19821" -1.58276923201006 0.179445993065939 0.0478678355378846 -0.348011737205449 -0.074433541045773 -0.0954952422409165 0.0150917652955412 0.0219184262115932
"19831" -1.58278199686674 0.179398007364447 0.0478035285919675 -0.34807307956536 -0.0744174094234897 -0.0954397440960661 0.0151395747358379 0.0218903353901055
"19841" -1.58279476172342 0.179350021662955 0.0477392216460506 -0.348134421925271 -0.0744012778012066 -0.095384245951216 0.0151873841761348 0.0218622445686179
"19851" -1.5828075265801 0.179302035961463 0.0476749147001338 -0.348195764285183 -0.0743851461789235 -0.0953287478063657 0.0152351936164317 0.0218341537471302
"19861" -1.58282029143679 0.17925405025997 0.0476106077542167 -0.348257106645094 -0.0743690145566402 -0.0952732496615154 0.0152830030567284 0.0218060629256424
"19871" -1.58283305629347 0.179206064558478 0.0475463008083 -0.348318449005005 -0.0743528829343573 -0.0952177515166652 0.0153308124970253 0.0217779721041548
"19881" -1.58284582115015 0.179158078856986 0.0474819938623833 -0.348379791364917 -0.074336751312074 -0.0951622533718149 0.015378621937322 0.0217498812826672
"19891" -1.58285242686963 0.179125323285863 0.0474590446184757 -0.348434575109964 -0.0743461879342116 -0.0951261509970277 0.01543634433366 0.0217152680242861
"19901" -1.5828572162293 0.179091441201926 0.0474324027543318 -0.348492968055583 -0.074354500372586 -0.0950952071151201 0.0154897220626295 0.021675524062013
"19911" -1.58286200558897 0.179057559117988 0.0474057608901881 -0.348551361001201 -0.0743628128109604 -0.0950642632332125 0.0155430997915991 0.02163578009974
"19921" -1.58286679494865 0.179023677034051 0.0473791190260443 -0.34860975394682 -0.074371125249335 -0.095033319351305 0.0155964775205685 0.0215960361374668
"19931" -1.58287158430832 0.178989794950114 0.0473524771619006 -0.348668146892439 -0.0743794376877094 -0.0950023754693976 0.015649855249538 0.0215562921751937
"19941" -1.58287637366799 0.178955912866177 0.0473258352977567 -0.348726539838057 -0.0743877501260838 -0.0949714315874898 0.0157032329785076 0.0215165482129205
"19951" -1.58285371554908 0.1788828733526 0.0473275103963944 -0.348842813886199 -0.0744315713175062 -0.0949135409953406 0.0158136186559267 0.0214613909844943
"19961" -1.58283105743017 0.178809833839023 0.0473291854950318 -0.34895908793434 -0.0744753925089286 -0.0948556504031915 0.0159240043333458 0.0214062337560681
"19971" -1.58280839931125 0.178736794325446 0.0473308605936692 -0.349075361982481 -0.0745192137003509 -0.0947977598110422 0.0160343900107648 0.0213510765276419
"19981" -1.58278574119234 0.178663754811869 0.0473325356923069 -0.349191636030623 -0.0745630348917733 -0.0947398692188929 0.0161447756881839 0.0212959192992157
"19991" -1.58276308307343 0.178590715298292 0.0473342107909443 -0.349307910078764 -0.0746068560831956 -0.0946819786267437 0.0162551613656031 0.0212407620707895
"20001" -1.58274042495452 0.178517675784715 0.0473358858895818 -0.349424184126905 -0.0746506772746178 -0.0946240880345945 0.016365547043022 0.0211856048423633
"20011" -1.58271776683561 0.178444636271138 0.0473375609882193 -0.349540458175047 -0.0746944984660402 -0.0945661974424452 0.0164759327204412 0.021130447613937
"20021" -1.58269510871669 0.178371596757561 0.0473392360868569 -0.349656732223188 -0.0747383196574626 -0.0945083068502959 0.0165863183978603 0.0210752903855108
"20031" -1.58267245059778 0.178298557243984 0.0473409111854942 -0.349773006271329 -0.0747821408488846 -0.0944504162581468 0.0166967040752794 0.0210201331570847
"20041" -1.58264979247887 0.178225517730408 0.0473425862841319 -0.349889280319471 -0.0748259620403072 -0.0943925256659977 0.0168070897526984 0.0209649759286583
"20051" -1.58262713435996 0.17815247821683 0.0473442613827693 -0.350005554367612 -0.0748697832317295 -0.0943346350738482 0.0169174754301175 0.0209098187002322
"20061" -1.58260447624104 0.178079438703254 0.0473459364814069 -0.350121828415754 -0.0749136044231517 -0.0942767444816991 0.0170278611075366 0.0208546614718059
