time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
36278,1.78115784984393e-10,8.977168574199427e-10,3.44469641306868e-9,3.511497635300337e-10,1.749672885584461e-10,2.3316957291926124e-10,1.8434749454747668e-10,8.963780532214693e-11,0
36279,1.7610037906866768e-10,8.957502075680476e-10,3.452802719108257e-9,3.491155336155702e-10,1.7484827624156076e-10,2.33120113417511e-10,1.8434749454747668e-10,8.986069509827077e-11,0
36280,1.7408497315294236e-10,8.937835577161526e-10,3.4609090251478344e-9,3.470813037011067e-10,1.7472926392467542e-10,2.330706539157608e-10,1.8434749454747668e-10,9.008358487439462e-11,0
36281,1.7206956723721704e-10,8.918169078642575e-10,3.4690153311874117e-9,3.4504707378664315e-10,1.7461025160779008e-10,2.3302119441401056e-10,1.8434749454747668e-10,9.030647465051846e-11,0
36282,1.7005416132149172e-10,8.898502580123624e-10,3.477121637226989e-9,3.4301284387217966e-10,1.7449123929090475e-10,2.3297173491226033e-10,1.8434749454747668e-10,9.052936442664232e-11,0
36283,1.6890399967927368e-10,8.900854532624996e-10,3.488461947518145e-9,3.4299323514936184e-10,1.7449123929090475e-10,2.3297173491226033e-10,1.8402242181590373e-10,9.075225420276617e-11,0
36284,1.6775383803705564e-10,8.903206485126366e-10,3.499802257809301e-9,3.429736264265441e-10,1.7449123929090475e-10,2.3297173491226033e-10,1.836973490843308e-10,9.097514397889001e-11,0
36285,1.6660367639483763e-10,8.905558437627736e-10,3.511142568100457e-9,3.4295401770372626e-10,1.7449123929090475e-10,2.3297173491226033e-10,1.8337227635275787e-10,9.119803375501386e-11,0
36286,1.654535147526196e-10,8.907910390129107e-10,3.522482878391613e-9,3.429344089809085e-10,1.7449123929090475e-10,2.3297173491226033e-10,1.8304720362118493e-10,9.14209235311377e-11,0
36287,1.6430335311040155e-10,8.910262342630477e-10,3.5338231886827695e-9,3.429148002580907e-10,1.7449123929090475e-10,2.3297173491226033e-10,1.8272213088961198e-10,9.164381330726155e-11,0
36288,1.6399804229479344e-10,8.933131672158784e-10,3.5311668476510636e-9,3.428951915352729e-10,1.7449123929090475e-10,2.3297173491226033e-10,1.8239705815803907e-10,9.191967664834469e-11,0
36289,1.636927314791853e-10,8.956001001687092e-10,3.5285105066193578e-9,3.428755828124551e-10,1.7449123929090475e-10,2.3297173491226033e-10,1.8207198542646612e-10,9.219553998942783e-11,0
36290,1.6338742066357716e-10,8.9788703312154e-10,3.525854165587652e-9,3.4285597408963733e-10,1.7449123929090475e-10,2.3297173491226033e-10,1.8174691269489318e-10,9.247140333051095e-11,0
36291,1.6308210984796905e-10,8.999387708242336e-10,3.5318865490557353e-9,3.4285597408963733e-10,1.7353340382878589e-10,2.331963817199887e-10,1.8142183996332026e-10,9.252437689547025e-11,0
36292,1.627767990323609e-10,9.019905085269273e-10,3.5379189325238187e-9,3.4285597408963733e-10,1.7257556836666705e-10,2.334210285277171e-10,1.8109676723174732e-10,9.257735046042954e-11,0
36293,1.6247148821675277e-10,9.04042246229621e-10,3.543951315991902e-9,3.4285597408963733e-10,1.716177329045482e-10,2.3364567533544545e-10,1.8077169450017437e-10,9.263032402538882e-11,0
36294,1.6216617740114465e-10,9.060939839323146e-10,3.5499836994599856e-9,3.4285597408963733e-10,1.7065989744242933e-10,2.338703221431738e-10,1.8044662176860143e-10,9.268329759034811e-11,0
36295,1.6186086658553651e-10,9.081457216350084e-10,3.5560160829280686e-9,3.4285597408963733e-10,1.697020619803105e-10,2.340949689509022e-10,1.801215490370285e-10,9.273627115530739e-11,0
36296,1.6088375379801994e-10,9.079105263848713e-10,3.564704807427858e-9,3.428755828124551e-10,1.683248149455749e-10,2.343690752603808e-10,1.801215490370285e-10,9.251338137918355e-11,0
36297,1.597335921558019e-10,9.098771762367663e-10,3.564704807427858e-9,3.428951915352729e-10,1.6736697948345603e-10,2.3464318156985943e-10,1.7979647630545557e-10,9.461434097793006e-11,0
