"time" "channel1" "channel2" "channel3" "channel4" "channel5" "channel6" "channel7" "channel8"
"1" 23468 5.54738883078627e-09 6.27704333121592e-10 1.00487926636749e-09 4.45319031862654e-09 9.59619295798846e-08 1.14630572360564e-07 2.17920266322929e-08 7.34713709854202e-08
"2" 23469 5.55549474702914e-09 6.25949262809116e-10 9.98218297187729e-10 4.44899692559759e-09 9.56973576511e-08 1.12945656612297e-07 2.15453260890439e-08 7.35429538967992e-08
"3" 23470 5.56360066327201e-09 6.24194192496639e-10 9.91557328007972e-10 4.44480353256863e-09 9.54327857223155e-08 1.1126074086403e-07 2.12986255457949e-08 7.36145368081782e-08
"4" 23471 5.57170657951488e-09 6.22439122184163e-10 9.84896358828215e-10 4.44061013953967e-09 9.5168213793531e-08 1.09575825115763e-07 2.10519250025459e-08 7.36861197195571e-08
"5" 23472 5.57719757615718e-09 6.24453003457495e-10 9.8475196302314e-10 4.45599880346057e-09 9.51041161349596e-08 1.08132346483908e-07 2.099604130497e-08 7.38304610125977e-08
"6" 23473 5.58821367097593e-09 6.26485753535331e-10 9.86650711621918e-10 4.41479098277743e-09 9.49990227891608e-08 1.07096824980113e-07 2.10210081463913e-08 7.31745810577548e-08
"7" 23474 5.59922976579468e-09 6.28518503613167e-10 9.88549460220696e-10 4.3735831620943e-09 9.48939294433621e-08 1.06061303476318e-07 2.10459749878126e-08 7.2518701102912e-08
"8" 23475 5.61024586061343e-09 6.30551253691004e-10 9.90448208819474e-10 4.33237534141116e-09 9.47888360975633e-08 1.05025781972523e-07 2.10709418292338e-08 7.18628211480691e-08
"9" 23476 5.62126195543218e-09 6.3258400376884e-10 9.92346957418252e-10 4.29116752072802e-09 9.46837427517645e-08 1.03990260468728e-07 2.10959086706551e-08 7.12069411932263e-08
"10" 23477 5.63227805025092e-09 6.34616753846676e-10 9.9424570601703e-10 4.24995970004488e-09 9.45786494059658e-08 1.02954738964932e-07 2.11208755120764e-08 7.05510612383834e-08
"11" 23478 5.63780314842737e-09 6.35355449120235e-10 9.9424570601703e-10 4.19315984734955e-09 9.43941825335651e-08 1.01860651629905e-07 2.11769414594208e-08 7.05556536300276e-08
"12" 23479 5.64332824660382e-09 6.36094144393793e-10 9.9424570601703e-10 4.13635999465421e-09 9.42097156611645e-08 1.00766564294877e-07 2.12330074067652e-08 7.05602460216719e-08
"13" 23480 5.64885334478026e-09 6.36832839667351e-10 9.9424570601703e-10 4.07956014195888e-09 9.40252487887639e-08 9.96724769598493e-08 2.12890733541096e-08 7.05648384133161e-08
"14" 23481 5.65437844295671e-09 6.3757153494091e-10 9.9424570601703e-10 4.02276028926354e-09 9.38407819163632e-08 9.85783896248217e-08 2.1345139301454e-08 7.05694308049604e-08
"15" 23482 5.65990354113315e-09 6.38310230214468e-10 9.9424570601703e-10 3.96596043656821e-09 9.36563150439626e-08 9.7484302289794e-08 2.14012052487984e-08 7.05740231966046e-08
"16" 23483 5.6654286393096e-09 6.39048925488027e-10 9.9424570601703e-10 3.90916058387287e-09 9.3471848171562e-08 9.63902149547664e-08 2.14572711961428e-08 7.05786155882488e-08
"17" 23484 5.67095373748604e-09 6.39787620761585e-10 9.9424570601703e-10 3.85236073117754e-09 9.32873812991614e-08 9.52961276197388e-08 2.15133371434872e-08 7.05832079798931e-08
"18" 23485 5.67647883566249e-09 6.40526316035143e-10 9.9424570601703e-10 3.7955608784822e-09 9.31029144267607e-08 9.42020402847111e-08 2.15694030908316e-08 7.05878003715373e-08
"19" 23486 5.71824351878729e-09 6.4130274891771e-10 1.00008634761844e-09 3.74256701685531e-09 9.29146745400666e-08 9.32224197377272e-08 2.17131140339334e-08 7.00240713527801e-08
