"time" "channel1" "channel2" "channel3" "channel4" "channel5" "channel6" "channel7" "channel8"
"2082" 44794 7.01262840109336e-09 1.98198115490431e-08 8.1842621207134e-09 4.17479777289646e-08 1.8655550187218e-07 2.02168924094248e-08 2.48717041675256e-09 1.6351005859494e-09
"2083" 44795 6.89131495195056e-09 1.96773757143714e-08 8.18397332910326e-09 4.20871151686191e-08 1.83609039836049e-07 2.01410732575107e-08 2.47521785327614e-09 1.61903355650912e-09
"2084" 44796 6.77000150280776e-09 1.95349398796998e-08 8.1836845374931e-09 4.24262526082736e-08 1.80662577799919e-07 2.00652541055965e-08 2.46326528979973e-09 1.60296652706884e-09
"2085" 44797 6.64868805366496e-09 1.93925040450281e-08 8.18339574588296e-09 4.2765390047928e-08 1.77716115763789e-07 1.99894349536824e-08 2.45131272632332e-09 1.58689949762856e-09
"2086" 44798 6.52737460452215e-09 1.92500682103565e-08 8.18310695427281e-09 4.31045274875825e-08 1.74769653727659e-07 1.99136158017682e-08 2.4393601628469e-09 1.57083246818828e-09
"2087" 44799 6.40606115537935e-09 1.91076323756848e-08 8.18281816266265e-09 4.3443664927237e-08 1.71823191691529e-07 1.98377966498541e-08 2.42740759937049e-09 1.554765438748e-09
"2088" 44800 6.40635170200164e-09 1.91045832505681e-08 8.1825293710525e-09 4.32306579602267e-08 1.70639479164068e-07 1.90068798518766e-08 2.40748082313095e-09 1.54247864726991e-09
"2089" 44801 6.40664224862392e-09 1.91015341254513e-08 8.18224057944236e-09 4.30176509932164e-08 1.69455766636607e-07 1.81759630538992e-08 2.38755404689141e-09 1.53019185579182e-09
"2090" 44802 6.40693279524621e-09 1.90984850003345e-08 8.18195178783221e-09 4.2804644026206e-08 1.68272054109146e-07 1.73450462559217e-08 2.36762727065187e-09 1.51790506431374e-09
"2091" 44803 6.40722334186849e-09 1.90954358752178e-08 8.18166299622206e-09 4.25916370591957e-08 1.67088341581685e-07 1.65141294579443e-08 2.34770049441233e-09 1.50561827283565e-09
"2092" 44804 6.40751388849078e-09 1.9092386750101e-08 8.1813742046119e-09 4.23786300921854e-08 1.65904629054224e-07 1.56832126599668e-08 2.32777371817279e-09 1.49333148135756e-09
"2093" 44805 6.40780443511306e-09 1.90893376249843e-08 8.18108541300176e-09 4.2165623125175e-08 1.64720916526764e-07 1.48522958619894e-08 2.30784694193325e-09 1.48104468987947e-09
"2094" 44806 6.40809498173535e-09 1.90862884998675e-08 8.1807966213916e-09 4.19526161581647e-08 1.63537203999303e-07 1.40213790640119e-08 2.28792016569371e-09 1.46875789840139e-09
"2095" 44807 6.40423082316525e-09 1.90832393747508e-08 8.18858414352682e-09 4.22232017184485e-08 1.63629585355877e-07 1.40101947789142e-08 2.28591347900051e-09 1.46804935830872e-09
"2096" 44808 6.40036666459515e-09 1.9080190249634e-08 8.19637166566203e-09 4.24937872787322e-08 1.63721966712451e-07 1.39990104938164e-08 2.28390679230731e-09 1.46734081821605e-09
"2097" 44809 6.39650250602505e-09 1.90771411245173e-08 8.20415918779724e-09 4.2764372839016e-08 1.63814348069025e-07 1.39878262087187e-08 2.28190010561411e-09 1.46663227812337e-09
"2098" 44810 6.39263834745496e-09 1.90740919994005e-08 8.21194670993245e-09 4.30349583992997e-08 1.63906729425599e-07 1.39766419236209e-08 2.27989341892092e-09 1.4659237380307e-09
"2099" 44811 6.38877418888486e-09 1.90710428742838e-08 8.21973423206766e-09 4.33055439595835e-08 1.63999110782173e-07 1.39654576385232e-08 2.27788673222772e-09 1.46521519793803e-09
"2100" 44812 6.38491003031476e-09 1.9067993749167e-08 8.22752175420288e-09 4.35761295198672e-08 1.64091492138747e-07 1.39542733534255e-08 2.27588004553452e-09 1.46450665784536e-09
"2101" 44813 6.38104587174466e-09 1.90649446240502e-08 8.23530927633809e-09 4.38467150801509e-08 1.64183873495321e-07 1.39430890683277e-08 2.27387335884132e-09 1.46379811775269e-09
"2102" 44814 6.37718171317457e-09 1.90618954989335e-08 8.2430967984733e-09 4.41173006404347e-08 1.64276254851894e-07 1.393190478323e-08 2.27186667214813e-09 1.46308957766002e-09
"2103" 44815 6.37331755460447e-09 1.90588463738167e-08 8.25088432060851e-09 4.43878862007184e-08 1.64368636208468e-07 1.39207204981322e-08 2.26985998545493e-09 1.46238103756735e-09
"2104" 44816 6.36945339603437e-09 1.90557972487e-08 8.25867184274372e-09 4.46584717610022e-08 1.64461017565042e-07 1.39095362130345e-08 2.26785329876173e-09 1.46167249747468e-09
"2105" 44817 6.36558923746427e-09 1.90527481235832e-08 8.26645936487894e-09 4.49290573212859e-08 1.64553398921616e-07 1.38983519279367e-08 2.26584661206854e-09 1.46096395738201e-09
"2106" 44818 6.36172507889418e-09 1.90496989984665e-08 8.27424688701415e-09 4.51996428815697e-08 1.6464578027819e-07 1.3887167642839e-08 2.26383992537534e-09 1.46025541728934e-09
