"time" "channel1" "channel2" "channel3" "channel4" "channel5" "channel6" "channel7" "channel8"
"1833" 47352 6.42397079109523e-10 1.1556249768498e-09 7.30524558804673e-09 1.93057815416858e-07 4.94146878939687e-07 1.54110444678005e-07 5.69524423186796e-09 1.30877187541133e-09
"1834" 47353 6.42397079109523e-10 1.15982372077646e-09 7.31715698414033e-09 1.9317713330554e-07 4.91836159891012e-07 1.54389257348993e-07 5.71496789637318e-09 1.30877187541133e-09
"1835" 47354 6.42397079109523e-10 1.16402246470312e-09 7.32906838023392e-09 1.93296451194223e-07 4.89525440842337e-07 1.54668070019981e-07 5.7346915608784e-09 1.30877187541133e-09
"1836" 47355 6.42397079109523e-10 1.16822120862978e-09 7.34097977632751e-09 1.93415769082906e-07 4.87214721793661e-07 1.54946882690969e-07 5.75441522538363e-09 1.30877187541133e-09
"1837" 47356 6.42397079109523e-10 1.17241995255644e-09 7.35289117242111e-09 1.93535086971589e-07 4.84904002744986e-07 1.55225695361957e-07 5.77413888988885e-09 1.30877187541133e-09
"1838" 47357 6.42397079109523e-10 1.1766186964831e-09 7.3648025685147e-09 1.93654404860271e-07 4.82593283696311e-07 1.55504508032945e-07 5.79386255439407e-09 1.30877187541133e-09
"1839" 47358 6.44010295963146e-10 1.19408591786737e-09 7.39414096835338e-09 1.93835308080618e-07 4.80282564647636e-07 1.55580944367774e-07 5.8290933982838e-09 1.31450576054006e-09
"1840" 47359 6.45623512816768e-10 1.21155313925163e-09 7.42347936819206e-09 1.94016211300965e-07 4.7797184559896e-07 1.55657380702603e-07 5.86432424217353e-09 1.32023964566879e-09
"1841" 47360 6.47236729670391e-10 1.2290203606359e-09 7.45281776803075e-09 1.94197114521311e-07 4.75661126550285e-07 1.55733817037432e-07 5.89955508606326e-09 1.32597353079751e-09
"1842" 47361 6.48849946524013e-10 1.24648758202016e-09 7.48215616786943e-09 1.94378017741658e-07 4.7335040750161e-07 1.55810253372262e-07 5.93478592995299e-09 1.33170741592624e-09
"1843" 47362 6.50463163377636e-10 1.26395480340443e-09 7.51149456770811e-09 1.94558920962005e-07 4.71039688452935e-07 1.55886689707091e-07 5.97001677384272e-09 1.33744130105497e-09
"1844" 47363 6.52076380231258e-10 1.28142202478869e-09 7.54083296754679e-09 1.94739824182351e-07 4.68728969404259e-07 1.5596312604192e-07 6.00524761773245e-09 1.3431751861837e-09
"1845" 47364 6.5368959708488e-10 1.29888924617296e-09 7.57017136738547e-09 1.94920727402698e-07 4.66418250355584e-07 1.56039562376749e-07 6.04047846162218e-09 1.34890907131243e-09
"1846" 47365 6.55302813938503e-10 1.31635646755723e-09 7.59950976722415e-09 1.95101630623045e-07 4.64107531306909e-07 1.56115998711579e-07 6.07570930551191e-09 1.35464295644115e-09
"1847" 47366 6.56916030792125e-10 1.33382368894149e-09 7.62884816706284e-09 1.95282533843391e-07 4.61796812258234e-07 1.56192435046408e-07 6.11094014940164e-09 1.36037684156988e-09
"1848" 47367 6.6059992814692e-10 1.35336723793378e-09 7.66423028302737e-09 1.95459347790497e-07 4.62135116000114e-07 1.5619688382279e-07 6.13355523659945e-09 1.36696623939072e-09
"1849" 47368 6.64283825501714e-10 1.37291078692607e-09 7.69961239899191e-09 1.95636161737604e-07 4.62473419741994e-07 1.56201332599171e-07 6.15617032379726e-09 1.37355563721156e-09
"1850" 47369 6.67967722856508e-10 1.39245433591837e-09 7.73499451495645e-09 1.9581297568471e-07 4.62811723483874e-07 1.56205781375553e-07 6.17878541099507e-09 1.3801450350324e-09
"1851" 47370 6.6800555687268e-10 1.39216430179016e-09 7.73248607169184e-09 1.96259790008556e-07 4.63207927740209e-07 1.57060708312308e-07 6.16636241581599e-09 1.38100054772452e-09
"1852" 47371 6.71840790292163e-10 1.40109576918928e-09 7.73021234330472e-09 1.9624713210653e-07 4.63244623376427e-07 1.5663761554866e-07 6.19662729312299e-09 1.38955212320734e-09
"1853" 47372 6.75676023711645e-10 1.4100272365884e-09 7.7279386149176e-09 1.96234474204504e-07 4.63281319012645e-07 1.56214522785011e-07 6.22689217043e-09 1.39810369869016e-09
"1854" 47373 6.79511257131128e-10 1.41895870398751e-09 7.72566488653048e-09 1.96221816302478e-07 4.63318014648863e-07 1.55791430021363e-07 6.257157047737e-09 1.40665527417298e-09
"1855" 47374 6.8334649055061e-10 1.42789017138663e-09 7.72339115814337e-09 1.96209158400451e-07 4.63354710285082e-07 1.55368337257714e-07 6.28742192504401e-09 1.4152068496558e-09
"1856" 47375 6.87181723970092e-10 1.43682163878574e-09 7.72111742975625e-09 1.96196500498425e-07 4.633914059213e-07 1.54945244494066e-07 6.31768680235101e-09 1.42375842513863e-09
"1857" 47376 6.91016957389575e-10 1.44575310618486e-09 7.71884370136913e-09 1.96183842596399e-07 4.63428101557518e-07 1.54522151730417e-07 6.34795167965802e-09 1.43231000062145e-09
"1858" 47377 6.94852190809057e-10 1.45468457358398e-09 7.71656997298201e-09 1.96171184694373e-07 4.63464797193736e-07 1.54099058966769e-07 6.37821655696502e-09 1.44086157610427e-09
"1859" 47378 6.98687424228539e-10 1.46361604098309e-09 7.71429624459489e-09 1.96158526792347e-07 4.63501492829954e-07 1.5367596620312e-07 6.40848143427203e-09 1.44941315158709e-09
"1860" 47379 7.02522657648022e-10 1.47254750838221e-09 7.71202251620777e-09 1.9614586889032e-07 4.63538188466172e-07 1.53252873439472e-07 6.43874631157903e-09 1.45796472706991e-09
"1861" 47380 7.06357891067504e-10 1.48147897578133e-09 7.70974878782066e-09 1.96133210988294e-07 4.63574884102391e-07 1.52829780675823e-07 6.46901118888604e-09 1.46651630255273e-09
"1862" 47381 7.10423584037504e-10 1.49041044318044e-09 7.70974878782066e-09 1.9526739222219e-07 4.62744432822565e-07 1.52457974744649e-07 6.50767533776425e-09 1.47506787803556e-09
"1863" 47382 7.13453936756918e-10 1.49934191057956e-09 7.70747505943354e-09 1.92906741582695e-07 4.61301740550775e-07 1.51774191531802e-07 6.54848142787304e-09 1.48329908018862e-09
"1864" 47383 7.16484289476332e-10 1.50827337797867e-09 7.70520133104642e-09 1.905460909432e-07 4.59859048278984e-07 1.51090408318955e-07 6.58928751798183e-09 1.49153028234169e-09
"1865" 47384 7.15717242792435e-10 1.5103497055867e-09 7.69975904779794e-09 1.88712378939091e-07 4.58991467647537e-07 1.50295324445421e-07 6.58809725023458e-09 1.49324130772592e-09
"1866" 47385 7.14950196108539e-10 1.51242603319472e-09 7.69431676454946e-09 1.86878666934982e-07 4.5812388701609e-07 1.49500240571886e-07 6.58690698248732e-09 1.49495233311014e-09
"1867" 47386 7.14183149424642e-10 1.51450236080275e-09 7.68887448130098e-09 1.85044954930872e-07 4.57256306384642e-07 1.48705156698352e-07 6.58571671474007e-09 1.49666335849437e-09
"1868" 47387 7.13416102740746e-10 1.51657868841078e-09 7.68343219805249e-09 1.83211242926763e-07 4.56388725753195e-07 1.47910072824817e-07 6.58452644699282e-09 1.49837438387859e-09
"1869" 47388 7.12649056056849e-10 1.5186550160188e-09 7.67798991480401e-09 1.81377530922653e-07 4.55521145121748e-07 1.47114988951282e-07 6.58333617924556e-09 1.50008540926282e-09
"1870" 47389 7.11882009372953e-10 1.52073134362683e-09 7.67254763155553e-09 1.79543818918544e-07 4.546535644903e-07 1.46319905077748e-07 6.58214591149831e-09 1.50179643464704e-09
"1871" 47390 7.1303430712554e-10 1.52256372581726e-09 7.67225423795866e-09 1.77245961547666e-07 4.5353128174254e-07 1.45524821204213e-07 6.59976133344318e-09 1.50806545913813e-09
"1872" 47391 7.1303430712554e-10 1.52256372581726e-09 7.66681195471018e-09 1.7487384429773e-07 4.52287862881667e-07 1.46356041770369e-07 6.59768678955304e-09 1.50792346559583e-09
"1873" 47392 7.1303430712554e-10 1.52256372581726e-09 7.6613696714617e-09 1.72501727047794e-07 4.51044444020794e-07 1.47187262336524e-07 6.5956122456629e-09 1.50778147205353e-09
"1874" 47393 7.1303430712554e-10 1.52256372581726e-09 7.65592738821322e-09 1.70129609797858e-07 4.49801025159921e-07 1.48018482902679e-07 6.59353770177276e-09 1.50763947851122e-09
"1875" 47394 7.1303430712554e-10 1.52256372581726e-09 7.65048510496474e-09 1.67757492547923e-07 4.48557606299048e-07 1.48849703468834e-07 6.59146315788262e-09 1.50749748496892e-09
"1876" 47395 7.1303430712554e-10 1.52256372581726e-09 7.64504282171625e-09 1.65385375297987e-07 4.47314187438175e-07 1.4968092403499e-07 6.58938861399248e-09 1.50735549142662e-09
"1877" 47396 7.1303430712554e-10 1.52256372581726e-09 7.63960053846777e-09 1.63013258048051e-07 4.46070768577302e-07 1.50512144601145e-07 6.58731407010235e-09 1.50721349788432e-09
"1878" 47397 7.1303430712554e-10 1.52256372581726e-09 7.63415825521929e-09 1.60641140798115e-07 4.44827349716429e-07 1.513433651673e-07 6.58523952621221e-09 1.50707150434202e-09
"1879" 47398 7.1303430712554e-10 1.52256372581726e-09 7.62871597197081e-09 1.5826902354818e-07 4.43583930855556e-07 1.52174585733455e-07 6.58316498232207e-09 1.50692951079972e-09
"1880" 47399 7.1303430712554e-10 1.52256372581726e-09 7.62327368872233e-09 1.55896906298244e-07 4.42340511994683e-07 1.53005806299611e-07 6.58109043843193e-09 1.50678751725742e-09
"1881" 47400 7.1303430712554e-10 1.52256372581726e-09 7.61783140547385e-09 1.53524789048308e-07 4.4109709313381e-07 1.53837026865766e-07 6.57901589454179e-09 1.50664552371511e-09
"1882" 47401 7.1303430712554e-10 1.52256372581726e-09 7.61238912222537e-09 1.51152671798372e-07 4.39853674272937e-07 1.54668247431921e-07 6.57694135065165e-09 1.50650353017281e-09
"1883" 47402 7.1303430712554e-10 1.52256372581726e-09 7.60694683897689e-09 1.48780554548437e-07 4.38610255412064e-07 1.55499467998076e-07 6.57486680676152e-09 1.50636153663051e-09
"1884" 47403 7.11882009372953e-10 1.52264504095646e-09 7.59546083960255e-09 1.48521507895255e-07 4.35508727253758e-07 1.57276415236101e-07 6.57375607043557e-09 1.50653991641796e-09
"1885" 47404 7.06588350618022e-10 1.51371357355734e-09 7.58438559126382e-09 1.48348090682922e-07 4.34638548049301e-07 1.57781600096064e-07 6.51679711906332e-09 1.50083886609608e-09
"1886" 47405 6.95536658553639e-10 1.50526999699341e-09 7.58299201167237e-09 1.48177053854106e-07 4.3473524525967e-07 1.59384628961019e-07 6.461536619064e-09 1.47536962231168e-09
"1887" 47406 6.84484966489255e-10 1.49682642042948e-09 7.58159843208092e-09 1.48006017025291e-07 4.34831942470039e-07 1.60987657825973e-07 6.40627611906468e-09 1.44990037852728e-09
"1888" 47407 6.73433274424872e-10 1.48838284386555e-09 7.58020485248947e-09 1.47834980196476e-07 4.34928639680408e-07 1.62590686690928e-07 6.35101561906536e-09 1.42443113474287e-09
"1889" 47408 6.62381582360489e-10 1.47993926730162e-09 7.57881127289802e-09 1.47663943367661e-07 4.35025336890778e-07 1.64193715555883e-07 6.29575511906604e-09 1.39896189095847e-09
