"time" "channel1" "channel2" "channel3" "channel4" "channel5" "channel6" "channel7" "channel8"
"1" 29542 3.46362046082129e-09 5.23776495534736e-10 8.56917534575766e-09 9.70296996951969e-10 1.56825478168466e-08 2.58227804130724e-07 1.38472858020244e-08 3.808302043243e-08
"2" 29543 3.48351650016675e-09 5.24470904856275e-10 8.5709047955434e-09 9.69657618963951e-10 1.55213904635081e-08 2.57650124647423e-07 1.38472858020244e-08 3.80841588391388e-08
"3" 29544 3.50341253951222e-09 5.25165314177815e-10 8.57263424532913e-09 9.69018240975933e-10 1.53602331101696e-08 2.57072445164122e-07 1.38472858020244e-08 3.80852972458476e-08
"4" 29545 3.52330857885769e-09 5.25859723499354e-10 8.57436369511486e-09 9.68378862987915e-10 1.51990757568311e-08 2.5649476568082e-07 1.38472858020244e-08 3.80864356525564e-08
"5" 29546 3.54320461820316e-09 5.26554132820893e-10 8.5760931449006e-09 9.67739484999898e-10 1.50379184034927e-08 2.55917086197519e-07 1.38472858020244e-08 3.80875740592652e-08
"6" 29547 3.50885877189566e-09 5.26661573529436e-10 8.58368714118173e-09 9.73737654545120e-10 1.48133765590834e-08 2.55256376253093e-07 1.3850334409783e-08 3.81185235754655e-08
"7" 29548 3.48374687497498e-09 5.28871467415349e-10 8.61199557795146e-09 9.94135918123308e-10 1.4618614114855e-08 2.57106272734149e-07 1.41379527396267e-08 3.81339200733185e-08
"8" 29549 3.4586349780543e-09 5.31081361301262e-10 8.64030401472118e-09 1.0145341817015e-09 1.44238516706265e-08 2.58956169215205e-07 1.44255710694705e-08 3.81493165711715e-08
"9" 29550 3.43352308113362e-09 5.33291255187175e-10 8.6686124514909e-09 1.03493244527968e-09 1.42290892263981e-08 2.60806065696262e-07 1.47131893993142e-08 3.81647130690245e-08
"10" 29551 3.40841118421293e-09 5.35501149073088e-10 8.69692088826062e-09 1.05533070885787e-09 1.40343267821696e-08 2.62655962177318e-07 1.50008077291579e-08 3.81801095668775e-08
"11" 29552 3.38329928729225e-09 5.37711042959001e-10 8.72522932503034e-09 1.07572897243606e-09 1.38395643379412e-08 2.64505858658374e-07 1.52884260590016e-08 3.81955060647305e-08
"12" 29553 3.35818739037157e-09 5.39920936844914e-10 8.75353776180006e-09 1.09612723601425e-09 1.36448018937127e-08 2.6635575513943e-07 1.55760443888453e-08 3.82109025625835e-08
"13" 29554 3.33307549345089e-09 5.42130830730827e-10 8.78184619856978e-09 1.11652549959244e-09 1.34500394494843e-08 2.68205651620486e-07 1.58636627186891e-08 3.82262990604365e-08
"14" 29555 3.30796359653021e-09 5.4434072461674e-10 8.8101546353395e-09 1.13692376317063e-09 1.32552770052558e-08 2.70055548101542e-07 1.61512810485328e-08 3.82416955582896e-08
"15" 29556 3.28285169960953e-09 5.46550618502653e-10 8.83846307210922e-09 1.15732202674881e-09 1.30605145610274e-08 2.71905444582598e-07 1.64388993783765e-08 3.82570920561426e-08
"16" 29557 3.25773980268885e-09 5.48760512388566e-10 8.86677150887894e-09 1.177720290327e-09 1.28657521167989e-08 2.73755341063654e-07 1.67265177082202e-08 3.82724885539956e-08
"17" 29558 3.23262790576817e-09 5.50970406274479e-10 8.89507994564866e-09 1.19811855390519e-09 1.26709896725705e-08 2.7560523754471e-07 1.70141360380639e-08 3.82878850518486e-08
"18" 29559 3.20751600884749e-09 5.53180300160392e-10 8.92338838241838e-09 1.21851681748338e-09 1.2476227228342e-08 2.77455134025766e-07 1.73017543679077e-08 3.83032815497016e-08
"19" 29560 3.1824041119268e-09 5.55390194046305e-10 8.9516968191881e-09 1.23891508106157e-09 1.22814647841136e-08 2.79305030506822e-07 1.75893726977514e-08 3.83186780475546e-08
"20" 29561 3.19119339353923e-09 5.57795744136551e-10 8.97961920236365e-09 1.25973521925219e-09 1.2281197508219e-08 2.81159982205803e-07 1.77973400996564e-08 3.83337547186118e-08
"21" 29562 3.20042734292604e-09 5.59898197313921e-10 9.00873211857069e-09 1.27522283016308e-09 1.22953755253465e-08 2.81498292013887e-07 1.80859372393828e-08 3.78015895596582e-08
"22" 29563 3.20966129231286e-09 5.62000650491292e-10 9.03784503477774e-09 1.29071044107397e-09 1.2309553542474e-08 2.81836601821971e-07 1.83745343791091e-08 3.72694244007046e-08
"23" 29564 3.21889524169967e-09 5.64103103668662e-10 9.06695795098479e-09 1.30619805198487e-09 1.23237315596015e-08 2.82174911630055e-07 1.86631315188354e-08 3.67372592417509e-08
"24" 29565 3.22812919108649e-09 5.66205556846033e-10 9.09607086719184e-09 1.32168566289576e-09 1.2337909576729e-08 2.82513221438138e-07 1.89517286585617e-08 3.62050940827973e-08
"25" 29566 3.2373631404733e-09 5.68308010023403e-10 9.12518378339889e-09 1.33717327380665e-09 1.23520875938565e-08 2.82851531246222e-07 1.92403257982881e-08 3.56729289238437e-08
"26" 29567 3.24659708986012e-09 5.70410463200774e-10 9.15429669960594e-09 1.35266088471755e-09 1.2366265610984e-08 2.83189841054306e-07 1.95289229380144e-08 3.51407637648901e-08
"27" 29568 3.25583103924693e-09 5.72512916378144e-10 9.18340961581298e-09 1.36814849562844e-09 1.23804436281115e-08 2.8352815086239e-07 1.98175200777407e-08 3.46085986059364e-08
"28" 29569 3.26506498863375e-09 5.74615369555515e-10 9.21252253202003e-09 1.38363610653933e-09 1.2394621645239e-08 2.83866460670474e-07 2.01061172174671e-08 3.40764334469828e-08
"29" 29570 3.26506498863375e-09 5.7431227264264e-10 9.21923951297784e-09 1.38150046919969e-09 1.24035749035401e-08 2.81712977387433e-07 2.01071334200533e-08 3.3602139269645e-08
"30" 29571 3.26471445810801e-09 5.74009175729765e-10 9.22595649393564e-09 1.3765898165324e-09 1.24037692860089e-08 2.79606156712486e-07 2.01374108135792e-08 3.31254497842423e-08
"31" 29572 3.26436392758227e-09 5.7370607881689e-10 9.23267347489344e-09 1.3716791638651e-09 1.24039636684777e-08 2.77499336037538e-07 2.01676882071052e-08 3.26487602988397e-08
"32" 29573 3.26401339705652e-09 5.73402981904016e-10 9.23939045585124e-09 1.36676851119781e-09 1.24041580509465e-08 2.75392515362591e-07 2.01979656006311e-08 3.2172070813437e-08
"33" 29574 3.26366286653078e-09 5.73099884991141e-10 9.24610743680905e-09 1.36185785853051e-09 1.24043524334153e-08 2.73285694687644e-07 2.02282429941571e-08 3.16953813280344e-08
"34" 29575 3.25692268273e-09 5.72904228786809e-10 9.25282441776685e-09 1.36249723651853e-09 1.23843537131098e-08 2.73293723817305e-07 2.02164972755658e-08 3.17662534994384e-08
"35" 29576 3.25657215220426e-09 5.72904228786809e-10 9.25835086569315e-09 1.36249723651853e-09 1.239637238354e-08 2.73293723817305e-07 2.02445022355366e-08 3.1625356928178e-08
"36" 29577 3.25622162167852e-09 5.72904228786809e-10 9.26387731361945e-09 1.36249723651853e-09 1.24083910539702e-08 2.73293723817305e-07 2.02725071955074e-08 3.14844603569176e-08
"37" 29578 3.25587109115277e-09 5.72904228786809e-10 9.26940376154576e-09 1.36249723651853e-09 1.24204097244003e-08 2.73293723817305e-07 2.03005121554782e-08 3.13435637856572e-08
"38" 29579 3.25552056062703e-09 5.72904228786809e-10 9.27493020947206e-09 1.36249723651853e-09 1.24324283948305e-08 2.73293723817305e-07 2.0328517115449e-08 3.12026672143968e-08
"39" 29580 3.25517003010129e-09 5.72904228786809e-10 9.28045665739836e-09 1.36249723651853e-09 1.24444470652607e-08 2.73293723817305e-07 2.03565220754199e-08 3.10617706431364e-08
"40" 29581 3.25481949957555e-09 5.72904228786809e-10 9.28598310532466e-09 1.36249723651853e-09 1.24564657356909e-08 2.73293723817305e-07 2.03845270353907e-08 3.0920874071876e-08
"41" 29582 3.2544689690498e-09 5.72904228786809e-10 9.29150955325097e-09 1.36249723651853e-09 1.2468484406121e-08 2.73293723817305e-07 2.04125319953615e-08 3.07799775006156e-08
"42" 29583 3.25411843852406e-09 5.72904228786809e-10 9.29703600117727e-09 1.36249723651853e-09 1.24805030765512e-08 2.73293723817305e-07 2.04405369553323e-08 3.06390809293552e-08
"43" 29584 3.25376790799832e-09 5.72904228786809e-10 9.30256244910357e-09 1.36249723651853e-09 1.24925217469814e-08 2.73293723817305e-07 2.04685419153031e-08 3.04981843580948e-08
"44" 29585 3.25341737747258e-09 5.72904228786809e-10 9.30808889702988e-09 1.36249723651853e-09 1.25045404174115e-08 2.73293723817305e-07 2.04965468752739e-08 3.03572877868344e-08
"45" 29586 3.25306684694684e-09 5.72904228786809e-10 9.31361534495618e-09 1.36249723651853e-09 1.25165590878417e-08 2.73293723817305e-07 2.05245518352447e-08 3.0216391215574e-08
"46" 29587 3.25271631642109e-09 5.72904228786809e-10 9.31914179288248e-09 1.36249723651853e-09 1.25285777582719e-08 2.73293723817305e-07 2.05525567952155e-08 3.00754946443136e-08
"47" 29588 3.25236578589535e-09 5.72904228786809e-10 9.32466824080878e-09 1.36249723651853e-09 1.2540596428702e-08 2.73293723817305e-07 2.05805617551864e-08 2.99345980730532e-08
