"time" "channel1" "channel2" "channel3" "channel4" "channel5" "channel6" "channel7" "channel8"
"1674" 58894 4.09637482054883e-08 3.78287199865293e-08 2.03888503519522e-07 3.19460083039648e-08 3.90634779245403e-09 2.40216799835074e-09 2.1746324706211e-09 2.69002510226448e-08
"1675" 58895 4.07910349281521e-08 3.77157254449814e-08 2.06204842648394e-07 3.22435868474101e-08 3.9213278699356e-09 2.41434381245696e-09 2.17332440202132e-09 2.69441851602406e-08
"1676" 58896 4.06087754380155e-08 3.76944522216178e-08 2.06204030636861e-07 3.22643518169051e-08 3.9213278699356e-09 2.41644169457241e-09 2.17070694101274e-09 2.69795519126481e-08
"1677" 58897 4.04102965107141e-08 3.7587157049178e-08 2.06551534740266e-07 3.22511498247986e-08 3.92430290467348e-09 2.42232386233227e-09 2.16715382148102e-09 2.70166849491576e-08
"1678" 58898 4.02118175834127e-08 3.74798618767381e-08 2.0689903884367e-07 3.22379478326921e-08 3.92727793941136e-09 2.42820603009213e-09 2.1636007019493e-09 2.70538179856671e-08
"1679" 58899 4.00133386561113e-08 3.73725667042983e-08 2.07246542947075e-07 3.22247458405855e-08 3.93025297414924e-09 2.43408819785198e-09 2.16004758241758e-09 2.70909510221766e-08
"1680" 58900 3.98148597288099e-08 3.72652715318584e-08 2.07594047050479e-07 3.2211543848479e-08 3.93322800888712e-09 2.43997036561184e-09 2.15649446288586e-09 2.71280840586862e-08
"1681" 58901 3.97445953044174e-08 3.72986107416122e-08 2.07253215065574e-07 3.22035856172363e-08 3.93322800888712e-09 2.44218903722762e-09 2.15075946394249e-09 2.70823776475598e-08
"1682" 58902 3.96743308800249e-08 3.73319499513661e-08 2.06912383080669e-07 3.21956273859937e-08 3.93322800888712e-09 2.44440770884339e-09 2.14502446499911e-09 2.70366712364335e-08
"1683" 58903 3.96040664556324e-08 3.73652891611199e-08 2.06571551095765e-07 3.21876691547511e-08 3.93322800888712e-09 2.44662638045917e-09 2.13928946605574e-09 2.69909648253072e-08
"1684" 58904 3.95338020312399e-08 3.73986283708737e-08 2.0623071911086e-07 3.21797109235084e-08 3.93322800888712e-09 2.44884505207494e-09 2.13355446711236e-09 2.69452584141809e-08
"1685" 58905 3.94635376068474e-08 3.74319675806275e-08 2.05889887125955e-07 3.21717526922658e-08 3.93322800888712e-09 2.45106372369072e-09 2.12781946816899e-09 2.68995520030545e-08
"1686" 58906 3.93932731824549e-08 3.74653067903814e-08 2.05549055141051e-07 3.21637944610231e-08 3.93322800888712e-09 2.45328239530649e-09 2.12208446922562e-09 2.68538455919282e-08
"1687" 58907 3.93455575036968e-08 3.71762829913627e-08 2.05664604973016e-07 3.21237470751181e-08 3.936203043625e-09 2.45833928115557e-09 2.12139884916558e-09 2.68851294590391e-08
