"time" "channel1" "channel2" "channel3" "channel4" "channel5" "channel6" "channel7" "channel8"
"1479" 37180 1.67894039102832e-07 2.06663840994781e-07 2.23470733505279e-08 7.97847393313197e-08 1.96211358530528e-08 4.31056035015718e-09 9.58338683576024e-09 1.30622991779735e-08
"1480" 37181 1.67422149105549e-07 2.07158000091117e-07 2.23928886045854e-08 7.97804276207922e-08 1.95822156259453e-08 4.30225377148829e-09 9.64997236262089e-09 1.29805956714778e-08
"1481" 37182 1.66950259108266e-07 2.07652159187452e-07 2.24387038586429e-08 7.97761159102647e-08 1.95432953988378e-08 4.29394719281941e-09 9.71655788948154e-09 1.28988921649822e-08
"1482" 37183 1.66478369110983e-07 2.08146318283788e-07 2.24845191127004e-08 7.97718041997371e-08 1.95043751717303e-08 4.28564061415053e-09 9.78314341634219e-09 1.28171886584866e-08
"1483" 37184 1.660064791137e-07 2.08640477380124e-07 2.25303343667579e-08 7.97674924892096e-08 1.94654549446228e-08 4.27733403548164e-09 9.84972894320284e-09 1.2735485151991e-08
"1484" 37185 1.65534589116417e-07 2.09134636476459e-07 2.25761496208154e-08 7.97631807786821e-08 1.94265347175153e-08 4.26902745681276e-09 9.91631447006349e-09 1.26537816454954e-08
"1485" 37186 1.636098756686e-07 2.07923047981522e-07 2.2523502301456e-08 7.92427306416436e-08 1.94093947568389e-08 4.27217427998594e-09 9.98944695896811e-09 1.26503806671359e-08
"1486" 37187 1.61685162220783e-07 2.06711459486585e-07 2.24708549820966e-08 7.87222805046052e-08 1.93922547961625e-08 4.27532110315912e-09 1.00625794478727e-08 1.26469796887765e-08
"1487" 37188 1.61086793040478e-07 2.0721452822117e-07 2.24959781326588e-08 7.8737134004958e-08 1.94172215919651e-08 4.27913890377314e-09 1.01192517601005e-08 1.25974681177978e-08
"1488" 37189 1.60430503486639e-07 2.0755698185597e-07 2.25063828598193e-08 7.87982162963164e-08 1.94332050036695e-08 4.28118535106528e-09 1.01113940818387e-08 1.25718975520777e-08
"1489" 37190 1.59774213932799e-07 2.07899435490771e-07 2.25167875869799e-08 7.88592985876749e-08 1.9449188415374e-08 4.28323179835742e-09 1.0103536403577e-08 1.25463269863576e-08
"1490" 37191 1.5911792437896e-07 2.08241889125571e-07 2.25271923141404e-08 7.89203808790333e-08 1.94651718270784e-08 4.28527824564956e-09 1.00956787253152e-08 1.25207564206375e-08
"1491" 37192 1.58461634825121e-07 2.08584342760371e-07 2.25375970413009e-08 7.89814631703917e-08 1.94811552387829e-08 4.2873246929417e-09 1.00878210470534e-08 1.24951858549174e-08
"1492" 37193 1.57805345271282e-07 2.08926796395171e-07 2.25480017684615e-08 7.90425454617501e-08 1.94971386504873e-08 4.28937114023384e-09 1.00799633687916e-08 1.24696152891973e-08
"1493" 37194 1.57149055717443e-07 2.09269250029971e-07 2.2558406495622e-08 7.91036277531085e-08 1.95131220621917e-08 4.29141758752598e-09 1.00721056905298e-08 1.24440447234772e-08
"1494" 37195 1.56492766163603e-07 2.09611703664771e-07 2.25688112227826e-08 7.91647100444669e-08 1.95291054738962e-08 4.29346403481812e-09 1.00642480122681e-08 1.24184741577571e-08
"1495" 37196 1.5571679089171e-07 2.0971044278512e-07 2.25516681220957e-08 7.91374475781817e-08 1.95779424834633e-08 4.30522837033784e-09 1.00498446957713e-08 1.23772152283021e-08
"1496" 37197 1.54940815619816e-07 2.09809181905468e-07 2.25345250214089e-08 7.91101851118964e-08 1.96267794930304e-08 4.31699270585756e-09 1.00354413792746e-08 1.23359562988471e-08
"1497" 37198 1.54164840347923e-07 2.09907921025816e-07 2.25173819207221e-08 7.90829226456112e-08 1.96756165025975e-08 4.32875704137727e-09 1.00210380627778e-08 1.22946973693921e-08
