time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
33157,1.533627074379235e-8,3.7035860853194483e-9,1.5136729673557352e-8,1.2373223347079796e-8,2.8015127153348923e-9,2.4259557689955678e-8,1.2229890656614776e-8,2.42310312973306e-8,0
33158,1.5195194531468702e-8,3.7053696662277826e-9,1.5144846270744445e-8,1.237821103448449e-8,2.791646283485857e-9,2.4203765009082973e-8,1.2206977736479624e-8,2.4213860922043243e-8,0
33159,1.509794758462031e-8,3.7073809171247777e-9,1.509073443806646e-8,1.2402652124484341e-8,2.7915811051887943e-9,2.420302171285391e-8,1.2196058599457854e-8,2.4070194558370216e-8,0
33160,1.5000700637771916e-8,3.7093921680217724e-9,1.503662260538847e-8,1.2427093214484195e-8,2.7915159268917317e-9,2.420227841662485e-8,1.2185139462436082e-8,2.392652819469719e-8,0
33161,1.4903453690923524e-8,3.7114034189187676e-9,1.4982510772710483e-8,1.2451534304484047e-8,2.7914507485946695e-9,2.420153512039579e-8,1.2174220325414311e-8,2.3782861831024167e-8,0
33162,1.4806206744075131e-8,3.7134146698157627e-9,1.4928398940032497e-8,1.2475975394483899e-8,2.791385570297607e-9,2.4200791824166726e-8,1.2163301188392541e-8,2.3639195467351143e-8,0
33163,1.470895979722674e-8,3.7154259207127574e-9,1.4874287107354513e-8,1.2500416484483753e-8,2.7913203920005447e-9,2.4200048527937663e-8,1.215238205137077e-8,2.3495529103678116e-8,0
33164,1.4611712850378346e-8,3.7174371716097526e-9,1.4820175274676525e-8,1.2524857574483605e-8,2.791255213703482e-9,2.41993052317086e-8,1.2141462914348999e-8,2.3351862740005092e-8,0
33165,1.4524593487971489e-8,3.7351646138405436e-9,1.4757810297499671e-8,1.2523362252527716e-8,2.8183834169238467e-9,2.4199324565495595e-8,1.2122320277968417e-8,2.3326845503152825e-8,0
33166,1.4437474125564632e-8,3.7528920560713346e-9,1.4695445320322815e-8,1.2521866930571828e-8,2.845511620144211e-9,2.419934389928259e-8,1.2103177641587835e-8,2.3301828266300555e-8,0
33167,1.4402112980676353e-8,3.7507615020382335e-9,1.4657430134707231e-8,1.2536828742924927e-8,2.845511620144211e-9,2.4262119123796192e-8,1.2175829287073752e-8,2.3153393507237136e-8,0
33168,1.4366751835788074e-8,3.7486309480051315e-9,1.4619414949091647e-8,1.2551790555278025e-8,2.845511620144211e-9,2.4324894348309792e-8,1.224848093255967e-8,2.3004958748173713e-8,0
33169,1.4331390690899796e-8,3.7465003939720304e-9,1.4581399763476062e-8,1.2566752367631124e-8,2.845511620144211e-9,2.4387669572823395e-8,1.2321132578045587e-8,2.2856523989110294e-8,0
33170,1.4296029546011517e-8,3.744369839938929e-9,1.4543384577860478e-8,1.2581714179984222e-8,2.845511620144211e-9,2.4450444797336995e-8,1.2393784223531504e-8,2.2708089230046872e-8,0
33171,1.4260668401123238e-8,3.742239285905828e-9,1.4505369392244894e-8,1.2596675992337321e-8,2.845511620144211e-9,2.4513220021850598e-8,1.246643586901742e-8,2.2559654470983453e-8,0
33172,1.4225307256234961e-8,3.740108731872727e-9,1.4467354206629309e-8,1.261163780469042e-8,2.845511620144211e-9,2.4575995246364198e-8,1.2539087514503337e-8,2.2411219711920033e-8,0
