"time" "channel1" "channel2" "channel3" "channel4" "channel5" "channel6" "channel7" "channel8"
"1" 3685 1.30004861260844e-07 7.62262630225452e-09 9.85984562828639e-09 6.42450016728629e-08 3.05237181630184e-08 1.22051492672232e-07 4.02733985390448e-08 1.58884718992293e-07
"2" 3686 1.30442841371222e-07 7.72901974394023e-09 9.9336195870059e-09 6.42437205477659e-08 3.0474836605255e-08 1.22674902074473e-07 4.06218439390001e-08 1.59249047431551e-07
"3" 3687 1.308808214816e-07 7.83541318562593e-09 1.00073935457254e-08 6.42424394226689e-08 3.04259550474916e-08 1.23298311476713e-07 4.09702893389553e-08 1.59613375870808e-07
"4" 3688 1.31318801591978e-07 7.94180662731162e-09 1.00811675044449e-08 6.4241158297572e-08 3.03770734897282e-08 1.23921720878954e-07 4.13187347389106e-08 1.59977704310066e-07
"5" 3689 1.31756781702356e-07 8.04820006899733e-09 1.01549414631644e-08 6.4239877172475e-08 3.03281919319648e-08 1.24545130281195e-07 4.16671801388659e-08 1.60342032749323e-07
"6" 3690 1.32194761812734e-07 8.15459351068303e-09 1.0228715421884e-08 6.4238596047378e-08 3.02793103742014e-08 1.25168539683435e-07 4.20156255388212e-08 1.60706361188581e-07
"7" 3691 1.32632741923112e-07 8.26098695236873e-09 1.03024893806035e-08 6.4237314922281e-08 3.0230428816438e-08 1.25791949085676e-07 4.23640709387764e-08 1.61070689627838e-07
"8" 3692 1.3307072203349e-07 8.36738039405443e-09 1.0376263339323e-08 6.4236033797184e-08 3.01815472586747e-08 1.26415358487916e-07 4.27125163387317e-08 1.61435018067096e-07
"9" 3693 1.33508702143868e-07 8.47377383574013e-09 1.04500372980425e-08 6.42347526720871e-08 3.01326657009113e-08 1.27038767890157e-07 4.3060961738687e-08 1.61799346506354e-07
"10" 3694 1.33946682254246e-07 8.58016727742583e-09 1.0523811256762e-08 6.42334715469901e-08 3.00837841431479e-08 1.27662177292398e-07 4.34094071386422e-08 1.62163674945611e-07
"11" 3695 1.34384662364624e-07 8.68656071911153e-09 1.05975852154815e-08 6.42321904218931e-08 3.00349025853845e-08 1.28285586694638e-07 4.37578525385975e-08 1.62528003384869e-07
"12" 3696 1.34822642475002e-07 8.79295416079723e-09 1.0671359174201e-08 6.42309092967961e-08 2.99860210276211e-08 1.28908996096879e-07 4.41062979385528e-08 1.62892331824126e-07
"13" 3697 1.3526062258538e-07 8.89934760248293e-09 1.07451331329205e-08 6.42296281716992e-08 2.99371394698577e-08 1.29532405499119e-07 4.44547433385081e-08 1.63256660263384e-07
"14" 3698 1.35698602695758e-07 9.00574104416863e-09 1.081890709164e-08 6.42283470466022e-08 2.98882579120943e-08 1.3015581490136e-07 4.48031887384633e-08 1.63620988702641e-07
"15" 3699 1.35755007014052e-07 9.00332950118732e-09 1.07868458598063e-08 6.42807915746526e-08 3.00186098928942e-08 1.30107879922106e-07 4.47759959585106e-08 1.63725703971695e-07
"16" 3700 1.35840471824881e-07 9.00574104416863e-09 1.07868282307648e-08 6.42413397778975e-08 2.99548908989285e-08 1.29645538457895e-07 4.48408697657125e-08 1.64018902147933e-07
"17" 3701 1.35860810498974e-07 9.00593470274261e-09 1.08028588466816e-08 6.39842667882812e-08 2.99600035874145e-08 1.29774072732421e-07 4.48579565477224e-08 1.64116060924817e-07
"18" 3702 1.35881149173067e-07 9.00612836131659e-09 1.08188894625985e-08 6.3727193798665e-08 2.99651162759005e-08 1.29902607006946e-07 4.48750433297324e-08 1.64213219701701e-07
"19" 3703 1.35901487847159e-07 9.00632201989057e-09 1.08349200785153e-08 6.34701208090487e-08 2.99702289643866e-08 1.30031141281472e-07 4.48921301117424e-08 1.64310378478585e-07
"20" 3704 1.35921826521252e-07 9.00651567846454e-09 1.08509506944322e-08 6.32130478194325e-08 2.99753416528726e-08 1.30159675555998e-07 4.49092168937523e-08 1.6440753725547e-07
"21" 3705 1.35942165195345e-07 9.00670933703852e-09 1.08669813103491e-08 6.29559748298163e-08 2.99804543413586e-08 1.30288209830524e-07 4.49263036757623e-08 1.64504696032354e-07
"22" 3706 1.35962503869438e-07 9.0069029956125e-09 1.08830119262659e-08 6.26989018402e-08 2.99855670298446e-08 1.3041674410505e-07 4.49433904577722e-08 1.64601854809238e-07
"23" 3707 1.35982842543531e-07 9.00709665418648e-09 1.08990425421828e-08 6.24418288505838e-08 2.99906797183306e-08 1.30545278379576e-07 4.49604772397822e-08 1.64699013586122e-07
