"time" "channel1" "channel2" "channel3" "channel4" "channel5" "channel6" "channel7" "channel8"
"1507" 31619 4.9369155716246e-07 4.44009328107542e-08 1.23249313040717e-08 3.43444072866321e-08 2.11192998867341e-07 7.8581072765889e-08 1.19561597823861e-07 1.25503114317462e-07
"1508" 31620 4.92900784560383e-07 4.41801822747374e-08 1.2315901487949e-08 3.43121254435134e-08 2.11351338429318e-07 7.84946334385738e-08 1.18853874875937e-07 1.25151653655511e-07
"1509" 31621 4.91069476170909e-07 4.39888740129379e-08 1.23016086340892e-08 3.42595084827913e-08 2.11497297139796e-07 7.84185459975097e-08 1.18728889147357e-07 1.24978353436776e-07
"1510" 31622 4.89238167781435e-07 4.37975657511384e-08 1.22873157802294e-08 3.42068915220692e-08 2.11643255850275e-07 7.83424585564456e-08 1.18603903418776e-07 1.24805053218041e-07
"1511" 31623 4.87406859391961e-07 4.36062574893388e-08 1.22730229263696e-08 3.41542745613471e-08 2.11789214560753e-07 7.82663711153815e-08 1.18478917690196e-07 1.24631752999307e-07
"1512" 31624 4.85575551002487e-07 4.34149492275393e-08 1.22587300725098e-08 3.4101657600625e-08 2.11935173271231e-07 7.81902836743174e-08 1.18353931961616e-07 1.24458452780572e-07
"1513" 31625 4.83744242613013e-07 4.32236409657398e-08 1.224443721865e-08 3.40490406399029e-08 2.12081131981709e-07 7.81141962332532e-08 1.18228946233035e-07 1.24285152561837e-07
"1514" 31626 4.81912934223539e-07 4.30323327039403e-08 1.22301443647902e-08 3.39964236791808e-08 2.12227090692187e-07 7.80381087921891e-08 1.18103960504455e-07 1.24111852343103e-07
"1515" 31627 4.80081625834065e-07 4.28410244421408e-08 1.22158515109304e-08 3.39438067184587e-08 2.12373049402666e-07 7.7962021351125e-08 1.17978974775875e-07 1.23938552124368e-07
"1516" 31628 4.78250317444591e-07 4.26497161803413e-08 1.22015586570706e-08 3.38911897577366e-08 2.12519008113144e-07 7.78859339100609e-08 1.17853989047295e-07 1.23765251905633e-07
"1517" 31629 4.76419009055117e-07 4.24584079185418e-08 1.21872658032108e-08 3.38385727970145e-08 2.12664966823622e-07 7.78098464689967e-08 1.17729003318714e-07 1.23591951686899e-07
"1518" 31630 4.74587700665642e-07 4.22670996567423e-08 1.2172972949351e-08 3.37859558362923e-08 2.128109255341e-07 7.77337590279326e-08 1.17604017590134e-07 1.23418651468164e-07
"1519" 31631 4.72414553775405e-07 4.21078535512493e-08 1.21425109556889e-08 3.37294626108346e-08 2.12804682961947e-07 7.77056958878827e-08 1.17222283027287e-07 1.23215491122326e-07
"1520" 31632 4.71158089525582e-07 4.19128490025724e-08 1.21120489620267e-08 3.36932811536827e-08 2.1282315314366e-07 7.77056958878827e-08 1.17001850887834e-07 1.23593864641409e-07
"1521" 31633 4.69901625275759e-07 4.17178444538955e-08 1.20815869683646e-08 3.36570996965307e-08 2.12841623325374e-07 7.77056958878827e-08 1.1678141874838e-07 1.23972238160492e-07
"1522" 31634 4.68645161025936e-07 4.15228399052186e-08 1.20511249747024e-08 3.36209182393787e-08 2.12860093507087e-07 7.77056958878827e-08 1.16560986608927e-07 1.24350611679576e-07
"1523" 31635 4.67388696776113e-07 4.13278353565417e-08 1.20206629810403e-08 3.35847367822267e-08 2.128785636888e-07 7.77056958878827e-08 1.16340554469473e-07 1.24728985198659e-07
"1524" 31636 4.66132232526289e-07 4.11328308078648e-08 1.19902009873781e-08 3.35485553250747e-08 2.12897033870514e-07 7.77056958878827e-08 1.1612012233002e-07 1.25107358717742e-07
"1525" 31637 4.64875768276466e-07 4.09378262591879e-08 1.1959738993716e-08 3.35123738679227e-08 2.12915504052227e-07 7.77056958878827e-08 1.15899690190566e-07 1.25485732236825e-07
"1526" 31638 4.63619304026643e-07 4.0742821710511e-08 1.19292770000539e-08 3.34761924107708e-08 2.12933974233941e-07 7.77056958878827e-08 1.15679258051113e-07 1.25864105755909e-07
"1527" 31639 4.6236283977682e-07 4.05478171618341e-08 1.18988150063917e-08 3.34400109536188e-08 2.12952444415654e-07 7.77056958878827e-08 1.15458825911659e-07 1.26242479274992e-07
"1528" 31640 4.61106375526997e-07 4.03528126131572e-08 1.18683530127296e-08 3.34038294964668e-08 2.12970914597367e-07 7.77056958878827e-08 1.15238393772206e-07 1.26620852794075e-07
"1529" 31641 4.59849911277173e-07 4.01578080644803e-08 1.18378910190674e-08 3.33676480393148e-08 2.12989384779081e-07 7.77056958878827e-08 1.15017961632752e-07 1.26999226313158e-07
"1530" 31642 4.62107923429628e-07 4.00581382438912e-08 1.17386629957553e-08 3.3245698422728e-08 2.12874244469061e-07 7.77966681383568e-08 1.1516789145502e-07 1.27557684601661e-07
