time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
39863,1.2137849012091909e-8,1.248836322652796e-9,3.4954438420891847e-9,4.6328286137989325e-8,4.188791622478538e-7,1.4731243090490736e-7,1.1877087644376679e-8,3.765605067399246e-8,0
39864,1.2136983459406106e-8,1.2450646114369884e-9,3.489328314349167e-9,4.578459224949322e-8,4.207600410446683e-7,1.4731243090490736e-7,1.1735370356226343e-8,3.753478475314549e-8,0
39865,1.2136117906720305e-8,1.2412929002211807e-9,3.4832127866091495e-9,4.524089836099712e-8,4.226409198414828e-7,1.4731243090490736e-7,1.1593653068076008e-8,3.7413518832298517e-8,0
39866,1.2065169686447094e-8,1.2326372006224877e-9,3.471159775952676e-9,4.513482228925812e-8,4.2451258544359273e-7,1.4723259951605817e-7,1.1567334543630867e-8,3.74276891558174e-8,0
39867,1.1994221466173882e-8,1.2239815010237946e-9,3.4591067652962026e-9,4.5028746217519124e-8,4.2638425104570267e-7,1.4715276812720894e-7,1.1541016019185724e-8,3.7441859479336286e-8,0
39868,1.1923273245900672e-8,1.2153258014251018e-9,3.447053754639729e-9,4.492267014578013e-8,4.2825591664781266e-7,1.4707293673835975e-7,1.1514697494740583e-8,3.745602980285517e-8,0
39869,1.1852325025627462e-8,1.2066701018264088e-9,3.4350007439832554e-9,4.4816594074041135e-8,4.301275822499226e-7,1.4699310534951055e-7,1.1488378970295441e-8,3.7470200126374055e-8,0
39870,1.1781376805354252e-8,1.198014402227716e-9,3.422947733326782e-9,4.471051800230214e-8,4.3199924785203253e-7,1.4691327396066136e-7,1.1462060445850298e-8,3.7484370449892946e-8,0
39871,1.171042858508104e-8,1.1893587026290229e-9,3.4108947226703085e-9,4.460444193056314e-8,4.338709134541425e-7,1.4683344257181213e-7,1.1435741921405157e-8,3.749854077341183e-8,0
39872,1.163948036480783e-8,1.18070300303033e-9,3.398841712013835e-9,4.449836585882414e-8,4.3574257905625246e-7,1.4675361118296294e-7,1.1409423396960016e-8,3.7512711096930715e-8,0
39873,1.1635226432772951e-8,1.1809627338678519e-9,3.397796651289393e-9,4.4492750496610335e-8,4.375702936098164e-7,1.467348838081801e-7,1.1414516543809296e-8,3.691241833198057e-8,0
39874,1.1630972500738071e-8,1.1812224647053739e-9,3.3967515905649513e-9,4.448713513439652e-8,4.393980081633803e-7,1.4671615643339728e-7,1.1419609690658579e-8,3.631212556703042e-8,0
39875,1.1626718568703193e-8,1.181482195542896e-9,3.3957065298405093e-9,4.448151977218271e-8,4.412257227169443e-7,1.4669742905861444e-7,1.1424702837507859e-8,3.5711832802080275e-8,0
39876,1.1622464636668313e-8,1.181741926380418e-9,3.394661469116068e-9,4.447590440996889e-8,4.430534372705082e-7,1.4667870168383163e-7,1.1429795984357141e-8,3.511154003713013e-8,0
39877,1.1618210704633435e-8,1.1820016572179397e-9,3.393616408391626e-9,4.4470289047755086e-8,4.4488115182407215e-7,1.466599743090488e-7,1.1434889131206421e-8,3.451124727217998e-8,0
39878,1.1613956772598555e-8,1.1822613880554617e-9,3.392571347667184e-9,4.446467368554127e-8,4.4670886637763606e-7,1.4664124693426595e-7,1.1439982278055704e-8,3.391095450722984e-8,0
