"time" "channel1" "channel2" "channel3" "channel4" "channel5" "channel6" "channel7" "channel8"
"1608" 34163 2.01007157366048e-08 1.34381191889873e-08 1.22944411965266e-09 4.33164154286476e-10 4.70624363802838e-10 6.96113298869657e-10 3.0511151876431e-09 4.36268600035917e-09
"1609" 34164 2.01403145557792e-08 1.34202358525994e-08 1.23604140368915e-09 4.3380649948094e-10 4.70624363802838e-10 7.01639795406857e-10 3.0479099279619e-09 4.36268600035917e-09
"1610" 34165 2.01799133749536e-08 1.34023525162114e-08 1.24263868772563e-09 4.34448844675405e-10 4.70624363802838e-10 7.07166291944058e-10 3.0447046682807e-09 4.36268600035917e-09
"1611" 34166 2.0219512194128e-08 1.33844691798234e-08 1.24923597176212e-09 4.3509118986987e-10 4.70624363802838e-10 7.12692788481258e-10 3.0414994085995e-09 4.36268600035917e-09
"1612" 34167 2.02591110133025e-08 1.33665858434354e-08 1.25583325579861e-09 4.35733535064334e-10 4.70624363802838e-10 7.18219285018458e-10 3.0382941489183e-09 4.36268600035917e-09
"1613" 34168 2.02987098324769e-08 1.33487025070474e-08 1.26243053983509e-09 4.36375880258799e-10 4.70624363802838e-10 7.23745781555658e-10 3.0350888892371e-09 4.36268600035917e-09
"1614" 34169 2.03383086516513e-08 1.33308191706594e-08 1.26902782387158e-09 4.37018225453263e-10 4.70624363802838e-10 7.29272278092858e-10 3.0318836295559e-09 4.36268600035917e-09
"1615" 34170 2.03233061085802e-08 1.33357846154059e-08 1.27945582970175e-09 4.38370892727627e-10 4.69967226967429e-10 7.31420137518114e-10 3.03904581484707e-09 4.37179947992902e-09
"1616" 34171 2.03116507804877e-08 1.33218673786784e-08 1.28151852605219e-09 4.38797849806205e-10 4.6931009013202e-10 7.31267290561686e-10 3.03768428673315e-09 4.37998823945392e-09
"1617" 34172 2.02999954523952e-08 1.33079501419509e-08 1.28358122240264e-09 4.39224806884783e-10 4.6865295329661e-10 7.31114443605258e-10 3.03632275861923e-09 4.38817699897881e-09
"1618" 34173 2.02883401243026e-08 1.32940329052235e-08 1.28564391875308e-09 4.39651763963361e-10 4.67995816461201e-10 7.3096159664883e-10 3.03496123050532e-09 4.39636575850371e-09
"1619" 34174 2.02766847962101e-08 1.3280115668496e-08 1.28770661510353e-09 4.40078721041939e-10 4.67338679625792e-10 7.30808749692402e-10 3.0335997023914e-09 4.40455451802861e-09
"1620" 34175 2.02650294681175e-08 1.32661984317685e-08 1.28976931145397e-09 4.40505678120518e-10 4.66681542790383e-10 7.30655902735974e-10 3.03223817427748e-09 4.41274327755351e-09
"1621" 34176 2.0253374140025e-08 1.3252281195041e-08 1.29183200780442e-09 4.40932635199096e-10 4.66024405954973e-10 7.30503055779546e-10 3.03087664616356e-09 4.4209320370784e-09
