"..Data.clean_EMG_data_for_gestures.master.01.01_gesture_2_1_2_clean.txt.Comp.1" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_2_1_2_clean.txt.Comp.2" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_2_1_2_clean.txt.Comp.3" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_2_1_2_clean.txt.Comp.4" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_2_1_2_clean.txt.Comp.5" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_2_1_2_clean.txt.Comp.6" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_2_1_2_clean.txt.Comp.7" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_2_1_2_clean.txt.Comp.8"
"11005" 0.650683535127298 0.72254568578933 -0.242253096924338 -0.873196108482646 0.146653630469695 -0.294655128046566 0.394360713401926 -0.274585284816114
"21002" 0.649544177043437 0.714199640100399 -0.232258778954053 -0.867151115547036 0.143526514523156 -0.287027634222065 0.397043346865993 -0.264862995530872
"3785" 0.648404818959577 0.705853594411469 -0.222264460983768 -0.861106122611425 0.140399398576617 -0.279400140397561 0.399725980330061 -0.255140706245628
"4104" 0.647265460875716 0.697507548722538 -0.212270143013483 -0.855061129675814 0.137272282630077 -0.27177264657306 0.402408613794129 -0.245418416960386
"5104" 0.646126102791855 0.689161503033607 -0.202275825043199 -0.849016136740203 0.134145166683539 -0.264145152748557 0.405091247258197 -0.235696127675143
"6104" 0.644986744707993 0.680815457344675 -0.192281507072914 -0.842971143804593 0.131018050736999 -0.256517658924055 0.407773880722265 -0.225973838389899
"7104" 0.645334617564254 0.680750325137029 -0.190338696070446 -0.842803502331755 0.129194004049706 -0.253576334616865 0.408279167419026 -0.227064560338464
"8104" 0.645682490420514 0.680685192929383 -0.188395885067981 -0.842635860858916 0.127369957362414 -0.250635010309675 0.408784454115788 -0.228155282287027
"9104" 0.648567647735929 0.685572487470157 -0.187057796703262 -0.841830879843947 0.1300431558049 -0.245608107835275 0.411119997818128 -0.226616498205175
"10104" 0.651452805051343 0.69045978201093 -0.185719708338544 -0.841025898828976 0.132716354247384 -0.240581205360876 0.413455541520468 -0.225077714123323
"11104" 0.654337962366758 0.695347076551703 -0.184381619973824 -0.840220917814005 0.135389552689869 -0.235554302886477 0.415791085222809 -0.22353893004147
"12104" 0.657223119682173 0.700234371092476 -0.183043531609105 -0.839415936799036 0.138062751132354 -0.230527400412078 0.418126628925148 -0.222000145959619
"13104" 0.660108276997587 0.705121665633249 -0.181705443244387 -0.838610955784066 0.140735949574839 -0.22550049793768 0.420462172627489 -0.220461361877767
"14104" 0.662993434313003 0.710008960174023 -0.180367354879668 -0.837805974769095 0.143409148017324 -0.220473595463281 0.422797716329828 -0.218922577795915
