"time" "channel1" "channel2" "channel3" "channel4" "channel5" "channel6" "channel7" "channel8"
"1" 1900 1.41027385465116e-10 1.77716358569967e-10 4.20326875756756e-10 2.15689999599483e-10 3.67888273979906e-10 8.21950279826169e-11 1.08657945998356e-10 9.7492659774266e-11
"2" 1901 1.45204235973219e-10 1.77716358569967e-10 4.20476046625205e-10 2.15205403194013e-10 3.67877865363093e-10 8.23158026881887e-11 1.08657945998356e-10 9.7492659774266e-11
"3" 1902 1.49381086481322e-10 1.77716358569967e-10 4.20625217493655e-10 2.14720806788544e-10 3.67867456746281e-10 8.24365773937605e-11 1.08657945998356e-10 9.7492659774266e-11
"4" 1903 1.53557936989424e-10 1.77716358569967e-10 4.20774388362104e-10 2.14236210383074e-10 3.67857048129469e-10 8.25573520993324e-11 1.08657945998356e-10 9.7492659774266e-11
"5" 1904 1.57734787497527e-10 1.77716358569967e-10 4.20923559230553e-10 2.13751613977605e-10 3.67846639512656e-10 8.26781268049042e-11 1.08657945998356e-10 9.7492659774266e-11
"6" 1905 1.6191163800563e-10 1.77716358569967e-10 4.21072730099003e-10 2.13267017572136e-10 3.67836230895844e-10 8.27989015104761e-11 1.08657945998356e-10 9.7492659774266e-11
"7" 1906 1.66088488513732e-10 1.77716358569967e-10 4.21221900967452e-10 2.12782421166666e-10 3.67825822279032e-10 8.29196762160479e-11 1.08657945998356e-10 9.7492659774266e-11
"8" 1907 1.70265339021835e-10 1.77716358569967e-10 4.21371071835901e-10 2.12297824761197e-10 3.67815413662219e-10 8.30404509216197e-11 1.08657945998356e-10 9.7492659774266e-11
"9" 1908 1.74442189529938e-10 1.77716358569967e-10 4.21520242704351e-10 2.11813228355727e-10 3.67805005045407e-10 8.31612256271916e-11 1.08657945998356e-10 9.7492659774266e-11
"10" 1909 1.7861904003804e-10 1.77716358569967e-10 4.216694135728e-10 2.11328631950258e-10 3.67794596428595e-10 8.32820003327634e-11 1.08657945998356e-10 9.7492659774266e-11
"11" 1910 1.82795890546143e-10 1.77716358569967e-10 4.21818584441249e-10 2.10844035544789e-10 3.67784187811782e-10 8.34027750383352e-11 1.08657945998356e-10 9.7492659774266e-11
"12" 1911 1.86972741054246e-10 1.77716358569967e-10 4.21967755309699e-10 2.10359439139319e-10 3.6777377919497e-10 8.35235497439071e-11 1.08657945998356e-10 9.7492659774266e-11
"13" 1912 1.91149591562348e-10 1.77716358569967e-10 4.22116926178148e-10 2.0987484273385e-10 3.67763370578158e-10 8.36443244494789e-11 1.08657945998356e-10 9.7492659774266e-11
"14" 1913 1.95326442070451e-10 1.77716358569967e-10 4.22266097046597e-10 2.0939024632838e-10 3.67752961961345e-10 8.37650991550507e-11 1.08657945998356e-10 9.7492659774266e-11
"15" 1914 1.99503292578554e-10 1.77716358569967e-10 4.22415267915046e-10 2.08905649922911e-10 3.67742553344533e-10 8.38858738606226e-11 1.08657945998356e-10 9.7492659774266e-11
"16" 1915 2.03680143086656e-10 1.77716358569967e-10 4.22564438783496e-10 2.08421053517441e-10 3.67732144727721e-10 8.40066485661944e-11 1.08657945998356e-10 9.7492659774266e-11
"17" 1916 2.07856993594759e-10 1.77716358569967e-10 4.22713609651945e-10 2.07936457111972e-10 3.67721736110908e-10 8.41274232717663e-11 1.08657945998356e-10 9.7492659774266e-11
"18" 1917 2.12033844102862e-10 1.77716358569967e-10 4.22862780520394e-10 2.07451860706503e-10 3.67711327494096e-10 8.42481979773381e-11 1.08657945998356e-10 9.7492659774266e-11
"19" 1918 2.16036213759344e-10 1.77682369223493e-10 4.22662369140086e-10 2.06615886607245e-10 3.67711327494096e-10 8.42481979773381e-11 1.08965885505924e-10 9.72678650920929e-11
"20" 1919 2.20213064267447e-10 1.7721760545276e-10 4.20867768051567e-10 2.06791575454139e-10 3.662358853761e-10 8.39909942712748e-11 1.09083011403854e-10 9.70430704099197e-11
"21" 1920 2.20873953517447e-10 1.7721760545276e-10 4.19073166963047e-10 2.06967264301033e-10 3.64760443258104e-10 8.37337905652115e-11 1.08892197794215e-10 9.70430704099197e-11
"22" 1921 2.20711817384654e-10 1.7721760545276e-10 4.17129395006078e-10 2.07978927247185e-10 3.63285001140107e-10 8.34765868591482e-11 1.08701384184576e-10 9.91364103844691e-11
"23" 1922 2.20549681251861e-10 1.7721760545276e-10 4.15185623049109e-10 2.08990590193336e-10 3.61809559022111e-10 8.32193831530849e-11 1.08510570574937e-10 1.01229750359018e-10
"24" 1923 2.20387545119067e-10 1.7721760545276e-10 4.1324185109214e-10 2.10002253139488e-10 3.60334116904115e-10 8.29621794470215e-11 1.08319756965299e-10 1.03323090333568e-10
"25" 1924 2.20225408986274e-10 1.7721760545276e-10 4.11298079135171e-10 2.11013916085639e-10 3.58858674786118e-10 8.27049757409582e-11 1.0812894335566e-10 1.05416430308117e-10
"26" 1925 2.2006327285348e-10 1.7721760545276e-10 4.09354307178202e-10 2.12025579031791e-10 3.57383232668122e-10 8.24477720348949e-11 1.07938129746021e-10 1.07509770282667e-10
"27" 1926 2.19901136720687e-10 1.7721760545276e-10 4.07410535221234e-10 2.13037241977943e-10 3.55907790550126e-10 8.21905683288316e-11 1.07747316136382e-10 1.09603110257216e-10
"28" 1927 2.19739000587893e-10 1.7721760545276e-10 4.05466763264265e-10 2.14048904924094e-10 3.54432348432129e-10 8.19333646227683e-11 1.07556502526743e-10 1.11696450231765e-10
"29" 1928 2.195768644551e-10 1.7721760545276e-10 4.03522991307296e-10 2.15060567870246e-10 3.52956906314133e-10 8.1676160916705e-11 1.07365688917105e-10 1.13789790206315e-10
"30" 1929 2.19414728322307e-10 1.7721760545276e-10 4.01579219350327e-10 2.16072230816397e-10 3.51481464196137e-10 8.14189572106417e-11 1.07174875307466e-10 1.15883130180864e-10
"31" 1930 2.19252592189513e-10 1.7721760545276e-10 3.99635447393358e-10 2.17083893762549e-10 3.5000602207814e-10 8.11617535045784e-11 1.06984061697827e-10 1.17976470155413e-10
"32" 1931 2.1909045605672e-10 1.7721760545276e-10 3.992858651446e-10 2.180955567087e-10 3.5000602207814e-10 8.11617535045784e-11 1.06984061697827e-10 1.20294604812136e-10
"33" 1932 2.18928319923926e-10 1.7721760545276e-10 3.98936282895843e-10 2.19107219654852e-10 3.5000602207814e-10 8.11617535045784e-11 1.06984061697827e-10 1.22612739468858e-10
"34" 1933 2.18766183791133e-10 1.7721760545276e-10 3.98586700647085e-10 2.20118882601003e-10 3.5000602207814e-10 8.11617535045784e-11 1.06984061697827e-10 1.24930874125581e-10
"35" 1934 2.18604047658339e-10 1.7721760545276e-10 3.98237118398327e-10 2.21130545547155e-10 3.5000602207814e-10 8.11617535045784e-11 1.06984061697827e-10 1.27249008782303e-10
"36" 1935 2.18441911525546e-10 1.7721760545276e-10 3.9788753614957e-10 2.22142208493306e-10 3.5000602207814e-10 8.11617535045784e-11 1.06984061697827e-10 1.29567143439026e-10
"37" 1936 2.18279775392753e-10 1.7721760545276e-10 3.97537953900812e-10 2.23153871439458e-10 3.5000602207814e-10 8.11617535045784e-11 1.06984061697827e-10 1.31885278095748e-10
"38" 1937 2.18117639259959e-10 1.7721760545276e-10 3.97188371652054e-10 2.24165534385609e-10 3.5000602207814e-10 8.11617535045784e-11 1.06984061697827e-10 1.34203412752471e-10
"39" 1938 2.17955503127166e-10 1.7721760545276e-10 3.96838789403297e-10 2.25177197331761e-10 3.5000602207814e-10 8.11617535045784e-11 1.06984061697827e-10 1.36521547409193e-10
"40" 1939 2.17793366994372e-10 1.7721760545276e-10 3.96489207154539e-10 2.26188860277913e-10 3.5000602207814e-10 8.11617535045784e-11 1.06984061697827e-10 1.38839682065916e-10
"41" 1940 2.17456750009959e-10 1.77648379877018e-10 3.96139624905781e-10 2.2702483437717e-10 3.49517677577746e-10 8.12825282101502e-11 1.06984061697827e-10 1.41157816722638e-10
"42" 1941 2.17120133025545e-10 1.78079154301276e-10 3.95790042657024e-10 2.27860808476428e-10 3.49029333077351e-10 8.14033029157221e-11 1.06984061697827e-10 1.43475951379361e-10
"43" 1942 2.17120133025545e-10 1.78045164954801e-10 3.95589631276715e-10 2.27523587494377e-10 3.49029333077351e-10 8.26580128561993e-11 1.07864442034311e-10 1.44522621366635e-10
"44" 1943 2.17606541423925e-10 1.78011175608327e-10 3.97183820984927e-10 2.29167222269417e-10 3.50016430694953e-10 8.26580128561993e-11 1.07864442034311e-10 1.44796579801669e-10
"45" 1944 2.18092949822306e-10 1.77977186261852e-10 3.98778010693138e-10 2.30810857044457e-10 3.51003528312554e-10 8.26580128561993e-11 1.07864442034311e-10 1.45070538236703e-10
"46" 1945 2.18579358220686e-10 1.77943196915378e-10 4.00372200401349e-10 2.32454491819497e-10 3.51990625930156e-10 8.26580128561993e-11 1.07864442034311e-10 1.45344496671737e-10
"47" 1946 2.19065766619066e-10 1.77909207568903e-10 4.0196639010956e-10 2.34098126594536e-10 3.52977723547758e-10 8.26580128561993e-11 1.07864442034311e-10 1.45618455106771e-10
"48" 1947 2.19552175017447e-10 1.77875218222428e-10 4.03560579817771e-10 2.35741761369576e-10 3.53964821165359e-10 8.26580128561993e-11 1.07864442034311e-10 1.45892413541805e-10
"49" 1948 2.20038583415827e-10 1.77841228875954e-10 4.05154769525983e-10 2.37385396144616e-10 3.54951918782961e-10 8.26580128561993e-11 1.07864442034311e-10 1.46166371976839e-10
"50" 1949 2.20524991814207e-10 1.77807239529479e-10 4.06748959234194e-10 2.39029030919656e-10 3.55939016400563e-10 8.26580128561993e-11 1.07864442034311e-10 1.46440330411872e-10
"51" 1950 2.21011400212587e-10 1.77773250183005e-10 4.08343148942405e-10 2.40672665694696e-10 3.56926114018164e-10 8.26580128561993e-11 1.07864442034311e-10 1.46714288846906e-10
"52" 1951 2.21497808610968e-10 1.7773926083653e-10 4.09937338650616e-10 2.42316300469736e-10 3.57913211635766e-10 8.26580128561993e-11 1.07864442034311e-10 1.4698824728194e-10
"53" 1952 2.21984217009348e-10 1.77705271490056e-10 4.11531528358828e-10 2.43959935244775e-10 3.58900309253368e-10 8.26580128561993e-11 1.07864442034311e-10 1.47262205716974e-10
"54" 1953 2.22470625407728e-10 1.77671282143581e-10 4.13125718067039e-10 2.45603570019815e-10 3.59887406870969e-10 8.26580128561993e-11 1.07864442034311e-10 1.47536164152008e-10
