"..Data.clean_EMG_data_for_gestures.master.01.01_gesture_3_2_1_clean.txt.Comp.1" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_3_2_1_clean.txt.Comp.2" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_3_2_1_clean.txt.Comp.3" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_3_2_1_clean.txt.Comp.4" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_3_2_1_clean.txt.Comp.5" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_3_2_1_clean.txt.Comp.6" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_3_2_1_clean.txt.Comp.7" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_3_2_1_clean.txt.Comp.8"
"19894" -0.504351528303704 1.01184632119122 0.601459493341327 0.505672648804391 -0.28685817711793 -0.282801144742899 -0.390662141013531 -0.137689259662681
"19904" -0.499222236679904 1.01926407171405 0.612003252450139 0.51188063864448 -0.290453327498851 -0.288935559065184 -0.394609432218158 -0.137730017870158
"19918" -0.494092945056103 1.02668182223687 0.622547011558952 0.518088628484571 -0.294048477879772 -0.295069973387469 -0.398556723422786 -0.137770776077635
"19924" -0.488963653432303 1.03409957275969 0.633090770667765 0.524296618324662 -0.297643628260694 -0.301204387709754 -0.402504014627415 -0.137811534285112
"19934" -0.483834361808503 1.04151732328252 0.643634529776579 0.530504608164752 -0.301238778641615 -0.30733880203204 -0.406451305832043 -0.137852292492588
"19944" -0.478705070184703 1.04893507380534 0.654178288885392 0.536712598004843 -0.304833929022536 -0.313473216354327 -0.410398597036671 -0.137893050700065
"19954" -0.473575778560903 1.05635282432816 0.664722047994205 0.542920587844933 -0.308429079403458 -0.319607630676612 -0.414345888241299 -0.137933808907542
"19964" -0.468446486937103 1.06377057485099 0.675265807103019 0.549128577685024 -0.312024229784379 -0.325742044998897 -0.418293179445927 -0.137974567115019
"19974" -0.463317195313302 1.07118832537381 0.685809566211832 0.555336567525115 -0.315619380165301 -0.331876459321183 -0.422240470650556 -0.138015325322496
"19984" -0.45901728668436 1.07749429144182 0.696247757903298 0.562048775899047 -0.317952931759896 -0.338657156183216 -0.425594442341007 -0.138064253201378
"19994" -0.45426374916607 1.08523384360684 0.706578717730197 0.568552018738189 -0.321679305672828 -0.345039527700083 -0.428981112468524 -0.138971482569462
"20004" -0.44951021164778 1.09297339577186 0.716909677557096 0.575055261577331 -0.32540567958576 -0.351421899216949 -0.432367782596042 -0.139878711937546
"20018" -0.44475667412949 1.10071294793688 0.727240637383996 0.581558504416473 -0.329132053498692 -0.357804270733815 -0.435754452723559 -0.14078594130563
"20024" -0.440003136611201 1.1084525001019 0.737571597210896 0.588061747255615 -0.332858427411623 -0.364186642250683 -0.439141122851076 -0.141693170673713
"20034" -0.435249599092911 1.11619205226691 0.747902557037795 0.594564990094757 -0.336584801324555 -0.370569013767549 -0.442527792978594 -0.142600400041797
"20044" -0.430496061574621 1.12393160443193 0.758233516864694 0.601068232933899 -0.340311175237486 -0.376951385284415 -0.445914463106111 -0.143507629409881
"20054" -0.425742524056331 1.13167115659695 0.768564476691593 0.60757147577304 -0.344037549150418 -0.383333756801281 -0.449301133233628 -0.144414858777965
"20064" -0.426945960407045 1.13182319313136 0.767992320592301 0.607937782156605 -0.344046971504892 -0.383668622172714 -0.44867895436695 -0.144729338326666
"20074" -0.42814939675776 1.13197522966577 0.767420164493009 0.608304088540169 -0.344056393859366 -0.384003487544147 -0.448056775500272 -0.145043817875368
"20084" -0.425622678159562 1.13246191576058 0.769646268265575 0.612448453860307 -0.343081493801124 -0.384420586529096 -0.447753962590491 -0.147581012097376
"20094" -0.423095959561364 1.13294860185539 0.771872372038139 0.616592819180444 -0.342106593742881 -0.384837685514044 -0.447451149680709 -0.150118206319385
"20108" -0.420569240963166 1.13343528795019 0.774098475810704 0.620737184500581 -0.341131693684639 -0.385254784498992 -0.447148336770927 -0.152655400541395
"20118" -0.418042522364969 1.133921974045 0.77632457958327 0.62488154982072 -0.340156793626398 -0.38567188348394 -0.446845523861146 -0.155192594763403
"20124" -0.415059215301059 1.13258050353793 0.7767453191665 0.627111106293658 -0.338180549812099 -0.383966803759896 -0.445427865684255 -0.157422041721986
"20134" -0.412075908237149 1.13123903303086 0.777166058749731 0.629340662766597 -0.336204305997802 -0.382261724035853 -0.444010207507366 -0.15965148868057
"20144" -0.409092601173239 1.12989756252379 0.777586798332961 0.631570219239536 -0.334228062183504 -0.380556644311809 -0.442592549330475 -0.161880935639153
"20154" -0.406109294109329 1.12855609201672 0.778007537916192 0.633799775712475 -0.332251818369206 -0.378851564587767 -0.441174891153585 -0.164110382597736
"20164" -0.403125987045418 1.12721462150965 0.778428277499423 0.636029332185414 -0.330275574554909 -0.377146484863724 -0.439757232976695 -0.16633982955632
"20174" -0.400142679981508 1.12587315100258 0.778849017082653 0.638258888658353 -0.328299330740612 -0.375441405139681 -0.438339574799806 -0.168569276514903
"20184" -0.397159372917599 1.12453168049551 0.779269756665884 0.640488445131292 -0.326323086926313 -0.373736325415637 -0.436921916622915 -0.170798723473487
"20194" -0.394176065853687 1.12319020998844 0.779690496249114 0.642718001604231 -0.324346843112016 -0.372031245691594 -0.435504258446025 -0.173028170432069
"20204" -0.395699345324873 1.12570486948768 0.784486242806811 0.643071300340542 -0.322640620318828 -0.370371387306086 -0.43755713306333 -0.175757373521352
"20218" -0.397222624796058 1.12821952898691 0.789281989364506 0.643424599076852 -0.32093439752564 -0.368711528920577 -0.439610007680633 -0.178486576610634
"20224" -0.398745904267244 1.13073418848614 0.794077735922204 0.643777897813164 -0.319228174732454 -0.367051670535068 -0.441662882297938 -0.181215779699916
"20234" -0.40026918373843 1.13324884798538 0.798873482479901 0.644131196549475 -0.317521951939265 -0.36539181214956 -0.443715756915242 -0.183944982789198
"20244" -0.401792463209615 1.13576350748461 0.803669229037597 0.644484495285786 -0.315815729146078 -0.363731953764052 -0.445768631532547 -0.186674185878479
"20254" -0.4033157426808 1.13827816698385 0.808464975595294 0.644837794022097 -0.31410950635289 -0.362072095378543 -0.447821506149851 -0.189403388967762
"20264" -0.404839022151985 1.14079282648308 0.81326072215299 0.645191092758408 -0.312403283559704 -0.360412236993036 -0.449874380767156 -0.192132592057044
"20274" -0.409358519533199 1.14362965202838 0.816535131134358 0.641723239529709 -0.312495161765121 -0.35946963321165 -0.452190756162405 -0.193116618258075
"20284" -0.413878016914412 1.14646647757368 0.819809540115726 0.638255386301012 -0.31258703997054 -0.358527029430266 -0.454507131557656 -0.194100644459107
"20294" -0.418182301778258 1.14985636924653 0.823761994250576 0.635941231117583 -0.312576062192029 -0.358082798156438 -0.45725861618334 -0.194901576026713
"20304" -0.422486586642106 1.15324626091938 0.827714448385426 0.633627075934155 -0.31256508441352 -0.35763856688261 -0.460010100809025 -0.195702507594318
"20318" -0.426790871505952 1.15663615259223 0.831666902520275 0.631312920750726 -0.312554106635009 -0.357194335608782 -0.462761585434708 -0.196503439161924
"20324" -0.4310951563698 1.16002604426508 0.835619356655125 0.628998765567298 -0.312543128856499 -0.356750104334954 -0.465513070060392 -0.197304370729529
"20334" -0.435399441233646 1.16341593593793 0.839571810789975 0.626684610383869 -0.312532151077989 -0.356305873061126 -0.468264554686076 -0.198105302297135
"20344" -0.439703726097493 1.16680582761078 0.843524264924823 0.62437045520044 -0.312521173299479 -0.355861641787299 -0.47101603931176 -0.198906233864741
"20354" -0.440965923316286 1.16680499720485 0.846023550898339 0.626245654883347 -0.310721861201544 -0.359277322913547 -0.471006733671756 -0.19880191772535
"20364" -0.440787344359456 1.1668425608647 0.847732755276179 0.626872372967669 -0.310613806826453 -0.360635602898323 -0.471182604514007 -0.199121505993177
"20374" -0.440608765402626 1.16688012452455 0.84944195965402 0.627499091051991 -0.310505752451361 -0.361993882883099 -0.471358475356259 -0.199441094261004
"20384" -0.440430186445796 1.1669176881844 0.85115116403186 0.628125809136312 -0.310397698076269 -0.363352162867874 -0.47153434619851 -0.199760682528831
