"..Data.clean_EMG_data_for_gestures.master.01.01_gesture_4_2_2_clean.txt.Comp.1" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_4_2_2_clean.txt.Comp.2" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_4_2_2_clean.txt.Comp.3" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_4_2_2_clean.txt.Comp.4" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_4_2_2_clean.txt.Comp.5" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_4_2_2_clean.txt.Comp.6" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_4_2_2_clean.txt.Comp.7" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_4_2_2_clean.txt.Comp.8"
"17647" 1.91069711220006 -1.64265397512688 -1.08034269750313 1.25829117000085 -0.420076558424025 -0.766772123517568 0.617834103283198 -0.346822610188401
"17657" 1.92070117930531 -1.64354622605343 -1.0897446493011 1.26190074850164 -0.42731946170042 -0.7800600906454 0.628363329370001 -0.343589541413442
"17667" 1.93070524641057 -1.64443847697999 -1.09914660109908 1.26551032700243 -0.434562364976812 -0.79334805777323 0.638892555456806 -0.340356472638488
"17677" 1.94070931351582 -1.64533072790654 -1.10854855289706 1.26911990550321 -0.441805268253207 -0.806636024901062 0.649421781543611 -0.337123403863528
"17687" 1.95071338062108 -1.6462229788331 -1.11795050469504 1.272729484004 -0.449048171529604 -0.819923992028897 0.659951007630418 -0.33389033508857
"17697" 1.96071744772633 -1.64711522975966 -1.12735245649301 1.27633906250479 -0.456291074805999 -0.833211959156729 0.670480233717223 -0.33065726631361
"17707" 1.97072151483159 -1.64800748068621 -1.13675440829099 1.27994864100557 -0.463533978082395 -0.84649992628456 0.681009459804027 -0.327424197538652
"177111" 1.9847025497108 -1.65097820655597 -1.14922348574851 1.28656825555704 -0.470407779148764 -0.856318254948558 0.688779260407444 -0.32437718264851
"17728" 2.00563297526391 -1.66287492494262 -1.15765552548519 1.29898321216571 -0.474823643345039 -0.863574665340126 0.696542912881124 -0.32577223825583
"17737" 2.02656340081702 -1.67477164332927 -1.16608756522187 1.31139816877437 -0.479239507541319 -0.8708310757317 0.704306565354806 -0.327167293863147
"17747" 2.04749382637012 -1.68666836171592 -1.17451960495855 1.32381312538303 -0.483655371737597 -0.878087486123271 0.712070217828485 -0.328562349470463
"17757" 2.0706937510549 -1.69825300462212 -1.18397878081789 1.3355633744283 -0.487799886308421 -0.88469955429221 0.718400980055995 -0.330280350235197
"17767" 2.09389367573967 -1.70983764752832 -1.19343795667722 1.34731362347356 -0.491944400879246 -0.891311622461154 0.724731742283505 -0.331998350999928
"17777" 2.11709360042446 -1.72142229043452 -1.20289713253656 1.35906387251882 -0.496088915450074 -0.897923690630099 0.731062504511019 -0.33371635176466
"17787" 2.14029352510923 -1.73300693334071 -1.21235630839589 1.37081412156408 -0.5002334300209 -0.904535758799042 0.737393266738528 -0.335434352529391
"17797" 2.16349344979401 -1.74459157624691 -1.22181548425523 1.38256437060935 -0.504377944591723 -0.911147826967984 0.743724028966038 -0.337152353294126
"17807" 2.18669337447879 -1.75617621915311 -1.23127466011457 1.39431461965461 -0.508522459162551 -0.91775989513693 0.750054791193552 -0.338870354058853
"178111" 2.18842246266759 -1.75884526027142 -1.23112954695594 1.39730434267601 -0.506872868718126 -0.916241728589572 0.749352200396381 -0.341827588812816
"17828" 2.19015155085639 -1.76151430138973 -1.23098443379732 1.40029406569741 -0.505223278273704 -0.914723562042217 0.748649609599213 -0.344784823566777
"17837" 2.1918806390452 -1.76418334250805 -1.23083932063869 1.40328378871881 -0.503573687829283 -0.913205395494864 0.747947018802046 -0.347742058320737
"17847" 2.193609727234 -1.76685238362636 -1.23069420748008 1.40627351174021 -0.501924097384865 -0.911687228947516 0.747244428004883 -0.350699293074688
"17857" 2.1953388154228 -1.76952142474467 -1.23054909432145 1.40926323476161 -0.50027450694044 -0.910169062400157 0.746541837207711 -0.353656527828651
"17867" 2.19706790361161 -1.77219046586298 -1.23040398116283 1.41225295778301 -0.498624916496018 -0.908650895852803 0.745839246410543 -0.356613762582612
"17877" 2.19879699180042 -1.7748595069813 -1.23025886800421 1.41524268080441 -0.496975326051599 -0.907132729305454 0.745136655613378 -0.359570997336567
"17887" 2.20052607998922 -1.7775285480996 -1.23011375484559 1.41823240382581 -0.495325735607175 -0.905614562758097 0.744434064816208 -0.362528232090527
"17897" 2.20225516817802 -1.78019758921792 -1.22996864168696 1.42122212684721 -0.493676145162753 -0.904096396210743 0.74373147401904 -0.365485466844487
"17907" 2.20398425636683 -1.78286663033623 -1.22982352852834 1.42421184986861 -0.492026554718332 -0.902578229663389 0.743028883221873 -0.368442701598447
"179111" 2.20202826243633 -1.78245005502684 -1.23066933174358 1.42598484423323 -0.490859513049745 -0.901861923308895 0.742516643778418 -0.37037327467769
"17928" 2.20007226850584 -1.78203347971745 -1.23151513495882 1.42775783859786 -0.489692471381154 -0.901145616954396 0.742004404334958 -0.372303847756943
"17937" 2.19811627457534 -1.78161690440805 -1.23236093817406 1.42953083296249 -0.488525429712568 -0.900429310599904 0.741492164891505 -0.374234420836187
"17947" 2.19616028064485 -1.78120032909866 -1.23320674138929 1.43130382732711 -0.487358388043976 -0.899713004245405 0.740979925448044 -0.376164993915439
"17957" 2.19420428671435 -1.78078375378926 -1.23405254460453 1.43307682169174 -0.486191346375386 -0.898996697890908 0.740467686004586 -0.378095566994686
"17967" 2.19224829278385 -1.78036717847987 -1.23489834781977 1.43484981605636 -0.485024304706801 -0.898280391536415 0.739955446561131 -0.380026140073931
"17977" 2.19832915941449 -1.77841045876011 -1.23820060127098 1.43330973741041 -0.487525658560837 -0.902793810355639 0.741806412437762 -0.379532015708637
"17987" 2.20441002604512 -1.77645373904036 -1.24150285472219 1.43176965876445 -0.490027012414875 -0.907307229174862 0.743657378314394 -0.379037891343343
"17997" 2.18656874347407 -1.76377269436305 -1.23924791227465 1.42651412464328 -0.490660671983061 -0.907586072418391 0.744361364622202 -0.381166110397657
"18007" 2.19468213667827 -1.76292453488979 -1.2416215307205 1.42440788128414 -0.493767755722124 -0.91219169495238 0.746671666525736 -0.380319823795883
"180111" 2.20279552988247 -1.76207637541653 -1.24399514916636 1.42230163792499 -0.496874839461194 -0.916797317486374 0.748981968429276 -0.379473537194102
"18028" 2.21090892308666 -1.76122821594327 -1.24636876761221 1.42019539456585 -0.499981923200258 -0.921402940020363 0.75129227033281 -0.378627250592329
"18037" 2.21902231629085 -1.76038005647001 -1.24874238605806 1.41808915120671 -0.503089006939324 -0.926008562554352 0.753602572236345 -0.377780963990551
"18047" 2.22713570949505 -1.75953189699675 -1.25111600450392 1.41598290784757 -0.506196090678392 -0.930614185088345 0.755912874139884 -0.376934677388772
"18057" 2.23524910269925 -1.75868373752348 -1.25348962294977 1.41387666448843 -0.509303174417457 -0.935219807622335 0.758223176043418 -0.376088390786994
"18067" 2.24336249590344 -1.75783557805022 -1.25586324139563 1.41177042112929 -0.512410258156528 -0.93982543015633 0.760533477946956 -0.375242104185212
"18077" 2.25147588910764 -1.75698741857696 -1.25823685984148 1.40966417777015 -0.515517341895591 -0.944431052690318 0.76284377985049 -0.374395817583438
"18087" 2.25958928231184 -1.7561392591037 -1.26061047828734 1.40755793441101 -0.51862442563466 -0.949036675224313 0.765154081754029 -0.373549530981657
"18097" 2.26770267551603 -1.75529109963044 -1.26298409673319 1.40545169105187 -0.521731509373724 -0.953642297758301 0.767464383657563 -0.372703244379883
"181011" 2.27581606872023 -1.75444294015718 -1.26535771517905 1.40334544769273 -0.524838593112794 -0.958247920292296 0.769774685561102 -0.371856957778101
"181111" 2.28392946192442 -1.75359478068391 -1.2677313336249 1.40123920433359 -0.527945676851857 -0.962853542826284 0.772084987464636 -0.371010671176327
"181210" 2.29204285512862 -1.75274662121065 -1.27010495207075 1.39913296097444 -0.531052760590925 -0.967459165360273 0.774395289368172 -0.370164384574549
"18137" 2.30015624833282 -1.75189846173739 -1.27247857051661 1.39702671761531 -0.534159844329992 -0.972064787894267 0.77670559127171 -0.369318097972772
"18147" 2.30826964153701 -1.75105030226413 -1.27485218896246 1.39492047425616 -0.537266928069057 -0.976670410428257 0.779015893175245 -0.368471811370993
"18157" 2.31638303474121 -1.75020214279087 -1.27722580740832 1.39281423089702 -0.540374011808125 -0.981276032962249 0.781326195078783 -0.367625524769216
"18167" 2.3244964279454 -1.7493539833176 -1.27959942585417 1.39070798753788 -0.54348109554719 -0.98588165549624 0.783636496982318 -0.366779238167438
"18177" 2.3326098211496 -1.74850582384435 -1.28197304430002 1.38860174417874 -0.546588179286258 -0.990487278030232 0.785946798885856 -0.36593295156566
"18187" 2.3407232143538 -1.74765766437108 -1.28434666274588 1.3864955008196 -0.549695263025324 -0.995092900564223 0.788257100789391 -0.365086664963882
"18197" 2.34883660755799 -1.74680950489782 -1.28672028119173 1.38438925746046 -0.552802346764395 -0.999698523098217 0.790567402692929 -0.3642403783621
"18207" 2.35835364185836 -1.74841657338301 -1.28921072531709 1.38415218410545 -0.554665436044886 -1.00345543650709 0.792388944364298 -0.364378453658385
"182111" 2.36787067615874 -1.75002364186819 -1.29170116944245 1.38391511075045 -0.55652852532538 -1.00721234991596 0.794210486035666 -0.364516528954669
"18228" 2.37740395916803 -1.75122207379598 -1.29398074349784 1.38355142435163 -0.558281518273299 -1.01066396983441 0.795491806886311 -0.364923357930082
"18237" 2.38693724217734 -1.75242050572377 -1.29626031755323 1.38318773795282 -0.560034511221222 -1.01411558975287 0.796773127736961 -0.365330186905489
"18247" 2.39647052518664 -1.75361893765155 -1.29853989160861 1.38282405155401 -0.561787504169142 -1.01756720967132 0.798054448587607 -0.365737015880901
"18257" 2.39742329448541 -1.75408296857371 -1.29960544296206 1.38315000988081 -0.561925745458015 -1.01836984507866 0.798244010191926 -0.364983366663601
"18267" 2.39710372672479 -1.75398132738219 -1.29947857332297 1.38307005308278 -0.561807525638544 -1.01811619927305 0.798043560465663 -0.36523346538881
"18277" 2.40324518023789 -1.7598597447843 -1.29715652666245 1.38545509393614 -0.559820004986186 -1.01609853808608 0.796095818501744 -0.365847047144567
"18287" 2.42997071058997 -1.7817953426504 -1.29561455688801 1.39703777126427 -0.556628969625938 -1.01500472653972 0.795825031233926 -0.369667162719561
"18297" 2.45669624094206 -1.8037309405165 -1.29407258711358 1.4086204485924 -0.553437934265689 -1.01391091499336 0.795554243966105 -0.37348727829455
"18307" 2.48342177129414 -1.8256665383826 -1.29253061733914 1.42020312592053 -0.550246898905441 -1.012817103447 0.795283456698289 -0.377307393869551
"183111" 2.51014730164622 -1.84760213624869 -1.2909886475647 1.43178580324866 -0.547055863545193 -1.01172329190064 0.795012669430469 -0.381127509444541
"18328" 2.53687283199831 -1.86953773411479 -1.28944667779026 1.44336848057679 -0.543864828184945 -1.01062948035428 0.794741882162651 -0.384947625019532
"18337" 2.56359836235039 -1.89147333198089 -1.28790470801583 1.45495115790492 -0.540673792824699 -1.00953566880792 0.794471094894835 -0.388767740594529
"18347" 2.59032389270248 -1.91340892984699 -1.28636273824139 1.46653383523305 -0.53748275746445 -1.00844185726156 0.794200307627014 -0.392587856169523
"18357" 2.61704942305456 -1.93534452771309 -1.28482076846695 1.47811651256118 -0.534291722104201 -1.0073480457152 0.793929520359196 -0.396407971744515
"18367" 2.64377495340665 -1.95728012557919 -1.28327879869251 1.48969918988931 -0.531100686743952 -1.00625423416884 0.793658733091376 -0.400228087319505
"18377" 2.67050048375873 -1.97921572344529 -1.28173682891808 1.50128186721744 -0.527909651383704 -1.00516042262248 0.79338794582356 -0.404048202894506
"18387" 2.69722601411082 -2.00115132131138 -1.28019485914364 1.51286454454557 -0.524718616023455 -1.00406661107612 0.79311715855574 -0.407868318469497
"18397" 2.7239515444629 -2.02308691917748 -1.2786528893692 1.5244472218737 -0.521527580663208 -1.00297279952976 0.79284637128792 -0.411688434044488
"18407" 2.75067707481498 -2.04502251704358 -1.27711091959476 1.53602989920183 -0.518336545302961 -1.0018789879834 0.792575584020104 -0.415508549619484
"184111" 2.77740260516707 -2.06695811490968 -1.27556894982033 1.54761257652996 -0.515145509942711 -1.00078517643704 0.792304796752286 -0.419328665194479
"18428" 2.8026671484349 -2.08724821175193 -1.27490629578565 1.55700626470418 -0.512861324408828 -1.0008198967184 0.792398554302963 -0.420041792568637
"18437" 2.82698439669173 -2.10642023253875 -1.27320702784068 1.56599539769115 -0.511057400598053 -1.00143200285076 0.793345935078937 -0.42213317494375
"18447" 2.84971839834961 -2.12536971837813 -1.26939938157363 1.57381324173408 -0.509127418747091 -1.00016845989451 0.793187224686822 -0.423210542120471
"18457" 2.85380701526806 -2.12947429624961 -1.26710361861619 1.57508403882626 -0.508873120240985 -0.999141631882307 0.793093603570927 -0.4239346224669
"18467" 2.85789563218652 -2.1335788741211 -1.26480785565875 1.57635483591842 -0.508618821734876 -0.998114803870103 0.792999982455028 -0.424658702813323
"18477" 2.86198424910498 -2.13768345199259 -1.26251209270131 1.5776256330106 -0.50836452322877 -0.997087975857904 0.792906361339133 -0.425382783159741
"18487" 2.86607286602343 -2.14178802986408 -1.26021632974386 1.57889643010277 -0.508110224722663 -0.996061147845703 0.792812740223238 -0.426106863506169
"18497" 2.87016148294188 -2.14589260773556 -1.25792056678642 1.58016722719494 -0.507855926216555 -0.995034319833501 0.792719119107339 -0.426830943852588
"18507" 2.87425009986033 -2.14999718560705 -1.25562480382898 1.58143802428711 -0.507601627710452 -0.994007491821305 0.792625497991448 -0.427555024199012
"185111" 2.87833871677879 -2.15410176347854 -1.25332904087154 1.58270882137928 -0.507347329204343 -0.992980663809102 0.79253187687555 -0.428279104545435
