time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
35325,1.201577144786448e-7,1.0365290966812197e-7,3.474896814885124e-8,5.089986522681654e-8,6.364225859809877e-8,5.091755226220881e-8,2.75617910160161e-7,6.823259967369013e-8,0
35326,1.2025922318742722e-7,1.0342877193227491e-7,3.47462125572758e-8,5.074575513364331e-8,6.369050428638124e-8,5.1342167978610074e-8,2.756390536139293e-7,6.894563269360111e-8,0
35327,1.2036073189620965e-7,1.0320463419642785e-7,3.4743456965700366e-8,5.059164504047008e-8,6.373874997466373e-8,5.1766783695011335e-8,2.756601970676977e-7,6.965866571351208e-8,0
35328,1.2046224060499207e-7,1.0298049646058078e-7,3.4740701374124924e-8,5.043753494729685e-8,6.37869956629462e-8,5.2191399411412597e-8,2.75681340521466e-7,7.037169873342306e-8,0
35329,1.2046341391976057e-7,1.0276369454301577e-7,3.4740701374124924e-8,5.028856357710826e-8,6.376749705054635e-8,5.220430486874226e-8,2.7563818234774463e-7,7.058528373393973e-8,0
35330,1.2048923061829144e-7,1.0276369454301577e-7,3.47318860485582e-8,5.0142695359799743e-8,6.374164801170942e-8,5.2835447384394864e-8,2.755626427460347e-7,7.067525300183209e-8,0
35331,1.2053023250122378e-7,1.031871563594124e-7,3.475859462713298e-8,5.0000101766001746e-8,6.37491209500678e-8,5.290666394771009e-8,2.7550839669661293e-7,7.077603254604185e-8,0
35332,1.205712343841561e-7,1.0361061817580905e-7,3.478530320570775e-8,4.985750817220375e-8,6.37565938884262e-8,5.297788051102532e-8,2.7545415064719115e-7,7.087681209025161e-8,0
35333,1.2061223626708842e-7,1.0403407999220568e-7,3.481201178428253e-8,4.971491457840575e-8,6.376406682678459e-8,5.3049097074340557e-8,2.7539990459776943e-7,7.097759163446137e-8,0
35334,1.2065323815002074e-7,1.0445754180860233e-7,3.483872036285731e-8,4.957232098460776e-8,6.377153976514297e-8,5.3120313637655785e-8,2.7534565854834765e-7,7.107837117867114e-8,0
35335,1.206509526390774e-7,1.0501189537102635e-7,3.483842157651811e-8,4.95809104217771e-8,6.376132849865498e-8,5.312878766190079e-8,2.738970584480468e-7,7.118586940383373e-8,0
35336,1.2064866712813408e-7,1.0556624893345038e-7,3.483812279017891e-8,4.9589499858946444e-8,6.375111723216698e-8,5.313726168614579e-8,2.7244845834774604e-7,7.129336762899631e-8,0
35337,1.2064638161719076e-7,1.061206024958744e-7,3.483782400383971e-8,4.9598089296115794e-8,6.374090596567897e-8,5.314573571039079e-8,2.7099985824744526e-7,7.140086585415891e-8,0
35338,1.2064409610624743e-7,1.0667495605829841e-7,3.4837525217500506e-8,4.9606678733285136e-8,6.373069469919097e-8,5.315420973463579e-8,2.6955125814714443e-7,7.15083640793215e-8,0
35339,1.2064181059530407e-7,1.0722930962072244e-7,3.4837226431161305e-8,4.961526817045448e-8,6.372048343270297e-8,5.316268375888079e-8,2.6810265804684365e-7,7.16158623044841e-8,0
35340,1.2063952508436075e-7,1.0778366318314646e-7,3.4836927644822105e-8,4.962385760762383e-8,6.371027216621497e-8,5.3171157783125794e-8,2.666540579465429e-7,7.172336052964669e-8,0
35341,1.2063723957341742e-7,1.0833801674557048e-7,3.4836628858482904e-8,4.963244704479317e-8,6.370006089972697e-8,5.31796318073708e-8,2.6520545784624204e-07,7.183085875480927e-8,0
35342,1.2060555630104397e-7,1.0837413497777952e-7,3.481287583826157e-8,4.9677007542855046e-8,6.368237669488058e-8,5.313427872493758e-8,2.6380243326937284e-7,7.183085875480927e-8,0
35343,1.2057387302867052e-7,1.0841025320998855e-7,3.478912281804024e-8,4.972156804091692e-8,6.366469249003419e-8,5.308892564250436e-8,2.623994086925036e-7,7.183085875480927e-8,0
35344,1.205421897562971e-7,1.084463714421976e-7,3.4765369797818906e-8,4.9766128538978795e-8,6.364700828518779e-8,5.3043572560071146e-8,2.609963841156343e-7,7.183085875480927e-8,0
35345,1.2051050648392365e-7,1.0848248967440665e-7,3.474161677759758e-8,4.981068903704067e-8,6.362932408034141e-8,5.2998219477637925e-8,2.595933595387651e-7,7.183085875480927e-8,0
35346,1.204788232115502e-7,1.0851860790661568e-7,3.471786375737624e-8,4.985524953510254e-8,6.361163987549502e-8,5.29528663952047e-8,2.5819033496189586e-7,7.183085875480927e-8,0
35347,1.2044713993917676e-7,1.0855472613882472e-7,3.469411073715491e-8,4.989981003316441e-8,6.359395567064862e-8,5.290751331277149e-8,2.567873103850266e-7,7.183085875480927e-8,0
