time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
32038,3.7520860924956686e-10,1.7006268198755848e-9,1.3329042499814449e-8,1.3860976728546125e-9,1.5158218137647571e-10,2.2330931280111085e-10,1.3853632773594616e-10,3.496825322346123e-10,0
32039,3.7520860924956686e-10,1.706165000304868e-9,1.3237844600065165e-8,1.3945967546650066e-9,1.502665269402286e-10,2.2030245785531876e-10,1.391114967290341e-10,3.4891503187929217e-10,0
32040,3.7520860924956686e-10,1.711703180734151e-9,1.3146646700315882e-8,1.4030958364754007e-9,1.4895087250398153e-10,2.1729560290952667e-10,1.39686665722122e-10,3.48147531523972e-10,0
32041,3.7520860924956686e-10,1.7172413611634343e-9,1.3055448800566598e-8,1.4115949182857948e-9,1.4763521806773442e-10,2.142887479637346e-10,1.4026183471520993e-10,3.4738003116865186e-10,0
32042,3.7520860924956686e-10,1.7227795415927174e-9,1.2964250900817316e-8,1.420094000096189e-9,1.4631956363148731e-10,2.1128189301794252e-10,1.4083700370829786e-10,3.466125308133317e-10,0
32043,3.7520860924956686e-10,1.7283177220220007e-9,1.2873053001068032e-8,1.428593081906583e-9,1.4500390919524023e-10,2.0827503807215046e-10,1.4141217270138577e-10,3.4584503045801155e-10,0
32044,3.7520860924956686e-10,1.7338559024512838e-9,1.278185510131875e-8,1.4370921637169772e-9,1.4368825475899313e-10,2.0526818312635838e-10,1.419873416944737e-10,3.450775301026914e-10,0
32045,3.7520860924956686e-10,1.739394082880567e-9,1.2690657201569465e-8,1.4455912455273713e-9,1.4237260032274602e-10,2.0226132818056631e-10,1.425625106875616e-10,3.4431002974737124e-10,0
32046,3.7520860924956686e-10,1.7449322633098501e-9,1.2599459301820183e-8,1.4540903273377654e-9,1.4105694588649891e-10,1.9925447323477423e-10,1.4313767968064954e-10,3.435425293920511e-10,0
32047,3.7520860924956686e-10,1.7504704437391334e-9,1.2508261402070899e-8,1.4625894091481596e-9,1.3974129145025183e-10,1.9624761828898217e-10,1.4371284867373745e-10,3.4277502903673093e-10,0
32048,3.7520860924956686e-10,1.7560086241684165e-9,1.2417063502321616e-8,1.4710884909585535e-9,1.3842563701400473e-10,1.9324076334319008e-10,1.4428801766682538e-10,3.4200752868141077e-10,0
32049,3.7520860924956686e-10,1.7615468045976996e-9,1.2325865602572332e-8,1.4795875727689476e-9,1.3710998257775762e-10,1.9023390839739802e-10,1.448631866599133e-10,3.412400283260906e-10,0
32050,3.7520860924956686e-10,1.7670849850269829e-9,1.223466770282305e-8,1.4880866545793417e-9,1.357943281415105e-10,1.8722705345160593e-10,1.4543835565300122e-10,3.4047252797077046e-10,0
32051,3.7520860924956686e-10,1.772623165456266e-9,1.2143469803073766e-8,1.4965857363897358e-9,1.3447867370526343e-10,1.8422019850581385e-10,1.4601352464608913e-10,3.397050276154503e-10,0
