time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
46203,6.166490433221567e-10,8.615554222864224e-10,3.181110637270163e-9,3.238329298136868e-8,1.0041917910882119e-7,4.6127534641910285e-8,4.0618369379161705e-09,1.2031935733400648e-9,0
46204,5.968781686774718e-10,8.326480782650898e-10,3.145334169269675e-9,3.182264026950885e-8,9.965198015533128e-8,4.393332261603813e-8,3.907021937530654e-9,1.1624109575904928e-9,0
46205,5.771072940327868e-10,8.037407342437573e-10,3.109557701269187e-9,3.126198755764901e-8,9.888478120184137e-8,4.173911059016598e-8,3.752206937145137e-9,1.121628341840921e-9,0
46206,5.770624815218883e-10,8.045096110992043e-10,3.114816901739596e-9,3.127835750151724e-8,9.8971253770027e-8,4.171338717853679e-8,3.750334381935241e-9,1.121628341840921e-9,0
46207,5.770176690109897e-10,8.052784879546514e-10,3.120076102210005e-9,3.129472744538547e-8,9.90577263382126e-8,4.168766376690759e-8,3.748461826725346e-9,1.121628341840921e-9,0
46208,5.76972856500091e-10,8.060473648100985e-10,3.1253353026804143e-9,3.131109738925369e-8,9.914419890639823e-8,4.1661940355278394e-8,3.746589271515451e-9,1.121628341840921e-9,0
46209,5.769280439891925e-10,8.068162416655455e-10,3.1305945031508234e-9,3.132746733312192e-8,9.923067147458383e-8,4.16362169436492e-8,3.744716716305555e-9,1.121628341840921e-9,0
46210,5.768832314782939e-10,8.075851185209927e-10,3.1358537036212325e-09,3.134383727699014e-8,9.931714404276945e-8,4.161049353202e-8,3.74284416109566e-9,1.121628341840921e-9,0
46211,5.768384189673952e-10,8.083539953764398e-10,3.1411129040916417e-9,3.136020722085837e-8,9.940361661095506e-8,4.158477012039081e-8,3.740971605885764e-9,1.121628341840921e-9,0
46212,5.767936064564967e-10,8.091228722318868e-10,3.146372104562051e-9,3.137657716472659e-8,9.949008917914068e-8,4.155904670876161e-8,3.739099050675869e-9,1.121628341840921e-9,0
46213,5.76748793945598e-10,8.088527484936467e-10,3.170371701493948e-9,3.139212742035961e-8,1.0024202060098e-7,4.183053450420699e-8,3.739282736564268e-9,1.1209796257342027e-9,0
46214,5.775193298768578e-10,8.149207746186769e-10,3.211600573709222e-9,3.163336643913328e-8,1.0086934311719725e-7,4.1871039268417826e-8,3.737410181354373e-9,1.1202646339147563e-9,0
46215,5.782898658081176e-10,8.209888007437071e-10,3.252829445924496e-9,3.1874605457906947e-08,1.014966656334145e-7,4.191154403262867e-8,3.735537626144478e-9,1.1195496420953099e-9,0
46216,5.790604017393774e-10,8.270568268687373e-10,3.2940583181397697e-9,3.2115844476680613e-8,1.0212398814963175e-7,4.19520487968395e-8,3.733665070934582e-9,1.1188346502758635e-9,0
46217,5.798309376706372e-10,8.331248529937677e-10,3.3352871903550438e-9,3.2357083495454274e-8,1.0275131066584899e-7,4.1992553561050336e-8,3.731792515724687e-9,1.118119658456417e-9,0
46218,5.806014736018969e-10,8.391928791187979e-10,3.376516062570318e-9,3.259832251422794e-8,1.0337863318206625e-7,4.203305832526117e-8,3.729919960514791e-9,1.1174046666369705e-9,0
46219,5.813720095331567e-10,8.452609052438281e-10,3.417744934785592e-9,3.283956153300161e-8,1.0400595569828349e-7,4.207356308947201e-8,3.728047405304896e-9,1.116689674817524e-9,0
