time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
43949,2.701597628794889e-8,5.703207476342869e-8,3.134507258362816e-9,6.469530278093379e-10,3.193460195236708e-9,3.19233475493847e-8,5.876779335493484e-9,3.897978016630427e-9,0
43950,2.6942085217223305e-8,5.716416871818132e-8,3.1234687502627798e-9,6.507329440799824e-10,3.1976122857131747e-9,3.1988230881480807e-8,5.865001258245239e-9,3.8777153909357e-9,0
43951,2.686819414649772e-8,5.729626267293394e-8,3.112430242162743e-9,6.545128603506269e-10,3.2017643761896413e-9,3.205311421357691e-8,5.853223180996994e-9,3.857452765240972e-9,0
43952,2.679430307577214e-8,5.7428356627686557e-8,3.101391734062707e-9,6.582927766212715e-10,3.2059164666661083e-9,3.211799754567302e-8,5.84144510374875e-9,3.8371901395462446e-9,0
43953,2.6720412005046552e-8,5.756045058243918e-8,3.0903532259626703e-9,6.620726928919159e-10,3.210068557142575e-9,3.218288087776912e-8,5.829667026500505e-9,3.816927513851517e-9,0
43954,2.664652093432097e-8,5.76925445371918e-8,3.079314717862634e-9,6.658526091625605e-10,3.2142206476190416e-9,3.224776420986523e-8,5.81788894925226e-9,3.7966648881567885e-9,0
43955,2.6572629863595386e-8,5.782463849194442e-8,3.0682762097625975e-9,6.69632525433205e-10,3.218372738095508e-9,3.2312647541961335e-8,5.806110872004015e-9,3.776402262462061e-9,0
43956,2.6498738792869803e-8,5.795673244669705e-8,3.0572377016625612e-9,6.734124417038495e-10,3.222524828571975e-9,3.237753087405744e-8,5.79433279475577e-9,3.756139636767333e-9,0
43957,2.6424847722144217e-8,5.8088826401449666e-8,3.0461991935625246e-9,6.771923579744941e-10,3.226676919048442e-9,3.2442414206153545e-8,5.782554717507525e-9,3.735877011072606e-9,0
43958,2.6327282458657897e-8,5.800655253446611e-8,3.0255896736594173e-9,6.779012197587124e-10,3.226676919048442e-9,3.25054444881949e-8,5.77149277034097e-9,3.7178377329226943e-9,0
43959,2.6229717195171578e-8,5.7924278667482555e-8,3.00498015375631e-9,6.786100815429307e-10,3.226676919048442e-9,3.256847477023625e-8,5.760430823174415e-9,3.699798454772783e-9,0
43960,2.613215193168526e-8,5.7842004800499e-8,2.9843706338532023e-9,6.793189433271491e-10,3.226676919048442e-9,3.2631505052277605e-8,5.7493688760078605e-9,3.6817591766228713e-9,0
43961,2.603458666819894e-8,5.7759730933515444e-8,2.963761113950095e-9,6.800278051113674e-10,3.226676919048442e-9,3.269453533431896e-8,5.738306928841306e-9,3.6637198984729603e-9,0
43962,2.5937021404712616e-8,5.767745706653189e-8,2.9431515940469877e-9,6.807366668955857e-10,3.226676919048442e-9,3.275756561636031e-8,5.727244981674751e-9,3.645680620323049e-9,0
43963,2.5839456141226297e-8,5.759518319954833e-8,2.9225420741438804e-9,6.81445528679804e-10,3.226676919048442e-9,3.2820595898401664e-8,5.716183034508196e-9,3.6276413421731373e-9,0
43964,2.5741890877739977e-8,5.7512909332564777e-8,2.9019325542407727e-9,6.821543904640224e-10,3.226676919048442e-9,3.288362618044302e-8,5.705121087341641e-9,3.609602064023226e-9,0
43965,2.5644325614253658e-8,5.743063546558122e-8,2.8813230343376654e-9,6.828632522482407e-10,3.226676919048442e-9,3.294665646248437e-8,5.694059140175086e-9,3.591562785873315e-9,0
43966,2.5546760350767338e-8,5.7348361598597665e-8,2.860713514434558e-9,6.83572114032459e-10,3.226676919048442e-9,3.300968674452572e-8,5.682997193008532e-9,3.5735235077234033e-9,0
43967,2.544919508728102e-8,5.726608773161411e-8,2.840103994531451e-9,6.842809758166773e-10,3.226676919048442e-9,3.3072717026567076e-8,5.671935245841977e-9,3.555484229573492e-9,0
43968,2.5351629823794696e-8,5.7183813864630554e-8,2.819494474628343e-9,6.849898376008956e-10,3.226676919048442e-9,3.313574730860843e-8,5.660873298675422e-9,3.537444951423581e-9,0
43969,2.5254064560308377e-8,5.7101539997647e-8,2.798884954725236e-9,6.85698699385114e-10,3.226676919048442e-9,3.319877759064978e-8,5.649811351508867e-9,3.5194056732736693e-9,0
43970,2.5164582148574357e-8,5.705579915435988e-8,2.7627954999552986e-9,6.876413546651523e-10,3.2435721321866925e-9,3.321482191994835e-8,5.638033274260622e-9,3.5053423924063374e-9,0
43971,2.511001842315998e-8,5.717360430824282e-8,2.742185980052191e-9,6.995067151005409e-10,3.3037093574839143e-9,3.339642578747782e-8,5.638481268578309e-9,3.486063245290947e-9,0
43972,2.5024976372599903e-8,5.7043223278085706e-8,2.710002022465013e-9,7.002679340735487e-10,3.317512379226899e-9,3.33595048084636e-8,5.642189917363241e-9,3.4667840981755563e-9,0
43973,2.4939934322039828e-8,5.691284224792859e-8,2.6778180648778347e-9,7.010291530465565e-10,3.331315400969884e-9,3.332258382944938e-8,5.6458985661481724e-9,3.447504951060166e-9,0
43974,2.4854892271479756e-8,5.678246121777148e-8,2.6456341072906568e-9,7.017903720195644e-10,3.3451184227128684e-9,3.328566285043516e-8,5.649607214933105e-9,3.4282258039447753e-9,0
43975,2.476985022091968e-8,5.6652080187614366e-8,2.6134501497034784e-9,7.025515909925722e-10,3.3589214444558532e-9,3.3248741871420934e-8,5.653315863718037e-9,3.4089466568293848e-9,0
43976,2.4684808170359605e-8,5.652169915745725e-8,2.5812661921163006e-9,7.033128099655801e-10,3.3727244661988377e-9,3.321182089240671e-8,5.657024512502968e-9,3.3896675097139943e-9,0
43977,2.4599766119799533e-8,5.6391318127300146e-8,2.5490822345291222e-9,7.04074028938588e-10,3.3865274879418225e-9,3.317489991339249e-8,5.6607331612879005e-9,3.3703883625986037e-9,0
43978,2.4514724069239457e-8,5.626093709714303e-8,2.5168982769419444e-9,7.048352479115959e-10,3.400330509684807e-9,3.3137978934378265e-8,5.664441810072832e-9,3.3511092154832136e-9,0
43979,2.442968201867938e-8,5.613055606698592e-8,2.484714319354766e-9,7.055964668846037e-10,3.4141335314277918e-9,3.310105795536404e-8,5.668150458857764e-9,3.331830068367823e-9,0
43980,2.434463996811931e-8,5.6000175036828805e-8,2.4525303617675877e-9,7.063576858576115e-10,3.4279365531707762e-9,3.306413697634982e-8,5.671859107642696e-9,3.3125509212524326e-9,0
43981,2.431416164297361e-8,5.600422708483662e-8,2.4566522657482095e-9,7.063576858576115e-10,3.4314839395876244e-9,3.2985049116668994e-8,5.6577406425846585e-9,3.304598926687274e-9,0
43982,2.4283683317827914e-8,5.6008279132844446e-8,2.460774169728831e-9,7.063576858576115e-10,3.4350313260044726e-9,3.290596125698817e-8,5.6436221775266206e-9,3.2966469321221157e-9,0
