"time" "channel1" "channel2" "channel3" "channel4" "channel5" "channel6" "channel7" "channel8"
"1463" 32411 1.94923784189552e-07 1.33537818414889e-08 5.74580190474539e-08 3.02901747307391e-07 7.02308643119245e-08 1.01871703850805e-07 1.52930368083251e-07 1.37777356752198e-07
"1464" 32412 1.95376656503274e-07 1.33140476402037e-08 5.73729302490858e-08 3.01946063531959e-07 7.01312683899549e-08 1.01932081335311e-07 1.52891970043283e-07 1.37757010888784e-07
"1465" 32413 1.95829528816997e-07 1.32743134389186e-08 5.72878414507177e-08 3.00990379756527e-07 7.00316724679853e-08 1.01992458819817e-07 1.52853572003315e-07 1.37736665025369e-07
"1466" 32414 1.9600613769616e-07 1.32378003768838e-08 5.72464238446571e-08 2.99370647634533e-07 6.99972374701398e-08 1.0281571589372e-07 1.54326173035045e-07 1.38044887145687e-07
"1467" 32415 1.97047351035394e-07 1.32050072072167e-08 5.72885354856153e-08 2.98753394195424e-07 6.98419977811036e-08 1.02805213720934e-07 1.55183055234902e-07 1.37991372982292e-07
"1468" 32416 1.98088564374627e-07 1.31722140375496e-08 5.73306471265736e-08 2.98136140756314e-07 6.96867580920674e-08 1.02794711548149e-07 1.56039937434759e-07 1.37937858818897e-07
"1469" 32417 1.99129777713861e-07 1.31394208678825e-08 5.73727587675319e-08 2.97518887317204e-07 6.95315184030312e-08 1.02784209375363e-07 1.56896819634616e-07 1.37884344655503e-07
"1470" 32418 2.00170991053094e-07 1.31066276982154e-08 5.74148704084902e-08 2.96901633878095e-07 6.9376278713995e-08 1.02773707202578e-07 1.57753701834473e-07 1.37830830492108e-07
"1471" 32419 2.01212204392328e-07 1.30738345285483e-08 5.74569820494484e-08 2.96284380438985e-07 6.92210390249588e-08 1.02763205029793e-07 1.58610584034329e-07 1.37777316328713e-07
"1472" 32420 2.02253417731561e-07 1.30410413588812e-08 5.74990936904067e-08 2.95667126999875e-07 6.90657993359226e-08 1.02752702857007e-07 1.59467466234186e-07 1.37723802165318e-07
"1473" 32421 2.03294631070795e-07 1.30082481892141e-08 5.7541205331365e-08 2.95049873560766e-07 6.89105596468864e-08 1.02742200684222e-07 1.60324348434043e-07 1.37670288001923e-07
"1474" 32422 2.04335844410029e-07 1.2975455019547e-08 5.75833169723232e-08 2.94432620121656e-07 6.87553199578502e-08 1.02731698511436e-07 1.611812306339e-07 1.37616773838528e-07
"1475" 32423 2.05377057749262e-07 1.29426618498799e-08 5.76254286132815e-08 2.93815366682546e-07 6.8600080268814e-08 1.02721196338651e-07 1.62038112833756e-07 1.37563259675134e-07
"1476" 32424 2.06418271088496e-07 1.29098686802127e-08 5.76675402542398e-08 2.93198113243437e-07 6.84448405797778e-08 1.02710694165866e-07 1.62894995033613e-07 1.37509745511739e-07
"1477" 32425 2.07459484427729e-07 1.28770755105456e-08 5.7709651895198e-08 2.92580859804327e-07 6.82896008907416e-08 1.0270019199308e-07 1.6375187723347e-07 1.37456231348344e-07
"1478" 32426 2.08500697766963e-07 1.28442823408785e-08 5.77517635361563e-08 2.91963606365217e-07 6.81343612017054e-08 1.02689689820295e-07 1.64608759433327e-07 1.37402717184949e-07
"1479" 32427 2.09541911106197e-07 1.28114891712114e-08 5.77938751771146e-08 2.91346352926108e-07 6.79791215126692e-08 1.02679187647509e-07 1.65465641633183e-07 1.37349203021554e-07
"1480" 32428 2.1058312444543e-07 1.27786960015443e-08 5.78359868180729e-08 2.90729099486998e-07 6.7823881823633e-08 1.02668685474724e-07 1.6632252383304e-07 1.37295688858159e-07
"1481" 32429 2.11528444532185e-07 1.27824158939119e-08 5.76957949974727e-08 2.91672923194477e-07 6.76419025248485e-08 1.02622631879751e-07 1.67221625863412e-07 1.36787032033163e-07
"1482" 32430 2.12473764618939e-07 1.27861357862796e-08 5.75556031768725e-08 2.92616746901957e-07 6.74599232260641e-08 1.02576578284777e-07 1.68120727893783e-07 1.36278375208167e-07
"1483" 32431 2.13419084705694e-07 1.27898556786472e-08 5.74154113562724e-08 2.93560570609436e-07 6.72779439272796e-08 1.02530524689804e-07 1.69019829924155e-07 1.35769718383171e-07
"1484" 32432 2.14364404792448e-07 1.27935755710148e-08 5.72752195356722e-08 2.94504394316915e-07 6.70959646284952e-08 1.0248447109483e-07 1.69918931954526e-07 1.35261061558174e-07
"1485" 32433 2.15309724879203e-07 1.27972954633824e-08 5.7135027715072e-08 2.95448218024395e-07 6.69139853297107e-08 1.02438417499857e-07 1.70818033984898e-07 1.34752404733178e-07
"1486" 32434 2.16255044965958e-07 1.28010153557501e-08 5.69948358944719e-08 2.96392041731874e-07 6.67320060309263e-08 1.02392363904883e-07 1.71717136015269e-07 1.34243747908182e-07
"1487" 32435 2.17200365052712e-07 1.28047352481177e-08 5.68546440738717e-08 2.97335865439354e-07 6.65500267321418e-08 1.0234631030991e-07 1.72616238045641e-07 1.33735091083185e-07
"1488" 32436 2.18145685139467e-07 1.28084551404853e-08 5.67144522532715e-08 2.98279689146833e-07 6.63680474333574e-08 1.02300256714936e-07 1.73515340076012e-07 1.33226434258189e-07
"1489" 32437 2.18054482007578e-07 1.28211110769398e-08 5.65717720728732e-08 2.98299340421856e-07 6.63951112796788e-08 1.02268498652171e-07 1.74666341636587e-07 1.32775551698746e-07
"1490" 32438 2.18004748556277e-07 1.28894613144301e-08 5.63412637433936e-08 2.98212553357408e-07 6.6407976132307e-08 1.03589845453481e-07 1.74708561467102e-07 1.33171234854265e-07
"1491" 32439 2.17955015104976e-07 1.29578115519204e-08 5.61107554139139e-08 2.98125766292961e-07 6.64208409849351e-08 1.04911192254791e-07 1.74750781297617e-07 1.33566918009784e-07
"1492" 32440 2.17905281653675e-07 1.30261617894107e-08 5.58802470844343e-08 2.98038979228513e-07 6.64337058375633e-08 1.062325390561e-07 1.74793001128132e-07 1.33962601165303e-07
"1493" 32441 2.17855548202373e-07 1.3094512026901e-08 5.56497387549547e-08 2.97952192164065e-07 6.64465706901915e-08 1.0755388585741e-07 1.74835220958646e-07 1.34358284320822e-07
"1494" 32442 2.17805814751072e-07 1.31628622643912e-08 5.5419230425475e-08 2.97865405099617e-07 6.64594355428196e-08 1.08875232658719e-07 1.74877440789161e-07 1.3475396747634e-07
"1495" 32443 2.17621898298354e-07 1.32071273645971e-08 5.51546986944689e-08 2.97284067918027e-07 6.65909207239961e-08 1.09919629693358e-07 1.74864233028774e-07 1.35296571173143e-07
"1496" 32444 2.17590737676622e-07 1.32071273645971e-08 5.48939535979382e-08 2.9553741740784e-07 6.67440552553295e-08 1.11288814257934e-07 1.74904566036377e-07 1.35598114922249e-07
"1497" 32445 2.1755957705489e-07 1.32071273645971e-08 5.46332085014075e-08 2.93790766897652e-07 6.68971897866629e-08 1.12657998822509e-07 1.74944899043979e-07 1.35899658671354e-07
"1498" 32446 2.17528416433158e-07 1.32071273645971e-08 5.43724634048769e-08 2.92044116387465e-07 6.70503243179963e-08 1.14027183387084e-07 1.74985232051581e-07 1.3620120242046e-07
"1499" 32447 2.17497255811426e-07 1.32071273645971e-08 5.41117183083462e-08 2.90297465877278e-07 6.72034588493297e-08 1.1539636795166e-07 1.75025565059184e-07 1.36502746169566e-07
"1500" 32448 2.17466095189694e-07 1.32071273645971e-08 5.38509732118155e-08 2.8855081536709e-07 6.73565933806631e-08 1.16765552516235e-07 1.75065898066786e-07 1.36804289918672e-07
"1501" 32449 2.17434934567962e-07 1.32071273645971e-08 5.35902281152848e-08 2.86804164856903e-07 6.75097279119966e-08 1.1813473708081e-07 1.75106231074388e-07 1.37105833667777e-07
"1502" 32450 2.1740377394623e-07 1.32071273645971e-08 5.33294830187542e-08 2.85057514346716e-07 6.766286244333e-08 1.19503921645386e-07 1.75146564081991e-07 1.37407377416883e-07
"1503" 32451 2.17349432752641e-07 1.31306099687072e-08 5.30279721563954e-08 2.83320339140242e-07 6.77771660196461e-08 1.19545078952613e-07 1.75400627947592e-07 1.36804581185474e-07
