"time" "channel1" "channel2" "channel3" "channel4" "channel5" "channel6" "channel7" "channel8"
"1686" 57171 2.13144179104254e-09 6.40985538282188e-09 1.33715860784888e-08 4.97581616117721e-08 5.93105874642985e-08 3.31070363230892e-08 8.54149831922716e-09 3.0340914725878e-09
"1687" 57172 2.1332409814807e-09 6.40360393793504e-09 1.33394816197816e-08 4.97904274129129e-08 5.93363560396593e-08 3.31223742682738e-08 8.56608092177133e-09 3.0421594521498e-09
"1688" 57173 2.13428284420252e-09 6.40033984204983e-09 1.32377541561558e-08 4.98971468538033e-08 5.93212276650769e-08 3.31507380636823e-08 8.56180629468921e-09 3.03838468970803e-09
"1689" 57174 2.13532470692434e-09 6.39707574616463e-09 1.313602669253e-08 5.00038662946938e-08 5.93060992904945e-08 3.31791018590907e-08 8.55753166760709e-09 3.03460992726626e-09
"1690" 57175 2.13636656964616e-09 6.39381165027942e-09 1.30342992289042e-08 5.01105857355842e-08 5.92909709159121e-08 3.32074656544991e-08 8.55325704052497e-09 3.0308351648245e-09
"1691" 57176 2.13740843236797e-09 6.39054755439421e-09 1.29325717652785e-08 5.02173051764746e-08 5.92758425413296e-08 3.32358294499075e-08 8.54898241344285e-09 3.02706040238273e-09
"1692" 57177 2.13845029508979e-09 6.387283458509e-09 1.28308443016527e-08 5.0324024617365e-08 5.92607141667472e-08 3.3264193245316e-08 8.54470778636073e-09 3.02328563994096e-09
"1693" 57178 2.13949215781161e-09 6.38401936262379e-09 1.27291168380269e-08 5.04307440582555e-08 5.92455857921648e-08 3.32925570407244e-08 8.54043315927861e-09 3.01951087749919e-09
"1694" 57179 2.14053402053343e-09 6.38075526673858e-09 1.26273893744011e-08 5.05374634991459e-08 5.92304574175824e-08 3.33209208361328e-08 8.53615853219649e-09 3.01573611505743e-09
"1695" 57180 2.14157588325525e-09 6.37749117085337e-09 1.25256619107753e-08 5.06441829400363e-08 5.9215329043e-08 3.33492846315412e-08 8.53188390511437e-09 3.01196135261566e-09
"1696" 57181 2.14261774597707e-09 6.37422707496817e-09 1.24239344471496e-08 5.07509023809268e-08 5.92002006684176e-08 3.33776484269497e-08 8.52760927803225e-09 3.00818659017389e-09
"1697" 57182 2.14365960869889e-09 6.35340747808404e-09 1.22854744259143e-08 4.92291242631771e-08 5.73488232562539e-08 3.32766534943762e-08 8.46562019169756e-09 3.00222125432867e-09
"1698" 57183 2.14365960869889e-09 6.35340747808404e-09 1.22595453212476e-08 4.93280894798879e-08 5.72189826717986e-08 3.32967870054638e-08 8.41538982666068e-09 2.99571776224372e-09
"1699" 57184 2.14125455608766e-09 6.35639482708567e-09 1.22774731750404e-08 4.94386791697722e-08 5.71456647550675e-08 3.3301961354583e-08 8.41360840567308e-09 2.99482788725725e-09
"1700" 57185 2.13884950347644e-09 6.35938217608731e-09 1.22954010288332e-08 4.95492688596565e-08 5.70723468383364e-08 3.33071357037023e-08 8.41182698468548e-09 2.99393801227078e-09
"1701" 57186 2.13644445086521e-09 6.36236952508894e-09 1.2313328882626e-08 4.96598585495408e-08 5.69990289216053e-08 3.33123100528216e-08 8.41004556369788e-09 2.99304813728431e-09
"1702" 57187 2.13403939825399e-09 6.36032494167177e-09 1.23170468156495e-08 4.96720878255834e-08 5.69263759418915e-08 3.32904300479368e-08 8.40826414271028e-09 2.99246145448042e-09
"1703" 57188 2.13163434564276e-09 6.35828035825461e-09 1.2320764748673e-08 4.9684317101626e-08 5.68537229621777e-08 3.32685500430521e-08 8.40648272172268e-09 2.99187477167652e-09
"1704" 57189 2.12922929303154e-09 6.35623577483745e-09 1.23244826816965e-08 4.96965463776686e-08 5.67810699824639e-08 3.32466700381674e-08 8.40470130073507e-09 2.99128808887263e-09
"1705" 57190 2.12682424042031e-09 6.35419119142028e-09 1.232820061472e-08 4.97087756537112e-08 5.67084170027501e-08 3.32247900332826e-08 8.40291987974747e-09 2.99070140606873e-09
"1706" 57191 2.12441918780909e-09 6.35214660800312e-09 1.23319185477435e-08 4.97210049297538e-08 5.66357640230363e-08 3.32029100283979e-08 8.40113845875987e-09 2.99011472326484e-09
"1707" 57192 2.12201413519786e-09 6.35010202458596e-09 1.2335636480767e-08 4.97332342057964e-08 5.65631110433224e-08 3.31810300235132e-08 8.39935703777227e-09 2.98952804046095e-09
"1708" 57193 2.11960908258663e-09 6.34805744116879e-09 1.23393544137904e-08 4.9745463481839e-08 5.64904580636086e-08 3.31591500186284e-08 8.39757561678467e-09 2.98894135765705e-09
"1709" 57194 2.11720402997541e-09 6.34601285775163e-09 1.23430723468139e-08 4.97576927578816e-08 5.64178050838948e-08 3.31372700137437e-08 8.39579419579707e-09 2.98835467485316e-09
"1710" 57195 2.11479897736418e-09 6.34396827433446e-09 1.23467902798374e-08 4.97699220339242e-08 5.6345152104181e-08 3.3115390008859e-08 8.39401277480947e-09 2.98776799204926e-09
"1711" 57196 2.11239392475296e-09 6.3419236909173e-09 1.23505082128609e-08 4.97821513099668e-08 5.62724991244672e-08 3.30935100039742e-08 8.39223135382187e-09 2.98718130924537e-09
"1712" 57197 2.10998887214173e-09 6.33987910750014e-09 1.23542261458844e-08 4.97943805860093e-08 5.61998461447534e-08 3.30716299990895e-08 8.39044993283426e-09 2.98659462644148e-09
"1713" 57198 2.10758381953051e-09 6.33783452408297e-09 1.23579440789079e-08 4.98066098620519e-08 5.61271931650396e-08 3.30497499942048e-08 8.38866851184666e-09 2.98600794363758e-09
"1714" 57199 2.10517876691928e-09 6.33578994066581e-09 1.23616620119314e-08 4.98188391380945e-08 5.60545401853258e-08 3.302786998932e-08 8.38688709085906e-09 2.98542126083369e-09
"1715" 57200 2.1144852145219e-09 6.3658431617368e-09 1.24394281249327e-08 4.98913507902514e-08 5.59835500516976e-08 3.32609213911484e-08 8.40612375196588e-09 2.99712754658659e-09
"1716" 57201 2.12379166212451e-09 6.39589638280778e-09 1.25171942379341e-08 4.99638624424082e-08 5.59125599180694e-08 3.34939727929768e-08 8.42536041307269e-09 3.0088338323395e-09
"1717" 57202 2.13309810972712e-09 6.42594960387877e-09 1.25949603509354e-08 5.0036374094565e-08 5.58415697844412e-08 3.37270241948052e-08 8.4445970741795e-09 3.02054011809241e-09
"1718" 57203 2.14240455732973e-09 6.45600282494976e-09 1.26727264639367e-08 5.01088857467218e-08 5.5770579650813e-08 3.39600755966335e-08 8.46383373528632e-09 3.03224640384531e-09
"1719" 57204 2.15092771680966e-09 6.40173270736926e-09 1.21640437150967e-08 4.73219553342624e-08 5.56648456013007e-08 3.42019794373488e-08 8.46817993252319e-09 3.02845193984229e-09
"1720" 57205 2.15945087628958e-09 6.42879857943861e-09 1.22478130377889e-08 4.7353176527443e-08 5.54302676678997e-08 3.43372683651087e-08 8.44580761240363e-09 3.02036425871903e-09
"1721" 57206 2.1679740357695e-09 6.45586445150797e-09 1.23315823604812e-08 4.73843977206235e-08 5.51956897344987e-08 3.44725572928686e-08 8.42343529228407e-09 3.01227657759578e-09
"1722" 57207 2.17031633581227e-09 6.45083251908917e-09 1.23455686487615e-08 4.80676639187049e-08 5.61173921418564e-08 3.4439319073093e-08 8.3834651512273e-09 2.99159273573315e-09
