"..Data.clean_EMG_data_for_gestures.master.01.01_gesture_1_2_1_clean.txt.Comp.1" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_1_2_1_clean.txt.Comp.2" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_1_2_1_clean.txt.Comp.3" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_1_2_1_clean.txt.Comp.4" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_1_2_1_clean.txt.Comp.5" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_1_2_1_clean.txt.Comp.6" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_1_2_1_clean.txt.Comp.7" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_1_2_1_clean.txt.Comp.8"
"21161" -1.59161478631321 0.181273297640384 0.0343617061272362 -0.344101896288315 -0.0671563544345299 -0.0941410573581995 0.018822264582474 0.0249822153960458
"21171" -1.59160438258148 0.181260225212833 0.0343832328574145 -0.344121512118625 -0.0671816411330458 -0.0941409587499979 0.0188390845895046 0.0249667665695389
"21181" -1.59159397884975 0.181247152785282 0.0344047595875929 -0.344141127948935 -0.0672069278315618 -0.0941408601417962 0.0188559045965352 0.024951317743032
"2119" -1.59160492715111 0.181246326478782 0.0344105737104829 -0.34413744103877 -0.0672096857475895 -0.094149377331238 0.0188406440453096 0.0249464503470979
"2120" -1.59161587545246 0.181245500172282 0.0344163878333729 -0.344133754128605 -0.0672124436636174 -0.0941578945206799 0.0188253834940839 0.0249415829511637
"21211" -1.59160118470388 0.181238397607973 0.0344498766291193 -0.344144322871394 -0.0672446098190812 -0.0941544214215128 0.0188478335891659 0.0249329746352
"2122" -1.5915864939553 0.181231295043664 0.0344833654248656 -0.344154891614183 -0.0672767759745449 -0.0941509483223458 0.0188702836842479 0.0249243663192362
"2123" -1.59158420719591 0.181235129235258 0.034489374289883 -0.344140179595801 -0.0672938189301746 -0.0941539434534495 0.0188698854918881 0.0249339353782035
"2124" -1.59158192043652 0.181238963426852 0.0344953831549001 -0.344125467577418 -0.0673108618858045 -0.0941569385845531 0.0188694872995282 0.024943504437171
"2125" -1.59153549050213 0.181208044657485 0.0344923833216213 -0.344125164592821 -0.0673611715731014 -0.0941765834983766 0.0189204455949317 0.024953548835655
"2126" -1.59148906056773 0.181177125888118 0.0344893834883424 -0.344124861608224 -0.0674114812603984 -0.0941962284122002 0.0189714038903353 0.0249635932341388
"2127" -1.59144263063334 0.181146207118751 0.0344863836550636 -0.344124558623628 -0.0674617909476955 -0.0942158733260237 0.0190223621857391 0.0249736376326226
"2128" -1.59139620069895 0.181115288349385 0.0344833838217846 -0.344124255639031 -0.0675121006349925 -0.0942355182398471 0.0190733204811429 0.0249836820311065
"2129" -1.59134977076455 0.181084369580018 0.0344803839885057 -0.344123952654434 -0.0675624103222894 -0.0942551631536706 0.0191242787765463 0.0249937264295905
"2130" -1.59130334083016 0.181053450810651 0.034477384155227 -0.344123649669837 -0.0676127200095864 -0.094274808067494 0.0191752370719501 0.0250037708280743
"21311" -1.59125691089577 0.181022532041284 0.034474384321948 -0.344123346685241 -0.0676630296968835 -0.0942944529813176 0.0192261953673538 0.0250138152265582
"2132" -1.59121048096137 0.180991613271918 0.0344713844886692 -0.344123043700644 -0.0677133393841804 -0.094314097895141 0.0192771536627575 0.0250238596250419
"2133" -1.59116573102782 0.180960902666905 0.0344637577813218 -0.344126881358055 -0.067760152189437 -0.0943431592926492 0.0193176815843562 0.0250277274328209
"2134" -1.59112098109427 0.180930192061891 0.0344561310739747 -0.344130719015466 -0.0678069649946939 -0.0943722206901574 0.0193582095059553 0.0250315952405996
"2135" -1.59107623116073 0.180899481456878 0.0344485043666272 -0.344134556672878 -0.0678537777999505 -0.0944012820876658 0.0193987374275541 0.0250354630483784
"2136" -1.59103148122718 0.180868770851865 0.0344408776592799 -0.344138394330289 -0.0679005906052072 -0.094430343485174 0.0194392653491531 0.0250393308561572
"2137" -1.59098673129363 0.180838060246852 0.0344332509519327 -0.3441422319877 -0.0679474034104641 -0.0944594048826822 0.019479793270752 0.0250431986639361
"2138" -1.59094198136008 0.180807349641838 0.0344256242445855 -0.344146069645112 -0.0679942162157208 -0.0944884662801905 0.0195203211923509 0.0250470664717149
"2139" -1.59089723142653 0.180776639036825 0.0344179975372379 -0.344149907302523 -0.0680410290209774 -0.0945175276776987 0.0195608491139497 0.0250509342794937
"2140" -1.59085248149298 0.180745928431812 0.0344103708298909 -0.344153744959935 -0.0680878418262341 -0.094546589075207 0.0196013770355487 0.0250548020872726
"21411" -1.59080773155944 0.180715217826799 0.0344027441225434 -0.344157582617346 -0.0681346546314909 -0.0945756504727152 0.0196419049571476 0.0250586698950514
"2142" -1.59079268400329 0.180667092807553 0.0343641259529399 -0.344197186861398 -0.0681634268926344 -0.0945700056203651 0.0197077362125415 0.02504100715858
"2143" -1.59077763644714 0.180618967788307 0.0343255077833365 -0.344236791105449 -0.0681921991537777 -0.094564360768015 0.0197735674679354 0.0250233444221085
