"time" "channel1" "channel2" "channel3" "channel4" "channel5" "channel6" "channel7" "channel8"
"1834" 37543 1.37245704127129e-08 1.63862381411829e-08 3.44254434490341e-08 3.9778288626735e-07 2.86386493982582e-07 8.96951423312187e-08 4.60086500030504e-08 1.04170201200523e-07
"1835" 37544 1.36883541375774e-08 1.65392226219924e-08 3.48643441218881e-08 4.01842438768356e-07 2.85637411642978e-07 9.12494871880174e-08 4.63050012754651e-08 1.03204534134532e-07
"1836" 37545 1.36521378624419e-08 1.6692207102802e-08 3.53032447947421e-08 4.05901991269362e-07 2.84888329303374e-07 9.2803832044816e-08 4.66013525478797e-08 1.02238867068541e-07
"1837" 37546 1.36159215873064e-08 1.68451915836115e-08 3.57421454675961e-08 4.09961543770369e-07 2.84139246963771e-07 9.43581769016147e-08 4.68977038202943e-08 1.0127320000255e-07
"1838" 37547 1.35797053121709e-08 1.6998176064421e-08 3.61810461404501e-08 4.14021096271375e-07 2.83390164624167e-07 9.59125217584134e-08 4.71940550927089e-08 1.0030753293656e-07
"1839" 37548 1.35434890370354e-08 1.71511605452305e-08 3.66199468133041e-08 4.18080648772382e-07 2.82641082284563e-07 9.74668666152121e-08 4.74904063651236e-08 9.9341865870569e-08
"1840" 37549 1.35072727618999e-08 1.730414502604e-08 3.70588474861581e-08 4.22140201273388e-07 2.8189199994496e-07 9.90212114720108e-08 4.77867576375382e-08 9.83761988045783e-08
"1841" 37550 1.34710564867644e-08 1.74571295068495e-08 3.74977481590121e-08 4.26199753774394e-07 2.81142917605356e-07 1.00575556328809e-07 4.80831089099528e-08 9.74105317385875e-08
"1842" 37551 1.34768034824399e-08 1.76237112779003e-08 3.79336560026197e-08 4.29592622967068e-07 2.81616787960393e-07 1.02137225865068e-07 4.83724699579575e-08 9.73119762924927e-08
"1843" 37552 1.35024439390171e-08 1.7621673203438e-08 3.79498657377149e-08 4.29513580431859e-07 2.82663155272365e-07 1.02474429936787e-07 4.83724699579575e-08 9.71761940636184e-08
"1844" 37553 1.35079188988302e-08 1.76193965179155e-08 3.79458755057484e-08 4.28884150468103e-07 2.82564671282266e-07 1.02555541176371e-07 4.83654336489335e-08 9.70405016852496e-08
"1845" 37554 1.35133938586433e-08 1.7617119832393e-08 3.7941885273782e-08 4.28254720504346e-07 2.82466187292166e-07 1.02636652415955e-07 4.83583973399094e-08 9.69048093068809e-08
"1846" 37555 1.35188688184564e-08 1.76148431468705e-08 3.79378950418155e-08 4.2762529054059e-07 2.82367703302067e-07 1.02717763655539e-07 4.83513610308854e-08 9.67691169285121e-08
"1847" 37556 1.35243437782695e-08 1.7612566461348e-08 3.7933904809849e-08 4.26995860576833e-07 2.82269219311967e-07 1.02798874895123e-07 4.83443247218613e-08 9.66334245501434e-08
"1848" 37557 1.3551072419702e-08 1.75822734772751e-08 3.79179442960408e-08 4.25724767161395e-07 2.81410800252315e-07 1.0242357284267e-07 4.83331142978777e-08 9.61853553992068e-08
"1849" 37558 1.35778010611344e-08 1.75519804932021e-08 3.79019837822325e-08 4.24453673745957e-07 2.80552381192662e-07 1.02048270790217e-07 4.83219038738941e-08 9.57372862482703e-08
"1850" 37559 1.36045297025668e-08 1.75216875091291e-08 3.78860232684243e-08 4.23182580330519e-07 2.7969396213301e-07 1.01672968737765e-07 4.83106934499105e-08 9.52892170973338e-08
"1851" 37560 1.36312583439992e-08 1.74913945250562e-08 3.7870062754616e-08 4.21911486915081e-07 2.78835543073358e-07 1.01297666685312e-07 4.82994830259268e-08 9.48411479463972e-08
"1852" 37561 1.36579869854316e-08 1.74611015409832e-08 3.78541022408078e-08 4.20640393499642e-07 2.77977124013705e-07 1.00922364632859e-07 4.82882726019432e-08 9.43930787954607e-08
"1853" 37562 1.3684715626864e-08 1.74308085569102e-08 3.78381417269995e-08 4.19369300084204e-07 2.77118704954053e-07 1.00547062580407e-07 4.82770621779596e-08 9.39450096445242e-08
"1854" 37563 1.37114442682964e-08 1.74005155728373e-08 3.78221812131913e-08 4.18098206668766e-07 2.76260285894401e-07 1.00171760527954e-07 4.82658517539759e-08 9.34969404935876e-08
"1855" 37564 1.37381729097288e-08 1.73702225887643e-08 3.7806220699383e-08 4.16827113253328e-07 2.75401866834748e-07 9.97964584755016e-08 4.82546413299923e-08 9.30488713426511e-08
"1856" 37565 1.37649015511612e-08 1.73399296046914e-08 3.77902601855748e-08 4.1555601983789e-07 2.74543447775096e-07 9.9421156423049e-08 4.82434309060087e-08 9.26008021917146e-08
