time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
59583,2.092304075975359e-9,4.340624398656563e-9,1.602182340574371e-8,1.2333578656357912e-7,2.6150398923935703e-7,7.089525067577164e-8,5.015446985116887e-9,1.727759928025368e-9,0
59584,2.1009281300375712e-9,4.356373024607411e-9,1.608182657715869e-8,1.2450179307460214e-7,2.576369570734849e-7,7.055042387180529e-8,5.010345699533868e-9,1.7236879682767666e-9,0
59585,2.1136874601071325e-9,4.383381498454244e-9,1.608182657715869e-8,1.2545020996382367e-7,2.5771124397634513e-7,7.063680510936628e-8,4.993988342490407e-9,1.717305357226824e-9,0
59586,2.1264467901766943e-9,4.410389972301076e-9,1.608182657715869e-8,1.263986268530452e-7,2.577855308792053e-7,7.072318634692728e-8,4.977630985446946e-9,1.7109227461768812e-9,0
59587,2.1392061202462556e-9,4.437398446147909e-9,1.608182657715869e-8,1.2734704374226673e-7,2.578598177820655e-7,7.080956758448827e-8,4.961273628403485e-9,1.7045401351269386e-9,0
59588,2.1519654503158173e-9,4.464406919994742e-9,1.608182657715869e-8,1.2829546063148826e-7,2.579341046849257e-7,7.089594882204926e-8,4.944916271360024e-9,1.698157524076996e-9,0
59589,2.1647247803853786e-9,4.4914153938415745e-9,1.6049580602423768e-8,1.3023272834939682e-7,2.6061242102473844e-7,7.141856648108366e-8,4.954914084586354e-9,1.7042750860312994e-9,0
59590,2.1774841104549404e-9,4.518423867688408e-9,1.6017334627688847e-8,1.3216999606730538e-7,2.632907373645512e-7,7.194118414011807e-8,4.964911897812683e-9,1.7103926479856028e-9,0
59591,2.190243440524502e-9,4.54543234153524e-9,1.5985088652953925e-8,1.3410726378521397e-7,2.65969053704364e-7,7.246380179915246e-8,4.974909711039012e-9,1.7165102099399062e-9,0
59592,2.2030027705940634e-9,4.572440815382073e-9,1.5952842678219003e-8,1.3604453150312253e-7,2.6864737004417674e-7,7.298641945818687e-8,4.984907524265342e-9,1.7226277718942096e-9,0
59593,2.215762100663625e-9,4.599449289228906e-9,1.5920596703484084e-8,1.379817992210311e-7,2.713256863839895e-7,7.350903711722126e-8,4.9949053374916716e-9,1.7287453338485132e-9,0
59594,2.2285214307331865e-9,4.6264577630757385e-9,1.5888350728749162e-8,1.3991906693893967e-7,2.7400400272380226e-7,7.403165477625567e-8,5.004903150718001e-9,1.7348628958028165e-9,0
59595,2.241280760802748e-9,4.6534662369225716e-9,1.585610475401424e-8,1.4185633465684823e-7,2.7668231906361504e-7,7.455427243529007e-8,5.014900963944331e-9,1.74098045775712e-9,0
59596,2.2540400908723095e-9,4.680474710769404e-9,1.582385877927932e-8,1.437936023747568e-7,2.793606354034278e-7,7.507689009432447e-8,5.02489877717066e-9,1.7470980197114233e-9,0
59597,2.2667994209418712e-9,4.707483184616237e-9,1.5791612804544397e-8,1.4573087009266538e-7,2.8203895174324056e-7,7.559950775335887e-8,5.034896590396989e-9,1.7532155816657267e-9,0
59598,2.2795587510114326e-9,4.73449165846307e-9,1.5759366829809475e-8,1.4766813781057394e-7,2.8471726808305334e-7,7.612212541239327e-8,5.044894403623319e-9,1.7593331436200301e-9,0
59599,2.2923180810809943e-9,4.761500132309902e-9,1.5727120855074557e-8,1.496054055284825e-7,2.873955844228661e-7,7.664474307142767e-8,5.054892216849648e-9,1.7654507055743335e-9,0
59600,2.305077411150556e-9,4.7885086061567355e-9,1.5694874880339635e-8,1.5154267324639109e-7,2.9007390076267886e-7,7.716736073046206e-8,5.064890030075978e-9,1.7715682675286369e-9,0
59601,2.3178367412201173e-9,4.815517080003568e-9,1.5662628905604713e-8,1.5347994096429965e-7,2.9275221710249164e-7,7.768997838949647e-8,5.074887843302308e-9,1.7776858294829405e-9,0
59602,2.3174558221187482e-9,4.806725729187733e-9,1.5532443770630425e-8,1.5355253897664232e-7,2.9298485051446884e-7,7.76448790362885e-8,5.0568644784362866e-9,1.7713032184329977e-9,0
59603,2.317074903017379e-9,4.797934378371898e-9,1.5402258635656137e-8,1.5362513698898502e-7,2.932174839264461e-7,7.759977968308052e-8,5.0388411135702655e-9,1.764920607383055e-9,0
59604,2.31669398391601e-9,4.789143027556062e-9,1.527207350068185e-8,1.536977350013277e-7,2.934501173384233e-7,7.755468032987255e-8,5.0208177487042445e-9,1.7585379963331125e-9,0
59605,2.316313064814641e-9,4.780351676740227e-9,1.5141888365707562e-8,1.5377033301367037e-7,2.936827507504005e-7,7.750958097666457e-8,5.002794383838224e-9,1.7521553852831697e-9,0
59606,2.3159321457132715e-9,4.771560325924391e-9,1.5011703230733274e-8,1.5384293102601307e-7,2.939153841623777e-7,7.74644816234566e-8,4.984771018972203e-9,1.745772774233227e-9,0
59607,2.315197724564389e-9,4.7696158504673345e-9,1.5005199259676193e-8,1.539612765412619e-7,2.941077470629386e-7,7.746121351063701e-8,4.986811533205411e-9,1.745772774233227e-9,0
59608,2.314463303415506e-9,4.767671375010277e-9,1.499869528861911e-8,1.5407962205651072e-7,2.9430010996349945e-7,7.745794539781742e-8,4.988852047438618e-9,1.745772774233227e-9,0
59609,2.3137288822666238e-9,4.765726899553219e-9,1.499219131756203e-8,1.5419796757175955e-7,2.944924728640603e-7,7.745467728499782e-8,4.990892561671826e-9,1.745772774233227e-9,0
59610,2.312994461117741e-9,4.7637824240961615e-9,1.4985687346504948e-8,1.5431631308700835e-7,2.9468483576462115e-7,7.745140917217822e-8,4.992933075905033e-9,1.745772774233227e-9,0
59611,2.3122600399688585e-9,4.761837948639105e-9,1.4979183375447864e-8,1.5443465860225718e-7,2.9487719866518197e-7,7.744814105935863e-8,4.994973590138241e-9,1.745772774233227e-9,0
59612,2.3115256188199757e-9,4.759893473182047e-9,1.4972679404390782e-8,1.54553004117506e-7,2.9506956156574284e-7,7.744487294653903e-8,4.997014104371449e-9,1.745772774233227e-9,0
59613,2.3107911976710933e-9,4.757948997724989e-9,1.49661754333337e-8,1.5467134963275483e-7,2.952619244663037e-7,7.744160483371943e-8,4.999054618604657e-9,1.745772774233227e-9,0
59614,2.3100567765222104e-9,4.756004522267932e-9,1.495967146227662e-8,1.5478969514800366e-7,2.9545428736686453e-7,7.743833672089985e-8,5.0010951328378636e-9,1.745772774233227e-9,0
59615,2.309322355373328e-9,4.754060046810875e-9,1.4953167491219538e-8,1.5490804066325249e-7,2.956466502674254e-7,7.743506860808025e-8,5.003135647071071e-9,1.745772774233227e-9,0
59616,2.308587934224445e-9,4.752115571353817e-9,1.4946663520162456e-8,1.550263861785013e-7,2.958390131679862e-7,7.743180049526066e-8,5.005176161304279e-9,1.745772774233227e-9,0
59617,2.3078535130755627e-9,4.750171095896759e-9,1.4940159549105375e-8,1.5514473169375014e-7,2.960313760685471e-7,7.742853238244106e-8,5.007216675537487e-9,1.745772774233227e-9,0
59618,2.30711909192668e-9,4.7482266204397024e-9,1.4933655578048293e-8,1.5526307720899897e-7,2.962237389691079e-7,7.742526426962146e-8,5.009257189770695e-9,1.745772774233227e-9,0
59619,2.3063846707777975e-9,4.746282144982645e-9,1.4927151606991212e-8,1.553814227242478e-7,2.964161018696688e-7,7.742199615680187e-8,5.011297704003902e-9,1.745772774233227e-9,0
59620,2.3056502496289147e-9,4.734413144193218e-9,1.4925584234656152e-8,1.5564301647363403e-7,2.9647910863205875e-7,7.738751817025758e-8,5.009631696181342e-9,1.7439102863122188e-9,0
59621,2.304915828480032e-9,4.722544143403792e-9,1.4924016862321095e-8,1.559046102230203e-7,2.965421153944487e-7,7.735304018371328e-8,5.007965688358782e-9,1.7420477983912106e-9,0
59622,2.3041814073311494e-9,4.710675142614365e-9,1.4922449489986035e-8,1.5616620397240652e-7,2.966051221568387e-7,7.7318562197169e-8,5.006299680536222e-9,1.740185310470202e-9,0
59623,2.303827905283636e-9,4.699566905753691e-9,1.4930602517744878e-8,1.56321893221982e-7,2.964606982122074e-7,7.796057574778424e-8,5.01822425358481e-9,1.7384553470970135e-9,0
59624,2.3065573389013462e-9,4.707521687123118e-9,1.503615462932596e-8,1.5712541943077418e-7,2.989068774150803e-7,7.873895071791218e-8,5.05627648808129e-9,1.7384553470970135e-9,0
59625,2.309286772519057e-9,4.715476468492544e-9,1.5141706740907044e-8,1.5792894563956638e-7,3.013530566179532e-7,7.951732568804011e-8,5.09432872257777e-9,1.7384553470970135e-9,0
59626,2.3120162061367674e-9,4.7234312498619705e-9,1.5247258852488124e-8,1.587324718483586e-7,3.037992358208261e-7,8.029570065816804e-8,5.1323809570742495e-9,1.7384553470970135e-9,0
59627,2.314745639754478e-9,4.731386031231398e-9,1.5352810964069208e-8,1.595359980571508e-7,3.06245415023699e-7,8.107407562829598e-8,5.170433191570729e-9,1.7384553470970135e-9,0
59628,2.3174750733721886e-9,4.739340812600824e-9,1.545836307565029e-8,1.60339524265943e-7,3.0869159422657184e-7,8.185245059842391e-8,5.208485426067209e-9,1.7384553470970135e-9,0
59629,2.320204506989899e-9,4.7472955939702506e-9,1.556391518723137e-8,1.611430504747352e-7,3.1113777342944474e-7,8.263082556855184e-8,5.246537660563689e-9,1.7384553470970135e-9,0
59630,2.32293394060761e-9,4.755250375339677e-9,1.5669467298812454e-8,1.619465766835274e-7,3.1358395263231763e-7,8.340920053867977e-8,5.284589895060169e-9,1.7384553470970135e-9,0
59631,2.3256633742253204e-9,4.763205156709103e-9,1.5775019410393538e-8,1.627501028923196e-7,3.1603013183519053e-7,8.418757550880771e-8,5.322642129556649e-9,1.7384553470970135e-9,0
59632,2.328392807843031e-9,4.77115993807853e-9,1.5880571521974618e-8,1.635536291011118e-7,3.184763110380634e-7,8.496595047893564e-8,5.360694364053129e-9,1.7384553470970135e-9,0
59633,2.3311222414607416e-9,4.779114719447956e-9,1.59861236335557e-8,1.64357155309904e-7,3.2092249024093627e-7,8.574432544906357e-8,5.398746598549609e-9,1.7384553470970135e-9,0
59634,2.333851675078452e-9,4.787069500817383e-9,1.6091675745136785e-8,1.651606815186962e-7,3.2336866944380917e-7,8.652270041919151e-8,5.4367988330460885e-9,1.7384553470970135e-9,0
59635,2.3365811086961628e-9,4.795024282186809e-9,1.6197227856717865e-8,1.659642077274884e-7,3.2581484864668206e-7,8.730107538931944e-8,5.474851067542568e-9,1.7384553470970135e-9,0
59636,2.3393105423138733e-9,4.802979063556235e-9,1.6302779968298948e-8,1.667677339362806e-7,3.2826102784955496e-7,8.807945035944737e-8,5.512903302039048e-9,1.7384553470970135e-9,0
59637,2.342039975931584e-9,4.810933844925662e-9,1.6408332079880028e-8,1.6757126014507282e-7,3.3070720705242785e-7,8.88578253295753e-8,5.550955536535528e-9,1.7384553470970135e-9,0
59638,2.341423388798539e-9,4.7998256080649884e-9,1.6410805664932674e-8,1.6752439287959835e-7,3.3060419327232657e-7,8.882280590894247e-8,5.563062116641635e-9,1.7375397756735452e-9,0
59639,2.3408068016654944e-9,4.79903957563035e-9,1.6407090482778646e-8,1.6725726562400195e-7,3.301237670847694e-7,8.857794130107687e-8,5.561044353290617e-9,1.7366242042500768e-9,0
59640,2.3311578243150123e-9,4.786968426793842e-9,1.6376655971245754e-8,1.6701898325101902e-7,3.290500720475593e-7,8.860622267755533e-8,5.560284848173711e-9,1.7366242042500768e-9,0
59641,2.3215088469645307e-9,4.774897277957333e-9,1.6346221459712862e-8,1.6678070087803611e-7,3.2797637701034925e-7,8.863450405403378e-8,5.559525343056806e-9,1.7366242042500768e-9,0
59642,2.3118598696140486e-9,4.762826129120825e-9,1.631578694817997e-8,1.6654241850505318e-7,3.2690268197313914e-7,8.866278543051224e-8,5.558765837939901e-9,1.7366242042500768e-9,0
59643,2.302210892263567e-9,4.750754980284316e-9,1.628535243664708e-8,1.6630413613207027e-7,3.258289869359291e-7,8.86910668069907e-8,5.558006332822995e-9,1.7366242042500768e-9,0
59644,2.292561914913085e-9,4.7386838314478075e-9,1.6254917925114187e-8,1.6606585375908734e-7,3.2475529189871897e-7,8.871934818346917e-8,5.55724682770609e-9,1.7366242042500768e-9,0
59645,2.2829129375626033e-9,4.726612682611299e-9,1.6224483413581295e-8,1.6582757138610443e-7,3.236815968615089e-7,8.874762955994763e-8,5.556487322589184e-9,1.7366242042500768e-9,0
59646,2.2732639602121217e-9,4.714541533774791e-9,1.6194048902048404e-8,1.6558928901312152e-7,3.226079018242988e-7,8.87759109364261e-8,5.555727817472279e-9,1.7366242042500768e-9,0
59647,2.2636149828616397e-9,4.702470384938282e-9,1.6163614390515515e-8,1.653510066401386e-7,3.2153420678708875e-7,8.880419231290456e-8,5.554968312355374e-9,1.7366242042500768e-9,0
59648,2.253966005511158e-9,4.690399236101773e-9,1.6133179878982623e-8,1.6511272426715568e-7,3.2046051174987864e-7,8.883247368938301e-8,5.554208807238468e-9,1.7366242042500768e-9,0
59649,2.244317028160676e-9,4.678328087265265e-9,1.6102745367449732e-8,1.6487444189417275e-7,3.193868167126686e-7,8.886075506586147e-8,5.553449302121563e-9,1.7366242042500768e-9,0
