time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
67279,4.557436841275695e-8,2.0832640201702464e-9,2.5148022636013986e-9,6.21646730314514e-8,2.706205137617936e-7,2.6687364078553627e-7,1.304931740581704e-7,1.3460734034752083e-7,6
67280,4.564274825990048e-8,2.081225597326834e-9,2.5141197221081922e-09,6.216572179935167e-8,2.706129825794354e-7,2.647534939091606e-7,1.2891588803029234e-7,1.3486328781318704e-7,6
67281,4.5711128107044006e-8,2.0791871744834216e-9,2.5134371806149863e-9,6.216677056725193e-8,2.7060545139707727e-7,2.62633347032785e-7,1.273386020024143e-7,1.351192352788532e-7,6
67282,4.577950795418753e-8,2.0771487516400097e-9,2.51275463912178e-9,6.21678193351522e-8,2.7059792021471907e-7,2.605132001564093e-7,1.2576131597453622e-7,1.353751827445194e-7,6
67283,4.5847887801331055e-8,2.0751103287965973e-9,2.5120720976285735e-9,6.216886810305248e-8,2.705903890323609e-7,2.5839305328003363e-7,1.2418402994665815e-7,1.3563113021018561e-7,6
67284,4.591626764847458e-8,2.073071905953185e-9,2.511389556135367e-9,6.216991687095274e-8,2.7058285785000277e-7,2.5627290640365796e-7,1.2260674391878008e-7,1.3588707767585182e-7,6
67285,4.59846474956181e-8,2.0710334831097725e-9,2.5107070146421608e-9,6.217096563885301e-8,2.7057532666764457e-7,2.541527595272823e-7,1.2102945789090204e-7,1.36143025141518e-7,6
67286,4.605302734276163e-8,2.06899506026636e-9,2.5100244731489544e-9,6.217201440675327e-8,2.705677954852864e-7,2.520326126509066e-7,1.1945217186302396e-7,1.363989726071842e-7,6
67287,4.612140718990516e-8,2.0669566374229477e-9,2.5093419316557485e-9,6.217306317465355e-8,2.7056026430292827e-7,2.49912465774531e-7,1.178748858351459e-7,1.366549200728504e-7,6
67288,4.618978703704868e-8,2.0649182145795354e-9,2.508659390162542e-9,6.217411194255382e-8,2.7055273312057007e-7,2.477923188981553e-7,1.1629759980726784e-7,1.3691086753851657e-7,6
67289,4.6258166884192206e-8,2.062879791736123e-9,2.5079768486693357e-9,6.217516071045408e-8,2.705452019382119e-7,2.4567217202177965e-7,1.1472031377938976e-7,1.3716681500418277e-7,6
67290,4.6326546731335734e-8,2.060841368892711e-9,2.5072943071761294e-9,6.217620947835436e-8,2.7053767075585377e-7,2.4355202514540397e-7,1.131430277515117e-7,1.3742276246984897e-7,6
67291,4.638674001585174e-8,2.0646964429295515e-9,2.5075655464622677e-9,6.218309345967536e-8,2.7048500236494664e-7,2.439371166942895e-7,1.1316110755844068e-7,1.376369822321857e-7,6
67292,4.646491698845813e-8,2.0646964429295515e-9,2.507836785748406e-9,6.217925325872346e-8,2.708931812370382e-7,2.4391554123656434e-7,1.1383419572400479e-7,1.377248577422142e-7,6
67293,4.6459103406277225e-8,2.0735848184015774e-9,2.5382518393423103e-9,6.231523641464933e-8,2.714461979526367e-7,2.4426678773997475e-7,1.1394142761848344e-7,1.3770270148827167e-7,6
67294,4.645328982409633e-8,2.0824731938736034e-9,2.568666892936215e-9,6.24512195705752e-8,2.7199921466823515e-7,2.446180342433851e-7,1.1404865951296208e-7,1.3768054523432914e-7,6
67295,4.644747624191543e-8,2.0913615693456293e-9,2.5990819465301195e-9,6.258720272650107e-8,2.725522313838336e-7,2.4496928074679553e-7,1.1415589140744074e-7,1.3765838898038662e-7,6
67296,4.6441662659734525e-8,2.100249944817655e-9,2.6294970001240237e-9,6.272318588242694e-8,2.7310524809943204e-7,2.4532052725020594e-7,1.1426312330191938e-7,1.376362327264441e-7,6
67297,4.643584907755363e-8,2.109138320289681e-9,2.6599120537179283e-9,6.285916903835282e-8,2.736582648150305e-7,2.456717737536163e-7,1.1437035519639802e-7,1.3761407647250157e-7,6
67298,4.642983546427621e-8,2.1172099106912237e-9,2.6892858756223494e-9,6.291886562742009e-8,2.7293671891699905e-7,2.452955003686964e-7,1.143367517083413e-7,1.3763266493507726e-7,6
67299,4.64238218509988e-8,2.125281501092766e-9,2.71865969752677e-9,6.297856221648736e-8,2.7221517301896755e-7,2.4491922698377646e-7,1.143031482202846e-7,1.3765125339765297e-7,6
67300,4.641780823772138e-8,2.1333530914943086e-9,2.7480335194311914e-9,6.303825880555464e-8,2.714936271209361e-7,2.445429535988565e-7,1.1426954473222788e-7,1.3766984186022868e-7,6
67301,4.641179462444397e-8,2.141424681895851e-9,2.7774073413356125e-9,6.309795539462191e-8,2.707720812229046e-7,2.4416668021393656e-7,1.1423594124417117e-7,1.3768843032280437e-7,6
67302,4.640578101116655e-8,2.1494962722973934e-9,2.8067811632400337e-9,6.315765198368919e-8,2.700505353248732e-7,2.4379040682901664e-7,1.1420233775611445e-7,1.3770701878538008e-7,6
67303,4.639976739788914e-8,2.1575678626989357e-9,2.8361549851444544e-9,6.321734857275646e-8,2.693289894268417e-7,2.4341413344409667e-7,1.1416873426805773e-7,1.377256072479558e-7,6
67304,4.6393753784611723e-8,2.1656394531004783e-9,2.8655288070488756e-9,6.327704516182373e-8,2.6860744352881025e-7,2.4303786005917674e-7,1.1413513078000103e-7,1.3774419571053148e-7,6
67305,4.639049760141441e-8,2.170716164910248e-9,2.868390149386909e-9,6.320075859496513e-8,2.691846521883537e-7,2.4349597985046227e-7,1.1400778250122141e-7,1.3779901107272423e-7,6
67306,4.642685590888436e-8,2.170716164910248e-9,2.869527718542253e-9,6.312230255107197e-8,2.686841535895616e-7,2.4304558824400063e-7,1.146455214527956e-7,1.3782133488518267e-7,6
67307,4.6463214216354296e-8,2.170716164910248e-9,2.870665287697597e-9,6.304384650717882e-8,2.6818365499076954e-7,2.42595196637539e-7,1.1528326040436979e-7,1.378436586976411e-7,6
67308,4.649957252382424e-8,2.170716164910248e-9,2.8718028568529404e-9,6.296539046328567e-8,2.6768315639197745e-7,2.4214480503107736e-7,1.1592099935594398e-7,1.3786598251009953e-7,6
67309,4.653593083129418e-8,2.170716164910248e-9,2.8729404260082843e-9,6.28869344193925e-8,2.6718265779318536e-7,2.416944134246157e-7,1.1655873830751816e-7,1.3788830632255798e-7,6
67310,4.657228913876412e-8,2.170716164910248e-9,2.8740779951636282e-9,6.280847837549936e-8,2.666821591943933e-7,2.4124402181815403e-7,1.1719647725909235e-7,1.3791063013501642e-7,6
67311,4.6619997982790404e-8,2.1559824227096152e-9,2.856254059309385e-9,6.275718270667286e-8,2.674231558466953e-7,2.4109431466938936e-7,1.1675395842081595e-7,1.37741006594466e-7,6
67312,4.6787236119720785e-8,2.1441038884228782e-9,2.8365225618964533e-9,6.281374487507476e-8,2.678732807921832e-7,2.406714740284822e-7,1.1581813121043955e-7,1.3758843169887016e-7,6
67313,4.6954474256651165e-8,2.1322253541361412e-9,2.816791064483521e-9,6.287030704347667e-8,2.68323405737671e-7,2.402486333875751e-7,1.1488230400006314e-7,1.3743585680327435e-7,6
67314,4.712171239358154e-8,2.1203468198494047e-9,2.7970595670705893e-9,6.292686921187857e-8,2.687735306831589e-7,2.3982579274666794e-7,1.1394647678968673e-7,1.372832819076785e-7,6
67315,4.728895053051192e-8,2.1084682855626677e-9,2.777328069657657e-9,6.298343138028047e-8,2.692236556286468e-7,2.394029521057608e-7,1.1301064957931032e-7,1.3713070701208267e-7,6
67316,4.7456188667442294e-8,2.0965897512759307e-9,2.7575965722447253e-9,6.303999354868238e-8,2.696737805741346e-7,2.3898011146485366e-7,1.120748223689339e-7,1.3697813211648686e-7,6
67317,4.7623426804372675e-8,2.0847112169891937e-9,2.737865074831793e-9,6.309655571708428e-8,2.701239055196225e-7,2.385572708239465e-7,1.111389951585575e-7,1.3682555722089102e-7,6
67318,4.779066494130305e-8,2.072832682702457e-9,2.718133577418861e-9,6.315311788548619e-8,2.705740304651103e-7,2.3813443018303938e-7,1.1020316794818109e-7,1.3667298232529518e-7,6
