time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
32340,8.338205725599138e-8,2.2866537003426692e-8,7.69071559968969e-8,7.792862790501876e-8,2.8492349992542352e-8,1.5648110158583176e-7,2.271393654708339e-7,9.296411539944763e-8,0
32341,8.351521012467462e-8,2.2870630802686515e-8,7.691857397017263e-8,7.78153819366846e-8,2.849445231029356e-8,1.5637521965944559e-7,2.2627741006097646e-7,9.298734406557803e-8,0
32342,8.364836299335786e-8,2.287472460194634e-8,7.692999194344835e-8,7.770213596835042e-8,2.849655462804477e-8,1.5626933773305944e-7,2.25415454651119e-7,9.301057273170844e-8,0
32343,8.365060501345012e-8,2.2876107027728974e-8,7.720291594207326e-8,7.772525358378726e-8,2.850901332690688e-8,1.563748333733958e-7,2.2477655219224907e-7,9.30567531179925e-8,0
32344,8.365284703354237e-8,2.2877489453511605e-8,7.747583994069818e-8,7.77483711992241e-8,2.8521472025768985e-8,1.5648032901373222e-7,2.2413764973337914e-7,9.310293350427656e-8,0
32345,8.365508905363464e-8,2.287887187929424e-8,7.774876393932311e-8,7.777148881466095e-8,2.8533930724631095e-8,1.5658582465406862e-7,2.2349874727450923e-7,9.31491138905606e-8,0
32346,8.36573310737269e-8,2.288025430507687e-8,7.802168793794802e-8,7.779460643009778e-8,2.85463894234932e-8,1.56691320294405e-7,2.228598448156393e-7,9.319529427684466e-8,0
32347,8.365115367379733e-8,2.2868491778908242e-8,7.819899788289247e-8,7.762535505899551e-8,2.8268604195345044e-8,1.5659592344963714e-7,2.2236668904837686e-7,9.315435306748182e-8,0
32348,8.364497627386776e-8,2.2856729252739614e-8,7.837630782783692e-8,7.745610368789324e-8,2.799081896719689e-8,1.5650052660486928e-7,2.2187353328111442e-7,9.311341185811896e-8,0
32349,8.363879887393819e-8,2.284496672657098e-8,7.855361777278138e-8,7.728685231679096e-8,2.7713033739048732e-8,1.564051297601014e-7,2.2138037751385196e-7,9.307247064875611e-8,0
32350,8.363262147400862e-8,2.2833204200402353e-8,7.873092771772583e-8,7.71176009456887e-8,2.7435248510900575e-8,1.5630973291533354e-7,2.2088722174658952e-7,9.303152943939327e-8,0
32351,8.367202770813831e-8,2.2847263002759498e-8,7.86656977562118e-8,7.680468342148827e-8,2.7200298019401387e-8,1.559168617245127e-7,2.201128249435648e-7,9.294228700840296e-8,0
32352,8.371143394226801e-8,2.2861321805116644e-8,7.860046779469776e-8,7.649176589728785e-8,2.69653475279022e-8,1.555239905336919e-7,2.1933842814054004e-7,9.285304457741266e-8,0
32353,8.37508401763977e-8,2.287538060747379e-8,7.853523783318374e-8,7.617884837308744e-8,2.673039703640301e-8,1.5513111934287107e-7,2.1856403133751532e-7,9.276380214642237e-8,0
32354,8.379024641052739e-8,2.2889439409830934e-8,7.847000787166971e-8,7.586593084888702e-8,2.6495446544903822e-8,1.5473824815205024e-7,2.177896345344906e-7,9.267455971543206e-8,0
32355,8.382965264465708e-8,2.290349821218808e-8,7.840477791015567e-8,7.55530133246866e-8,2.6260496053404634e-8,1.5434537696122944e-7,2.1701523773146584e-7,9.258531728444177e-8,0
32356,8.386905887878678e-8,2.2917557014545225e-8,7.833954794864165e-8,7.524009580048619e-8,2.6025545561905446e-8,1.539525057704086e-7,2.162408409284411e-7,9.249607485345146e-8,0
32357,8.390846511291647e-8,2.293161581690237e-8,7.827431798712762e-8,7.492717827628577e-8,2.5790595070406258e-8,1.535596345795878e-7,2.1546644412541638e-7,9.240683242246116e-8,0
32358,8.394787134704617e-8,2.2945674619259515e-8,7.820908802561359e-8,7.461426075208534e-8,2.555564457890707e-8,1.5316676338876697e-7,2.1469204732239163e-7,9.231758999147086e-8,0
32359,8.398727758117585e-8,2.295973342161666e-8,7.814385806409955e-8,7.430134322788492e-8,2.5320694087407878e-8,1.5277389219794614e-7,2.139176505193669e-7,9.222834756048056e-8,0
32360,8.402668381530554e-8,2.2973792223973806e-8,7.807862810258553e-8,7.398842570368451e-8,2.508574359590869e-8,1.5238102100712534e-7,2.1314325371634218e-7,9.213910512949027e-8,0
32361,8.406609004943524e-8,2.298785102633095e-8,7.80133981410715e-8,7.367550817948409e-8,2.4850793104409502e-8,1.519881498163045e-7,2.1236885691331743e-7,9.204986269849996e-8,0
32362,8.407115591505936e-8,2.301635355059346e-8,7.805636418156293e-8,7.370581141365912e-8,2.48252392610815e-8,1.508817856345644e-7,2.1233316844115943e-7,9.196062026750966e-8,0
32363,8.409841392546402e-8,2.304175978183056e-8,7.802873352020063e-8,7.348643865582508e-8,2.4781760692738242e-8,1.503579793771543e-7,2.123030214070887e-7,9.193609445726276e-8,0
32364,8.412567193586868e-8,2.3067166013067658e-8,7.800110285883831e-8,7.326706589799106e-8,2.4738282124394987e-8,1.498341731197442e-7,2.12272874373018e-7,9.191156864701587e-8,0
32365,8.415292994627335e-8,2.3092572244304756e-8,7.797347219747599e-8,7.304769314015702e-8,2.469480355605173e-8,1.4931036686233413e-7,2.1224272733894724e-7,9.188704283676897e-8,0
32366,8.414862879287123e-8,2.3104749867762064e-8,7.795766506610338e-8,7.340542734194033e-8,2.469480355605173e-8,1.495684922226928e-7,2.1258470518935354e-7,9.191081824814952e-8,0
32367,8.414432763946911e-8,2.3116927491219368e-8,7.794185793473076e-8,7.376316154372363e-8,2.469480355605173e-8,1.4982661758305147e-7,2.129266830397598e-7,9.193459365953008e-8,0
32368,8.424562916736248e-8,2.3142333722456467e-8,7.812400244246927e-8,7.350931679934595e-8,2.459813386994861e-8,1.4960028567169434e-7,2.1356331301153758e-7,9.204104080387349e-8,0
32369,8.434693069525584e-8,2.3167739953693565e-8,7.83061469502078e-8,7.325547205496826e-8,2.4501464183845485e-8,1.493739537603372e-7,2.1419994298331533e-7,9.21474879482169e-8,0
32370,8.444823222314921e-8,2.3193146184930663e-8,7.84882914579463e-8,7.300162731059059e-8,2.440479449774236e-8,1.4914762184898005e-7,2.1483657295509309e-7,9.225393509256031e-8,0
32371,8.454953375104257e-8,2.3218552416167762e-8,7.867043596568481e-8,7.274778256621291e-8,2.4308124811639237e-8,1.489212899376229e-7,2.1547320292687084e-7,9.236038223690372e-8,0
32372,8.465083527893594e-8,2.324395864740486e-8,7.885258047342333e-8,7.249393782183522e-8,2.4211455125536116e-8,1.4869495802626578e-7,2.161098328986486e-7,9.246682938124713e-8,0
32373,8.47521368068293e-8,2.326936487864196e-8,7.903472498116184e-8,7.224009307745755e-8,2.4114785439432992e-8,1.4846862611490865e-7,2.1674646287042634e-7,9.257327652559053e-8,0
32374,8.485343833472266e-8,2.3294771109879057e-8,7.921686948890035e-8,7.198624833307986e-8,2.401811575332987e-8,1.482422942035515e-7,2.173830928422041e-7,9.267972366993394e-8,0
32375,8.495473986261603e-8,2.3320177341116155e-8,7.939901399663887e-8,7.173240358870218e-8,2.3921446067226745e-8,1.4801596229219435e-7,2.1801972281398184e-7,9.278617081427735e-8,0
32376,8.50560413905094e-8,2.3345583572353254e-8,7.958115850437738e-8,7.147855884432449e-8,2.3824776381123624e-8,1.4778963038083722e-7,2.186563527857596e-7,9.289261795862076e-8,0
32377,8.515734291840275e-8,2.3370989803590352e-8,7.976330301211589e-8,7.122471409994682e-8,2.37281066950205e-8,1.4756329846948009e-7,2.1929298275753734e-7,9.299906510296417e-8,0
32378,8.525864444629612e-8,2.339639603482745e-8,7.994544751985441e-8,7.097086935556914e-8,2.3631437008917376e-8,1.4733696655812295e-7,2.199296127293151e-7,9.310551224730758e-8,0
32379,8.535994597418948e-8,2.342180226606455e-8,8.012759202759292e-8,7.071702461119145e-8,2.3534767322814252e-8,1.471106346467658e-7,2.2056624270109285e-7,9.321195939165099e-8,0
32380,8.546124750208284e-8,2.3447208497301648e-8,8.030973653533143e-8,7.046317986681378e-8,2.3438097636711132e-8,1.4688430273540866e-7,2.212028726728706e-7,9.33184065359944e-8,0
32381,8.55625490299762e-8,2.3472614728538746e-8,8.049188104306995e-8,7.020933512243609e-8,2.3341427950608008e-8,1.4665797082405153e-7,2.2183950264464837e-7,9.34248536803378e-8,0
32382,8.566385055786957e-8,2.3498020959775844e-8,8.067402555080846e-8,6.995549037805841e-8,2.3244758264504884e-8,1.464316389126944e-7,2.2247613261642613e-7,9.353130082468123e-8,0
32383,8.576515208576294e-8,2.3523427191012943e-8,8.085617005854697e-8,6.970164563368073e-8,2.314808857840176e-8,1.4620530700133726e-7,2.2311276258820388e-7,9.363774796902463e-8,0
32384,8.587075476705842e-8,2.3410635389942453e-8,8.10679338165619e-8,6.956294641947398e-8,2.3059828163303476e-8,1.4652284172481493e-7,2.2238497119833066e-7,9.304376284503979e-8,0
32385,8.595616031604218e-8,2.3439937931041857e-8,8.123227618045896e-8,6.956661641872539e-8,2.2863484771837137e-8,1.4375543913555384e-7,2.2133758823083488e-7,9.31493862981563e-8,0
32386,8.604156586502596e-8,2.346924047214126e-8,8.139661854435604e-8,6.957028641797681e-8,2.26671413803708e-8,1.4098803654629272e-7,2.2029020526333913e-7,9.32550097512728e-8,0
32387,8.612697141400972e-8,2.3498543013240664e-8,8.15609609082531e-8,6.957395641722823e-8,2.2470797988904462e-8,1.3822063395703163e-7,2.1924282229584335e-7,9.33606332043893e-8,0
32388,8.62123769629935e-8,2.352784555434007e-8,8.172530327215016e-8,6.957762641647965e-8,2.2274454597438126e-8,1.3545323136777052e-7,2.181954393283476e-7,9.346625665750582e-8,0
32389,8.625763525497728e-8,2.3551963074869887e-8,8.163705739483299e-8,6.96009639439088e-8,2.2078111205971787e-8,1.3237676460914262e-7,2.1679937344142798e-7,9.351367711901128e-8,0
32390,8.622185801009077e-8,2.3631525847238207e-8,8.200629409349889e-8,6.992802152743632e-8,2.1875059284348932e-8,1.2931188767382855e-7,2.1509114306742e-7,9.348940749289459e-8,0
32391,8.618608076520427e-8,2.3711088619606528e-8,8.23755307921648e-8,7.025507911096386e-8,2.1672007362726073e-8,1.2624701073851452e-7,2.13382912693412e-7,9.34651378667779e-8,0
32392,8.615030352031776e-8,2.379065139197485e-8,8.274476749083072e-8,7.05821366944914e-8,2.1468955441103218e-8,1.2318213380320045e-7,2.1167468231940403e-7,9.344086824066119e-8,0
32393,8.611452627543125e-8,2.3870214164343172e-8,8.311400418949662e-8,7.090919427801893e-8,2.126590351948036e-8,1.201172568678864e-7,2.0996645194539606e-7,9.34165986145445e-8,0
32394,8.607874903054475e-8,2.3949776936711493e-8,8.348324088816253e-8,7.123625186154646e-8,2.10628515978575e-8,1.1705237993257234e-7,2.0825822157138806e-7,9.33923289884278e-8,0
32395,8.604297178565825e-8,2.4029339709079813e-8,8.385247758682845e-8,7.156330944507399e-8,2.0859799676234645e-8,1.1398750299725829e-7,2.065499911973801e-7,9.336805936231111e-8,0
32396,8.600719454077175e-8,2.4108902481448134e-8,8.422171428549435e-8,7.189036702860152e-8,2.0656747754611786e-8,1.1092262606194423e-7,2.048417608233721e-7,9.33437897361944e-8,0
32397,8.600600940988459e-8,2.4172391320496844e-8,8.400123132993303e-8,7.197152715151286e-8,2.0494212269833145e-8,1.0915260677681705e-7,2.0412810102450615e-7,9.330945360184876e-8,0
32398,8.600482427899742e-8,2.4235880159545552e-8,8.378074837437171e-8,7.205268727442418e-8,2.03316767850545e-8,1.0738258749168987e-7,2.0341444122564024e-7,9.32751174675031e-8,0
32399,8.600363914811027e-8,2.4299368998594263e-8,8.35602654188104e-8,7.213384739733551e-8,2.0169141300275855e-8,1.0561256820656268e-7,2.027007814267743e-7,9.324078133315744e-8,0
32400,8.600245401722312e-8,2.4362857837642974e-8,8.333978246324908e-8,7.221500752024684e-8,2.000660581549721e-8,1.038425489214355e-7,2.0198712162790837e-7,9.320644519881178e-8,0
32401,8.601304659862583e-8,2.4347583921160255e-8,8.281926352480933e-8,7.202235593719718e-8,1.9865584875257366e-8,1.0214852460279487e-7,2.0126171350651036e-7,9.318296034855118e-8,0
32402,8.602363918002856e-8,2.433231000467754e-8,8.229874458636957e-8,7.182970435414752e-8,1.972456393501752e-8,1.0045450028415424e-7,2.0053630538511235e-7,9.315947549829058e-8,0
32403,8.603423176143127e-8,2.431703608819482e-8,8.177822564792982e-8,7.163705277109787e-8,1.9583542994777676e-8,9.876047596551361e-8,1.9981089726371435e-7,9.313599064802998e-8,0
32404,8.6044824342834e-8,2.4301762171712106e-8,8.125770670949006e-8,7.144440118804821e-8,1.944252205453783e-8,9.706645164687297e-8,1.9908548914231634e-7,9.311250579776936e-8,0
32405,8.605541692423672e-8,2.4286488255229387e-8,8.073718777105031e-8,7.125174960499856e-8,1.9301501114297987e-8,9.537242732823235e-8,1.9836008102091834e-7,9.308902094750876e-8,0
32406,8.598838216826721e-8,2.4281095686015463e-8,8.056901477414833e-8,7.09909850014982e-8,1.9301501114297987e-8,9.526355590041826e-8,1.9813675078482228e-7,9.308466253070953e-8,0
32407,8.592134741229771e-8,2.4275703116801535e-8,8.040084177724635e-8,7.073022039799786e-8,1.9301501114297987e-8,9.515468447260418e-8,1.9791342054872623e-7,9.30803041139103e-8,0
32408,8.58543126563282e-8,2.4270310547587608e-8,8.023266878034436e-8,7.046945579449752e-8,1.9301501114297987e-8,9.50458130447901e-8,1.9769009031263017e-7,9.307594569711107e-8,0
32409,8.57872779003587e-8,2.426491797837368e-8,8.006449578344239e-8,7.020869119099716e-8,1.9301501114297987e-8,9.493694161697602e-8,1.9746676007653412e-7,9.307158728031184e-8,0
32410,8.577861147271344e-8,2.4260512856147347e-8,7.976788357020011e-8,7.013605662637777e-8,1.9306449500686573e-8,9.503196645912638e-8,1.9727302239904913e-7,9.305550589606771e-8,0
32411,8.576994504506817e-8,2.4256107733921014e-8,7.947127135695784e-8,7.006342206175838e-8,1.931139788707516e-8,9.512699130127675e-8,1.9707928472156414e-7,9.303942451182358e-8,0
32412,8.576127861742291e-8,2.4251702611694685e-8,7.917465914371558e-8,6.999078749713899e-8,1.9316346273463747e-8,9.522201614342712e-8,1.9688554704407915e-7,9.302334312757945e-8,0
32413,8.575261218977765e-8,2.4247297489468352e-8,7.887804693047331e-8,6.99181529325196e-8,1.9321294659852337e-8,9.531704098557749e-8,1.9669180936659416e-7,9.300726174333532e-8,0
32414,8.574394576213238e-8,2.424289236724202e-8,7.858143471723104e-8,6.984551836790021e-8,1.9326243046240923e-8,9.541206582772787e-8,1.9649807168910917e-7,9.29911803590912e-8,0
32415,8.573527933448712e-8,2.4238487245015687e-8,7.828482250398878e-8,6.977288380328082e-8,1.933119143262951e-8,9.550709066987823e-8,1.963043340116242e-7,9.297509897484708e-8,0
32416,8.572661290684186e-8,2.4234082122789354e-8,7.798821029074651e-8,6.970024923866144e-8,1.9336139819018097e-8,9.56021155120286e-8,1.9611059633413922e-7,9.295901759060295e-8,0
32417,8.571794647919658e-8,2.422967700056302e-8,7.769159807750425e-8,6.962761467404205e-8,1.9341088205406683e-8,9.569714035417897e-8,1.9591685865665423e-7,9.294293620635882e-8,0
32418,8.570928005155133e-8,2.422527187833669e-8,7.739498586426198e-8,6.955498010942266e-8,1.9346036591795273e-8,9.579216519632934e-8,1.9572312097916924e-7,9.292685482211469e-8,0
32419,8.570061362390607e-8,2.422086675611036e-8,7.709837365101971e-8,6.948234554480327e-8,1.935098497818386e-8,9.58871900384797e-8,1.9552938330168425e-7,9.291077343787056e-8,0
32420,8.57650904934485e-8,2.4203222966857414e-8,7.707274442568096e-8,6.973512634304266e-8,1.9317548261194858e-8,9.6151002673562e-8,1.9555692540975627e-7,9.283961194197428e-8,0
32421,8.582956736299094e-8,2.418557917760447e-8,7.704711520034221e-8,6.998790714128205e-8,1.928411154420586e-8,9.64148153086443e-8,1.9558446751782828e-7,9.2768450446078e-8,0
32422,8.564720187100525e-8,2.4078782473187283e-8,7.694628737470002e-8,7.021005626121265e-8,1.9300912571056964e-8,9.568671522906303e-8,1.9316745333668414e-7,9.167965616774967e-8,0
32423,8.546483637901956e-8,2.3971985768770097e-8,7.684545954905784e-8,7.043220538114326e-8,1.9317713597908073e-8,9.495861514948177e-8,1.9075043915554e-7,9.059086188942133e-8,0
32424,8.528247088703386e-8,2.386518906435291e-8,7.674463172341566e-8,7.065435450107387e-8,1.9334514624759178e-8,9.423051506990051e-8,1.8833342497439586e-7,8.950206761109299e-8,0
32425,8.511099489130433e-8,2.3756303632391548e-8,7.675627593748103e-8,7.142960023570635e-8,1.950039493129241e-8,9.323565932982347e-8,1.8634644647739497e-7,8.8468557098033e-8,0
32426,8.49395188955748e-8,2.364741820043018e-8,7.676792015154639e-8,7.220484597033884e-8,1.9666275237825637e-8,9.224080358974642e-8,1.8435946798039404e-7,8.743504658497301e-8,0
32427,8.476581983123436e-8,2.3544507746628482e-8,7.663808494913982e-8,7.22853529603683e-8,1.9708992540124156e-8,9.262344923449902e-8,1.8205689029964344e-7,8.637139361612121e-8,0
32428,8.459212076689394e-8,2.3441597292826784e-8,7.650824974673326e-8,7.236585995039779e-8,1.975170984242268e-8,9.300609487925161e-8,1.797543126188928e-7,8.530774064726942e-8,0
32429,8.44184217025535e-8,2.3338686839025085e-8,7.637841454432671e-8,7.244636694042727e-8,1.97944271447212e-8,9.338874052400419e-8,1.7745173493814217e-7,8.424408767841763e-8,0
32430,8.424472263821308e-8,2.3235776385223383e-8,7.624857934192015e-8,7.252687393045673e-8,1.983714444701972e-8,9.377138616875678e-8,1.7514915725739154e-7,8.318043470956583e-8,0
32431,8.407102357387265e-8,2.3132865931421684e-8,7.611874413951359e-8,7.260738092048621e-8,1.987986174931824e-8,9.415403181350936e-8,1.7284657957664091e-7,8.211678174071404e-8,0
32432,8.389732450953223e-8,2.3029955477619986e-8,7.598890893710703e-8,7.26878879105157e-8,1.992257905161676e-8,9.453667745826195e-8,1.7054400189589028e-7,8.105312877186225e-8,0
32433,8.37236254451918e-8,2.2927045023818284e-8,7.585907373470047e-8,7.276839490054516e-8,1.996529635391528e-8,9.491932310301453e-8,1.6824142421513968e-7,7.998947580301045e-8,0
32434,8.354992638085137e-8,2.2824134570016585e-8,7.57292385322939e-8,7.284890189057464e-8,2.0008013656213802e-8,9.530196874776712e-8,1.6593884653438905e-7,7.892582283415866e-8,0
32435,8.337622731651094e-8,2.2721224116214886e-8,7.559940332988735e-8,7.292940888060412e-8,2.0050730958512322e-8,9.568461439251972e-8,1.6363626885363842e-7,7.786216986530687e-8,0
32436,8.320252825217051e-8,2.2618313662413188e-8,7.54695681274808e-8,7.30099158706336e-8,2.0093448260810842e-8,9.60672600372723e-8,1.613336911728878e-7,7.679851689645507e-8,0
32437,8.302882918783008e-8,2.2515403208611486e-8,7.533973292507424e-8,7.309042286066307e-8,2.013616556310936e-8,9.644990568202489e-8,1.5903111349213716e-7,7.573486392760328e-8,0
32438,8.285513012348965e-8,2.2412492754809787e-8,7.520989772266767e-8,7.317092985069255e-8,2.017888286540788e-8,9.683255132677747e-8,1.5672853581138655e-7,7.467121095875149e-8,0
32439,8.268143105914922e-8,2.230958230100809e-8,7.508006252026112e-8,7.325143684072203e-8,2.02216001677064e-8,9.721519697153006e-8,1.5442595813063592e-7,7.360755798989969e-8,0
32440,8.25077319948088e-8,2.220667184720639e-8,7.495022731785456e-8,7.33319438307515e-8,2.0264317470004924e-8,9.759784261628264e-8,1.521233804498853e-7,7.25439050210479e-8,0
32441,8.233403293046836e-8,2.2103761393404688e-8,7.4820392115448e-8,7.341245082078097e-8,2.0307034772303444e-8,9.798048826103523e-8,1.4982080276913466e-7,7.14802520521961e-8,0
32442,8.216033386612793e-8,2.200085093960299e-8,7.469055691304144e-8,7.349295781081045e-8,2.0349752074601964e-8,9.836313390578781e-8,1.4751822508838403e-7,7.041659908334431e-8,0
32443,8.208261619003639e-8,2.1836898297958496e-8,7.453311031993678e-8,7.3265634013829293e-08,2.024159218015573e-8,9.935084433892242e-8,1.4765843034190425e-7,7.037057889692457e-8,0
32444,8.213674748579953e-8,2.184267578672064e-8,7.42643890866023e-8,7.312399188392816e-8,2.0131435901751888e-8,1.0057767802067209e-7,1.463220485148388e-7,7.039501326128665e-8,0
32445,8.219087878156269e-8,2.1848453275482786e-8,7.399566785326782e-8,7.298234975402703e-8,2.002127962334804e-8,1.0180451170242177e-7,1.4498566668777337e-7,7.041944762564872e-8,0
32446,8.216644461668989e-8,2.186083844758443e-8,7.379168490521229e-8,7.276600694407193e-8,1.988602910994992e-8,1.0162388581678288e-7,1.4351739219072698e-7,7.042456097969537e-8,0
32447,8.222279898106394e-8,2.1873223619686073e-8,7.355763022530106e-8,7.253246977924446e-8,1.978339327308766e-8,1.014518572357546e-7,1.4206136467457245e-7,7.043237629132529e-8,0
32448,8.227915334543799e-8,2.1885608791787717e-8,7.332357554538983e-8,7.2298932614417e-8,1.9680757436225404e-8,1.0127982865472632e-7,1.4060533715841794e-7,7.044019160295522e-8,0
32449,8.233550770981202e-8,2.189799396388936e-8,7.30895208654786e-8,7.206539544958953e-8,1.9578121599363148e-8,1.0110780007369804e-7,1.3914930964226343e-7,7.044800691458515e-8,0
32450,8.239186207418607e-8,2.1910379135991005e-8,7.285546618556738e-8,7.183185828476207e-8,1.947548576250089e-8,1.0093577149266977e-7,1.3769328212610892e-7,7.045582222621509e-8,0
32451,8.244821643856012e-8,2.1922764308092652e-8,7.262141150565616e-8,7.15983211199346e-8,1.9372849925638633e-8,1.0076374291164148e-7,1.3623725460995438e-7,7.046363753784502e-8,0
32452,8.250457080293417e-8,2.1935149480194296e-8,7.238735682574494e-8,7.136478395510714e-8,1.9270214088776377e-8,1.005917143306132e-7,1.3478122709379987e-7,7.047145284947495e-8,0
32453,8.256092516730822e-8,2.194753465229594e-8,7.215330214583371e-8,7.113124679027966e-8,1.9167578251914118e-8,1.0041968574958492e-7,1.3332519957764536e-7,7.047926816110487e-8,0
32454,8.261727953168226e-8,2.1959919824397583e-8,7.191924746592248e-8,7.089770962545219e-8,1.9064942415051862e-8,1.0024765716855664e-7,1.3186917206149082e-7,7.04870834727348e-8,0
32455,8.267363389605631e-8,2.1972304996499227e-8,7.168519278601126e-8,7.066417246062473e-8,1.8962306578189603e-8,1.0007562858752835e-7,1.304131445453363e-7,7.049489878436474e-8,0
32456,8.272998826043036e-8,2.198469016860087e-8,7.145113810610003e-8,7.043063529579726e-8,1.8859670741327347e-8,9.990360000650008e-8,1.289571170291818e-7,7.050271409599467e-8,0
32457,8.267855730638736e-8,2.199307525651804e-8,7.143116805742017e-8,7.043063529579726e-8,1.8887660318810553e-8,9.968082837529171e-8,1.287412673317846e-7,7.044694519275231e-8,0
32458,8.262712635234435e-8,2.200146034443521e-8,7.141119800874029e-8,7.043063529579726e-8,1.891564989629376e-8,9.945805674408335e-8,1.285254176343874e-7,7.039117628950995e-8,0
32459,8.274717139403088e-8,2.1997564034572903e-8,7.140618413002189e-8,7.041125036413007e-8,1.8897441028726062e-8,9.942115203068537e-8,1.2864606054543867e-7,7.083351777395853e-8,0
32460,8.28672164357174e-8,2.1993667724710595e-8,7.140117025130349e-8,7.039186543246287e-8,1.8879232161158366e-8,9.938424731728737e-8,1.2876670345648992e-7,7.127585925840712e-8,0
32461,8.298726147740392e-8,2.198977141484829e-8,7.13961563725851e-8,7.037248050079568e-8,1.886102329359067e-8,9.934734260388937e-8,1.288873463675412e-7,7.171820074285571e-8,0
32462,8.310730651909046e-8,2.1985875104985984e-8,7.13911424938667e-8,7.035309556912849e-8,1.8842814426022972e-8,9.931043789049138e-8,1.2900798927859247e-7,7.21605422273043e-8,0
32463,8.331094972194467e-8,2.1949643498333756e-8,7.140426304329208e-8,7.035081796014912e-8,1.8854217587219836e-8,9.931730494978951e-8,1.276946073333795e-7,7.247302500950943e-8,0
32464,8.351459292479888e-8,2.1913411891681524e-8,7.141738359271747e-8,7.034854035116975e-8,1.8865620748416696e-8,9.932417200908766e-8,1.2638122538816655e-7,7.278550779171457e-8,0
32465,8.37182361276531e-8,2.1877180285029296e-8,7.143050414214286e-8,7.034626274219038e-8,1.887702390961356e-8,9.933103906838579e-8,1.2506784344295358e-7,7.309799057391971e-8,0
32466,8.39218793305073e-8,2.1840948678377067e-8,7.144362469156824e-8,7.0343985133211e-8,1.888842707081042e-8,9.933790612768393e-8,1.237544614977406e-7,7.341047335612484e-8,0
32467,8.412552253336151e-8,2.180471707172484e-8,7.145674524099364e-8,7.034170752423163e-8,1.8899830232007283e-8,9.934477318698206e-8,1.2244107955252766e-7,7.372295613832999e-8,0
32468,8.412552253336151e-8,2.178076686285208e-8,7.143648917954934e-8,7.064721019157783e-8,1.90844269168047e-8,9.943680551042919e-8,1.2079641418756177e-7,7.3648390278117e-8,0
32469,8.412552253336151e-8,2.1756816653979327e-8,7.141623311810504e-8,7.095271285892402e-8,1.9269023601602116e-8,9.952883783387632e-8,1.191517488225959e-7,7.357382441790404e-8,0
32470,8.412552253336151e-8,2.1732866445106573e-8,7.139597705666076e-8,7.125821552627021e-8,1.945362028639953e-8,9.962087015732345e-8,1.1750708345763002e-7,7.349925855769106e-8,0
32471,8.412552253336151e-8,2.170891623623382e-8,7.137572099521646e-8,7.156371819361641e-8,1.9638216971196946e-8,9.971290248077057e-8,1.1586241809266412e-7,7.342469269747808e-8,0
32472,8.412552253336151e-8,2.1684966027361064e-8,7.135546493377216e-8,7.18692208609626e-8,1.9822813655994362e-8,9.98049348042177e-8,1.1421775272769825e-7,7.335012683726511e-8,0
32473,8.412552253336151e-8,2.166101581848831e-8,7.133520887232788e-8,7.217472352830879e-8,2.000741034079178e-8,9.989696712766483e-8,1.1257308736273237e-7,7.327556097705213e-8,0
32474,8.412552253336151e-8,2.1637065609615556e-8,7.131495281088358e-8,7.248022619565499e-8,2.0192007025589195e-8,9.998899945111195e-8,1.1092842199776647e-7,7.320099511683916e-8,0
32475,8.412552253336151e-8,2.1613115400742802e-8,7.129469674943928e-8,7.278572886300118e-8,2.037660371038661e-8,1.0008103177455908e-7,1.092837566328006e-7,7.312642925662618e-8,0
