"..Data.clean_EMG_data_for_gestures.master.01.01_gesture_3_2_2_clean.txt.Comp.1" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_3_2_2_clean.txt.Comp.2" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_3_2_2_clean.txt.Comp.3" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_3_2_2_clean.txt.Comp.4" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_3_2_2_clean.txt.Comp.5" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_3_2_2_clean.txt.Comp.6" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_3_2_2_clean.txt.Comp.7" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_3_2_2_clean.txt.Comp.8"
"16995" 0.547134068986928 2.87724536276112 2.21341750032841 1.86403086712121 -0.573580646812883 -0.952413688090904 -0.951887777035208 -0.0244792377527772
"17005" 0.546446309782042 2.87823432321824 2.21746702261574 1.86467449025239 -0.574549174543555 -0.956968235095308 -0.952802180427072 -0.0241531678580696
"17019" 0.545758550577152 2.87922328367535 2.22151654490306 1.86531811338357 -0.575517702274223 -0.961522782099707 -0.953716583818928 -0.0238270979633606
"17025" 0.545070791372262 2.88021224413246 2.22556606719038 1.86596173651475 -0.576486230004902 -0.966077329104115 -0.954630987210798 -0.0235010280686548
"17035" 0.544383032167376 2.88120120458958 2.22961558947771 1.86660535964594 -0.577454757735575 -0.970631876108521 -0.955545390602662 -0.0231749581739463
"17045" 0.54369527296249 2.88219016504669 2.23366511176504 1.86724898277713 -0.578423285466247 -0.975186423112927 -0.956459793994525 -0.022848888279238
"17055" 0.5430075137576 2.8831791255038 2.23771463405236 1.8678926059083 -0.579391813196915 -0.979740970117323 -0.95737419738638 -0.0225228183845292
"17065" 0.542319754552714 2.88416808596092 2.24176415633969 1.86853622903949 -0.580360340927587 -0.984295517121728 -0.958288600778244 -0.0221967484898214
"17075" 0.541631995347828 2.88515704641804 2.24581367862701 1.86917985217068 -0.581328868658259 -0.988850064126135 -0.959203004170107 -0.0218706785951129
"17085" 0.540944236142938 2.88614600687514 2.24986320091433 1.86982347530185 -0.582297396388927 -0.993404611130531 -0.960117407561963 -0.0215446087004044
