time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
31192,1.4399963212736176e-8,1.3762382157250016e-8,7.874323857448487e-8,1.8046089282330723e-8,1.0888040135249703e-9,1.1286946609135954e-9,8.436118962074588e-10,1.4879910858618433e-8,0
31193,1.4395878470878125e-8,1.3734742316604333e-8,7.849792207354458e-8,1.7830025683316993e-8,1.0917907042397577e-9,1.1323581570576787e-9,8.474769019135599e-10,1.4950508495425618e-8,0
31194,1.4391793729020076e-8,1.3707102475958648e-8,7.825260557260427e-8,1.7613962084303263e-8,1.0947773949545453e-9,1.136021653201762e-9,8.513419076196611e-10,1.5021106132232805e-8,0
31195,1.4387708987162026e-8,1.3679462635312966e-8,7.800728907166396e-8,1.7397898485289533e-8,1.0977640856693327e-9,1.1396851493458454e-9,8.552069133257622e-10,1.509170376903999e-8,0
31196,1.4383624245303977e-8,1.3651822794667283e-8,7.776197257072365e-8,1.7181834886275803e-8,1.10075077638412e-9,1.1433486454899288e-9,8.590719190318635e-10,1.5162301405847175e-8,0
31197,1.4379539503445926e-8,1.36241829540216e-8,7.751665606978334e-8,1.6965771287262073e-8,1.1037374670989075e-9,1.1470121416340121e-9,8.629369247379646e-10,1.523289904265436e-8,0
31198,1.4375454761587875e-8,1.3596543113375917e-8,7.727133956884303e-8,1.6749707688248343e-8,1.106724157813695e-9,1.1506756377780955e-9,8.668019304440658e-10,1.5303496679461548e-8,0
31199,1.4363649307268732e-8,1.3667244217158185e-8,7.697776042193462e-8,1.6520294960599607e-8,1.1119814635039588e-9,1.1545448732154295e-9,8.671769881387298e-10,1.530744112985237e-8,0
31200,1.4371759025851152e-8,1.3637754531002627e-8,7.758931502251803e-8,1.6388248183969614e-8,1.1149914661725642e-9,1.1543212140684825e-9,8.67552045833394e-10,1.530798545751641e-8,0
31201,1.4379868744433572e-8,1.3608264844847071e-8,7.820086962310145e-8,1.625620140733962e-8,1.1180014688411694e-9,1.1540975549215352e-9,8.67927103528058e-10,1.530852978518045e-8,0
31202,1.4387978463015991e-8,1.3578775158691515e-8,7.881242422368485e-8,1.6124154630709632e-8,1.1210114715097746e-9,1.1538738957745882e-9,8.683021612227221e-10,1.530907411284449e-8,0
31203,1.4396088181598411e-8,1.3549285472535957e-8,7.942397882426826e-8,1.599210785407964e-8,1.1240214741783798e-9,1.153650236627641e-9,8.686772189173862e-10,1.5309618440508534e-8,0
31204,1.4404197900180831e-8,1.35197957863804e-8,8.003553342485168e-8,1.5860061077449646e-8,1.1270314768469852e-9,1.1534265774806937e-9,8.690522766120503e-10,1.5310162768172573e-8,0
31205,1.4424796368404653e-8,1.3500208579089507e-8,8.08924045263754e-8,1.5962796107228084e-8,1.1287975107168001e-9,1.1495394221896633e-9,8.694273343067144e-10,1.520247595813739e-8,0
31206,1.4445394836628474e-8,1.3480621371798612e-8,8.174927562789912e-8,1.6065531137006523e-8,1.130563544586615e-9,1.1456522668986328e-9,8.698023920013785e-10,1.5094789148102208e-8,0
31207,1.4465993304852296e-8,1.3461034164507718e-8,8.260614672942284e-8,1.616826616678496e-8,1.13232957845643e-9,1.1417651116076022e-9,8.701774496960427e-10,1.4987102338067025e-8,0
31208,1.4486591773076116e-8,1.3441446957216824e-8,8.346301783094655e-8,1.6271001196563396e-8,1.1340956123262452e-9,1.1378779563165718e-9,8.705525073907067e-10,1.4879415528031843e-8,0
31209,1.4507190241299938e-8,1.342185974992593e-8,8.431988893247028e-8,1.6373736226341835e-8,1.1358616461960602e-9,1.1339908010255412e-9,8.709275650853708e-10,1.477172871799666e-8,0
31210,1.4527788709523759e-8,1.3402272542635035e-8,8.5176760033994e-8,1.6476471256120273e-8,1.1376276800658751e-9,1.1301036457345106e-9,8.713026227800349e-10,1.4664041907961476e-8,0
31211,1.4548387177747581e-8,1.3382685335344141e-8,8.603363113551771e-8,1.657920628589871e-8,1.1393937139356901e-9,1.12621649044348e-9,8.71677680474699e-10,1.4556355097926293e-8,0
31212,1.4715454441936431e-8,1.3391667557073432e-8,8.582975846140576e-8,1.6584450046762624e-8,1.1483537860800525e-9,1.1323223173502858e-9,8.725501674775583e-10,1.4333596463987415e-8,0
31213,1.4882521706125284e-8,1.3400649778802724e-8,8.562588578729379e-8,1.6589693807626536e-8,1.1573138582244149e-9,1.1384281442570914e-9,8.734226544804176e-10,1.4110837830048536e-8,0
31214,1.5049588970314133e-8,1.3409632000532015e-8,8.542201311318183e-8,1.6594937568490445e-8,1.1662739303687773e-9,1.144533971163897e-9,8.742951414832768e-10,1.3888079196109658e-8,0
31215,1.5216656234502987e-8,1.3418614222261307e-8,8.521814043906987e-8,1.6600181329354357e-8,1.1752340025131394e-9,1.1506397980707026e-9,8.751676284861361e-10,1.3665320562170777e-8,0
31216,1.5383723498691837e-8,1.3427596443990598e-8,8.50142677649579e-8,1.660542509021827e-8,1.1841940746575018e-9,1.1567456249775081e-9,8.760401154889954e-10,1.3442561928231899e-8,0
31217,1.5550790762880688e-8,1.3436578665719891e-8,8.481039509084594e-8,1.661066885108218e-8,1.1931541468018642e-9,1.1628514518843137e-9,8.769126024918546e-10,1.321980329429302e-8,0
31218,1.571785802706954e-8,1.3445560887449183e-8,8.460652241673399e-8,1.661591261194609e-8,1.2021142189462266e-9,1.1689572787911195e-9,8.777850894947139e-10,1.299704466035414e-8,0
31219,1.5884925291258392e-8,1.3454543109178474e-8,8.440264974262202e-8,1.662115637281e-8,1.211074291090589e-9,1.1750631056979251e-9,8.786575764975732e-10,1.2774286026415261e-8,0
31220,1.6051992555447243e-8,1.3463525330907766e-8,8.419877706851006e-8,1.6626400133673914e-8,1.2200343632349511e-9,1.1811689326047307e-9,8.795300635004324e-10,1.2551527392476382e-8,0
31221,1.6219059819636094e-8,1.3472507552637057e-8,8.399490439439809e-8,1.6631643894537826e-8,1.2289944353793135e-9,1.1872747595115363e-9,8.804025505032917e-10,1.2328768758537504e-8,0
31222,1.6386127083824944e-8,1.3481489774366348e-08,8.379103172028613e-8,1.6636887655401738e-8,1.2379545075236759e-9,1.1933805864183419e-9,8.81275037506151e-10,1.2106010124598624e-8,0
