"..Data.clean_EMG_data_for_gestures.master.01.01_gesture_5_2_2_clean.txt.Comp.1" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_5_2_2_clean.txt.Comp.2" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_5_2_2_clean.txt.Comp.3" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_5_2_2_clean.txt.Comp.4" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_5_2_2_clean.txt.Comp.5" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_5_2_2_clean.txt.Comp.6" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_5_2_2_clean.txt.Comp.7" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_5_2_2_clean.txt.Comp.8"
"16999" 0.55021799510821 -0.89069199970909 1.54029950387259 -0.670898349742212 -0.64103874336613 -0.00395543357577033 0.251462475879312 -0.292782820472689
"17009" 0.532150177770107 -0.8798951174726 1.52851550656971 -0.665081709603446 -0.638226992155396 -0.00662051443362427 0.250005244839123 -0.294528388012738
"170113" 0.514082360432006 -0.869098235236113 1.51673150926683 -0.659265069464681 -0.635415240944658 -0.00928559529147654 0.248548013798928 -0.296273955552781
"170211" 0.513098879478059 -0.867745714864945 1.51617522574847 -0.658278561165308 -0.635508092374969 -0.0100792211901415 0.248423414207523 -0.296817842143029
"17039" 0.512115398524118 -0.866393194493782 1.51561894223011 -0.657292052865939 -0.635600943805279 -0.0108728470888039 0.248298814616115 -0.297361728733273
"17049" 0.511131917570171 -0.865040674122614 1.51506265871175 -0.656305544566566 -0.635693795235591 -0.0116664729874684 0.24817421502471 -0.297905615323521
"17059" 0.510148436616229 -0.86368815375145 1.5145063751934 -0.655319036267195 -0.6357866466659 -0.0124600988861309 0.248049615433301 -0.298449501913763
"17069" 0.509164955662286 -0.862335633380286 1.51395009167504 -0.654332527967825 -0.635879498096209 -0.0132537247847932 0.247925015841894 -0.298993388504006
"17079" 0.50818147470834 -0.860983113009119 1.51339380815668 -0.653346019668453 -0.635972349526521 -0.0140473506834575 0.24780041625049 -0.299537275094255
"17089" 0.507197993754398 -0.859630592637955 1.51283752463832 -0.652359511369082 -0.63606520095683 -0.01484097658212 0.247675816659081 -0.300081161684497
"17099" 0.506214512800451 -0.858278072266787 1.51228124111996 -0.65137300306971 -0.636158052387142 -0.015634602480785 0.247551217067676 -0.300625048274745
"171013" 0.505231031846509 -0.856925551895623 1.5117249576016 -0.65038649477034 -0.636250903817452 -0.0164282283794475 0.247426617476268 -0.301168934864989
"171113" 0.504247550892565 -0.855573031524459 1.51116867408324 -0.649399986470963 -0.636343755247762 -0.0172218542781102 0.247302017884863 -0.301712821455241
"171212" 0.503264069938623 -0.854220511153295 1.51061239056488 -0.648413478171592 -0.636436606678071 -0.0180154801767728 0.247177418293454 -0.302256708045484
"171310" 0.502280588984677 -0.852867990782128 1.51005610704652 -0.647426969872219 -0.636529458108383 -0.0188091060754376 0.247052818702049 -0.302800594635732
"171410" 0.501297108030734 -0.851515470410965 1.50949982352817 -0.64644046157285 -0.636622309538692 -0.0196027319740993 0.246928219110643 -0.303344481225975
"17159" 0.500313627076792 -0.850162950039801 1.50894354000981 -0.645453953273479 -0.636715160969002 -0.0203963578727619 0.246803619519234 -0.303888367816218
"17169" 0.499330146122846 -0.848810429668633 1.50838725649145 -0.644467444974106 -0.636808012399313 -0.0211899837714269 0.246679019927829 -0.304432254406465
"17179" 0.498346665168903 -0.847457909297469 1.50783097297309 -0.643480936674736 -0.636900863829622 -0.0219836096700893 0.24655442033642 -0.304976140996708
"17189" 0.497363184214957 -0.846105388926301 1.50727468945473 -0.642494428375364 -0.636993715259935 -0.0227772355687537 0.246429820745016 -0.305520027586957
"17199" 0.496379703261015 -0.844752868555137 1.50671840593637 -0.641507920075993 -0.637086566690244 -0.0235708614674163 0.246305221153608 -0.3060639141772
"17209" 0.495396222307068 -0.84340034818397 1.50616212241801 -0.64052141177662 -0.637179418120556 -0.0243644873660812 0.246180621562203 -0.306607800767447
"172113" 0.494984446853068 -0.842787858092852 1.50572962804503 -0.639973846615697 -0.636999313258697 -0.0248007342006171 0.245821525984925 -0.306119452411296
"172211" 0.49457267139907 -0.842175368001738 1.50529713367205 -0.639426281454767 -0.636819208396837 -0.0252369810351524 0.245462430407645 -0.305631104055148
"17239" 0.494160895945068 -0.84156287791062 1.50486463929907 -0.638878716293842 -0.636639103534978 -0.0256732278696883 0.245103334830365 -0.305142755698995
"17249" 0.493749120491068 -0.840950387819502 1.50443214492609 -0.638331151132917 -0.63645899867312 -0.0261094747042256 0.244744239253087 -0.304654407342843
"17259" 0.489569866258784 -0.841023774566952 1.49997233442536 -0.636774810446758 -0.633150245236367 -0.0247641423719352 0.243446445250626 -0.303024133525029
"17269" 0.485390612026507 -0.841097161314409 1.49551252392463 -0.635218469760597 -0.629841491799609 -0.0234188100396419 0.24214865124816 -0.301393859707215
"17279" 0.481211357794227 -0.841170548061863 1.49105271342389 -0.63366212907444 -0.626532738362854 -0.0220734777073497 0.240850857245695 -0.299763585889396
"17289" 0.477032103561949 -0.841243934809319 1.48659290292316 -0.632105788388278 -0.623223984926095 -0.0207281453750565 0.239553063243229 -0.298133312071581
"17299" 0.47285284932967 -0.841317321556774 1.48213309242243 -0.630549447702122 -0.619915231489341 -0.0193828130427642 0.238255269240765 -0.296503038253762
"17309" 0.468673595097393 -0.841390708304231 1.47767328192169 -0.628993107015961 -0.616606478052583 -0.018037480710471 0.2369574752383 -0.294872764435948
"173113" 0.464494340865112 -0.841464095051684 1.47321347142096 -0.627436766329803 -0.613297724615827 -0.0166921483781787 0.235659681235834 -0.293242490618128
"173211" 0.460315086632832 -0.841537481799137 1.46875366092022 -0.62588042564364 -0.609988971179071 -0.0153468160458872 0.234361887233372 -0.291612216800319
"17339" 0.456352283683903 -0.841261533808901 1.46505391233224 -0.625006085912332 -0.607846436692824 -0.0143299731335249 0.234238261884602 -0.291614496732716
"17349" 0.457457042786961 -0.84439727018493 1.46399595356114 -0.623647572207526 -0.606333391721339 -0.0126917636602817 0.234605828727951 -0.293005824563379
"17359" 0.45856180189002 -0.847533006560958 1.46293799479003 -0.622289058502726 -0.604820346749852 -0.0110535541870392 0.234973395571296 -0.294397152394033
"17369" 0.459666560993078 -0.850668742936987 1.46188003601893 -0.620930544797927 -0.603307301778365 -0.00941534471379502 0.235340962414642 -0.295788480224686
"17379" 0.460771320096135 -0.853804479313015 1.46082207724783 -0.619572031093121 -0.601794256806878 -0.00777713524055273 0.23570852925799 -0.29717980805535
"17389" 0.461876079199193 -0.856940215689044 1.45976411847673 -0.618213517388321 -0.600281211835391 -0.00613892576730868 0.236076096101336 -0.298571135886003
"17399" 0.466203437188922 -0.859948717563026 1.46287277746692 -0.618292265381107 -0.60180291850628 -0.00546881699413254 0.237459928055324 -0.301014851118657
"17409" 0.470530795178646 -0.862957219437005 1.4659814364571 -0.618371013373892 -0.603324625177171 -0.00479870822095746 0.238843760009316 -0.303458566351316
"174113" 0.474858153168375 -0.865965721310987 1.46909009544729 -0.618449761366678 -0.60484633184806 -0.00412859944778132 0.240227591963304 -0.305902281583971
"174211" 0.479185511158103 -0.86897422318497 1.47219875443748 -0.618528509359464 -0.606368038518949 -0.00345849067460496 0.241611423917293 -0.308345996816624
"17439" 0.483512869147831 -0.871982725058953 1.47530741342767 -0.618607257352251 -0.607889745189838 -0.00278838190142794 0.242995255871282 -0.310789712049278
"17449" 0.487840227137557 -0.874991226932931 1.47841607241786 -0.618686005345041 -0.609411451860728 -0.00211827312825352 0.24437908782527 -0.313233427281927
"17459" 0.492167585127285 -0.877999728806913 1.48152473140805 -0.618764753337827 -0.610933158531617 -0.001448164355077 0.245762919779258 -0.31567714251458
"17469" 0.496494943117015 -0.881008230680896 1.48463339039823 -0.618843501330615 -0.612454865202506 -0.00077805558190075 0.247146751733247 -0.318120857747235
"17479" 0.500822301106739 -0.884016732554874 1.48774204938842 -0.618922249323399 -0.613976571873396 -0.0001079468087265 0.248530583687239 -0.320564572979895
"17489" 0.505149659096467 -0.887025234428857 1.49085070837861 -0.619000997316185 -0.615498278544286 0.00056216196444997 0.249914415641227 -0.323008288212548
"17499" 0.509477017086195 -0.89003373630284 1.4939593673688 -0.619079745308972 -0.617019985215174 0.00123227073762683 0.251298247595216 -0.325452003445202
"17509" 0.513804375075923 -0.893042238176822 1.49706802635899 -0.619158493301757 -0.618541691886063 0.00190237951080297 0.252682079549203 -0.327895718677856
"175113" 0.518131733065652 -0.896050740050805 1.50017668534918 -0.619237241294545 -0.620063398556952 0.00257248828397999 0.254065911503193 -0.33033943391051
"175211" 0.522459091055378 -0.899059241924784 1.50328534433936 -0.619315989287335 -0.621585105227843 0.00324259705715468 0.255449743457182 -0.332783149143159
