"..Data.clean_EMG_data_for_gestures.master.01.01_gesture_6_1_2_clean.txt.Comp.1" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_6_1_2_clean.txt.Comp.2" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_6_1_2_clean.txt.Comp.3" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_6_1_2_clean.txt.Comp.4" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_6_1_2_clean.txt.Comp.5" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_6_1_2_clean.txt.Comp.6" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_6_1_2_clean.txt.Comp.7" "..Data.clean_EMG_data_for_gestures.master.01.01_gesture_6_1_2_clean.txt.Comp.8"
"11070" -0.231114914971769 1.27354008660092 0.0758456432687158 0.0467436431396999 -0.138703458226735 -0.220517890269031 -0.261301329941072 -0.0723948688419997
"21070" -0.22630398677302 1.28035543026545 0.074406113152203 0.0474873950954076 -0.139257701690977 -0.213750767003772 -0.260619989656526 -0.0716746407482942
"3870" -0.225749163579676 1.28175010527845 0.0737715897396596 0.0472738603304489 -0.140343376675017 -0.211568098055334 -0.261401709120071 -0.0715645724360758
"4170" -0.224333917180259 1.28354353233628 0.0721745987204579 0.0476539422748917 -0.143380530760432 -0.206767287289151 -0.262244100764968 -0.071070797210026
"5170" -0.222918670780843 1.2853369593941 0.0705776077012547 0.0480340242193338 -0.146417684845846 -0.201966476522968 -0.263086492409864 -0.0705770219839768
"6170" -0.220745537550817 1.28744371397351 0.0713567030099212 0.0498584255831486 -0.145056166478822 -0.201548267261402 -0.260064567412305 -0.0691760532163502
"7170" -0.220612408480443 1.28767936630165 0.0705853209087395 0.0496083113393027 -0.145704562574556 -0.200133043106869 -0.260107994025483 -0.0689934582464378
"8170" -0.221741001105385 1.28672258004728 0.0708703390930765 0.0502966638197478 -0.1462255914759 -0.199481708818053 -0.258910647340654 -0.0680475361066139
"9170" -0.222869593730329 1.28576579379291 0.0711553572774139 0.050985016300193 -0.146746620377246 -0.198830374529234 -0.257713300655827 -0.0671016139667901
"10170" -0.223998186355272 1.28480900753855 0.0714403754617492 0.0516733687806364 -0.147267649278592 -0.198179040240417 -0.256515953970998 -0.0661556918269659
"11170" -0.225126778980216 1.28385222128418 0.071725393646087 0.0523617212610816 -0.147788678179937 -0.197527705951599 -0.25531860728617 -0.0652097696871421
"12170" -0.226255371605158 1.28289543502981 0.0720104118304234 0.0530500737415267 -0.148309707081282 -0.196876371662782 -0.254121260601342 -0.0642638475473181
"13170" -0.227383964230102 1.28193864877544 0.0722954300147614 0.0537384262219716 -0.148830735982627 -0.196225037373964 -0.252923913916514 -0.0633179254074939
"14170" -0.228512556855045 1.28098186252107 0.0725804481990965 0.0544267787024155 -0.149351764883972 -0.195573703085147 -0.251726567231685 -0.06237200326767
"15170" -0.229641149479989 1.2800250762667 0.0728654663834342 0.0551151311828606 -0.149872793785318 -0.194922368796329 -0.250529220546857 -0.0614260811278462
"16170" -0.230769742104931 1.27906829001234 0.0731504845677709 0.0558034836633051 -0.150393822686663 -0.194271034507512 -0.249331873862029 -0.0604801589880218
"17170" -0.231898334729875 1.27811150375797 0.0734355027521081 0.0564918361437504 -0.150914851588009 -0.193619700218693 -0.248134527177201 -0.059534236848198
"18170" -0.233026927354819 1.2771547175036 0.0737205209364445 0.0571801886241942 -0.151435880489353 -0.192968365929876 -0.246937180492373 -0.0585883147083745
"19170" -0.234155519979762 1.27619793124923 0.0740055391207813 0.0578685411046391 -0.151956909390699 -0.192317031641058 -0.245739833807545 -0.05764239256855
"20170" -0.235284112604705 1.27524114499486 0.0742905573051188 0.0585568935850838 -0.152477938292043 -0.191665697352241 -0.244542487122716 -0.0566964704287263
"21160" -0.235734718282326 1.275208933491 0.0743067753723284 0.059280420307378 -0.153178969596095 -0.190008857832055 -0.243327805038158 -0.0557001127417555
"22170" -0.234567246189802 1.27619285295427 0.0737427768393274 0.0591266248186526 -0.152697986974244 -0.18948673005357 -0.242681132569836 -0.0555457152886906
"23170" -0.233399774097278 1.27717677241754 0.0731787783063246 0.0589728293299255 -0.152217004352393 -0.188964602275085 -0.242034460101514 -0.0553913178356252
"24170" -0.232232302004754 1.2781606918808 0.0726147797733221 0.0588190338411991 -0.151736021730542 -0.188442474496599 -0.241387787633191 -0.0552369203825602
"25170" -0.231064829912229 1.27914461134407 0.0720507812403205 0.058665238352473 -0.151255039108692 -0.187920346718114 -0.240741115164869 -0.0550825229294947
"26170" -0.229897357819704 1.28012853080734 0.071486782707317 0.0585114428637462 -0.15077405648684 -0.187398218939629 -0.240094442696546 -0.0549281254764298
"27170" -0.228729885727181 1.28111245027061 0.0709227841743147 0.0583576473750192 -0.150293073864989 -0.186876091161144 -0.239447770228224 -0.0547737280233644
"28170" -0.229265741239747 1.28099148979785 0.0711363657550755 0.0587270306178863 -0.150885182340469 -0.185245961626442 -0.238347971483664 -0.0541019015348594
