"time" "channel1" "channel2" "channel3" "channel4" "channel5" "channel6" "channel7" "channel8"
"1442" 41121 6.28200860235766e-08 1.02971195266915e-07 3.4118871621833e-09 2.61828699215045e-09 3.57333003400816e-09 6.94218670694021e-09 6.07329417765565e-08 1.7868407947228e-07
"1443" 41122 6.28629751286775e-08 1.02955106438484e-07 3.41704180782981e-09 2.636089069719e-09 3.59313105717908e-09 7.00774552774704e-09 6.05437804596799e-08 1.79701279899601e-07
"1444" 41123 6.29058642337784e-08 1.02939017610053e-07 3.42219645347633e-09 2.65389114728754e-09 3.61293208035001e-09 7.07330434855388e-09 6.03546191428032e-08 1.80718480326922e-07
"1445" 41124 6.29487533388793e-08 1.02922928781623e-07 3.42735109912285e-09 2.67169322485609e-09 3.63273310352093e-09 7.13886316936071e-09 6.01654578259265e-08 1.81735680754243e-07
"1446" 41125 6.29916424439802e-08 1.02906839953192e-07 3.43250574476937e-09 2.68949530242463e-09 3.65253412669185e-09 7.20442199016754e-09 5.99762965090498e-08 1.82752881181564e-07
"1447" 41126 6.3034531549081e-08 1.02890751124761e-07 3.43766039041588e-09 2.70729737999318e-09 3.67233514986278e-09 7.26998081097437e-09 5.97871351921731e-08 1.83770081608885e-07
"1448" 41127 6.30774206541819e-08 1.0287466229633e-07 3.4428150360624e-09 2.72509945756172e-09 3.6921361730337e-09 7.33553963178121e-09 5.95979738752965e-08 1.84787282036206e-07
"1449" 41128 6.31203097592828e-08 1.028585734679e-07 3.44796968170892e-09 2.74290153513027e-09 3.71193719620463e-09 7.40109845258804e-09 5.94088125584198e-08 1.85804482463527e-07
"1450" 41129 6.31631988643837e-08 1.02842484639469e-07 3.45312432735544e-09 2.76070361269881e-09 3.73173821937555e-09 7.46665727339487e-09 5.92196512415431e-08 1.86821682890848e-07
"1451" 41130 6.32060879694845e-08 1.02826395811038e-07 3.45827897300196e-09 2.77850569026736e-09 3.75153924254647e-09 7.5322160942017e-09 5.90304899246664e-08 1.8783888331817e-07
"1452" 41131 6.32489770745854e-08 1.02810306982607e-07 3.46343361864847e-09 2.7963077678359e-09 3.7713402657174e-09 7.59777491500854e-09 5.88413286077898e-08 1.88856083745491e-07
"1453" 41132 6.32918661796863e-08 1.02794218154177e-07 3.46858826429499e-09 2.81410984540445e-09 3.79114128888832e-09 7.66333373581537e-09 5.86521672909131e-08 1.89873284172812e-07
"1454" 41133 6.33347552847872e-08 1.02778129325746e-07 3.47374290994151e-09 2.83191192297299e-09 3.81094231205925e-09 7.7288925566222e-09 5.84630059740364e-08 1.90890484600133e-07
"1455" 41134 6.3377644389888e-08 1.02762040497315e-07 3.47889755558803e-09 2.84971400054154e-09 3.83074333523017e-09 7.79445137742904e-09 5.82738446571597e-08 1.91907685027454e-07
"1456" 41135 6.38722107062939e-08 1.04130007730737e-07 3.50293171902443e-09 2.84859464662427e-09 3.83761478969899e-09 7.81912199338556e-09 5.78396188547707e-08 1.92989858548566e-07
"1457" 41136 6.43667770226998e-08 1.05497974964159e-07 3.52696588246082e-09 2.84747529270701e-09 3.8444862441678e-09 7.84379260934208e-09 5.74053930523816e-08 1.94072032069678e-07
"1458" 41137 6.48613433391057e-08 1.06865942197581e-07 3.55100004589722e-09 2.84635593878975e-09 3.85135769863661e-09 7.86846322529861e-09 5.69711672499926e-08 1.9515420559079e-07
"1459" 41138 6.53559096555116e-08 1.08233909431003e-07 3.57503420933362e-09 2.84523658487249e-09 3.85822915310543e-09 7.89313384125513e-09 5.65369414476036e-08 1.96236379111902e-07
"1460" 41139 6.58504759719175e-08 1.09601876664425e-07 3.59906837277002e-09 2.84411723095523e-09 3.86510060757424e-09 7.91780445721166e-09 5.61027156452145e-08 1.97318552633014e-07
"1461" 41140 6.63450422883234e-08 1.10969843897847e-07 3.62310253620642e-09 2.84299787703796e-09 3.87197206204306e-09 7.94247507316818e-09 5.56684898428255e-08 1.98400726154126e-07
"1462" 41141 6.68396086047293e-08 1.12337811131269e-07 3.64713669964282e-09 2.8418785231207e-09 3.87884351651187e-09 7.9671456891247e-09 5.52342640404364e-08 1.99482899675238e-07
"1463" 41142 6.71611944759601e-08 1.13281581607897e-07 3.66824885473382e-09 2.84198054622131e-09 3.89161054747676e-09 8.00465147857811e-09 5.52572127146327e-08 2.00109641376028e-07
"1464" 41143 6.79098925014873e-08 1.13522201207536e-07 3.68038604402124e-09 2.83011249450894e-09 3.89803469739351e-09 8.03555284552079e-09 5.52592137579063e-08 2.00476522850055e-07
"1465" 41144 6.86585905270146e-08 1.13762820807174e-07 3.69252323330865e-09 2.81824444279658e-09 3.90445884731025e-09 8.06645421246348e-09 5.52612148011799e-08 2.00843404324082e-07
"1466" 41145 6.94072885525418e-08 1.14003440406813e-07 3.70466042259607e-09 2.80637639108422e-09 3.910882997227e-09 8.09735557940617e-09 5.52632158444535e-08 2.0121028579811e-07
"1467" 41146 7.0155986578069e-08 1.14244060006452e-07 3.71679761188348e-09 2.79450833937185e-09 3.91730714714375e-09 8.12825694634886e-09 5.52652168877272e-08 2.01577167272137e-07
"1468" 41147 7.09046846035963e-08 1.14484679606091e-07 3.7289348011709e-09 2.78264028765949e-09 3.9237312970605e-09 8.15915831329155e-09 5.52672179310008e-08 2.01944048746164e-07
"1469" 41148 7.16533826291235e-08 1.1472529920573e-07 3.74107199045832e-09 2.77077223594713e-09 3.93015544697725e-09 8.19005968023423e-09 5.52692189742744e-08 2.02310930220191e-07
