time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
28426,3.83106973206073e-9,1.3410775549815457e-9,1.344435193093753e-9,2.754580041588353e-9,1.892741098584237e-8,8.528239309713011e-8,1.3470707399141785e-8,1.0758990533299067e-7,0
28427,3.835733308105483e-9,1.3410775549815457e-9,1.3474512152496107e-9,2.758397207292859e-9,1.899431173619685e-8,8.536704871950478e-8,1.3423410888149075e-8,1.0765144293394608e-7,0
28428,3.834914262839884e-9,1.3353085777114819e-9,1.3505142443107002e-9,2.7614407375464027e-9,1.9002321606375634e-8,8.538614552107264e-8,1.342212751858986e-8,1.0767934029266812e-7,0
28429,3.834095217574284e-9,1.3295396004414183e-9,1.3535772733717898e-9,2.764484267799947e-9,1.9010331476554414e-8,8.540524232264048e-8,1.3420844149030644e-8,1.0770723765139016e-7,0
28430,3.8387587936190375e-9,1.33490254325167e-9,1.3576143052146774e-9,2.7676298211540955e-9,1.9077083125391537e-8,8.544144091330736e-8,1.3397341840599079e-8,1.0750881791293956e-7,0
28431,3.843422369663791e-9,1.3402654860619217e-9,1.361651337057565e-9,2.770775374508244e-9,1.914383477422866e-8,8.547763950397423e-8,1.3373839532167513e-8,1.0731039817448897e-7,0
28432,3.848085945708544e-9,1.3456284288721734e-9,1.3656883689004526e-9,2.7739209278623925e-9,1.9210586423065785e-8,8.55138380946411e-8,1.3350337223735948e-8,1.0711197843603837e-7,0
28433,3.852749521753298e-9,1.3509913716824252e-9,1.3697254007433402e-9,2.777066481216541e-9,1.927733807190291e-8,8.555003668530797e-8,1.3326834915304383e-8,1.0691355869758779e-7,0
28434,3.857413097798051e-9,1.356354314492677e-9,1.3737624325862278e-9,2.7802120345706895e-9,1.9344089720740033e-8,8.558623527597485e-8,1.3303332606872817e-8,1.067151389591372e-7,0
28435,3.862076673842805e-9,1.3617172573029287e-9,1.3777994644291154e-9,2.783357587924838e-9,1.9410841369577154e-8,8.562243386664173e-8,1.327983029844125e-8,1.065167192206866e-7,0
28436,3.866740249887558e-9,1.3670802001131805e-9,1.381836496272003e-9,2.7865031412789864e-9,1.9477593018414278e-8,8.565863245730859e-8,1.3256327990009685e-8,1.0631829948223601e-7,0
28437,3.871403825932312e-9,1.372443142923432e-9,1.3858735281148906e-9,2.789648694633135e-9,1.9544344667251402e-8,8.569483104797547e-8,1.323282568157812e-8,1.0611987974378543e-7,0
28438,3.870409982676821e-9,1.37171301825899e-9,1.3868475308966888e-9,2.789648694633135e-9,1.966828743896637e-8,8.576341548937317e-8,1.3208538756704546e-8,1.0586595862814216e-7,0
28439,3.869416139421331e-9,1.3707515220473128e-9,1.3878685405837186e-9,2.7927942479872834e-9,1.971250573661877e-8,8.634337338497986e-8,1.3187810046379037e-8,1.0570801270912577e-7,0
28440,3.868422296165841e-9,1.3697900258356355e-9,1.3888895502707484e-9,2.795939801341432e-9,1.9756724034271162e-8,8.692333128058655e-8,1.316708133605353e-8,1.0555006679010939e-7,0
28441,3.86742845291035e-9,1.368828529623958e-9,1.3899105599577782e-9,2.7990853546955804e-9,1.980094233192356e-8,8.750328917619323e-8,1.3146352625728021e-8,1.05392120871093e-7,0
28442,3.860951988344507e-9,1.368828529623958e-9,1.3906939448125125e-9,2.8031774027338404e-9,1.98285228548873e-8,8.814621282135785e-8,1.3125623915402512e-8,1.0549761897067439e-7,0
28443,3.854475523778663e-9,1.368828529623958e-9,1.3914773296672467e-9,2.807269450772101e-9,1.9856103377851037e-8,8.878913646652246e-8,1.3104895205077003e-8,1.0560311707025577e-7,0
28444,3.84799905921282e-9,1.368828529623958e-9,1.392260714521981e-9,2.811361498810361e-9,1.9883683900814778e-8,8.943206011168706e-8,1.3084166494751494e-8,1.0570861516983715e-7,0
