time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
26833,1.3090197216738438e-8,9.389274085343838e-10,1.0157964679662724e-9,3.6776579669385038e-9,2.4433281159559264e-8,4.717908684515514e-9,9.3675453478066e-9,2.7279166225727172e-8,0
26834,1.3087572878208094e-8,9.40636246783078e-10,1.0176942539258318e-9,3.6920932722637924e-9,2.4545024952347995e-8,4.732254220941591e-9,9.373137611581711e-9,2.7341296925987504e-8,0
26835,1.3066325906589945e-8,9.387148296373108e-10,1.0174934906218626e-9,3.687091473554866e-9,2.4533593601961718e-8,4.732254220941591e-9,9.372822772751214e-9,2.73496839430101e-8,0
26836,1.3045078934971794e-8,9.367934124915436e-10,1.0172927273178934e-9,3.682089674845939e-9,2.452216225157544e-8,4.732254220941591e-9,9.372507933920714e-9,2.7358070960032696e-8,0
26837,1.3023831963353645e-8,9.348719953457764e-10,1.0170919640139242e-9,3.677087876137012e-9,2.451073090118916e-8,4.732254220941591e-9,9.372193095090216e-9,2.7366457977055292e-8,0
26838,1.3002584991735495e-8,9.329505782000091e-10,1.016891200709955e-9,3.6720860774280856e-9,2.4499299550802883e-8,4.732254220941591e-9,9.371878256259717e-9,2.737484499407789e-8,0
26839,1.2981338020117346e-8,9.310291610542419e-10,1.0166904374059858e-9,3.667084278719159e-9,2.4487868200416603e-8,4.732254220941591e-9,9.371563417429218e-9,2.7383232011100485e-8,0
26840,1.2960091048499197e-8,9.291077439084747e-10,1.0164896741020164e-9,3.662082480010232e-9,2.4476436850030326e-8,4.732254220941591e-9,9.37124857859872e-9,2.739161902812308e-8,0
26841,1.2938844076881047e-8,9.271863267627075e-10,1.0162889107980472e-9,3.6570806813013053e-9,2.446500549964405e-8,4.732254220941591e-9,9.37093373976822e-9,2.7400006045145677e-8,0
26842,1.2941061596305993e-8,9.273989056597806e-10,1.0153886310729019e-9,3.6283402549850834e-9,2.4213246650995412e-8,4.707820425643549e-9,9.366681865742983e-9,2.740818957859463e-8,0
26843,1.2951727274052854e-8,9.265403829993791e-10,1.0210819889515801e-9,3.6345268144102072e-9,2.4225723917313143e-8,4.70800809649314e-9,9.367548447433608e-9,2.7458737259555482e-8,0
26844,1.2962392951799716e-8,9.256818603389775e-10,1.0267753468302582e-9,3.640713373835331e-9,2.4238201183630876e-8,4.708195767342729e-9,9.368415029124232e-9,2.7509284940516334e-8,0
26845,1.2973058629546577e-8,9.248233376785759e-10,1.0324687047089364e-9,3.6468999332604546e-9,2.4250678449948606e-8,4.70838343819232e-9,9.369281610814855e-9,2.7559832621477185e-8,0
26846,1.2983724307293439e-8,9.239648150181744e-10,1.0381620625876147e-9,3.6530864926855785e-9,2.426315571626634e-8,4.7085711090419096e-9,9.370148192505479e-9,2.7610380302438036e-8,0
26847,1.2994389985040302e-8,9.231062923577729e-10,1.043855420466293e-9,3.6592730521107024e-9,2.427563298258407e-8,4.7087587798915e-9,9.371014774196102e-9,2.7660927983398888e-8,0
26848,1.2984629879516045e-8,9.231062923577729e-10,1.0487520354145263e-9,3.6646107208506954e-9,2.4288110248901804e-8,4.708635368473473e-9,9.323920022206974e-9,2.7732133003647316e-8,0
