time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
25904,1.1929460949483087e-7,3.689213932485837e-8,2.0616714078595786e-9,4.265096510902435e-9,7.010122873365116e-8,5.54653618366039e-8,2.9391692928596212e-8,4.859703032294063e-8,0
25905,1.1952731979944542e-7,3.692152708777578e-8,2.0596975664380105e-9,4.3366648627171675e-9,7.062371366687727e-8,5.54710041900331e-8,2.9462144361684182e-8,4.861688247778161e-8,0
25906,1.1976003010406e-7,3.695091485069318e-8,2.0577237250164424e-9,4.4082332145319e-9,7.114619860010337e-8,5.54766465434623e-8,2.9532595794772153e-8,4.8636734632622586e-8,0
25907,1.1999274040867457e-7,3.698030261361059e-8,2.055749883594874e-9,4.479801566346632e-9,7.166868353332947e-8,5.54822888968915e-8,2.9603047227860124e-8,4.865658678746356e-8,0
25908,1.2022545071328914e-7,3.700969037652799e-8,2.053776042173306e-9,4.551369918161365e-9,7.219116846655557e-8,5.5487931250320704e-8,2.9673498660948094e-8,4.867643894230453e-8,0
25909,1.2045816101790372e-7,3.7039078139445396e-8,2.0518022007517378e-9,4.622938269976098e-9,7.271365339978167e-8,5.5493573603749904e-8,2.9743950094036065e-8,4.869629109714551e-8,0
25910,1.2069087132251826e-7,3.7068465902362804e-8,2.0498283593301697e-9,4.694506621790831e-9,7.323613833300777e-8,5.5499215957179105e-8,2.981440152712403e-8,4.8716143251986485e-8,0
25911,1.2092358162713284e-7,3.7097853665280206e-8,2.0478545179086016e-9,4.7660749736055635e-9,7.375862326623386e-8,5.5504858310608306e-8,2.9884852960212006e-8,4.873599540682746e-8,0
25912,1.211562919317474e-7,3.7127241428197614e-8,2.0458806764870335e-9,4.8376433254202955e-9,7.428110819945998e-8,5.55105006640375e-8,2.995530439329997e-8,4.875584756166843e-8,0
25913,1.2138900223636199e-7,3.715662919111502e-8,2.043906835065465e-9,4.909211677235028e-9,7.480359313268608e-8,5.55161430174667e-8,3.002575582638795e-8,4.877569971650941e-8,0
25914,1.2162171254097653e-7,3.7186016954032424e-8,2.041932993643897e-9,4.980780029049761e-9,7.532607806591217e-8,5.55217853708959e-8,3.0096207259475914e-8,4.8795551871350385e-8,0
25915,1.218544228455911e-7,3.721540471694983e-8,2.039959152222329e-9,5.052348380864494e-9,7.584856299913827e-8,5.55274277243251e-8,3.016665869256389e-8,4.881540402619136e-8,0
25916,1.219116073244477e-7,3.72458368095596e-8,2.0357083209859945e-9,5.111862625511901e-9,7.62812930126987e-8,5.548700361714284e-8,3.020243801139755e-8,4.8692541540359144e-8,0
25917,1.219687918033043e-7,3.727626890216938e-8,2.03145748974966e-9,5.171376870159309e-9,7.671402302625912e-8,5.544657950996058e-8,3.0238217330231215e-8,4.856967905452693e-8,0
25918,1.2219219792831414e-7,3.730280461675741e-8,2.0325413686060036e-9,5.242183086905838e-9,7.714384404648813e-8,5.5412954052086326e-8,3.0308148802941676e-8,4.85892432387642e-8,0
25919,1.22415604053324e-7,3.732934033134544e-8,2.033625247462347e-9,5.312989303652367e-9,7.757366506671714e-8,5.537932859421207e-8,3.0378080275652144e-8,4.860880742300147e-8,0
25920,1.224278190957582e-7,3.732648828301606e-8,2.032844516999202e-9,5.341984290907867e-9,7.800348608694615e-8,5.5340584640714315e-8,3.042504789771079e-8,4.881936436549123e-8,0
25921,1.2241952124026263e-7,3.7322864693281895e-8,2.032844516999202e-9,5.383285482393766e-9,7.798176992482744e-8,5.540618866898022e-8,3.052243199912794e-8,4.88607193107052e-8,0
25922,1.2241122338476703e-7,3.731924110354773e-8,2.032844516999202e-9,5.424586673879664e-9,7.796005376270874e-8,5.5471792697246124e-8,3.061981610054509e-8,4.8902074255919174e-8,0
25923,1.2240292552927146e-7,3.731561751381356e-8,2.032844516999202e-9,5.465887865365563e-9,7.793833760059003e-8,5.553739672551203e-8,3.0717200201962235e-8,4.8943429201133146e-8,0
