time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
44393,5.9713222889107145e-9,6.835861534463866e-9,2.44568016822263e-8,1.3459969899201157e-7,2.52391083030946e-7,5.8077087785748746e-8,5.442905062716086e-9,1.8740787711417995e-9,0
44394,5.978631456046604e-9,6.7936853318707505e-9,2.4308908264801465e-8,1.346097020651405e-7,2.5330417566013976e-7,5.809651405263132e-8,5.433407546228856e-9,1.8694771804207387e-9,0
44395,5.985940623182494e-9,6.751509129277634e-9,2.416101484737663e-8,1.3461970513826943e-7,2.542172682893335e-7,5.8115940319513894e-8,5.423910029741625e-9,1.864875589699678e-9,0
44396,5.993249790318383e-9,6.709332926684518e-9,2.4013121429951793e-8,1.3462970821139836e-7,2.5513036091852726e-7,5.813536658639647e-8,5.414412513254395e-9,1.860273998978617e-9,0
44397,6.000558957454273e-9,6.667156724091402e-9,2.386522801252696e-8,1.346397112845273e-7,2.56043453547721e-7,5.815479285327905e-8,5.404914996767165e-9,1.855672408257556e-9,0
44398,6.000558957454273e-9,6.666478829602524e-9,2.3677585919922163e-8,1.3058246168104872e-7,2.5308522352150864e-7,5.7888350108423117e-08,5.355800249374153e-9,1.8588964912314034e-9,0
44399,5.9912283242253976e-9,6.624911331962822e-9,2.3566386834265158e-8,1.3051331978836254e-7,2.5402558196087334e-7,5.7878506010530406e-8,5.345085829962625e-9,1.856613508158871e-9,0
44400,5.981897690996523e-9,6.58334383432312e-9,2.345518774860815e-8,1.3044417789567634e-7,2.549659404002381e-7,5.7868661912637695e-8,5.334371410551097e-9,1.8543305250863387e-9,0
44401,5.972567057767647e-9,6.541776336683418e-9,2.3343988662951145e-8,1.3037503600299016e-7,2.559062988396028e-7,5.785881781474498e-8,5.323656991139568e-9,1.8520475420138064e-9,0
44402,5.963236424538771e-9,6.5002088390437156e-9,2.3232789577294136e-8,1.3030589411030395e-7,2.5684665727896757e-7,5.784897371685227e-8,5.31294257172804e-9,1.8497645589412742e-9,0
44403,5.9539057913098966e-9,6.4586413414040135e-9,2.3121590491637128e-8,1.3023675221761775e-7,2.577870157183323e-7,5.783912961895955e-8,5.302228152316512e-9,1.8474815758687419e-9,0
44404,5.944575158081021e-9,6.417073843764311e-9,2.3010391405980123e-8,1.3016761032493157e-7,2.5872737415769704e-7,5.782928552106684e-8,5.291513732904984e-9,1.8451985927962095e-9,0
44405,5.941891627123332e-9,6.4316944594574756e-9,2.299081300812549e-8,1.3136191627739082e-7,2.591052739698917e-7,5.781944142317412e-8,5.304283124522779e-9,1.8544225559954341e-9,0
44406,5.9392080961656436e-9,6.44631507515064e-9,2.297123461027086e-8,1.3255622222985006e-7,2.5948317378208634e-7,5.780959732528141e-8,5.317052516140574e-9,1.8636465191946587e-9,0
44407,5.936524565207955e-9,6.460935690843805e-9,2.2951656212416228e-8,1.3375052818230934e-7,2.59861073594281e-7,5.77997532273887e-8,5.32982190775837e-9,1.872870482393883e-9,0
44408,5.933841034250266e-9,6.475556306536969e-9,2.29320778145616e-8,1.3494483413476858e-7,2.6023897340647564e-7,5.778990912949598e-8,5.342591299376165e-9,1.882094445593108e-9,0
44409,5.931157503292578e-9,6.490176922230133e-9,2.2912499416706968e-8,1.3613914008722783e-7,2.606168732186703e-7,5.778006503160327e-8,5.35536069099396e-9,1.8913184087923322e-9,0
44410,5.928473972334889e-9,6.504797537923297e-9,2.2892921018852336e-8,1.3733344603968707e-7,2.60994773030865e-7,5.7770220933710554e-8,5.368130082611756e-9,1.9005423719915566e-9,0
44411,5.9257904413772e-9,6.519418153616462e-9,2.2873342620997704e-8,1.3852775199214635e-7,2.6137267284305964e-7,5.7760376835817844e-8,5.380899474229551e-9,1.9097663351907814e-9,0
44412,5.923106910419512e-9,6.534038769309626e-9,2.2853764223143073e-8,1.397220579446056e-7,2.617505726552543e-7,5.775053273792513e-8,5.393668865847346e-9,1.9189902983900057e-9,0
44413,5.920423379461823e-9,6.5486593850027906e-9,2.2834185825288444e-8,1.4091636389706484e-7,2.6212847246744894e-7,5.7740688640032416e-8,5.406438257465142e-9,1.92821426158923e-9,0
44414,5.917739848504135e-9,6.563280000695955e-9,2.2814607427433812e-8,1.4211066984952408e-7,2.625063722796436e-7,5.7730844542139705e-8,5.419207649082937e-9,1.937438224788455e-9,0
44415,5.9150563175464464e-9,6.57790061638912e-9,2.279502902957918e-8,1.4330497580198335e-7,2.6288427209183824e-7,5.772100044424699e-8,5.431977040700732e-9,1.9466621879876793e-9,0
44416,5.912372786588758e-9,6.592521232082284e-9,2.277545063172455e-8,1.444992817544426e-7,2.6326217190403295e-7,5.7711156346354277e-8,5.4447464323185276e-9,1.955886151186904e-9,0
44417,5.909689255631069e-9,6.607141847775448e-9,2.275587223386992e-8,1.4569358770690185e-7,2.636400717162276e-7,5.770131224846156e-8,5.4575158239363226e-9,1.9651101143861284e-9,0
44418,5.9070057246733804e-9,6.621762463468612e-9,2.273629383601529e-8,1.468878936593611e-7,2.6401797152842225e-7,5.769146815056885e-8,5.4702852155541176e-9,1.974334077585353e-9,0
44419,5.904322193715692e-9,6.636383079161777e-9,2.2716715438160657e-8,1.4808219961182034e-7,2.643958713406169e-7,5.768162405267614e-8,5.483054607171913e-9,1.9835580407845776e-9,0
44420,5.901638662758003e-9,6.651003694854941e-9,2.2697137040306025e-8,1.492765055642796e-7,2.6477377115281155e-7,5.767177995478342e-8,5.495823998789708e-9,1.992782003983802e-9,0
44421,5.916175341156034e-9,6.705149972261025e-9,2.2777046771161223e-8,1.5042630500515935e-7,2.651960287903789e-7,5.767490615844256e-8,5.5157280469139386e-9,2.0073586570490028e-9,0
44422,5.930712019554065e-9,6.759296249667108e-9,2.285695650201642e-8,1.515761044460391e-7,2.6561828642794624e-7,5.7678032362101694e-8,5.535632095038169e-9,2.021935310114203e-9,0
44423,5.945248697952096e-9,6.813442527073192e-9,2.2936866232871617e-8,1.5272590388691886e-7,2.660405440655136e-7,5.768115856576083e-8,5.555536143162399e-9,2.0365119631794036e-9,0
44424,5.9597853763501274e-9,6.867588804479276e-9,2.301677596372681e-8,1.538757033277986e-7,2.664628017030809e-7,5.7684284769419974e-8,5.57544019128663e-9,2.051088616244604e-9,0
44425,5.9743220547481585e-9,6.921735081885359e-9,2.309668569458201e-8,1.5502550276867834e-7,2.668850593406482e-7,5.768741097307911e-8,5.59534423941086e-9,2.065665269309805e-9,0
44426,5.98885873314619e-9,6.975881359291443e-9,2.3176595425437206e-8,1.5617530220955809e-7,2.6730731697821557e-7,5.769053717673825e-8,5.61524828753509e-9,2.0802419223750052e-9,0
44427,6.003395411544221e-9,7.030027636697527e-9,2.3256505156292404e-8,1.5732510165043785e-7,2.677295746157829e-7,5.7693663380397383e-8,5.6351523356593205e-9,2.0948185754402056e-9,0
44428,6.008709566211283e-9,7.076918582175131e-9,2.328534646446848e-8,1.5729139379884919e-7,2.675474053995901e-7,5.767717942284105e-8,5.682969013130298e-9,2.0978882822336493e-9,0
44429,6.014023720878344e-9,7.123809527652737e-9,2.3314187772644555e-8,1.5725768594726054e-7,2.673652361833973e-7,5.766069546528473e-8,5.730785690601275e-9,2.100957989027093e-9,0
44430,6.019337875545406e-9,7.170700473130341e-9,2.334302908082063e-8,1.572239780956719e-7,2.671830669672045e-7,5.76442115077284e-8,5.7786023680722526e-9,2.1040276958205367e-9,0
44431,6.0246520302124676e-9,7.217591418607947e-9,2.3371870388996705e-8,1.5719027024408323e-7,2.670008977510117e-7,5.7627727550172073e-8,5.82641904554323e-9,2.1070974026139804e-9,0
44432,6.029966184879529e-9,7.264482364085551e-9,2.340071169717278e-8,1.571565623924946e-7,2.66818728534819e-7,5.761124359261574e-8,5.874235723014208e-9,2.110167109407424e-9,0
44433,6.033620768447474e-9,7.307336461167546e-9,2.33286304419963e-8,1.5726278552157174e-7,2.6676327333263275e-7,5.732519068654435e-8,5.911971301839557e-9,2.1104758617682314e-9,0
44434,6.037275352015419e-9,7.350190558249539e-9,2.3256549186819813e-8,1.5736900865064893e-7,2.667078181304465e-7,5.703913778047296e-8,5.949706880664907e-9,2.1107846141290384e-9,0
44435,6.040929935583364e-9,7.393044655331534e-9,2.3184467931643327e-8,1.5747523177972608e-7,2.666523629282603e-7,5.675308487440157e-8,5.987442459490256e-9,2.1110933664898457e-9,0
