time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
44427,7.688359180851982e-10,1.4094070384396146e-9,2.593151283775349e-9,5.942540957901262e-8,1.9255187359178773e-7,4.7465547393069045e-9,7.549574327199079e-10,9.328398475650611e-10,0
44428,7.683211695203881e-10,1.3976736926220295e-9,2.570654072318072e-9,5.965795122388175e-8,1.9417033235646737e-7,4.720938506295604e-9,7.525530529250161e-10,9.316949618349783e-10,0
44429,7.678064209555781e-10,1.3859403468044445e-9,2.548156860860795e-9,5.989049286875087e-8,1.9578879112114704e-7,4.695322273284302e-9,7.501486731301243e-10,9.305500761048953e-10,0
44430,7.664131113169191e-10,1.3816725472645109e-9,2.5462151695749298e-9,6.020316213424681e-8,1.9781074017777854e-7,4.695322273284302e-9,7.509948259573265e-10,9.301420878531569e-10,0
44431,7.650198016782602e-10,1.3774047477245774e-9,2.5442734782890643e-9,6.051583139974275e-8,1.9983268923441004e-7,4.695322273284302e-9,7.518409787845287e-10,9.297340996014185e-10,0
44432,7.636264920396012e-10,1.3731369481846437e-9,2.5423317870031993e-9,6.08285006652387e-8,2.0185463829104157e-7,4.695322273284302e-9,7.526871316117309e-10,9.293261113496801e-10,0
44433,7.622331824009424e-10,1.3688691486447103e-9,2.540390095717334e-9,6.114116993073463e-8,2.0387658734767307e-7,4.695322273284302e-9,7.53533284438933e-10,9.289181230979417e-10,0
44434,7.608398727622834e-10,1.3646013491047766e-9,2.5384484044314687e-9,6.145383919623057e-8,2.0589853640430457e-7,4.695322273284302e-9,7.543794372661352e-10,9.285101348462033e-10,0
44435,7.594465631236244e-10,1.3603335495648431e-9,2.5365067131456037e-9,6.176650846172653e-8,2.0792048546093607e-7,4.695322273284302e-9,7.552255900933374e-10,9.281021465944649e-10,0
44436,7.580532534849655e-10,1.3560657500249097e-9,2.534565021859738e-9,6.207917772722247e-8,2.0994243451756757e-7,4.695322273284302e-9,7.560717429205396e-10,9.276941583427265e-10,0
44437,7.566599438463066e-10,1.351797950484976e-9,2.532623330573873e-9,6.239184699271841e-8,2.1196438357419907e-7,4.695322273284302e-9,7.569178957477417e-10,9.272861700909881e-10,0
44438,7.552666342076476e-10,1.3475301509450425e-9,2.530681639288008e-9,6.270451625821435e-8,2.1398633263083057e-7,4.695322273284302e-9,7.577640485749439e-10,9.268781818392497e-10,0
44439,7.529787680475368e-10,1.3498439836230433e-9,2.5427637457441987e-9,6.269638904659195e-8,2.1443417493295565e-7,4.768661191868653e-9,7.617987664081714e-10,9.260280551005046e-10,0
44440,7.502950984831809e-10,1.345756116991144e-9,2.5409901019231684e-9,6.308766485909809e-8,2.1510628956016193e-7,4.775152385843985e-9,7.639898251797827e-10,9.260280551005046e-10,0
44441,7.47611428918825e-10,1.3416682503592444e-9,2.539216458102138e-9,6.347894067160422e-8,2.1577840418736819e-7,4.7816435798193176e-9,7.66180883951394e-10,9.260280551005046e-10,0
44442,7.449277593544692e-10,1.337580383727345e-9,2.5374428142811078e-9,6.387021648411036e-8,2.1645051881457447e-7,4.7881347737946506e-9,7.683719427230053e-10,9.260280551005046e-10,0
44443,7.442231068113381e-10,1.3369016977021038e-9,2.5394938425715474e-9,6.41892303624974e-8,2.16308466719316e-7,4.793962197522314e-9,7.673124688725228e-10,9.26436043352243e-10,0
44444,7.435184542682071e-10,1.3362230116768627e-9,2.541544870861987e-9,6.450824424088447e-8,2.1616641462405753e-7,4.799789621249977e-9,7.662529950220401e-10,9.268440316039814e-10,0
44445,7.428138017250761e-10,1.3355443256516217e-9,2.5435958991524266e-9,6.482725811927151e-8,2.1602436252879903e-7,4.80561704497764e-9,7.651935211715576e-10,9.272520198557198e-10,0
44446,7.421091491819451e-10,1.3348656396263807e-9,2.5456469274428662e-9,6.514627199765858e-8,2.1588231043354057e-7,4.8114444687053035e-9,7.641340473210751e-10,9.276600081074582e-10,0
44447,7.414044966388141e-10,1.3341869536011397e-9,2.547697955733306e-9,6.546528587604564e-8,2.157402583382821e-7,4.817271892432967e-9,7.630745734705924e-10,9.280679963591967e-10,0
44448,7.406998440956831e-10,1.3335082675758986e-9,2.5476419399116944e-9,6.539024400934515e-8,2.14859037574431e-7,4.820770567705058e-9,7.596279945457152e-10,9.280679963591967e-10,0
44449,7.399951915525522e-10,1.3328295815506576e-9,2.5475859240900825e-9,6.531520214264465e-8,2.1397781681057986e-7,4.824269242977148e-9,7.561814156208379e-10,9.280679963591967e-10,0
44450,7.392905390094211e-10,1.3321508955254164e-9,2.547529908268471e-9,6.524016027594416e-8,2.1309659604672873e-7,4.827767918249238e-9,7.527348366959605e-10,9.280679963591967e-10,0
44451,7.385858864662901e-10,1.3314722095001754e-9,2.5474738924468592e-9,6.516511840924367e-8,2.1221537528287762e-7,4.831266593521329e-9,7.492882577710833e-10,9.280679963591967e-10,0
44452,7.381900830620452e-10,1.3291994224290699e-9,2.5413208075755404e-9,6.516233847666227e-8,2.0944223783616476e-7,4.5444465338691055e-9,7.427150814562493e-10,9.285101348462033e-10,0
44453,7.377942796578002e-10,1.3269266353579642e-9,2.5351677227042216e-9,6.515955854408085e-8,2.0666910038945193e-7,4.257626474216883e-9,7.361419051414153e-10,9.2895227333321e-10,0
44454,7.308277314645055e-10,1.317712350252856e-9,2.5353890913520194e-9,6.516384289251268e-8,2.0663089999434714e-7,4.2583013496420145e-9,7.350997060114298e-10,9.285442850814715e-10,0
44455,7.238611832712107e-10,1.3084980651477478e-9,2.5356104599998173e-9,6.516812724094452e-8,2.0659269959924235e-7,4.258976225067146e-9,7.340575068814442e-10,9.281362968297331e-10,0
44456,7.168946350779161e-10,1.2992837800426397e-9,2.5358318286476147e-9,6.517241158937637e-8,2.0655449920413756e-7,4.259651100492277e-9,7.330153077514587e-10,9.277283085779947e-10,0
