time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
51839,3.962304141218698e-9,5.945900098475935e-10,5.528508397315614e-10,4.736933314605602e-9,7.603856986137354e-8,1.0068078766459754e-7,2.3028065120460467e-8,2.154303434871418e-7,6
51840,3.9611167310059635e-9,5.888669965629342e-10,5.527388080883381e-10,4.657010123601812e-9,7.384035735944782e-8,1.0026024040072637e-7,2.2970175209423463e-8,2.1515836306564224e-7,6
51841,3.959929320793228e-9,5.831439832782749e-10,5.526267764451148e-10,4.5770869325980214e-9,7.164214485752211e-8,9.98396931368552e-8,2.291228529838646e-8,2.148863826441427e-7,6
51842,3.958741910580493e-9,5.774209699936157e-10,5.525147448018915e-10,4.497163741594232e-9,6.94439323555964e-8,9.941914587298403e-8,2.2854395387349455e-8,2.1461440222264313e-7,6
51843,3.957554500367759e-9,5.716979567089564e-10,5.524027131586682e-10,4.417240550590441e-9,6.724571985367069e-8,9.899859860911285e-8,2.279650547631245e-8,2.1434242180114358e-7,6
51844,3.956367090155023e-9,5.659749434242971e-10,5.522906815154449e-10,4.3373173595866515e-9,6.504750735174496e-8,9.857805134524168e-8,2.2738615565275447e-8,2.1407044137964403e-7,6
51845,3.955179679942289e-9,5.602519301396378e-10,5.521786498722215e-10,4.257394168582861e-9,6.284929484981925e-8,9.815750408137051e-8,2.2680725654238443e-8,2.1379846095814447e-7,6
51846,3.953992269729554e-9,5.545289168549786e-10,5.520666182289982e-10,4.177470977579071e-9,6.065108234789354e-8,9.773695681749933e-8,2.262283574320144e-8,2.1352648053664492e-7,6
51847,3.9528048595168186e-9,5.488059035703193e-10,5.519545865857749e-10,4.097547786575281e-9,5.8452869845967825e-8,9.731640955362816e-8,2.2564945832164435e-8,2.132545001151454e-7,6
51848,3.951617449304084e-9,5.4308289028566e-10,5.518425549425516e-10,4.017624595571491e-9,5.6254657344042115e-8,9.689586228975699e-8,2.250705592112743e-8,2.1298251969364584e-7,6
51849,3.950430039091349e-9,5.373598770010007e-10,5.517305232993283e-10,3.937701404567701e-9,5.40564448421164e-8,9.64753150258858e-8,2.2449166010090427e-8,2.1271053927214629e-7,6
51850,3.949242628878614e-9,5.316368637163415e-10,5.51618491656105e-10,3.857778213563911e-9,5.185823234019069e-8,9.605476776201463e-8,2.2391276099053423e-8,2.1243855885064673e-7,6
51851,3.948055218665879e-9,5.259138504316822e-10,5.515064600128817e-10,3.7778550225601204e-9,4.966001983826497e-8,9.563422049814346e-8,2.233338618801642e-8,2.1216657842914718e-7,6
51852,3.9468678084531445e-9,5.201908371470229e-10,5.513944283696584e-10,3.6979318315563303e-9,4.746180733633926e-8,9.521367323427228e-8,2.2275496276979415e-8,2.1189459800764763e-7,6
51853,3.945680398240409e-9,5.144678238623636e-10,5.512823967264351e-10,3.6180086405525403e-9,4.526359483441354e-8,9.479312597040111e-8,2.221760636594241e-8,2.1162261758614807e-7,6
51854,3.9444929880276745e-9,5.087448105777045e-10,5.511703650832117e-10,3.53808544954875e-9,4.306538233248783e-8,9.437257870652994e-8,2.2159716454905407e-8,2.1135063716464852e-7,6
51855,3.94330557781494e-9,5.030217972930452e-10,5.510583334399884e-10,3.45816225854496e-9,4.0867169830562116e-8,9.395203144265876e-8,2.21018265438684e-8,2.1107865674314897e-7,6
51856,3.942118167602204e-9,4.972987840083859e-10,5.509463017967651e-10,3.37823906754117e-9,3.86689573286364e-8,9.353148417878759e-8,2.2043936632831396e-8,2.108066763216494e-7,6
51857,3.94093075738947e-9,4.915757707237266e-10,5.508342701535418e-10,3.29831587653738e-9,3.647074482671069e-8,9.311093691491642e-8,2.1986046721794392e-8,2.1053469590014986e-7,6
51858,3.93645797478221e-9,4.921155694478288e-10,5.507222385103185e-10,3.28605147823023e-9,3.6034798564882176e-8,9.224504227583196e-8,2.174773924882652e-8,2.1059216573788907e-7,6
51859,3.93198519217495e-9,4.92655368171931e-10,5.506102068670952e-10,3.27378707992308e-9,3.5598852303053664e-8,9.13791476367475e-8,2.1509431775858644e-8,2.106496355756283e-7,6
51860,3.92751240956769e-9,4.931951668960332e-10,5.504981752238719e-10,3.26152268161593e-9,3.516290604122516e-8,9.051325299766305e-8,2.127112430289077e-8,2.1070710541336748e-7,6
51861,3.923039626960431e-9,4.937349656201354e-10,5.503861435806486e-10,3.2492582833087797e-9,3.4726959779396646e-8,8.96473583585786e-8,2.1032816829922893e-8,2.107645752511067e-7,6
51862,3.923039626960431e-9,4.945525389465153e-10,5.502741119374253e-10,3.23699388500163e-9,3.496230113567632e-8,9.01038846191478e-8,2.0887917399825357e-8,2.1069945427271878e-7,6
