time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
51688,1.0227696787519044e-9,8.151414835670684e-9,1.2089065033372209e-8,2.963841541687103e-8,3.220443214140309e-8,1.3673936690676571e-8,3.617603644576047e-9,2.4997185896591125e-9,0
51689,1.0212030206567415e-9,8.152512653447283e-9,1.2188779437980622e-08,2.9642760145486587e-8,3.244882347445144e-8,1.372048434334777e-8,3.6047088539196116e-9,2.4885252926725107e-9,0
51690,1.0196363625615785e-9,8.153610471223883e-9,1.2288493842589032e-8,2.964710487410214e-8,3.269321480749978e-8,1.3767031996018969e-8,3.5918140632631755e-9,2.477331995685909e-9,0
51691,1.0180697044664156e-9,8.154708289000482e-9,1.2388208247197445e-8,2.965144960271769e-8,3.2937606140548124e-8,1.3813579648690167e-8,3.57891927260674e-9,2.4661386986993072e-9,0
51692,1.0165030463712526e-9,8.15580610677708e-9,1.2487922651805858e-8,2.9655794331333248e-8,3.3181997473596464e-8,1.3860127301361368e-8,3.566024481950304e-9,2.4549454017127054e-9,0
51693,1.0149363882760895e-9,8.15690392455368e-9,1.2587637056414269e-8,2.96601390599488e-8,3.3426388806644804e-8,1.3906674954032567e-8,3.5531296912938682e-9,2.4437521047261037e-9,0
51694,1.0133697301809266e-9,8.158001742330278e-9,1.2687351461022681e-8,2.9664483788564353e-8,3.367078013969315e-8,1.3953222606703765e-8,3.540234900637432e-9,2.432558807739502e-9,0
51695,1.0118030720857636e-9,8.159099560106878e-9,1.2787065865631094e-8,2.966882851717991e-8,3.391517147274149e-8,1.3999770259374964e-8,3.5273401099809966e-9,2.4213655107529006e-9,0
51696,1.0102364139906007e-9,8.160197377883477e-9,1.2886780270239505e-8,2.967317324579546e-8,3.4159562805789837e-8,1.4046317912046164e-8,3.5144453193245605e-9,2.4101722137662988e-9,0
51697,1.0086697558954377e-9,8.161295195660075e-9,1.2986494674847918e-8,2.9677517974411014e-8,3.4403954138838176e-8,1.4092865564717363e-8,3.501550528668125e-9,2.398978916779697e-9,0
51698,1.0071030978002748e-9,8.162393013436674e-9,1.3086209079456329e-8,2.9681862703026566e-8,3.464834547188652e-8,1.4139413217388562e-8,3.4886557380116893e-9,2.3877856197930953e-9,0
51699,1.0126608648171686e-9,8.198852146763877e-9,1.3204030405672992e-8,2.97026554446692e-8,3.4813214287875666e-8,1.3964143729053994e-8,3.4816174810305522e-9,2.363820005144444e-9,0
51700,1.015012206940007e-9,8.222771631868e-9,1.330841433837926e-8,2.9721242519604417e-8,3.5016207959387365e-8,1.4105434686983626e-8,3.494058452290607e-9,2.364571317948094e-9,0
51701,1.014584936550417e-9,8.231728523455914e-9,1.3356092225112732e-8,2.9638926575583764e-8,3.5247965174140185e-8,1.4238326669605124e-8,3.528607218540367e-9,2.3682960506879493e-9,0
