time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
39319,5.16939060797068e-10,7.265440816928185e-10,1.7555255326356485e-9,4.087207345845965e-8,4.4694244815205275e-8,6.558317135658185e-9,3.9445088677339023e-8,9.583478949594261e-9,0
39320,5.16939060797068e-10,7.268190089870109e-10,1.7555367046172013e-9,4.0891682837710567e-8,4.4695852835750135e-8,6.556489840838349e-9,3.9434701403357006e-8,9.58514790571258e-9,0
39321,5.16939060797068e-10,7.270939362812031e-10,1.7555478765987544e-9,4.0911292216961476e-8,4.4697460856294995e-8,6.554662546018515e-9,3.942431412937498e-8,9.586816861830898e-9,0
39322,5.16939060797068e-10,7.273688635753954e-10,1.7555590485803074e-9,4.093090159621239e-8,4.4699068876839855e-8,6.5528352511986794e-9,3.9413926855392965e-8,9.588485817949218e-9,0
39323,5.16939060797068e-10,7.276437908695876e-10,1.7555702205618603e-9,4.09505109754633e-8,4.4700676897384715e-8,6.551007956378845e-9,3.940353958141094e-8,9.590154774067535e-9,0
39324,5.153835209803671e-10,7.240308961684791e-10,1.7543205447734547e-9,4.096529083122199e-8,4.470182703219674e-8,6.5471415197630474e-9,3.939895186235648e-8,9.583666149248123e-9,0
39325,5.138279811636663e-10,7.204180014673707e-10,1.753070868985049e-9,4.098007068698067e-8,4.470297716700877e-8,6.543275083147251e-9,3.939436414330203e-8,9.577177524428712e-9,0
39326,5.122724413469653e-10,7.168051067662623e-10,1.7518211931966432e-9,4.0994850542739355e-8,4.4704127301820794e-8,6.539408646531453e-9,3.9389776424247574e-8,9.5706888996093e-9,0
39327,5.107169015302645e-10,7.131922120651538e-10,1.7505715174082374e-9,4.100963039849804e-8,4.470527743663282e-8,6.535542209915657e-9,3.9385188705193117e-8,9.564200274789887e-9,0
39328,5.091613617135636e-10,7.095793173640453e-10,1.7493218416198319e-9,4.102441025425672e-8,4.4706427571444846e-8,6.531675773299859e-9,3.9380600986138665e-8,9.557711649970475e-9,0
39329,5.076058218968627e-10,7.059664226629368e-10,1.748072165831426e-9,4.103919011001541e-8,4.470757770625687e-8,6.527809336684062e-9,3.937601326708421e-8,9.551223025151062e-9,0
39330,5.060502820801618e-10,7.023535279618284e-10,1.7468224900430203e-9,4.1053969965774094e-8,4.47087278410689e-8,6.523942900068265e-9,3.937142554802975e-8,9.54473440033165e-9,0
39331,5.044947422634609e-10,6.987406332607199e-10,1.7455728142546148e-9,4.1068749821532774e-8,4.4709877975880924e-8,6.5200764634524675e-9,3.936683782897529e-8,9.538245775512239e-9,0
39332,5.045243824960009e-10,6.990155605549123e-10,1.746575906479805e-9,4.108014635991498e-8,4.47022740769697e-8,6.5165454621346565e-9,3.932708181539761e-8,9.538245775512239e-9,0
39333,5.031170438419999e-10,6.992904878491045e-10,1.7475789987049956e-9,4.109711240695275e-8,4.469467017805848e-8,6.5165454621346565e-9,3.877303314790123e-8,9.509174403721865e-9,0
39334,5.017097051879988e-10,6.995654151432968e-10,1.748582090930186e-9,4.1114078453990514e-8,4.468706627914726e-8,6.5165454621346565e-9,3.821898448040485e-8,9.48010303193149e-9,0
39335,5.003023665339978e-10,6.99840342437489e-10,1.7495851831553766e-9,4.113104450102828e-8,4.4679462380236036e-8,6.5165454621346565e-9,3.766493581290847e-8,9.451031660141116e-9,0
39336,4.988950278799967e-10,7.001152697316813e-10,1.750588275380567e-9,4.1148010548066047e-8,4.467185848132482e-8,6.5165454621346565e-9,3.7110887145412086e-8,9.421960288350741e-9,0
39337,4.980160825757426e-10,7.001152697316813e-10,1.7515913676057574e-9,4.114444449293204e-8,4.4688205572999404e-8,6.517335521222716e-9,3.6560016479097865e-8,9.431974025060652e-9,0
39338,4.994827016948236e-10,7.001152697316813e-10,1.7518379511689727e-9,4.12225328234456e-8,4.468439820306386e-8,6.573782882121373e-9,3.6070109081722e-8,9.421835934541258e-9,0
39339,5.009493208139046e-10,7.001152697316813e-10,1.752084534732188e-9,4.130062115395916e-8,4.468059083312831e-8,6.63023024302003e-9,3.5580201684346134e-8,9.411697844021864e-9,0
39340,5.024159399329856e-10,7.001152697316813e-10,1.7523311182954032e-9,4.1378709484472716e-8,4.467678346319276e-8,6.686677603918688e-9,3.509029428697026e-8,9.40155975350247e-9,0
39341,5.038825590520666e-10,7.001152697316813e-10,1.7525777018586184e-9,4.145679781498627e-8,4.467297609325721e-8,6.7431249648173456e-9,3.46003868895944e-8,9.391421662983075e-9,0
39342,5.053491781711475e-10,7.001152697316813e-10,1.7528242854218337e-9,4.153488614549983e-8,4.4669168723321656e-8,6.799572325716004e-9,3.411047949221853e-8,9.381283572463681e-9,0
39343,5.068157972902285e-10,7.001152697316813e-10,1.753070868985049e-9,4.161297447601339e-8,4.466536135338611e-8,6.856019686614661e-9,3.3620572094842666e-8,9.371145481944287e-9,0
39344,5.082824164093095e-10,7.001152697316813e-10,1.7533174525482642e-9,4.1691062806526944e-8,4.466155398345056e-8,6.912467047513319e-9,3.3130664697466794e-8,9.361007391424891e-9,0
39345,5.097490355283904e-10,7.001152697316813e-10,1.7535640361114795e-9,4.17691511370405e-8,4.465774661351501e-8,6.968914408411976e-9,3.264075730009093e-8,9.350869300905497e-9,0
39346,5.112156546474714e-10,7.001152697316813e-10,1.7538106196746947e-9,4.184723946755406e-8,4.465393924357946e-8,7.025361769310634e-9,3.215084990271506e-8,9.340731210386102e-9,0
39347,5.067861570576885e-10,6.937531020886501e-10,1.7381194474503924e-9,4.191727296487875e-8,4.4657735772555134e-8,7.045687058794262e-9,3.2057995281435237e-8,9.355022354018408e-9,0
39348,5.023566594679056e-10,6.873909344456189e-10,1.7224282752260903e-9,4.1987306462203435e-8,4.466153230153081e-8,7.066012348277889e-9,3.196514066015541e-8,9.369313497650713e-9,0
39349,5.052306172409877e-10,6.852231976249539e-10,1.7136805447072503e-9,4.1391811529283255e-8,4.4392519219899e-8,7.10292887861075e-9,3.198288549085541e-8,9.390078763215265e-9,0
39350,5.067861570576885e-10,6.832792866273035e-10,1.7056893228503856e-9,4.0716890014177735e-8,4.412731350820274e-8,7.108463692056933e-9,3.194372717139453e-8,9.452447074344746e-9,0
39351,5.083416968743894e-10,6.813353756296531e-10,1.697698100993521e-9,4.0041968499072215e-8,4.386210779650648e-8,7.113998505503116e-9,3.190456885193365e-8,9.514815385474226e-9,0
39352,5.098972366910903e-10,6.793914646320027e-10,1.6897068791366562e-9,3.93670469839667e-8,4.3596902084810224e-8,7.1195333189493e-9,3.186541053247276e-8,9.577183696603705e-9,0
39353,5.114527765077912e-10,6.774475536343524e-10,1.6817156572797915e-9,3.869212546886118e-8,4.3331696373113966e-8,7.1250681323954834e-9,3.182625221301188e-8,9.639552007733184e-9,0
39354,5.13008316324492e-10,6.75503642636702e-10,1.6737244354229268e-9,3.801720395375566e-8,4.306649066141771e-8,7.1306029458416666e-9,3.1787093893551e-8,9.701920318862665e-9,0
39355,5.14563856141193e-10,6.735597316390516e-10,1.665733213566062e-9,3.734228243865014e-8,4.280128494972145e-8,7.13613775928785e-9,3.174793557409012e-8,9.764288629992145e-9,0
39356,5.14534215908653e-10,6.735597316390516e-10,1.6577419917091974e-9,3.6694476329631326e-8,4.259190956072788e-8,7.117229270161118e-9,3.170989014950275e-8,9.767784736108314e-9,0
39357,5.145045756761131e-10,6.735597316390516e-10,1.6497507698523327e-9,3.604667022061251e-8,4.238253417173431e-8,7.098320781034388e-9,3.167184472491539e-8,9.771280842224485e-9,0
39358,5.144749354435731e-10,6.735597316390516e-10,1.641759547995468e-9,3.5398864111593694e-8,4.217315878274074e-8,7.0794122919076565e-9,3.163379930032802e-8,9.774776948340655e-9,0
39359,5.144452952110331e-10,6.735597316390516e-10,1.633768326138603e-9,3.475105800257488e-8,4.196378339374717e-8,7.060503802780925e-9,3.159575387574066e-8,9.778273054456826e-9,0
39360,5.144156549784931e-10,6.735597316390516e-10,1.6257771042817384e-9,3.4103251893556055e-8,4.17544080047536e-8,7.041595313654195e-9,3.155770845115329e-8,9.781769160572996e-9,0
39361,5.143860147459531e-10,6.735597316390516e-10,1.6177858824248737e-9,3.345544578453724e-8,4.154503261576003e-8,7.022686824527463e-9,3.1519663026565927e-8,9.785265266689165e-9,0
39362,5.143563745134132e-10,6.735597316390516e-10,1.609794660568009e-9,3.280763967551842e-8,4.1335657226766456e-8,7.003778335400733e-9,3.148161760197856e-8,9.788761372805336e-9,0
39363,5.143267342808732e-10,6.735597316390516e-10,1.6018034387111443e-9,3.215983356649961e-8,4.1126281837772886e-8,6.984869846274001e-9,3.1443572177391195e-8,9.792257478921506e-9,0
39364,5.142970940483332e-10,6.735597316390516e-10,1.5938122168542796e-9,3.151202745748079e-8,4.0916906448779316e-8,6.96596135714727e-9,3.1405526752803825e-8,9.795753585037677e-9,0
39365,5.142674538157933e-10,6.735597316390516e-10,1.5858209949974149e-9,3.0864221348461975e-8,4.0707531059785745e-8,6.9470528680205395e-9,3.136748132821646e-8,9.799249691153847e-9,0
39366,5.142378135832533e-10,6.735597316390516e-10,1.5778297731405501e-9,3.021641523944316e-8,4.0498155670792175e-8,6.928144378893808e-9,3.132943590362909e-8,9.802745797270018e-9,0
39367,5.142081733507134e-10,6.735597316390516e-10,1.5698385512836854e-9,2.9568609130424343e-8,4.0288780281798604e-8,6.909235889767078e-9,3.129139047904173e-8,9.806241903386188e-9,0
39368,5.141785331181734e-10,6.735597316390516e-10,1.5618473294268207e-9,2.8920803021405523e-8,4.0079404892805034e-8,6.890327400640346e-9,3.125334505445436e-8,9.809738009502357e-9,0
39369,5.141488928856334e-10,6.735597316390516e-10,1.553856107569956e-9,2.8272996912386707e-8,3.987002950381146e-8,6.871418911513615e-9,3.1215299629867e-8,9.813234115618528e-9,0
39370,5.064897547322889e-10,6.636868722372672e-10,1.5458648857130913e-9,2.828285557923415e-8,3.9827474515766516e-8,6.846975608940701e-9,3.1151187206906256e-8,9.797432209747437e-9,0
39371,5.064601144997489e-10,6.597479487707888e-10,1.5446152099246856e-9,2.8239330780434987e-8,3.987612879886632e-8,6.8455190790864425e-9,3.109022798608715e-8,9.79860724704427e-9,0
39372,5.064601144997489e-10,6.558090253043105e-10,1.543354362154727e-9,2.81700288272209e-8,3.986514538932789e-8,6.844230266881176e-9,3.1054532091286937e-8,9.796286178224933e-9,0
39373,5.064304742672089e-10,6.499772923113594e-10,1.5450804470972337e-9,2.8195556308536966e-8,4.0014474411839505e-8,6.878273467002882e-9,3.0985221855634676e-8,9.798113328222785e-9,0
39374,5.06400834034669e-10,6.441455593184083e-10,1.5468065320397403e-9,2.8221083789853034e-8,4.016380343435111e-8,6.912316667124588e-9,3.0915911619982416e-8,9.799940478220637e-9,0
39375,5.06371193802129e-10,6.383138263254572e-10,1.5485326169822471e-9,2.82466112711691e-8,4.0313132456862726e-8,6.9463598672462934e-9,3.0846601384330155e-8,9.801767628218488e-9,0
39376,5.063415535695891e-10,6.324820933325061e-10,1.5502587019247537e-9,2.8272138752485172e-8,4.046246147937434e-8,6.980403067367999e-9,3.077729114867789e-8,9.80359477821634e-9,0
39377,5.063119133370491e-10,6.26650360339555e-10,1.5519847868672605e-9,2.829766623380124e-8,4.0611790501885946e-8,7.014446267489705e-9,3.070798091302563e-8,9.805421928214192e-9,0
39378,5.06282273104509e-10,6.208186273466039e-10,1.5537108718097671e-9,2.8323193715117307e-8,4.076111952439756e-8,7.04848946761141e-9,3.063867067737337e-8,9.807249078212044e-9,0
39379,5.062526328719691e-10,6.149868943536528e-10,1.555436956752274e-9,2.8348721196433374e-8,4.0910448546909174e-8,7.082532667733116e-9,3.056936044172111e-8,9.809076228209896e-9,0
39380,5.057835199873021e-10,6.142132139422536e-10,1.5591692261451615e-9,2.8446193963176673e-8,4.1047401317219234e-8,7.109716912535783e-9,3.050005020606884e-8,9.807565465971111e-9,0
39381,5.053144071026351e-10,6.134395335308543e-10,1.5629014955380491e-9,2.8543666729919975e-8,4.118435408752929e-8,7.136901157338449e-9,3.043073997041658e-8,9.806054703732326e-9,0
39382,5.04845294217968e-10,6.126658531194551e-10,1.5666337649309367e-9,2.8641139496663274e-8,4.132130685783935e-8,7.164085402141115e-9,3.036142973476432e-8,9.804543941493541e-9,0
39383,5.04376181333301e-10,6.118921727080558e-10,1.5703660343238244e-9,2.8738612263406576e-8,4.145825962814941e-8,7.191269646943782e-9,3.029211949911206e-8,9.803033179254756e-9,0
39384,5.039070684486341e-10,6.111184922966566e-10,1.574098303716712e-9,2.8836085030149875e-8,4.159521239845947e-8,7.2184538917464485e-9,3.022280926345979e-8,9.801522417015971e-9,0
39385,5.03437955563967e-10,6.103448118852573e-10,1.5778305731095996e-9,2.8933557796893177e-8,4.1732165168769524e-8,7.245638136549116e-9,3.015349902780753e-8,9.800011654777186e-9,0
39386,5.029688426793e-10,6.095711314738581e-10,1.5815628425024872e-9,2.9031030563636475e-8,4.1869117939079584e-8,7.272822381351782e-9,3.008418879215527e-8,9.798500892538401e-9,0
39387,5.02499729794633e-10,6.087974510624588e-10,1.585295111895375e-9,2.9128503330379777e-8,4.2006070709389645e-8,7.300006626154449e-9,3.001487855650301e-8,9.796990130299614e-9,0
39388,5.02030616909966e-10,6.080237706510595e-10,1.5890273812882626e-9,2.9225976097123076e-8,4.2143023479699705e-8,7.327190870957115e-9,2.9945568320850744e-8,9.79547936806083e-9,0
39389,5.01561504025299e-10,6.072500902396602e-10,1.5927596506811502e-9,2.9323448863866378e-8,4.227997625000976e-8,7.354375115759782e-9,2.987625808519848e-8,9.793968605822044e-9,0
39390,5.01092391140632e-10,6.06476409828261e-10,1.5964919200740378e-9,2.942092163060968e-8,4.241692902031982e-8,7.3815593605624484e-9,2.980694784954622e-8,9.79245784358326e-9,0
39391,5.00623278255965e-10,6.057027294168617e-10,1.6002241894669255e-9,2.951839439735298e-8,4.255388179062988e-8,7.408743605365115e-9,2.973763761389396e-8,9.790947081344474e-9,0
39392,5.001541653712979e-10,6.049290490054625e-10,1.603956458859813e-9,2.961586716409628e-8,4.269083456093994e-8,7.435927850167782e-9,2.96683273782417e-8,9.78943631910569e-9,0
39393,4.996850524866309e-10,6.041553685940632e-10,1.6076887282527007e-9,2.971333993083958e-8,4.282778733125e-8,7.463112094970449e-9,2.9599017142589435e-8,9.787925556866904e-9,0
39394,5.006529184885049e-10,6.03381688182664e-10,1.6114209976455883e-9,2.974743788056718e-8,4.283342624411689e-8,7.460327023413561e-9,2.954955809062586e-8,9.794888763324916e-9,0
39395,5.016207844903789e-10,6.026080077712647e-10,1.615153267038476e-9,2.978153583029478e-8,4.2839065156983774e-8,7.457541951856675e-9,2.9500099038662284e-8,9.801851969782928e-9,0
39396,5.016207844903789e-10,6.018343273598654e-10,1.6189078803944696e-9,2.981703052598276e-8,4.281667297505371e-8,7.450431420064147e-9,2.9429762449615835e-8,9.83291351974641e-9,0
39397,5.016207844903789e-10,5.957470870110266e-10,1.6206730672724116e-9,2.9782558659687382e-8,4.281383308492808e-8,7.451636373444916e-9,2.9429919084934978e-8,9.869634050765865e-9,0
39398,5.016207844903789e-10,5.896598466621876e-10,1.6224382541503538e-9,2.9748086793392002e-8,4.281099319480245e-8,7.452841326825685e-9,2.943007572025412e-8,9.906354581785319e-9,0
39399,5.016207844903789e-10,5.835726063133487e-10,1.624203441028296e-9,2.9713614927096622e-8,4.280815330467682e-8,7.454046280206455e-9,2.9430232355573265e-8,9.943075112804775e-9,0
39400,5.016207844903789e-10,5.774853659645098e-10,1.6259686279062382e-9,2.9679143060801242e-8,4.280531341455119e-8,7.455251233587222e-9,2.943038899089241e-8,9.979795643824229e-9,0
39401,5.016207844903789e-10,5.713981256156709e-10,1.6277338147841804e-9,2.9644671194505863e-8,4.280247352442556e-8,7.456456186967992e-9,2.9430545626211552e-8,1.0016516174843685e-8,0
39402,5.016207844903789e-10,5.653108852668319e-10,1.6294990016621226e-9,2.9610199328210483e-8,4.2799633634299926e-8,7.457661140348761e-9,2.9430702261530695e-8,1.0053236705863139e-8,0
39403,5.016207844903789e-10,5.592236449179931e-10,1.6312641885400647e-9,2.9575727461915103e-8,4.27967937441743e-8,7.45886609372953e-9,2.9430858896849842e-8,1.0089957236882595e-8,0
39404,5.02060257142506e-10,5.585521674489489e-10,1.6342622932340832e-9,2.9606392634110854e-8,4.2791969682539715e-8,7.4404078285631e-9,2.9409981359766965e-8,1.0121018786846076e-8,0
39405,5.02499729794633e-10,5.578806899799048e-10,1.6372603979281015e-9,2.9637057806306605e-8,4.2787145620905135e-8,7.42194956339667e-9,2.9389103822684088e-8,1.0152080336809557e-8,0
39406,5.029688426793e-10,5.581556172740971e-10,1.6410150112840952e-9,2.9649310725348842e-8,4.2519100019083246e-8,7.394354824131065e-9,2.9348321455712218e-8,1.0186968883535439e-8,0
39407,5.03437955563967e-10,5.584305445682893e-10,1.6447696246400887e-9,2.9661563644391075e-8,4.225105441726136e-8,7.36676008486546e-9,2.930753908874035e-8,1.022185743026132e-8,0
39408,5.03437955563967e-10,5.587054718624816e-10,1.64675905111814e-9,2.9638089076751934e-8,4.1977481663765825e-8,7.362403694792e-9,2.9266600086449332e-8,1.0222346514787084e-8,0
39409,5.03467595796507e-10,5.589292976854964e-10,1.6475155597801153e-9,2.9630159080112494e-8,4.171790402397658e-8,7.334808955526395e-9,2.924967132762407e-8,1.0226173511549485e-8,0
39410,5.040256293787939e-10,5.589292976854964e-10,1.647521145770892e-9,2.961174682695898e-8,4.14450944133691e-8,7.306009262880021e-9,2.921069849064211e-8,1.0232662136368898e-8,0
39411,5.045836629610809e-10,5.589292976854964e-10,1.6475267317616684e-9,2.9593334573805463e-8,4.1172284802761616e-8,7.277209570233647e-9,2.9171725653660146e-8,1.023915076118831e-8,0
39412,5.051416965433677e-10,5.589292976854964e-10,1.6475323177524448e-9,2.9574922320651946e-8,4.089947519215414e-8,7.248409877587272e-9,2.9132752816678182e-8,1.0245639386007723e-8,0
39413,5.056997301256547e-10,5.589292976854964e-10,1.6475379037432214e-9,2.955651006749843e-8,4.0626665581546656e-8,7.219610184940898e-9,2.909377997969622e-8,1.0252128010827133e-8,0
39414,5.062577637079415e-10,5.589292976854964e-10,1.6475434897339979e-9,2.9538097814344914e-8,4.035385597093918e-8,7.190810492294524e-9,2.9054807142714258e-8,1.0258616635646546e-8,0
39415,5.068157972902285e-10,5.589292976854964e-10,1.6475490757247743e-9,2.95196855611914e-8,4.00810463603317e-8,7.16201079964815e-9,2.9015834305732297e-8,1.0265105260465958e-8,0
39416,5.073738308725155e-10,5.589292976854964e-10,1.647554661715551e-9,2.9501273308037883e-8,3.980823674972422e-8,7.133211107001776e-9,2.8976861468750333e-8,1.027159388528537e-8,0
39417,5.079318644548023e-10,5.589292976854964e-10,1.6475602477063273e-9,2.948286105488437e-8,3.953542713911674e-8,7.104411414355402e-9,2.8937888631768373e-8,1.0278082510104783e-8,0
39418,5.084898980370893e-10,5.589292976854964e-10,1.6475658336971038e-9,2.946444880173085e-8,3.9262617528509264e-8,7.075611721709028e-9,2.889891579478641e-8,1.0284571134924195e-8,0
39419,5.090479316193762e-10,5.589292976854964e-10,1.6475714196878804e-9,2.9446036548577334e-8,3.898980791790178e-8,7.046812029062653e-9,2.8859942957804448e-8,1.0291059759743606e-8,0
39420,5.096059652016631e-10,5.589292976854964e-10,1.6475770056786568e-9,2.942762429542382e-8,3.87169983072943e-8,7.018012336416279e-9,2.8820970120822484e-8,1.0297548384563019e-8,0
39421,5.101639987839501e-10,5.589292976854964e-10,1.6475825916694333e-9,2.9409212042270303e-8,3.8444188696686826e-8,6.989212643769905e-9,2.8781997283840524e-8,1.0304037009382431e-8,0
39422,5.107220323662369e-10,5.589292976854964e-10,1.6475881776602099e-9,2.939079978911679e-8,3.817137908607934e-8,6.9604129511235305e-9,2.874302444685856e-8,1.0310525634201844e-8,0
